sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,62,25 - 45,African-American,4,5,4,1,12,-12.907440185546875,215.84820556640625,1312.158447265625,1154.4952392578125,M,0
Male,65,25 - 45,Caucasian,4,6,2,1,5,121.35382080078125,238.22689819335938,1844.334228515625,1324.3675537109375,F,0
Male,62,25 - 45,Caucasian,4,5,2,1,6,51.668609619140625,102.1142578125,1092.7890625,1405.4310302734375,F,1
Male,62,25 - 45,Hispanic,4,6,2,1,8,-18.33953857421875,115.90357971191406,1214.13818359375,1429.113037109375,F,1
Male,60,25 - 45,African-American,4,7,2,1,14,24.5054931640625,94.94293975830078,1424.4310302734375,1484.1201171875,F,1
Male,62,25 - 45,African-American,4,6,2,1,6,-10.41473388671875,130.6160888671875,1321.9736328125,1476.77099609375,M,0
Female,62,25 - 45,African-American,4,5,2,1,6,17.749664306640625,143.2062530517578,1287.4945068359375,1372.4425048828125,F,1
Male,71,Greater than 45,Caucasian,4,5,1,1,6,-44.30853271484375,86.7792739868164,1921.2236328125,1739.927734375,M,1
Male,67,Less than 25,Caucasian,4,6,2,1,7,5.180023193359375,128.94422912597656,1033.324951171875,1495.597412109375,M,0
Male,62,25 - 45,African-American,4,7,2,1,7,-27.74041748046875,100.93437194824219,1443.5120849609375,1416.420166015625,M,1
Male,77,Greater than 45,Other,4,5,2,1,9,-2.7559814453125,128.5126495361328,1441.164794921875,1302.2080078125,F,0
Male,60,25 - 45,Caucasian,4,5,2,2,5,-9.834930419921875,101.98968505859375,1364.1094970703125,2554.603759765625,F,0
Male,65,25 - 45,African-American,4,5,2,1,6,-25.2108154296875,133.28907775878906,1983.2177734375,1633.318359375,M,0
Male,63,25 - 45,African-American,4,5,10,0,29,-93.6571044921875,528.3590087890625,661.9019165039062,1154.35595703125,M,0
Male,63,25 - 45,Caucasian,4,5,2,1,6,-1.34539794921875,100.68971252441406,1658.978515625,1542.2176513671875,M,1
Female,64,25 - 45,African-American,4,5,2,1,5,16.8873291015625,88.80411529541016,1489.233642578125,1516.57666015625,M,0
Male,65,25 - 45,African-American,4,5,2,1,7,-0.583953857421875,80.4164810180664,2221.026123046875,1635.28515625,M,1
Male,60,25 - 45,Caucasian,4,5,2,1,6,-6.318572998046875,100.86852264404297,1483.239013671875,1395.4766845703125,F,1
Male,61,25 - 45,Caucasian,4,6,2,1,6,-63.08306884765625,133.71026611328125,1329.77294921875,1435.543212890625,M,0
Male,63,25 - 45,African-American,4,5,2,1,6,27.612060546875,116.32254791259766,1428.59521484375,1259.569091796875,M,1
Male,63,25 - 45,Other,4,5,2,1,6,-21.2132568359375,113.52127838134766,1375.184326171875,1442.1339111328125,F,0
Male,63,25 - 45,African-American,4,6,2,1,7,-27.175048828125,120.66736602783203,1362.5616455078125,1331.8984375,F,1
Male,68,25 - 45,African-American,4,5,2,1,6,185.037841796875,137.95401000976562,1206.4755859375,1354.4046630859375,F,1
Male,62,25 - 45,Caucasian,4,5,2,1,5,-24.7283935546875,101.802001953125,1170.287109375,1454.6201171875,M,1
Male,67,Greater than 45,African-American,4,6,2,1,8,68.91314697265625,194.91920471191406,1440.46484375,1333.1026611328125,F,1
Male,64,25 - 45,Other,4,5,2,1,6,-58.2039794921875,119.95225524902344,1391.26123046875,1383.68896484375,M,1
Male,62,25 - 45,African-American,4,5,2,0,6,40.21044921875,122.69632720947266,1564.8121337890625,1484.08544921875,M,0
Male,60,25 - 45,Caucasian,4,5,2,2,6,-39.2059326171875,89.32061004638672,1235.0438232421875,1908.825927734375,F,0
Female,62,25 - 45,African-American,4,5,2,1,6,-20.38848876953125,103.27853393554688,1386.5306396484375,1291.9803466796875,F,1
Male,62,25 - 45,Caucasian,4,5,2,1,6,5.551116943359375,108.58031463623047,1259.9893798828125,1403.6298828125,F,1
Male,64,25 - 45,African-American,4,5,2,1,6,15.34661865234375,113.93801879882812,1371.130615234375,1454.5072021484375,F,1
Female,71,Greater than 45,African-American,4,6,2,1,7,-10.050323486328125,91.52498626708984,1123.8905029296875,1340.558349609375,F,1
Male,61,25 - 45,Hispanic,4,5,2,1,7,-42.765533447265625,107.3681640625,1261.867431640625,1488.8759765625,F,0
Male,63,25 - 45,Caucasian,4,5,2,1,5,56.27154541015625,84.3509292602539,1502.5101318359375,1244.6939697265625,F,1
Male,66,Less than 25,Caucasian,4,5,2,1,6,-34.357818603515625,99.15707397460938,1037.0938720703125,1605.4947509765625,M,1
Male,64,25 - 45,African-American,4,6,2,1,6,52.710205078125,115.91373443603516,1352.3138427734375,1293.187255859375,F,1
Male,65,25 - 45,African-American,4,6,12,2,33,-49.857391357421875,556.58642578125,961.381591796875,1329.57470703125,M,1
Female,66,25 - 45,Caucasian,4,5,2,1,7,76.17868041992188,117.77958679199219,1680.9833984375,1457.4503173828125,F,1
Male,62,25 - 45,African-American,4,5,2,1,7,4.9736328125,118.28862762451172,1399.55810546875,1402.674072265625,F,0
Male,62,25 - 45,African-American,4,5,2,1,5,21.287017822265625,115.09729766845703,1210.286865234375,1471.45458984375,F,0
Male,62,25 - 45,African-American,4,5,2,1,6,49.076812744140625,121.2944564819336,1192.969482421875,1374.0797119140625,F,1
Male,62,25 - 45,African-American,4,5,2,1,6,-34.18865966796875,112.76810455322266,1463.531982421875,1377.5938720703125,F,1
Male,63,25 - 45,Hispanic,4,5,2,1,7,18.907745361328125,120.92623901367188,1310.389892578125,1487.2818603515625,F,1
Male,65,25 - 45,African-American,4,6,12,1,32,41.8199462890625,533.9411010742188,1175.2242431640625,2001.677734375,M,0
Female,65,25 - 45,African-American,4,5,2,1,9,6.6610107421875,100.73383331298828,1241.3326416015625,1484.4990234375,F,1
Male,65,25 - 45,African-American,4,7,2,1,7,167.1514892578125,154.49713134765625,1548.5673828125,1282.2435302734375,F,0
Male,78,Less than 25,Other,4,5,1,1,5,31.755126953125,90.85765838623047,1122.773681640625,931.4456176757812,F,0
Male,63,25 - 45,African-American,4,5,2,1,7,30.710784912109375,118.90763092041016,1138.3070068359375,1468.4130859375,M,1
Female,62,25 - 45,African-American,4,5,2,1,6,68.30429077148438,92.35311126708984,1204.940185546875,1444.816650390625,M,1
Male,61,25 - 45,African-American,4,5,3,1,14,-47.70013427734375,242.4757537841797,993.9989013671875,1363.6551513671875,F,0
Male,65,25 - 45,African-American,4,5,2,1,7,9.293701171875,108.89798736572266,1290.78173828125,1644.6591796875,M,1
Female,60,25 - 45,Other,4,5,2,1,7,-15.86712646484375,102.98077392578125,1376.0804443359375,1417.3033447265625,F,1
Male,70,25 - 45,Hispanic,4,5,2,1,7,-32.804840087890625,110.65448760986328,1088.5401611328125,1620.632568359375,M,0
Male,61,25 - 45,African-American,4,5,2,1,7,3.72308349609375,127.06161499023438,1248.7445068359375,1466.82763671875,F,1
Male,63,25 - 45,Caucasian,4,5,2,1,6,13.37884521484375,105.8148422241211,1465.314453125,1272.5760498046875,M,0
Male,61,25 - 45,African-American,4,6,2,1,6,-4.64306640625,107.12645721435547,1392.50927734375,1320.0048828125,F,1
Male,62,25 - 45,African-American,4,5,2,1,7,-30.994720458984375,124.48758697509766,1025.7640380859375,1450.9022216796875,F,0
Male,62,25 - 45,Hispanic,4,5,2,1,7,-56.23114013671875,84.947509765625,1291.22412109375,1547.8575439453125,F,0
Male,63,25 - 45,African-American,4,5,2,1,6,-20.84930419921875,120.59255981445312,1159.9788818359375,1557.96435546875,F,1
Male,63,25 - 45,Caucasian,4,5,2,1,8,29.127593994140625,103.8071060180664,1283.55810546875,1524.82373046875,F,1
Male,62,25 - 45,Caucasian,4,5,2,1,7,32.196441650390625,134.0704803466797,1346.347412109375,1125.988037109375,M,0
Female,61,25 - 45,Caucasian,4,5,2,1,5,1.90997314453125,112.76742553710938,1118.888427734375,1514.7630615234375,M,1
Male,63,25 - 45,African-American,4,6,1,1,8,36.4200439453125,156.56187438964844,1407.9884033203125,1114.984130859375,F,1
Male,64,25 - 45,African-American,4,6,2,1,5,-62.98883056640625,117.50010681152344,1440.9610595703125,1519.2496337890625,M,0
Female,61,25 - 45,African-American,4,5,2,1,7,-40.627899169921875,97.77398681640625,1247.394775390625,1546.738525390625,M,1
Male,63,25 - 45,African-American,4,5,2,1,6,-31.963165283203125,111.6345443725586,1192.916259765625,1442.764404296875,F,0
Male,64,25 - 45,Hispanic,4,5,2,1,8,-8.257843017578125,106.11923217773438,908.1400146484375,1701.068603515625,M,0
Female,71,25 - 45,African-American,4,5,2,1,7,-21.305084228515625,109.67547607421875,1405.5833740234375,1882.053955078125,M,0
Male,61,25 - 45,Hispanic,4,5,2,1,6,1.24542236328125,132.42237854003906,1547.3475341796875,1533.629638671875,F,1
Female,60,25 - 45,African-American,4,7,2,1,8,6.0572509765625,127.6448974609375,1100.0240478515625,1477.8143310546875,M,1
Male,65,25 - 45,African-American,4,5,2,1,7,9.206085205078125,117.44752502441406,1036.0855712890625,1393.6365966796875,F,1
Male,61,25 - 45,African-American,4,5,2,1,6,-12.064788818359375,109.52474975585938,1236.9075927734375,1487.047607421875,F,0
Male,66,25 - 45,Caucasian,4,5,2,1,6,-2.470703125,108.03089141845703,1666.0838623046875,1670.96142578125,M,1
Male,66,25 - 45,Hispanic,4,5,2,1,10,6.1856689453125,149.78494262695312,1197.4246826171875,1608.0968017578125,F,0
Male,62,25 - 45,Other,4,5,2,1,6,2.00921630859375,95.3920669555664,1399.4349365234375,1386.8294677734375,M,0
Male,64,25 - 45,African-American,4,5,2,1,7,-13.6549072265625,137.24464416503906,1263.724365234375,1548.1571044921875,F,0
Female,62,25 - 45,Caucasian,4,5,2,1,5,-27.009246826171875,111.63092803955078,1121.371337890625,1503.345458984375,M,0
Male,61,25 - 45,Caucasian,4,6,2,1,7,-13.356170654296875,126.36847686767578,1371.70361328125,1368.0443115234375,M,1
Male,67,25 - 45,African-American,4,6,2,1,12,61.174652099609375,100.64083099365234,1083.6217041015625,1335.4068603515625,F,1
Female,62,25 - 45,Hispanic,4,5,2,1,5,84.5972900390625,111.7694320678711,2202.80419921875,2091.7119140625,M,0
Male,62,25 - 45,Other,4,5,2,1,5,77.31716918945312,129.1686553955078,1495.1387939453125,1486.9256591796875,M,0
Male,64,25 - 45,African-American,4,7,2,1,5,194.1151123046875,120.68614959716797,1787.87646484375,1342.24169921875,F,1
Male,63,25 - 45,Hispanic,4,5,2,1,5,105.26434326171875,125.32009887695312,1140.1871337890625,1635.4285888671875,F,0
Female,64,25 - 45,African-American,4,5,2,1,6,-47.181488037109375,126.78074645996094,1191.3887939453125,1459.990478515625,M,0
Male,63,25 - 45,Caucasian,4,5,2,1,6,3.579681396484375,116.03839874267578,1281.389892578125,1293.24853515625,M,1
Male,64,25 - 45,African-American,4,6,2,1,7,15.472320556640625,121.62303924560547,1390.30029296875,1402.484375,F,0
Male,61,25 - 45,African-American,4,6,6,0,27,-19.541534423828125,259.8804931640625,879.509765625,1268.9129638671875,F,0
Male,61,25 - 45,African-American,4,6,2,1,8,4.05389404296875,121.47502899169922,1439.1453857421875,1302.5819091796875,M,1
Male,64,25 - 45,African-American,4,5,2,1,5,236.52154541015625,108.66483306884766,1110.2337646484375,1605.84130859375,M,0
Male,61,25 - 45,African-American,4,5,3,1,9,-7.011505126953125,145.254638671875,1076.24169921875,1185.614990234375,M,0
Female,61,25 - 45,Caucasian,4,5,2,1,6,-67.2716064453125,80.80951690673828,1277.5987548828125,1532.536865234375,F,0
Male,63,25 - 45,Hispanic,4,6,2,1,9,20.53955078125,116.80118560791016,1086.3408203125,1623.5108642578125,M,1
Male,63,25 - 45,African-American,4,7,2,1,8,60.049957275390625,101.88387298583984,1466.209228515625,1386.9364013671875,M,1
Female,62,25 - 45,African-American,4,8,2,1,5,-6.415557861328125,198.79849243164062,1757.08056640625,1391.7587890625,F,1
Male,62,25 - 45,Other,4,5,2,5,4,-60.41265869140625,87.43883514404297,914.76806640625,4420.3935546875,F,0
Male,63,25 - 45,Caucasian,4,5,2,1,5,15.738067626953125,89.1749267578125,1027.0224609375,1350.6922607421875,M,0
Male,66,25 - 45,Hispanic,4,5,1,1,8,52.194549560546875,99.6337890625,1133.3045654296875,1496.638427734375,M,0
Male,61,25 - 45,Caucasian,4,5,2,1,6,22.085693359375,113.40833282470703,1283.979248046875,1391.3695068359375,M,0
Male,69,25 - 45,African-American,4,5,2,1,5,34.69696044921875,101.99971771240234,1352.5601806640625,1477.652099609375,F,0
Male,64,25 - 45,African-American,4,6,2,1,5,-46.106536865234375,125.69658660888672,1302.285400390625,1452.337646484375,M,1
Male,67,25 - 45,African-American,4,5,2,1,8,34.532562255859375,100.7377700805664,1222.850341796875,1406.5811767578125,F,0
Male,62,25 - 45,Other,4,5,2,2,5,-0.25970458984375,94.83480834960938,840.8681640625,1724.29736328125,F,0
Male,62,25 - 45,African-American,4,5,2,1,7,36.685699462890625,109.37078094482422,1366.75732421875,1293.4710693359375,M,0
Male,61,25 - 45,African-American,4,6,3,1,8,-1.75494384765625,134.89828491210938,1426.3543701171875,1182.1905517578125,M,1
Male,95,Greater than 45,African-American,4,5,2,1,8,-39.84051513671875,137.2562713623047,885.50732421875,1663.1055908203125,F,0
Male,62,25 - 45,African-American,4,5,2,1,6,-24.745147705078125,147.35061645507812,1378.1748046875,1623.0941162109375,F,0
Male,65,25 - 45,Hispanic,4,5,2,1,11,22.63458251953125,105.1393051147461,919.66162109375,1601.6236572265625,F,0
Female,63,25 - 45,African-American,4,5,2,1,6,-19.73052978515625,122.52421569824219,1598.906982421875,1386.2288818359375,F,0
Male,66,25 - 45,Hispanic,4,5,2,1,11,59.93975830078125,128.49884033203125,2468.61328125,1554.0108642578125,F,0
Female,62,25 - 45,Caucasian,4,5,2,1,6,-47.300933837890625,100.25984954833984,1334.4688720703125,1533.0267333984375,F,1
Male,61,25 - 45,African-American,4,5,2,1,5,60.498992919921875,119.3406753540039,1339.1138916015625,1307.9580078125,M,0
Female,63,25 - 45,African-American,4,6,2,1,8,15.033721923828125,98.64611053466797,1335.71484375,1386.2962646484375,F,1
Female,61,25 - 45,Asian,4,5,2,0,7,-121.31735229492188,119.72837829589844,7147.142578125,930.9037475585938,F,1
Male,77,Greater than 45,African-American,4,5,3,4,16,252.00140380859375,131.54510498046875,1828.698486328125,3953.247314453125,M,1
Male,61,25 - 45,Other,4,5,2,1,6,-15.20428466796875,115.76902770996094,1464.8165283203125,1423.2119140625,F,0
Male,66,25 - 45,African-American,4,5,2,1,9,-37.309783935546875,83.45388793945312,758.569091796875,1542.3294677734375,M,0
Male,62,25 - 45,Other,4,5,2,5,4,56.38250732421875,129.90821838378906,1304.409423828125,4553.8916015625,F,0
Male,62,25 - 45,African-American,4,5,2,1,8,-17.72467041015625,102.67613220214844,1037.37841796875,1438.0675048828125,F,1
Male,62,25 - 45,Hispanic,4,5,2,1,7,-31.40802001953125,120.88574981689453,1189.595947265625,1477.68896484375,M,1
Male,65,25 - 45,African-American,4,6,2,1,6,14.002838134765625,91.3503646850586,1003.24853515625,1583.101806640625,F,1
Male,61,25 - 45,Hispanic,4,5,2,1,6,-20.55517578125,113.60514831542969,1172.2266845703125,1407.59521484375,F,0
Female,61,25 - 45,Hispanic,4,5,2,2,5,-75.03936767578125,110.377685546875,837.6751708984375,3043.025146484375,M,1
Female,63,25 - 45,Caucasian,4,5,2,1,6,37.912506103515625,138.0244903564453,1207.17578125,1693.734375,M,1
Female,62,25 - 45,Caucasian,4,5,2,1,7,-10.1171875,129.5810089111328,1186.8089599609375,1595.4552001953125,M,1
Male,64,25 - 45,Hispanic,4,5,2,1,7,-35.119720458984375,131.0645751953125,1075.64599609375,1553.5469970703125,M,0
Male,62,25 - 45,Hispanic,4,6,2,1,6,56.713287353515625,103.93443298339844,1450.2491455078125,1212.23291015625,F,1
Female,68,25 - 45,Other,4,5,2,1,5,131.018798828125,95.28756713867188,900.51416015625,1723.081787109375,M,0
Female,61,25 - 45,African-American,4,6,2,1,8,13.759674072265625,110.82308959960938,1428.5028076171875,1529.2572021484375,F,1
Male,69,Greater than 45,Other,4,5,2,1,5,35.90655517578125,123.7793197631836,1303.212890625,1415.3056640625,M,1
Male,69,25 - 45,Hispanic,4,5,2,1,10,-21.43988037109375,162.73843383789062,1955.942626953125,1569.8819580078125,F,0
Male,73,Greater than 45,Caucasian,4,5,1,1,5,-7.581787109375,188.31591796875,1542.4088134765625,1510.624755859375,F,0
Female,62,25 - 45,African-American,4,6,2,1,9,-33.6358642578125,112.9169921875,978.0748291015625,1472.64697265625,F,1
Female,61,25 - 45,Asian,4,6,2,1,8,-20.336334228515625,106.3714370727539,1271.50244140625,1359.6485595703125,F,1
Male,61,25 - 45,African-American,4,5,2,1,5,30.747894287109375,130.7763214111328,1468.51708984375,1436.448974609375,M,0
Male,67,25 - 45,African-American,4,5,2,1,5,-50.835540771484375,124.62040710449219,1691.272216796875,1616.7476806640625,M,0
Male,64,25 - 45,Caucasian,4,5,2,1,6,69.918212890625,111.03154754638672,1449.6929931640625,1266.0726318359375,M,1
Male,61,25 - 45,Caucasian,4,6,2,1,7,42.192535400390625,142.71182250976562,1454.3143310546875,1407.84130859375,M,1
Male,71,Greater than 45,African-American,4,5,2,1,7,-8.642669677734375,246.37640380859375,1141.4462890625,1544.43359375,F,0
Male,61,25 - 45,Caucasian,4,5,2,1,5,-42.31304931640625,119.19380187988281,1205.7364501953125,1522.6156005859375,F,0
Female,65,25 - 45,Other,4,5,2,1,6,-13.35906982421875,128.26376342773438,1577.8980712890625,1212.9110107421875,F,0
Male,62,25 - 45,Caucasian,4,5,2,1,7,-6.699310302734375,121.2469482421875,1477.9603271484375,1330.5704345703125,F,1
Female,63,25 - 45,Hispanic,4,5,2,1,6,-8.913482666015625,124.65160369873047,824.7425537109375,1416.9898681640625,M,1
Male,60,25 - 45,African-American,4,6,2,1,7,-83.4189453125,112.30388641357422,1338.7568359375,1165.3494873046875,F,1
Male,64,25 - 45,Caucasian,4,6,2,1,5,120.6453857421875,155.67213439941406,1239.8319091796875,1294.4742431640625,F,1
Male,60,25 - 45,African-American,4,8,12,1,35,-16.639312744140625,584.538330078125,859.2569580078125,1238.2064208984375,F,0
Male,64,25 - 45,Caucasian,4,5,2,1,7,-40.27423095703125,159.4318084716797,1233.508056640625,1308.5841064453125,M,0
Male,62,25 - 45,Other,4,5,2,1,7,61.969207763671875,133.9520721435547,1243.620849609375,1361.2408447265625,F,1
Female,66,25 - 45,Caucasian,4,5,2,1,6,23.38519287109375,107.1133804321289,1649.571044921875,1583.8333740234375,M,0
Male,62,25 - 45,African-American,4,5,2,1,7,-1.104827880859375,114.34841918945312,1172.097412109375,1321.568603515625,F,0
Male,61,25 - 45,African-American,4,5,2,1,7,22.059967041015625,126.78327941894531,1233.4166259765625,1420.5931396484375,F,0
Male,62,25 - 45,African-American,4,6,2,1,8,-4.97271728515625,124.6362533569336,1351.8145751953125,1294.014404296875,F,1
Male,66,25 - 45,African-American,4,5,2,1,7,30.650177001953125,130.29119873046875,1437.2156982421875,1421.8111572265625,F,0
Male,63,25 - 45,African-American,4,6,3,1,7,-10.09619140625,119.4775390625,1427.9625244140625,1493.908447265625,M,1
Male,63,25 - 45,Caucasian,4,5,2,1,6,-52.537933349609375,95.98912811279297,1133.0205078125,1519.086181640625,F,0
Male,64,25 - 45,African-American,4,7,2,1,7,18.3184814453125,119.82128143310547,1224.873046875,1032.9647216796875,F,0
Male,68,25 - 45,Other,4,5,2,1,7,-68.71795654296875,117.69278717041016,2096.050537109375,1569.9825439453125,M,0
Male,71,Greater than 45,African-American,4,6,2,1,12,49.154022216796875,118.48184967041016,1260.4942626953125,1387.266845703125,F,1
Male,63,25 - 45,African-American,4,8,2,1,11,65.941162109375,92.0596694946289,1526.06787109375,1380.5203857421875,M,1
Male,62,25 - 45,African-American,4,5,2,1,6,14.6397705078125,143.40562438964844,1176.9630126953125,1510.1370849609375,F,1
Male,69,25 - 45,Hispanic,4,5,2,1,6,118.081787109375,97.81086730957031,1335.4110107421875,1157.9849853515625,F,1
Male,62,25 - 45,Caucasian,4,6,2,1,9,-6.27850341796875,98.28667449951172,1692.5364990234375,1157.9564208984375,F,0
Male,64,25 - 45,Other,4,6,2,1,6,-59.2379150390625,89.87517547607422,1590.587890625,1286.957763671875,F,1
Male,64,25 - 45,Other,4,5,2,1,9,36.83770751953125,116.3365707397461,1178.0106201171875,1175.87451171875,F,1
Female,61,25 - 45,Caucasian,4,5,2,1,5,32.159515380859375,122.80181121826172,1559.202880859375,1244.016845703125,F,0
Male,60,25 - 45,Asian,4,7,2,1,10,-50.3272705078125,72.3818588256836,2926.970703125,1132.0992431640625,F,1
Male,63,25 - 45,African-American,4,7,2,1,14,-13.758941650390625,93.8592300415039,1075.026123046875,1628.9921875,F,0
Male,63,25 - 45,Hispanic,4,5,2,1,8,17.998046875,118.09001159667969,1123.319580078125,1587.307861328125,M,1
Male,62,25 - 45,Other,4,5,3,0,6,-78.61904907226562,168.30706787109375,5733.765625,908.739013671875,M,0
Male,62,25 - 45,Hispanic,4,5,2,1,8,90.47589111328125,125.27146911621094,850.40283203125,1398.916748046875,M,0
Male,69,25 - 45,African-American,4,6,2,1,9,-63.67120361328125,108.05702209472656,1171.6124267578125,1308.20068359375,F,1
Male,64,25 - 45,Caucasian,4,5,2,1,7,15.00567626953125,82.8086929321289,2179.39892578125,1594.8150634765625,M,0
Male,61,25 - 45,Other,4,5,2,1,8,-13.883148193359375,131.6317138671875,1318.294677734375,1459.1224365234375,F,0
Male,62,25 - 45,African-American,4,5,2,1,6,18.570526123046875,128.39874267578125,1584.3948974609375,1316.11181640625,F,1
Female,60,25 - 45,African-American,4,7,2,1,10,-9.233154296875,195.43804931640625,1190.41259765625,1487.9449462890625,M,1
Male,61,25 - 45,African-American,4,7,2,1,7,-15.6370849609375,131.0533905029297,1296.497802734375,1358.0631103515625,F,1
Male,60,25 - 45,African-American,4,5,2,1,9,-8.62469482421875,172.868896484375,645.8514404296875,1327.7445068359375,M,0
Male,62,25 - 45,Caucasian,4,5,2,1,7,1.21588134765625,98.25711822509766,1187.85986328125,1337.654052734375,F,1
Male,63,25 - 45,African-American,4,5,2,1,6,20.55902099609375,107.97313690185547,1045.189208984375,1612.72607421875,F,0
Male,61,25 - 45,African-American,4,5,2,1,6,-15.588775634765625,111.65858459472656,1267.4176025390625,1453.64453125,F,0
Male,61,25 - 45,Other,4,5,2,1,8,33.3875732421875,107.9240951538086,1305.5135498046875,1271.5689697265625,F,1
Male,64,25 - 45,Hispanic,4,5,2,1,6,38.0787353515625,114.4876937866211,1207.3055419921875,1638.6514892578125,F,0
Male,61,25 - 45,African-American,4,5,2,1,7,12.457672119140625,113.83795928955078,1362.4073486328125,1460.7745361328125,F,1
Male,62,25 - 45,African-American,4,7,2,1,8,35.141754150390625,196.6734161376953,1350.6846923828125,1458.2060546875,F,1
Male,64,25 - 45,Caucasian,4,6,2,1,6,-0.0252685546875,97.04386901855469,1485.7125244140625,1434.6134033203125,M,1
Male,61,25 - 45,African-American,4,6,2,1,8,0.311981201171875,121.5638427734375,1393.8597412109375,1372.588623046875,M,1
Male,62,25 - 45,African-American,4,6,2,1,6,35.421234130859375,123.83170318603516,1450.0479736328125,1409.40185546875,F,0
Male,61,25 - 45,Caucasian,4,5,2,1,6,8.56787109375,113.66869354248047,1251.7037353515625,1347.671630859375,F,0
Male,59,25 - 45,African-American,4,7,6,1,19,25.208404541015625,282.94757080078125,1172.2874755859375,1208.6474609375,F,0
Male,61,25 - 45,African-American,4,5,2,1,8,125.08428955078125,120.82305145263672,1023.0880126953125,1244.19677734375,M,0
Male,60,25 - 45,African-American,4,5,2,1,6,1.43804931640625,106.73189544677734,1437.3935546875,1449.3897705078125,F,0
Female,61,25 - 45,African-American,4,5,2,1,6,0.98065185546875,125.35431671142578,1260.490966796875,1353.8106689453125,F,0
Male,64,25 - 45,African-American,4,5,2,1,6,82.84164428710938,116.52666473388672,938.0968017578125,1397.54296875,F,0
Male,70,Greater than 45,African-American,4,8,2,1,7,223.46026611328125,147.93675231933594,1313.7730712890625,1529.0501708984375,F,0
Female,63,25 - 45,African-American,4,6,2,1,7,-15.9339599609375,112.62450408935547,1499.528564453125,1494.908935546875,M,1
Female,62,25 - 45,African-American,4,5,3,1,9,-29.39007568359375,97.58956909179688,3911.1181640625,1470.3951416015625,M,0
Male,61,25 - 45,Caucasian,4,5,2,1,5,14.321441650390625,98.87975311279297,1341.3648681640625,1410.7484130859375,F,0
Male,61,25 - 45,African-American,4,5,2,1,6,-63.0223388671875,133.97012329101562,1185.2742919921875,1696.434326171875,M,0
Male,66,25 - 45,Caucasian,4,5,2,1,7,11.601409912109375,111.82395935058594,1270.6163330078125,1384.7930908203125,F,1
Male,64,Less than 25,Caucasian,4,6,2,2,6,-49.369171142578125,100.27558135986328,1028.564453125,1577.912353515625,M,1
Male,62,25 - 45,African-American,4,5,2,1,7,-35.319305419921875,96.24488830566406,1300.5992431640625,1216.9869384765625,F,1
Male,62,25 - 45,Hispanic,4,5,2,1,6,41.233062744140625,126.44823455810547,1166.6435546875,1574.3336181640625,M,1
Male,62,25 - 45,African-American,4,5,2,1,6,-22.25543212890625,106.5300064086914,1403.8218994140625,1445.675537109375,M,0
