age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,sex,age_cat,c_charge_degree,race,two_year_recid
52,0,8,0,0,13,-0.834930419921875,2.574334144592285,32.139129638671875,0.4434891939163208,Male,Greater than 45,M,Caucasian,unpref
24,0,8,0,0,12,-12.51068115234375,-0.8202696442604065,-125.77917480468751,0.000453233718872,Male,Less than 25,M,Caucasian,0
39,0,9,0,0,0,5.789215087890625,-0.0633502602577209,80.27297973632812,0.0217552185058593,Female,Greater than 45,F,Caucasian,unpref
52,0,3,0,0,22,694.8555908203125,9.140090942382812,585.1107177734375,31.74131774902344,Male,Greater than 45,F,Caucasian,0
22,0,9,0,5,6,-171.25796508789062,-0.4211792945861816,-134.7421875,0.2207248210906982,Female,Less than 25,F,Caucasian,0
23,0,9,0,0,1,2.467681884765625,111.4777908325195,-62.02629089355468,1.650903820991516,Male,Less than 25,F,Caucasian,0
26,0,9,0,0,6,446.82720947265625,12.017386436462404,498.68829345703125,211.86251831054688,Female,Less than 25,F,Caucasian,unpref
32,0,2,0,0,0,310.865966796875,10.642374038696287,139.39892578125,61.45237350463867,Male,25 - 45,M,Caucasian,0
24,0,1,0,0,0,-1.484588623046875,-0.3475750088691711,17.84893798828125,2.1535398960113525,Female,Less than 25,F,Caucasian,0
29,0,8,0,0,4,585.44482421875,63.45267486572266,1684.2655029296875,765.9063110351562,Male,25 - 45,M,Caucasian,unpref
30,0,7,0,0,2,-3.5958251953125,347.80645751953125,26.696075439453125,2.0900871753692627,Female,25 - 45,F,Caucasian,unpref
44,0,7,0,0,0,-22.65643310546875,3.360511779785156,130.66650390625,1.2411805391311646,Female,Greater than 45,F,Caucasian,0
24,0,4,0,0,23,-22.59344482421875,-0.9576658010482788,-182.98226928710935,0.0,Male,Less than 25,F,Caucasian,unpref
24,0,2,0,0,1,586.3556518554688,-0.4503483176231385,355.1990966796875,26.65240859985352,Female,Less than 25,M,Caucasian,0
69,0,4,0,4,1,14.012725830078123,-0.9831020832061769,-148.14512634277344,5.589051723480225,Male,Greater than 45,F,Caucasian,0
35,0,1,0,0,0,0.56817626953125,-0.9894276261329651,15.5374755859375,0.0242480039596557,Male,Greater than 45,M,Caucasian,0
21,0,8,0,0,1,186.54071044921875,0.7798469066619874,-3.3963623046875,3.186912775039673,Male,Less than 25,F,Caucasian,unpref
45,0,3,0,0,0,-218.4384613037109,-0.6246248483657837,-125.14678955078125,8.25406551361084,Male,Less than 25,M,Caucasian,0
38,0,6,0,0,18,-2.20318603515625,1.4092049598693848,3.7354125976562496,3.217959403991699,Male,25 - 45,F,Caucasian,0
27,0,7,4,1,15,4.86480712890625,4.79118013381958,12.29425048828125,2.185946226119995,Male,25 - 45,M,Caucasian,unpref
43,0,7,0,0,0,-20.189483642578125,14.26176929473877,9.077423095703123,3.5864384174346924,Male,Greater than 45,F,Caucasian,0
40,3,6,1,0,13,21.558349609375,6.000275135040284,118.50643920898438,265.64434814453125,Male,25 - 45,F,Caucasian,unpref
37,0,3,0,0,0,618.6884765625,4.350783348083496,684.6925659179688,377.0616760253906,Female,25 - 45,M,Caucasian,unpref
37,0,6,0,0,19,-4.294647216796875,-0.8246952891349792,-7.823364257812499,3.9689676761627206,Female,25 - 45,F,Caucasian,unpref
23,0,8,0,0,0,514.1596069335938,-0.9027922749519348,491.20745849609375,54.078712463378906,Male,Less than 25,M,Caucasian,0
34,0,4,0,0,4,470.84967041015625,86.3396987915039,164.60299682617188,3.628589153289795,Male,25 - 45,F,Caucasian,0
78,0,1,0,0,1,-87.57339477539062,0.1260360479354858,70.81063842773438,0.1232795715332031,Female,Greater than 45,M,Caucasian,unpref
20,0,7,0,0,5,-71.81509399414062,0.2858062982559204,-56.76649475097656,0.0528017282485961,Male,Less than 25,M,Caucasian,unpref
33,0,9,0,0,1,241.15283203125,1.925686597824097,81.3253173828125,0.4530071020126343,Male,25 - 45,F,Caucasian,unpref
27,0,7,0,3,5,-117.55523681640624,1.6521682739257812,-112.11009216308594,4.579246997833252,Male,25 - 45,F,Caucasian,0
37,0,4,0,0,0,329.80181884765625,-0.950401484966278,-124.37754821777344,0.0179027318954467,Female,25 - 45,M,Caucasian,0
28,3,6,0,0,3,22.358917236328125,7.758485794067383,142.8070068359375,190.898193359375,Male,25 - 45,M,Caucasian,unpref
20,0,9,0,0,2,-84.94580078125,0.6767606735229492,-59.96612548828125,0.0088380575180053,Female,Less than 25,F,Caucasian,unpref
53,0,4,0,0,16,1.76751708984375,5.7343339920043945,-10.8138427734375,12.445570945739746,Male,Greater than 45,M,Caucasian,0
30,0,9,0,0,1,224.591552734375,7.809894561767577,91.25869750976562,1.791632890701294,Female,25 - 45,F,Caucasian,unpref
29,0,3,0,0,1,-68.96456909179688,0.0914355516433715,2503.79296875,1558.056396484375,Male,25 - 45,M,Caucasian,0
48,0,6,0,0,0,4.7156982421875,-0.9918416142463684,0.39068603515625,3.52026629447937,Female,Greater than 45,M,Caucasian,0
33,0,1,0,0,0,774.961669921875,-0.0304931998252868,1727.5738525390625,374.6060485839844,Male,25 - 45,F,Caucasian,unpref
21,0,6,0,5,20,-76.490234375,-0.3593990802764892,-102.642822265625,0.47612202167510975,Male,Less than 25,F,Caucasian,0
30,0,8,0,0,0,10.39813232421875,1.0710899829864502,-55.6048583984375,3.3489439487457275,Female,Less than 25,M,Caucasian,0
44,0,5,0,0,10,88.46453857421875,-0.1064891219139099,62.64654541015625,5.250259399414063,Male,Greater than 45,F,Caucasian,unpref
52,0,1,0,0,0,208.4158935546875,-0.7873455286026002,424.3785400390625,14.544269561767578,Male,Greater than 45,M,Caucasian,unpref
29,0,2,0,0,0,-5.59869384765625,-0.995104968547821,-14.37432861328125,1.5138006210327148,Female,Greater than 45,F,Caucasian,0
24,1,5,0,2,3,-6.728546142578125,0.7178207635879517,24.34478759765625,24.26250648498535,Male,Less than 25,F,Caucasian,0
21,0,5,4,0,1,16.140380859375,-0.9924004077911376,50.1767578125,3.6453588008880615,Male,Less than 25,M,Caucasian,0
26,0,5,0,0,0,-20.68368530273437,247.92514038085938,25.408905029296875,409.7978515625,Male,25 - 45,M,Caucasian,0
37,0,5,0,0,0,-17.743621826171875,17.858186721801758,1766.38916015625,676.0545043945312,Male,25 - 45,F,Caucasian,0
59,0,7,0,0,1,-4.517486572265625,1.164006233215332,106.41867065429688,25.512752532958984,Male,Greater than 45,M,Caucasian,0
30,0,5,0,0,0,-2.735382080078125,253.6156463623047,26.86541748046875,1.843754768371582,Female,25 - 45,F,Caucasian,0
28,0,9,7,3,13,12.222015380859377,48.61378097534179,97.37722778320312,152.1890869140625,Male,25 - 45,F,Caucasian,unpref
55,0,1,0,0,0,-105.11349487304688,4.412049770355225,-17.21478271484375,4.755554676055908,Male,25 - 45,M,Caucasian,0
19,0,5,0,5,0,30.36703491210937,-0.9921321868896484,-25.84286499023437,0.0,Male,Less than 25,F,Caucasian,unpref
43,0,5,0,0,13,-1.5255126953125,178.94969177246094,-14.072357177734377,7.877882003784181,Female,Greater than 45,F,Caucasian,unpref
26,0,4,0,2,8,-0.65362548828125,1.2361130714416504,0.7696533203125,1.0879875421524048,Male,25 - 45,M,Caucasian,unpref
37,0,7,0,0,16,451.058837890625,0.3173669576644897,205.667236328125,59.29792785644531,Female,25 - 45,F,Caucasian,unpref
20,0,7,0,3,0,147.29034423828125,-0.1817697882652282,16.032073974609375,0.0,Female,Less than 25,F,Caucasian,0
40,0,8,0,0,24,-1.83135986328125,4.828887462615967,80.90206909179688,27.22960090637207,Male,25 - 45,F,Caucasian,unpref
80,0,1,0,0,0,21.469940185546875,-0.692082405090332,-156.03271484375,0.2526777982711792,Male,Greater than 45,M,Caucasian,0
31,0,6,0,0,1,-136.58956909179688,4.392827033996582,1.412628173828125,0.0471363067626953,Female,25 - 45,F,Caucasian,unpref
31,0,5,0,0,0,15.484375,147.02870178222656,27.88006591796875,6.323743343353272,Male,25 - 45,F,Caucasian,unpref
18,0,4,0,0,0,340.30987548828125,-0.7059404850006104,103.07113647460938,0.0163164138793945,Male,Less than 25,M,Caucasian,unpref
56,0,5,0,0,0,-7.598541259765625,44.44618606567383,-30.405517578125004,1.4641715288162231,Male,Greater than 45,M,Caucasian,unpref
31,0,5,0,0,4,42.430938720703125,10.57639217376709,-23.37994384765625,0.2766991853713989,Female,25 - 45,M,Caucasian,unpref
43,0,2,0,0,10,324.03729248046875,47.78647613525391,198.13601684570312,121.52397155761719,Female,25 - 45,F,Caucasian,unpref
55,0,4,0,0,12,-7.44696044921875,41.32136917114258,14.7030029296875,17.10345458984375,Male,Greater than 45,F,Caucasian,0
23,0,8,0,3,3,16.906280517578125,13.236092567443848,19.32073974609375,0.110135793685913,Male,Less than 25,M,Caucasian,unpref
22,0,9,0,0,3,1.8265380859375,1.063110589981079,-130.33546447753906,0.0,Female,Less than 25,M,Caucasian,unpref
48,0,1,0,0,0,39.10324096679688,-0.5085746049880981,2967.9580078125,1403.301513671875,Male,Greater than 45,M,Caucasian,0
30,0,2,0,0,0,-1.4298095703125,1.991713523864746,-33.0924072265625,0.6619478464126587,Male,Greater than 45,F,Caucasian,0
24,0,2,0,0,0,805.14599609375,-0.8862072825431824,994.181396484375,98.88313293457033,Male,Less than 25,F,Caucasian,unpref
21,0,2,0,2,1,-3.31488037109375,-0.7697100043296814,4.083526611328125,1.1358036994934082,Male,Less than 25,M,Caucasian,0
53,0,4,0,0,2,-277.0904541015625,0.7404184341430664,-87.72213745117188,19.257221221923828,Female,Greater than 45,F,Caucasian,unpref
23,0,9,0,1,8,-133.79534912109375,0.2293905019760131,-93.37033081054688,0.0691181421279907,Male,25 - 45,F,Caucasian,unpref
45,0,1,0,0,16,0.21044921875,30.33162117004394,-0.748809814453125,2.617877960205078,Male,Greater than 45,F,Caucasian,unpref
24,0,8,0,0,16,-6.058319091796875,0.3496205806732178,-168.02413940429688,0.0,Male,Less than 25,F,Caucasian,unpref
37,0,5,1,0,4,586.77783203125,27.72134017944336,694.74462890625,9.831092834472656,Male,25 - 45,F,Caucasian,unpref
24,0,5,0,2,3,2.035430908203125,1.6235356330871582,-7.389739990234375,5.436085224151611,Male,Less than 25,F,Caucasian,unpref
27,0,1,0,0,0,-1.046417236328125,-0.3966370820999145,20.875244140625,1.7030256986618042,Female,Less than 25,M,Caucasian,0
52,0,4,0,0,0,-231.7075958251953,0.0156631469726562,94.63311767578124,2.6933412551879883,Male,Greater than 45,F,Caucasian,unpref
18,0,8,0,2,0,-3.3575439453125,0.6751960515975952,-45.83964538574219,0.0287803411483764,Male,Less than 25,M,Caucasian,0
26,0,7,0,0,0,-169.25534057617188,-0.3560686707496643,-69.31587219238281,3.350076913833618,Female,25 - 45,F,Caucasian,0
38,0,1,0,0,1,0.700927734375,-0.6886402368545532,49.65130615234375,5.703946113586426,Female,Greater than 45,M,Caucasian,unpref
33,0,5,0,0,1,-40.893157958984375,7.919641494750976,330.19781494140625,1274.7841796875,Female,25 - 45,M,Caucasian,0
54,0,3,0,0,6,-17.6263427734375,243.27081298828125,162.51055908203125,129.2076416015625,Male,Greater than 45,M,Caucasian,0
37,0,4,0,1,8,44.96588134765625,-0.6909871697425842,-0.114288330078125,0.000453233718872,Male,25 - 45,M,Caucasian,0
56,0,1,0,0,15,44.061431884765625,2.206782102584839,1.33563232421875,2.975252628326416,Male,Greater than 45,M,Caucasian,unpref
24,0,8,0,0,7,-159.24722290039062,0.8481091260910034,-54.4769287109375,0.0566542148590087,Male,25 - 45,M,Caucasian,unpref
18,0,7,0,0,0,331.14678955078125,-0.4259625673294067,97.07858276367188,0.0507621765136718,Male,Less than 25,F,Caucasian,0
29,0,4,0,1,12,-2.41455078125,-0.93886798620224,104.39715576171876,16.199932098388672,Male,25 - 45,F,Caucasian,unpref
21,0,5,0,5,2,27.325469970703125,-0.506630003452301,-33.133880615234375,0.0011330842971801,Male,Less than 25,M,Caucasian,0
25,0,7,0,2,2,-68.3687744140625,1.1173582077026367,64.72015380859375,4.957696914672852,Male,25 - 45,M,Caucasian,0
36,0,9,0,0,4,12.968963623046877,1.2097601890563965,13.270294189453123,17.93627166748047,Male,25 - 45,F,Caucasian,0
52,0,2,0,0,4,31.290771484375004,241.28453063964847,185.96701049804688,98.7899932861328,Male,Greater than 45,F,Caucasian,0
79,0,1,0,0,0,-3.961181640625,-0.9821856617927552,-75.25588989257812,0.8402953147888184,Female,Greater than 45,M,Caucasian,0
25,0,3,0,0,0,-200.00494384765625,14.558600425720215,-72.95643615722656,4.907614707946777,Male,25 - 45,F,Caucasian,0
31,0,5,0,0,4,399.6821899414063,-0.9504685401916504,956.5961914062499,31.780521392822262,Male,25 - 45,M,Caucasian,unpref
23,0,2,0,0,2,-54.4007568359375,1.305023431777954,15.677856445312502,0.9771718978881836,Male,25 - 45,M,Caucasian,unpref
30,4,8,0,2,13,18.206573486328125,4.332164287567139,-2.24652099609375,0.0009064674377441,Male,25 - 45,F,Caucasian,unpref
73,0,6,0,0,18,72.04141235351562,5.591014862060547,23.092010498046875,23.596027374267575,Male,Greater than 45,F,Caucasian,unpref
20,0,6,0,0,0,202.36614990234372,-0.1749748587608337,34.66680908203125,0.8208062648773193,Female,Less than 25,F,Caucasian,unpref
52,0,1,0,0,10,-4.116485595703125,65.15650939941406,-37.61785888671875,15.62319278717041,Female,Greater than 45,F,Caucasian,0
35,1,5,0,0,12,5.824859619140625,111.19928741455078,58.01373291015625,162.65061950683594,Male,Less than 25,F,Caucasian,unpref
62,0,4,0,0,0,146.0843505859375,0.5524849891662598,91.61459350585938,8.14075756072998,Female,Greater than 45,F,Caucasian,0
57,0,9,0,0,13,-0.765838623046875,13.265954971313477,36.540435791015625,0.6030274629592896,Male,Greater than 45,F,Caucasian,unpref
32,0,5,0,0,3,-2.962371826171875,150.4610137939453,70.93572998046875,247.5403900146484,Male,25 - 45,M,Caucasian,unpref
52,1,7,0,0,13,-198.6793212890625,52.72996520996093,-97.99821472167967,38.23638153076172,Male,Greater than 45,F,Caucasian,0
26,0,7,0,0,15,259.9125366210937,-0.5678290724754333,28.4326171875,0.5239381790161133,Female,Less than 25,F,Caucasian,unpref
22,0,2,0,0,0,-38.69195556640625,46.79269409179688,9.174224853515623,0.5472797155380249,Male,25 - 45,M,Caucasian,0
29,0,5,0,0,4,-1.680694580078125,-0.9808669090270996,17.526031494140625,0.2936954498291015,Female,Greater than 45,F,Caucasian,unpref
51,0,2,0,0,12,10.660186767578123,14.86137771606445,13.2803955078125,0.2766991853713989,Female,Greater than 45,F,Caucasian,unpref
19,0,6,0,0,0,216.30426025390625,-0.4798079133033752,113.93365478515624,0.3793566226959228,Male,Less than 25,M,Caucasian,0
47,0,3,0,0,2,-104.15689086914062,8.182609558105469,-11.557891845703123,19.20645904541016,Male,Less than 25,F,Caucasian,0
25,0,9,0,0,0,0.322723388671875,24.092311859130856,11.534454345703123,4.572901725769043,Male,25 - 45,M,Caucasian,0
44,0,4,0,0,0,-2.70220947265625,1.150930404663086,6.583648681640625,0.3911406993865967,Female,25 - 45,F,Caucasian,0
23,0,9,0,0,4,-0.68670654296875,209.52215576171875,62.60226440429688,10.050457954406738,Male,Less than 25,F,Caucasian,unpref
39,0,9,0,0,11,-0.819244384765625,0.7319247722625734,-24.615997314453125,0.1053768396377563,Female,25 - 45,F,Caucasian,unpref
32,0,2,0,0,1,-1.46563720703125,217.63148498535162,11.906585693359377,0.7698174715042114,Male,25 - 45,F,Caucasian,0
45,0,7,0,0,8,-0.398193359375,4.370162487030029,-3.70159912109375,0.3043464422225952,Male,25 - 45,F,Caucasian,unpref
66,0,1,0,0,0,186.81689453125,1.303436517715454,10.32855224609375,9.037707328796388,Male,Greater than 45,F,Caucasian,0
22,3,9,0,0,1,24.17071533203125,25.19089889526367,-52.21090698242188,0.0013597011566162,Male,Less than 25,F,Caucasian,unpref
28,0,3,0,0,1,-1.4515380859375,-0.940142035484314,24.165557861328125,1.5768001079559326,Male,Greater than 45,F,Caucasian,unpref
32,0,2,4,0,2,11.951202392578123,-0.8709633946418762,48.1173095703125,3.9836976528167725,Male,Less than 25,F,Caucasian,0
19,0,9,0,2,0,11.869293212890623,-0.9434947967529295,-13.20538330078125,0.1427686214447021,Male,Less than 25,F,Caucasian,unpref
19,0,3,0,2,1,-5.6190185546875,-0.6143653988838196,-11.3082275390625,1.0777897834777832,Male,Less than 25,M,Caucasian,unpref
19,0,9,0,2,0,-170.4956817626953,-0.760165810585022,-90.97737121582033,0.1019775867462158,Female,Less than 25,F,Caucasian,0
56,0,4,0,0,6,-220.78282165527344,27.33434295654297,-68.40226745605469,22.402210235595703,Male,Greater than 45,M,Caucasian,0
39,0,4,0,0,2,135.8016357421875,-0.90960955619812,85.04925537109375,0.0011330842971801,Female,25 - 45,F,Caucasian,unpref
69,0,1,0,0,0,-11.18310546875,-0.9474957585334777,-76.37088012695312,0.49402475357055653,Female,Greater than 45,F,Caucasian,unpref
30,0,3,0,0,0,151.6781005859375,0.8452481031417847,44.4423828125,0.0901935100555419,Male,25 - 45,F,Caucasian,0
41,0,3,0,0,12,3.67083740234375,1.5497078895568848,-9.8057861328125,1.1362569332122805,Male,25 - 45,M,Caucasian,unpref
20,0,5,0,0,0,348.65057373046875,-0.5051324367523193,74.40646362304688,0.444848895072937,Male,Less than 25,F,Caucasian,unpref
38,0,1,0,0,0,338.8724365234375,-0.055415391921997,203.48391723632807,0.0079315900802612,Male,25 - 45,F,Caucasian,unpref
27,0,8,3,0,13,2.7261962890625,0.7796903848648071,-0.26055908203125,1.096598982810974,Male,25 - 45,F,Caucasian,unpref
76,0,1,0,0,0,-8.640899658203125,-0.8714551329612732,-174.48419189453125,0.014956712722778301,Male,Greater than 45,M,Caucasian,unpref
67,0,5,0,0,1,87.1920166015625,4.195952892303467,105.14825439453124,5.228957176208496,Male,Greater than 45,F,Caucasian,0
20,0,10,0,0,0,8.23370361328125,-0.8609721660614014,-4.78857421875,1.0995450019836426,Male,Less than 25,M,Caucasian,unpref
24,2,7,0,0,2,7.4349365234375,21.712007522583008,2.584869384765625,0.0006798505783081,Male,25 - 45,F,Caucasian,unpref
44,0,7,0,0,9,-2.764312744140625,3.260286808013916,-16.545654296875,0.4944779872894287,Female,25 - 45,F,Caucasian,0
29,0,6,0,0,5,-143.29425048828125,1.904988765716553,-69.61805725097656,0.3406051397323608,Male,25 - 45,F,Caucasian,0
64,0,7,0,0,5,-149.90216064453125,-0.00043010711669919994,101.1103515625,10.86718463897705,Male,Greater than 45,F,Caucasian,unpref
51,0,2,0,0,11,-6.3670654296875,46.80411911010742,-59.91596984863282,17.351598739624023,Female,Greater than 45,M,Caucasian,0
26,0,3,0,0,0,258.4833984375,0.7016605138778687,56.005615234375,1.7114105224609375,Male,Less than 25,F,Caucasian,0
48,0,7,0,0,9,30.3291015625,6.292546272277833,38.90252685546875,11.214362144470217,Male,25 - 45,M,Caucasian,unpref
20,0,8,3,0,7,4.991363525390625,-0.9614655971527098,1.736480712890625,1.8961032629013066,Male,Less than 25,F,Caucasian,unpref
56,0,7,0,0,5,-145.11968994140625,17.1044864654541,1129.6878662109375,857.166015625,Male,Greater than 45,M,Caucasian,unpref
21,0,6,0,0,1,-75.77658081054688,1.1028072834014893,-36.03558349609375,0.8468672037124634,Male,Less than 25,F,Caucasian,0
65,0,5,0,0,12,0.0794677734375,0.7091706991195679,70.50070190429688,13.2421293258667,Male,Greater than 45,M,Caucasian,unpref
21,0,5,1,0,0,5.541046142578125,87.1952133178711,4.03570556640625,1.1888320446014404,Male,Less than 25,F,Caucasian,unpref
23,0,4,0,0,0,-127.04379272460936,3.5675783157348637,-21.02679443359375,11.489701271057127,Female,Less than 25,M,Caucasian,0
