,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
39,-404,10,192,1,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
40,326,28,308,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
41,2558,30,288,2,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
42,-274,7,66,0,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
43,363,2,73,0,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
44,681,7,420,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
45,84,6,86,3,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
46,8578,15,207,3,0,1,admin.,married,primary,no,yes,no,unknown,may,failure,0,no
47,639,15,265,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
48,228,5,95,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
49,2979,7,2,1,-1,0,blue-collar,single,secondary,no,no,no,unknown,jun,unknown,0,no
50,-57,3,143,0,-1,0,management,married,secondary,no,no,no,cellular,jul,unknown,0,no
51,523,8,39,3,0,0,management,single,secondary,no,no,no,unknown,jul,unknown,0,no
52,1399,4,220,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
53,-164,9,112,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
54,1625,15,242,3,-1,1,admin.,married,tertiary,no,no,no,cellular,jul,unknown,0,no
55,497,15,24,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
56,1632,13,338,3,351,2,services,single,tertiary,no,yes,no,unknown,jun,failure,0,no
57,1198,15,112,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
58,300,6,119,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
59,7838,16,216,2,360,2,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
60,1465,14,364,1,-1,0,technician,single,secondary,no,no,yes,unknown,jun,unknown,0,no
61,2773,29,114,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
62,498,14,208,4,0,2,services,married,tertiary,no,no,no,cellular,aug,unknown,0,no
63,112,30,82,1,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
64,-169,1,215,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
65,299,20,401,1,-1,0,management,single,tertiary,no,no,no,cellular,jul,unknown,0,no
66,-243,26,164,2,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
67,-85,10,216,1,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,no
68,537,27,307,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
69,315,9,47,0,-1,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,0,no
70,-68,7,204,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
71,330,4,119,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
72,238,7,138,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
73,-461,13,413,0,0,0,technician,married,tertiary,no,no,no,unknown,jun,unknown,0,no
74,-10,8,37,3,-1,0,services,single,secondary,no,no,no,unknown,jul,unknown,0,no
75,521,3,9,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
76,6835,1,368,1,367,2,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
77,460,30,26,2,-1,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,0,no
78,7897,16,215,2,381,2,retired,married,primary,no,yes,no,unknown,may,failure,0,yes
79,5082,8,278,4,46,3,services,married,primary,yes,no,no,telephone,oct,other,0,yes
80,74,9,135,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
81,361,6,119,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
82,2979,2,192,2,-1,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,0,no
83,-160,3,383,1,0,1,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
84,-69,5,67,0,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
85,1501,28,295,0,0,0,management,married,secondary,no,yes,no,cellular,jun,unknown,0,no
86,841,9,170,2,370,6,retired,married,primary,yes,yes,no,unknown,may,failure,0,yes
87,415,7,121,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
88,605,20,376,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
89,936,27,300,2,0,0,technician,married,secondary,no,no,no,unknown,may,unknown,0,no
90,140,28,308,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
91,2810,7,87,0,-1,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,0,no
92,675,16,182,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
93,-116,25,31,1,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
94,717,16,264,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
95,-186,1,82,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
96,2745,10,171,2,341,1,services,single,tertiary,no,yes,yes,cellular,apr,failure,0,yes
97,2077,4,68,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0,no
98,-154,10,18,1,-1,0,blue-collar,married,secondary,no,no,no,unknown,may,unknown,0,no
99,5865,24,299,2,375,2,retired,single,primary,yes,no,yes,unknown,apr,success,0,yes
100,374,16,33,2,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,no
101,-243,4,391,7,11,0,services,married,tertiary,no,yes,no,cellular,apr,failure,0,no
102,79,1,345,5,46,0,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
103,456,13,203,1,0,0,technician,married,primary,no,no,no,cellular,may,unknown,0,no
104,250,7,92,3,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
105,641,15,63,2,0,0,technician,single,secondary,no,no,no,cellular,may,unknown,0,no
106,145,12,251,3,-1,0,services,married,tertiary,no,no,no,cellular,jul,unknown,0,no
107,-192,9,159,1,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,0,no
108,15,1,344,5,32,0,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
109,900,2,60,2,0,0,services,single,secondary,no,yes,no,cellular,jul,unknown,0,no
110,559,5,187,0,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
111,2715,6,382,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
112,179,23,237,1,-1,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
113,531,6,132,0,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
114,768,16,291,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
115,222,3,123,0,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
116,5,12,131,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
117,2098,14,159,2,0,0,admin.,married,tertiary,no,no,no,cellular,aug,unknown,0,no
118,54,27,26,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
119,1521,3,135,4,0,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
120,-130,1,93,2,-1,1,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
121,315,7,226,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
122,218,7,95,3,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
123,-127,1,86,4,0,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,0,no
124,63,6,214,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
125,292,18,76,1,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
126,3088,6,175,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,0,no
127,305,8,50,1,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,0,no
128,15,11,38,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
129,2509,8,368,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
130,2511,8,208,2,-1,0,admin.,married,primary,no,yes,no,cellular,may,unknown,0,no
131,201,6,118,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
132,-727,10,128,2,0,0,self-employed,single,secondary,no,no,no,cellular,aug,unknown,0,yes
133,153,12,107,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
134,536,15,311,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
135,333,6,155,0,-1,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
136,2306,29,284,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
137,313,8,109,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
138,-172,25,383,2,0,0,housemaid,married,primary,no,no,yes,cellular,may,unknown,0,no
139,38,18,360,0,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
140,2900,9,332,2,459,1,services,single,tertiary,no,yes,no,unknown,jun,failure,0,no
141,-617,1,151,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
142,2740,11,163,1,299,2,technician,married,secondary,no,yes,no,cellular,may,failure,0,no
143,-303,13,128,2,-1,0,services,married,tertiary,no,no,no,unknown,jul,unknown,0,no
144,1170,13,351,3,-1,1,services,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
145,2151,28,131,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
146,878,16,251,1,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
147,1256,26,327,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
148,308,6,107,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
149,-118,10,205,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
150,2325,8,168,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,nov,unknown,0,no
151,507,14,7,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
152,0,6,88,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
153,117,20,159,1,-1,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
154,2260,19,162,2,0,0,blue-collar,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
155,569,16,305,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
156,1000,16,373,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
157,1250,2,210,2,444,1,blue-collar,single,tertiary,no,yes,no,cellular,nov,failure,0,no
158,3108,16,400,2,0,2,management,married,tertiary,no,no,no,cellular,may,failure,0,no
159,2298,29,139,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
160,-51,15,165,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
161,466,6,51,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,failure,0,no
162,-597,17,158,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,0,no
163,337,3,162,0,-1,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,0,no
164,-160,26,209,2,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
165,1070,14,143,1,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
166,2932,21,148,2,-1,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
167,-279,13,57,2,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
168,2674,29,116,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
169,669,10,79,0,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
170,65,1,159,1,0,0,management,married,secondary,no,yes,no,unknown,may,unknown,0,no
171,1775,27,346,1,0,1,services,married,tertiary,no,no,no,cellular,jun,unknown,0,no
172,100,6,87,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
173,399,30,186,0,-1,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,0,no
174,283,9,155,2,0,2,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
175,2385,29,271,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
176,844,6,296,2,0,0,admin.,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
177,3052,15,14,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
178,3097,5,219,1,0,0,management,married,tertiary,no,no,no,cellular,jun,unknown,0,no
179,662,18,264,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
180,3063,13,62,1,-1,0,management,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
181,638,10,150,4,-1,0,management,married,primary,no,no,no,cellular,aug,unknown,0,no
182,476,9,721,2,362,0,retired,single,primary,no,yes,no,cellular,apr,failure,0,yes
183,7197,5,184,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,failure,0,no
184,8264,9,276,4,315,2,services,married,primary,no,yes,no,unknown,nov,failure,0,yes
185,409,29,126,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
186,2385,29,121,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
187,8210,14,209,3,0,1,admin.,married,primary,no,yes,no,cellular,may,unknown,0,no
188,97,2,4,0,0,0,management,married,tertiary,no,no,no,cellular,nov,unknown,0,no
189,-42,11,209,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
190,275,6,92,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
191,662,27,48,3,-1,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
192,2556,31,125,3,-1,0,blue-collar,single,secondary,no,yes,no,unknown,jul,unknown,0,no
193,541,17,88,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
194,516,29,153,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
195,3099,16,157,1,-1,0,blue-collar,married,secondary,no,no,no,unknown,nov,unknown,0,no
196,140,8,79,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
197,-365,2,232,1,468,2,blue-collar,married,tertiary,no,yes,no,cellular,nov,failure,0,no
198,660,24,359,2,-1,0,management,single,tertiary,no,no,no,cellular,jul,unknown,0,no
199,109,6,79,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
200,412,7,77,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
201,135,5,191,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
202,2487,9,152,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
203,-297,30,149,2,-1,0,admin.,single,secondary,no,no,no,unknown,aug,unknown,0,no
204,87,7,66,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
205,119,8,149,2,0,1,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
206,2339,29,270,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
207,1771,28,379,3,-1,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,0,no
208,342,30,81,1,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
209,308,3,200,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
210,-266,26,358,3,443,1,services,single,tertiary,no,no,no,unknown,jul,failure,0,no
211,680,2,122,0,0,0,services,married,secondary,no,yes,no,unknown,jul,unknown,0,no
212,329,8,328,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
213,2151,15,38,2,0,0,technician,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
214,-581,10,400,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
215,2942,9,249,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,failure,0,no
216,642,29,305,1,-1,0,management,married,secondary,no,yes,no,cellular,jun,unknown,0,no
217,100,3,212,2,0,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,0,no
218,27,2,4,0,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
219,677,20,384,0,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,no
220,2444,8,152,1,320,1,services,married,secondary,no,yes,no,cellular,apr,failure,0,no
221,-493,2,264,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
222,-79,4,93,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
223,218,7,91,3,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
224,2534,4,2,3,0,0,management,single,tertiary,no,no,no,unknown,jun,unknown,0,no
225,982,28,331,0,0,0,management,married,secondary,no,yes,no,cellular,jun,unknown,0,no
226,336,25,68,1,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
227,137,25,173,8,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
228,2204,28,272,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
229,875,5,387,2,0,0,admin.,married,tertiary,no,no,no,cellular,aug,unknown,0,no
230,2882,3,288,2,0,1,blue-collar,married,secondary,no,yes,no,cellular,jul,failure,0,no
231,427,28,159,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
232,-79,5,183,1,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
233,261,3,154,0,0,0,management,married,secondary,no,no,no,cellular,may,unknown,0,no
234,6610,16,366,2,68,3,retired,single,primary,yes,no,yes,unknown,feb,other,0,yes
235,365,6,87,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
236,979,16,370,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
237,374,7,81,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
238,516,9,182,0,0,0,services,married,primary,no,yes,no,cellular,jul,unknown,0,no
239,339,27,309,1,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
240,369,2,122,0,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
241,-185,1,372,6,26,0,services,married,tertiary,no,yes,no,cellular,apr,failure,0,no
242,1840,26,7,3,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
243,578,5,376,1,323,2,blue-collar,married,tertiary,no,yes,no,cellular,feb,failure,0,no
244,3,26,130,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
245,689,25,206,3,0,0,services,married,tertiary,no,no,no,cellular,jul,unknown,0,no
246,67,8,94,2,0,0,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
247,2978,18,203,0,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
248,224,6,79,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
249,250,0,383,1,347,1,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
250,233,1,113,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
251,-505,2,242,2,-1,2,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
252,218,3,211,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
253,243,7,164,2,-1,0,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
254,336,6,68,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
255,1117,2,319,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
256,-301,7,0,8,0,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
257,-27,18,403,1,-1,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,0,no
258,-287,9,367,2,-1,0,management,single,secondary,no,no,no,unknown,aug,unknown,0,no
259,140,4,119,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
260,-123,5,98,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
261,-53,13,96,0,0,0,management,single,tertiary,no,no,no,cellular,nov,unknown,0,no
262,652,3,399,1,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
263,540,19,195,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
264,580,30,12,0,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
265,469,15,101,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
266,-79,6,44,1,0,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
267,224,7,86,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
268,47,4,212,1,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
269,-158,2,88,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
270,168,1,37,4,0,0,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,0,no
271,346,12,3,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
272,1557,24,406,1,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
273,1290,25,319,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
274,-190,26,35,3,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
275,2395,9,384,2,319,1,services,single,tertiary,no,no,no,unknown,jul,failure,0,no
276,3033,18,38,0,-1,0,technician,married,secondary,no,no,no,cellular,jun,unknown,0,no
277,203,15,202,0,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
278,144,7,88,3,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
279,342,7,90,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
280,154,7,98,3,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
281,57,19,232,1,0,0,technician,single,secondary,no,yes,no,cellular,may,unknown,0,no
282,271,6,82,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
283,3061,29,0,2,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
284,614,15,197,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
285,-105,3,97,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
286,-236,1,137,2,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,0,no
287,480,7,136,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
288,363,13,155,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
289,828,16,148,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
290,-109,2,86,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
291,8604,15,207,3,0,2,admin.,married,primary,no,yes,no,unknown,may,failure,0,no
292,580,1,64,0,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
293,1987,26,207,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
294,523,3,170,2,-1,2,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
295,277,15,307,2,-1,2,services,married,tertiary,no,no,no,cellular,jul,unknown,0,no
296,234,4,138,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
297,4183,1,154,2,0,1,admin.,married,tertiary,no,yes,no,cellular,may,unknown,0,no
298,532,8,76,1,0,0,management,married,secondary,no,no,no,cellular,jul,unknown,0,no
299,437,10,155,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
300,333,24,197,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
301,-234,31,146,1,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
