,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
126,550,15,302,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
127,-277,20,107,1,-1,0,technician,single,secondary,no,no,no,cellular,jul,unknown,0,no
128,1404,5,391,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
129,649,9,131,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,failure,0,no
130,526,25,224,3,0,0,blue-collar,single,secondary,no,yes,no,unknown,jul,unknown,0,no
131,257,5,84,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
132,-311,6,290,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
133,3062,7,199,4,-1,0,blue-collar,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
134,395,9,146,2,0,2,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
135,3065,13,435,1,306,2,retired,single,tertiary,no,yes,yes,cellular,nov,failure,0,yes
136,-678,1,208,2,0,0,management,single,secondary,no,yes,no,cellular,jul,unknown,0,no
137,538,9,136,2,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,failure,0,no
138,346,1,75,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
139,-86,4,142,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
140,579,9,61,2,-1,0,management,divorced,tertiary,no,yes,no,cellular,aug,unknown,0,no
141,469,6,142,0,-1,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
142,-133,28,199,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
143,943,1,155,2,0,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
144,524,9,77,0,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
145,160,7,83,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
146,2217,25,410,1,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
147,1524,13,534,7,104,2,self-employed,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
148,77,6,99,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
149,536,3,90,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
150,47,6,79,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
151,-518,20,294,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
152,571,31,53,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
153,290,7,110,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
154,-70,21,723,0,-1,0,student,single,tertiary,no,no,no,cellular,mar,unknown,0,yes
155,-300,2,1,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
156,-304,7,1004,8,6,0,services,married,secondary,no,yes,no,cellular,apr,success,0,no
157,660,24,359,2,-1,0,management,single,tertiary,no,no,no,cellular,jul,unknown,0,no
158,680,23,390,2,-1,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
159,-165,4,111,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
160,15,1,9,3,0,0,management,married,tertiary,no,no,no,cellular,jul,unknown,0,no
161,759,6,153,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
162,13,1,112,1,-1,0,admin.,married,secondary,no,no,no,cellular,jul,unknown,0,no
163,-302,24,175,2,-1,0,management,single,tertiary,no,yes,no,unknown,nov,unknown,0,no
164,1365,3,423,4,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,no
165,88,7,99,1,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
166,3060,3,31,2,0,0,services,single,secondary,no,yes,no,unknown,jun,unknown,0,no
167,288,7,98,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
168,387,6,123,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
169,-105,4,88,3,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
170,559,7,144,0,-1,0,admin.,married,secondary,no,no,no,unknown,may,unknown,0,no
171,2223,13,11,1,-1,0,technician,married,secondary,no,yes,no,cellular,jun,unknown,0,no
172,258,5,153,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
173,99,5,105,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
174,766,16,188,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
175,1724,16,84,1,-1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
176,486,2,382,2,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
177,1295,4,338,1,-1,0,blue-collar,married,tertiary,no,yes,no,unknown,may,unknown,0,no
178,846,18,346,2,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
179,34,1,126,1,0,2,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
180,-19,5,86,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
181,-308,10,135,1,-1,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
182,3058,9,409,1,349,0,management,married,tertiary,no,no,no,cellular,feb,failure,0,no
183,-727,5,0,3,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
184,669,15,211,0,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
185,2299,12,119,3,0,1,admin.,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
186,307,1,178,3,0,1,management,married,tertiary,no,yes,no,cellular,aug,failure,0,no
187,3546,17,647,6,350,6,entrepreneur,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
188,1267,25,329,0,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
189,-91,3,100,1,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
190,-67,4,93,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
191,625,8,636,1,329,2,blue-collar,married,tertiary,no,yes,no,cellular,feb,failure,0,no
192,2644,29,123,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
193,320,8,168,2,-1,0,blue-collar,married,tertiary,no,no,no,cellular,jul,unknown,0,no
194,1562,13,105,0,-1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
195,685,27,79,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
196,549,6,212,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
197,230,7,90,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
198,674,31,419,1,0,0,technician,single,tertiary,no,no,no,cellular,may,unknown,0,no
199,-295,8,1033,8,6,3,services,married,secondary,no,yes,no,cellular,nov,other,0,no
200,1704,12,358,3,-1,0,admin.,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
201,955,4,378,2,-1,0,technician,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
202,3088,23,190,1,0,0,management,married,tertiary,no,no,no,unknown,nov,unknown,0,no
203,909,16,339,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
204,283,7,108,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
205,1875,18,143,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
206,1005,26,316,1,-1,0,technician,single,secondary,no,no,no,cellular,jun,unknown,0,no
207,551,3,318,1,330,2,blue-collar,married,tertiary,no,yes,no,cellular,feb,failure,0,no
208,127,25,390,3,0,0,services,married,tertiary,no,no,no,cellular,jul,unknown,0,no
209,1996,19,117,1,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
210,619,1,212,3,-1,0,blue-collar,married,secondary,no,no,no,cellular,jul,unknown,0,no
211,-198,24,392,2,379,1,services,single,primary,no,no,no,unknown,jul,success,0,no
212,98,8,79,1,-1,0,management,married,secondary,no,no,no,cellular,jul,unknown,0,no
213,1808,7,79,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
214,-31,4,88,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
215,483,14,19,1,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
216,773,7,207,1,0,0,blue-collar,married,tertiary,no,no,no,cellular,aug,unknown,0,no
217,1786,9,171,1,-1,0,admin.,married,tertiary,no,no,no,cellular,aug,unknown,0,no
218,481,26,181,2,0,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
219,-326,1,218,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
220,-117,3,86,3,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
221,377,6,94,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
222,1398,25,186,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
223,601,2,370,3,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0,no
224,-574,14,328,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
225,649,13,182,0,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
226,2315,12,408,1,-1,0,technician,married,tertiary,no,no,no,cellular,jun,unknown,0,no
227,2375,7,35,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jun,unknown,0,no
228,186,3,200,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
229,515,9,175,3,-1,0,blue-collar,married,secondary,no,yes,no,unknown,jul,unknown,0,no
230,-58,21,199,1,-1,0,blue-collar,married,secondary,no,no,no,cellular,aug,unknown,0,no
231,2581,8,197,2,-1,0,admin.,married,tertiary,no,yes,no,cellular,may,unknown,0,no
232,336,7,102,1,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
233,2410,16,484,2,385,2,retired,single,primary,no,yes,yes,unknown,jun,failure,0,yes
234,2550,8,313,2,-1,0,services,married,tertiary,no,no,no,cellular,jun,unknown,0,no
235,608,27,322,0,-1,0,management,single,secondary,no,no,no,cellular,jun,unknown,0,no
236,522,7,76,0,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
237,-314,2,22,4,0,0,management,divorced,tertiary,no,no,no,cellular,aug,unknown,0,yes
238,1542,8,163,2,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
239,611,30,337,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
240,-511,13,267,0,-1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
241,1022,15,131,1,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
242,2402,20,84,1,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
243,478,25,135,2,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
244,2728,22,19,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
245,-71,6,387,6,29,0,blue-collar,married,tertiary,no,yes,no,cellular,apr,failure,0,no
246,111,25,176,1,-1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
247,1374,17,359,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
248,-133,12,220,1,0,0,admin.,single,secondary,no,yes,no,cellular,aug,unknown,0,no
249,649,15,37,0,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
250,589,7,73,0,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
251,462,3,67,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
252,2642,15,11,0,-1,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
253,327,7,87,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
254,461,23,148,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
255,2609,18,279,1,-1,1,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
256,1138,8,167,1,0,0,blue-collar,married,secondary,no,no,no,cellular,may,unknown,0,no
257,2380,29,107,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
258,6339,14,645,5,117,2,self-employed,single,primary,yes,yes,yes,unknown,apr,failure,0,yes
259,2754,29,124,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
260,472,29,123,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
261,1743,16,360,0,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
262,-158,1,74,2,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
263,1200,26,362,0,-1,0,technician,single,secondary,no,no,no,unknown,jun,unknown,0,no
264,619,16,187,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
265,-138,9,29,1,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,0,no
266,8618,15,206,3,0,2,admin.,married,primary,no,yes,no,unknown,may,failure,0,no
267,2716,18,376,0,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
268,2976,1,9,3,0,0,management,married,tertiary,no,no,no,unknown,jun,unknown,0,no
269,1321,26,347,0,-1,0,technician,single,secondary,no,no,no,unknown,jun,unknown,0,no
270,391,7,94,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
271,274,11,128,2,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,no
272,751,15,119,1,0,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
273,209,7,96,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
274,-255,17,123,1,0,0,management,married,secondary,no,yes,no,unknown,may,unknown,0,no
275,-210,27,214,0,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
276,2555,3,38,7,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
277,158,18,414,2,250,1,services,single,primary,no,no,no,unknown,jul,failure,0,no
278,348,7,107,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
279,743,17,260,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
280,155,7,112,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
281,2968,1,172,0,-1,0,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,0,no
282,155,5,75,2,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
283,284,6,105,0,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
284,436,8,111,0,0,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
285,1717,15,360,2,333,1,services,single,tertiary,no,yes,no,unknown,jun,failure,0,no
286,1875,2,176,1,-1,0,blue-collar,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
287,613,9,164,1,0,0,blue-collar,married,secondary,no,no,no,cellular,may,unknown,0,no
288,150,7,87,2,0,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
289,531,6,167,1,-1,0,management,married,secondary,no,yes,no,cellular,aug,unknown,0,no
290,-39,6,174,0,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
291,191,8,205,1,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,no
292,1721,18,405,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
293,1312,16,134,1,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
294,-111,25,32,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
295,2623,7,232,2,-1,0,technician,married,tertiary,no,no,no,cellular,jun,unknown,0,no
296,338,4,166,1,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
297,-3,3,19,1,-1,0,management,married,secondary,no,yes,no,cellular,may,unknown,0,no
298,50,4,90,1,0,0,blue-collar,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
299,1147,17,141,1,-1,0,technician,single,secondary,no,no,yes,unknown,aug,unknown,0,no
