sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,28.0,25 - 45,African-American,0.0,5.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,F,1
Male,55.0,25 - 45,Hispanic,0.0,4.0,0.0,0.0,38.0,-414.0,1.0,0.0,23.929356,F,1
Female,61.0,25 - 45,African-American,0.0,4.0,0.0,0.0,13.0,-414.0,0.0,0.0,1.0,F,1
Female,56.0,25 - 45,African-American,0.0,2.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,M,0
Male,96.0,Greater than 45,Caucasian,0.0,5.0,0.0,0.0,38.0,-2.0,25.0,7603.0,1.0,M,0
Male,32.71011,25 - 45,African-American,0.0,2.0,0.0,0.0,9.0,-6.0,0.0,0.0,1.0,F,0
Male,38.0,25 - 45,Hispanic,0.0,3.0,0.0,0.0,1.0,1001.0,1.0,0.0,1.0,F,0
Male,42.0,25 - 45,Caucasian,0.0,4.0,0.0,0.0,5.0,-414.0,749.0,0.0,1.0,F,0
Male,42.0,25 - 45,Other,0.0,4.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,M,1
Male,28.0,Greater than 45,Caucasian,0.0,7.0,0.0,0.0,0.0,-414.0,2.0,0.0,7604.0,M,0
Female,38.0,Greater than 45,Hispanic,0.0,1.0,0.0,0.0,0.0,-1.0,45.0,0.0,1.0,F,1
Male,42.0,25 - 45,Caucasian,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M,0
Male,34.0,Greater than 45,African-American,0.0,1.0,0.0,0.0,2.0,-1.0,0.0,0.0,1.0,F,0
Male,43.0,25 - 45,Caucasian,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,M,0
Male,41.0,25 - 45,African-American,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,2.0,F,0
Male,34.0,25 - 45,Caucasian,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,5.0,M,0
Male,20.0,25 - 45,Other,0.0,7.0,0.0,0.0,1.0,-1.0,6.0,0.0,1.0,F,1
Male,45.0,25 - 45,African-American,0.0,10.0,0.0,0.0,38.0,-414.0,2.0,0.0,1.0,F,1
Female,28.0,Greater than 45,Caucasian,0.0,8.0,0.0,0.0,1.0,-42.354454,-1.0,0.0,7604.0,M,0
Male,36.0,Greater than 45,African-American,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,F,0
Female,47.0,Greater than 45,Caucasian,0.0,1.0,0.0,0.0,1.0,-1.0,132.37042,-300.0,1.0,F,1
Male,26.0,25 - 45,Caucasian,0.0,5.0,0.0,0.0,3.0,-1.0,329.89478,0.0,1.0,F,1
Male,40.0,25 - 45,Caucasian,0.0,5.0,0.0,0.0,1.0,-1.0,3.0,0.0,0.0,F,0
Male,29.0,25 - 45,Hispanic,0.0,2.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,F,0
Male,22.0,Less than 25,Caucasian,0.0,7.0,0.0,0.0,0.0,-1.0,18.0,0.0,1.0,F,1
Male,27.0,Greater than 45,African-American,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,F,0
Male,30.0,Greater than 45,Other,0.0,2.0,0.0,0.0,0.0,-1.0,17.74657,0.0,1.0,F,0
Male,42.0,25 - 45,African-American,0.0,2.0,0.0,0.0,3.0,-1.0,2.0,0.0,2.0,F,1
Male,24.0,25 - 45,Caucasian,0.0,5.0,0.0,0.0,1.0,266.99313,1.0,7603.0,1.0,F,1
Male,25.0,Less than 25,African-American,0.0,7.0,0.0,0.0,0.0,1001.0,42.0,1.0082643,1.0,F,1
Male,32.0,Less than 25,Caucasian,0.0,3.0,0.0,0.0,0.0,-1.0,1.0,1.0,121.52596,M,1
Male,37.0,Greater than 45,Other,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,M,0
Male,23.0,25 - 45,African-American,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,M,0
Male,33.0,Greater than 45,African-American,0.0,2.0,0.0,0.0,0.0,-2.0,13.0,0.0,1.0,F,0
Male,34.0,25 - 45,African-American,0.0,3.0,0.0,0.0,0.0,-1.0,749.0,1.0,7604.0,F,0
Male,52.0,25 - 45,African-American,0.0,3.0,0.0,0.0,2.0,-414.0,1.0,0.0,7604.0,M,0
Male,30.0,25 - 45,Other,0.0,2.0,0.0,0.0,1.0,-1.0,-1.0,0.0,1.0,F,0
Male,31.0,Less than 25,African-American,0.0,6.0,0.0,0.0,0.0,-4.0,0.0,0.0,1.0,F,1
Male,27.0,25 - 45,Other,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,M,0
Male,43.0,25 - 45,African-American,0.0,6.0,0.0,0.0,7.0,-1.0,1.0,-300.0,1.0,F,1
Male,24.0,Less than 25,Caucasian,0.0,9.0,0.0,0.0,0.0,36.126034,749.0,7603.0,69.04803,M,0
Male,96.0,Greater than 45,Caucasian,0.0,1.0,0.0,0.0,7.0,1001.0,749.0,7603.0,4.0,M,0
Male,31.0,25 - 45,Hispanic,0.0,1.0,0.0,0.0,2.0,-1.0,0.0,0.0,1.0,M,0
Male,29.0,Less than 25,African-American,0.0,3.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,F,0
Male,24.0,25 - 45,Other,0.0,4.0,0.0,0.0,14.0,1001.0,0.0,0.0,1.0,F,0
Male,25.0,Greater than 45,Caucasian,0.0,5.0,0.0,0.0,1.0,-58.90689,-1.0,0.0,118.61869,F,1
Male,41.0,25 - 45,Caucasian,0.0,4.0,0.0,0.0,2.0,-2.0,37.0,0.0,1.0,M,0
Male,34.0,Less than 25,Caucasian,0.0,3.0,0.0,0.0,1.0,-1.0,11.0,0.0,1.0,F,0
Female,37.0,25 - 45,African-American,0.0,4.0,0.0,0.0,2.0,-1.0,749.0,0.0,1.0,F,0
Male,45.0,25 - 45,African-American,0.0,4.0,0.0,0.0,0.0,-1.0,8.319073,1.0,1.0,F,0
Female,55.333687,25 - 45,African-American,0.0,7.0,0.0,0.0,3.0,-2.0,1.0,0.0,1.0,F,1
Male,25.0,Greater than 45,Caucasian,0.0,9.0,0.0,0.0,0.0,-9.042762,749.0,0.0,26.782898,M,0
Female,48.0,Greater than 45,African-American,0.0,2.0,0.0,0.0,2.0,-1.0,1.0,0.0,1.0,M,0
Male,42.0,25 - 45,African-American,0.0,10.0,0.0,0.0,38.0,-10.067684,1.0,0.0,2.0,F,1
Male,31.0,25 - 45,African-American,0.0,4.0,0.0,0.0,0.0,-1.0,2.0,0.0,7.8142486,F,0
Male,34.0,Greater than 45,Caucasian,0.0,1.0,0.0,0.0,0.0,-1.0,39.0,0.0,1.0,F,0
Male,27.0,25 - 45,Other,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,F,0
Male,28.0,Less than 25,Caucasian,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M,1
Male,30.0,25 - 45,African-American,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,M,0
Male,25.0,25 - 45,African-American,0.0,6.0,0.0,0.0,3.0,1001.0,1.0,0.0,1.0,F,1
Male,27.0,25 - 45,Other,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,M,0
Male,39.0,25 - 45,Caucasian,0.0,1.0,0.0,0.0,2.0,-1.0,-1.0,0.0,7604.0,M,0
Male,32.0,Greater than 45,Caucasian,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,M,0
Male,96.0,25 - 45,Caucasian,0.0,2.0,0.0,0.0,3.0,-414.0,178.0,0.0,1.0,F,0
Female,37.0,Greater than 45,Hispanic,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,F,0
Male,24.0,25 - 45,Hispanic,0.0,5.0,0.0,0.0,3.0,-1.0,1.0,0.0,1.0,F,0
Female,51.0,Less than 25,African-American,0.0,3.0,0.0,0.0,7.0,-13.9306,20.0,0.0,0.0,F,1
Male,29.877031,Less than 25,Caucasian,0.0,8.0,0.0,0.0,0.0,-414.0,0.0,0.0,7604.0,F,0
Male,47.0,Less than 25,Caucasian,0.0,2.0,0.0,0.0,1.0,-414.0,76.931885,0.0,1.0,F,0
Male,23.0,25 - 45,Hispanic,0.0,5.0,0.0,0.0,0.0,-1.0,749.0,0.0,7604.0,M,0
Female,28.0,Less than 25,African-American,0.0,10.0,0.0,0.0,4.0,-1.0,5.0,0.0,1.0,F,1
Male,96.0,25 - 45,African-American,0.0,5.0,0.0,0.0,5.0,-414.0,749.0,-300.0,1.0,F,1
Male,27.0,25 - 45,Other,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,M,1
Male,25.0,Greater than 45,Caucasian,0.0,1.0,0.0,0.0,0.0,-1.0,3.0,0.0,43.0,M,0
Female,26.0,Less than 25,African-American,0.0,1.0,0.0,0.0,1.0,1001.0,0.0,0.0,0.0,F,0
Female,45.0,25 - 45,Caucasian,0.0,1.0,0.0,0.0,0.0,1001.0,-1.0,0.0,1.0,M,0
Male,43.0,25 - 45,Hispanic,0.0,3.0,0.0,0.0,0.0,-13.0,0.0,0.0,1.0,M,1
Male,32.0,Greater than 45,African-American,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,M,0
Male,36.0,25 - 45,African-American,0.0,10.0,0.0,0.0,38.0,-31.688198,749.0,127.551094,7604.0,F,1
Male,23.0,Greater than 45,African-American,0.0,7.0,0.0,0.0,0.0,-1.0,0.0,0.0,7604.0,F,1
Male,23.0,25 - 45,Caucasian,0.0,3.0,0.0,0.0,0.0,0.0,749.0,0.0,1.0,F,0
Male,49.0,Less than 25,Caucasian,0.0,3.0,0.0,0.0,0.0,-1.0,36.573097,0.0,0.0,F,0
Male,44.0,25 - 45,Caucasian,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,M,0
Female,50.0,25 - 45,Caucasian,0.0,2.0,0.0,0.0,0.0,-17.650473,55.096935,0.0,7604.0,M,0
Male,31.0,Less than 25,African-American,0.0,4.0,0.0,0.0,1.0,-1.0,17.855341,0.0,0.0,F,0
Male,56.0,25 - 45,Other,0.0,1.0,0.0,0.0,3.0,-414.0,0.0,0.0,1.0,F,1
Male,32.0,Greater than 45,Caucasian,0.0,2.0,0.0,0.0,0.0,0.0,749.0,7603.0,7604.0,F,0
Male,36.0,25 - 45,African-American,0.0,1.0,0.0,0.0,0.0,-1.0,33.0,0.0,1.0,M,1
Male,43.0,25 - 45,African-American,0.0,4.0,0.0,0.0,4.0,-414.0,1.0,0.0,0.0,F,1
Male,28.0,Less than 25,Caucasian,0.0,6.0,0.0,0.0,0.0,-1.0,1.0,0.0,46.200977,M,0
Male,29.0,25 - 45,African-American,0.0,3.0,0.0,0.0,8.0,-1.0,2.0,0.0,1.0,F,1
Male,30.0,25 - 45,African-American,0.0,4.0,0.0,0.0,1.0,1001.0,6.0,1.0,1.0,F,1
Male,34.749237,25 - 45,Caucasian,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,M,0
Male,29.0,Greater than 45,Caucasian,0.0,5.0,0.0,0.0,0.0,-3.0,0.0,0.0,1.0,M,0
Male,25.0,Less than 25,African-American,0.0,2.0,0.0,0.0,0.0,1001.0,0.0,7603.0,1.0,M,0
Male,34.0,25 - 45,Caucasian,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,M,1
Male,26.0,Less than 25,Other,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,F,1
Male,26.0,Less than 25,Caucasian,0.0,1.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,M,0
Male,33.0,25 - 45,African-American,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,M,1
Male,96.0,25 - 45,African-American,0.0,2.0,0.0,0.0,5.0,-414.0,1.0,0.0,7604.0,M,0
Female,33.234734,25 - 45,Hispanic,0.0,2.0,0.0,0.0,0.0,-414.0,0.0,-300.0,1.0,F,0
Male,34.0,25 - 45,African-American,0.0,10.0,0.0,0.0,38.0,-1.0,749.0,0.0,1.0,F,1
Male,22.0,25 - 45,African-American,0.0,10.0,0.0,0.0,3.0,1001.0,1.0,1.0,0.0,F,1
Male,50.0,25 - 45,Caucasian,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,M,0
Male,96.0,25 - 45,African-American,0.0,2.0,0.0,0.0,2.0,-1.0,41.0,0.0,1.0,M,1
Male,36.0,25 - 45,Caucasian,0.0,2.0,0.0,0.0,0.0,71.286545,0.0,0.0,1.0,M,0
Male,33.0,Greater than 45,African-American,0.0,3.0,0.0,0.0,0.0,-414.0,16.0,0.0,7604.0,M,0
Male,44.0,25 - 45,African-American,0.0,8.0,0.0,0.0,3.0,-1.0,0.0,0.0,1.0,F,0
Male,34.0,25 - 45,Other,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,M,1
Male,34.0,25 - 45,African-American,0.0,2.0,0.0,0.0,2.0,108.991905,1.0,375.8129,1.0,M,0
Male,50.0,25 - 45,Other,0.0,1.0,0.0,0.0,1.0,5.0156755,1.0,1.0,1.0,M,0
Male,23.0,25 - 45,African-American,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,F,0
Male,39.0,25 - 45,African-American,0.0,5.0,0.0,0.0,1.0,-1.0,749.0,7603.0,1.0,M,0
Male,29.0,25 - 45,African-American,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,F,0
Male,96.0,Greater than 45,Caucasian,0.0,1.0,0.0,0.0,0.0,-414.0,749.0,0.0,7604.0,F,0
Male,25.0,25 - 45,Caucasian,0.0,6.0,0.0,0.0,1.0,-1.0,1.0,2425.383,7604.0,F,0
Female,35.0,25 - 45,African-American,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,M,1
Male,50.0,25 - 45,Caucasian,0.0,3.0,0.0,0.0,0.0,-414.0,1.5222976,-300.0,1.0,F,0
Male,34.0,25 - 45,Caucasian,0.0,3.0,0.0,0.0,0.0,-23.0,-1.0,0.0,1.0,M,0
Female,34.0,Greater than 45,Caucasian,0.0,5.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,F,0
Male,58.0,25 - 45,Caucasian,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,M,0
Male,48.653244,Greater than 45,Caucasian,0.0,2.0,0.0,0.0,0.0,-414.0,1.0,0.0,1.0,F,1
Male,31.0,25 - 45,Caucasian,0.0,8.0,0.0,0.0,1.0,-1.0,-1.0,0.0,21.0,F,1
Male,24.0,25 - 45,African-American,0.0,6.0,0.0,0.0,4.0,-1.0,0.0,0.0,3.0,M,1
Male,28.0,25 - 45,Caucasian,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,M,1
Male,30.0,25 - 45,African-American,0.0,9.0,0.0,0.0,3.0,-1.0,0.0,-300.0,1.0,F,1
Male,18.0,Less than 25,African-American,0.0,10.0,0.0,0.0,0.0,-1.0,11.0,7603.0,7604.0,F,1
Male,40.0,Less than 25,Caucasian,0.0,1.0,0.0,0.0,0.0,-1.0,4.0,0.0,1.0,F,0
Female,34.0,Greater than 45,African-American,0.0,3.0,0.0,0.0,0.0,-1.0,4.0,0.0,1.0,F,1
Male,42.0,25 - 45,Caucasian,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,F,0
Male,36.0,25 - 45,African-American,0.0,9.0,0.0,0.0,38.0,-1.0,749.0,1.0,1.0,F,1
Male,20.0,25 - 45,African-American,0.0,5.0,0.0,0.0,0.0,1001.0,1.0,0.0,1.0,M,1
Male,26.0,Less than 25,Hispanic,0.0,8.0,0.0,0.0,0.0,-414.0,749.0,0.0,1.0,F,0
Male,35.0,25 - 45,African-American,0.0,7.0,0.0,0.0,38.0,-1.0,0.0,0.0,1.0,F,1
Male,28.0,Less than 25,Hispanic,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,F,0
Female,36.0,25 - 45,Hispanic,0.0,7.0,0.0,0.0,11.0,-53.013145,1.0,0.0,6.0,F,1
Male,49.0,25 - 45,African-American,0.0,1.0,0.0,0.0,0.0,-414.0,1.0,-300.0,1.0,M,0
Male,27.0,Greater than 45,African-American,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,F,0
Female,32.0,25 - 45,African-American,0.0,10.0,0.0,0.0,2.0,-2.0,-1.0,0.0,7604.0,M,1
Female,42.0,25 - 45,Caucasian,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,M,0
Male,36.0,Greater than 45,Caucasian,0.0,2.0,0.0,0.0,1.0,-1.0,-1.0,0.0,1.0,F,0
Male,96.0,25 - 45,African-American,0.0,10.0,0.0,0.0,4.0,-414.0,0.0,0.0,1.0,F,1
Female,41.908535,25 - 45,Caucasian,0.0,4.0,0.0,0.0,7.0,-2.0,115.54899,0.0,0.0,F,1
Female,33.0,Greater than 45,Caucasian,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,M,0
Female,55.0,25 - 45,Hispanic,0.0,1.0,0.0,0.0,0.0,-414.0,-1.0,0.0,1.0,F,0
Male,28.0,Less than 25,Other,0.0,7.0,0.0,0.0,3.0,-414.0,-1.0,0.0,7604.0,F,0
Male,37.0,25 - 45,African-American,0.0,2.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,M,0
Male,33.0,Greater than 45,Hispanic,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,M,1
Male,31.0,25 - 45,African-American,0.0,5.0,0.0,0.0,1.0,1001.0,1.0,1.0,1.0,F,1
Male,22.0,25 - 45,Other,0.0,4.0,0.0,0.0,0.0,-1.0,20.0,0.0,1.0,F,1
Male,33.0,25 - 45,Other,0.0,4.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,M,0
Male,30.0,25 - 45,African-American,0.0,6.0,0.0,0.0,11.0,-1.0,-1.0,0.0,1.0,M,1
Female,30.0,25 - 45,Hispanic,0.0,2.0,0.0,0.0,0.0,-1.0,6.0,0.0,0.0,F,0
Male,41.62068,25 - 45,African-American,0.0,3.0,0.0,0.0,0.0,1001.0,-1.0,1.0,1.0,F,1
Male,46.0,25 - 45,African-American,0.0,10.0,0.0,0.0,4.0,-1.0,1.0,0.0,1.0,F,0
Male,38.0,25 - 45,African-American,0.0,6.0,0.0,0.0,38.0,-1.0,-1.0,7603.0,1.0,F,1
Male,30.0,25 - 45,African-American,0.0,10.0,0.0,0.0,1.0,-1.0,25.0,7603.0,51.460125,F,1
Male,43.0,25 - 45,Other,0.0,3.484291,0.0,0.0,1.0,-414.0,1.0,0.0,1.0,F,1
Female,26.0,Greater than 45,Caucasian,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,4.0,M,0
Male,35.0,25 - 45,African-American,0.0,3.0,0.0,0.0,3.0,-414.0,1.0,-300.0,1.0,M,0
Female,31.0,Less than 25,African-American,0.0,7.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0,F,1
Male,28.0,25 - 45,Caucasian,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,F,0
Female,24.0,25 - 45,African-American,0.0,6.0,0.0,0.0,0.0,-1.0,6.0,0.0,1.0,F,1
Male,33.0,25 - 45,Caucasian,0.0,9.0,0.0,0.0,38.0,-1.0,1.0,7603.0,82.58133,F,1
Male,26.0,25 - 45,African-American,0.0,8.0,0.0,0.0,1.0,-1.0,749.0,3665.339,203.35951,F,1
Male,29.0,25 - 45,Caucasian,0.0,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,M,0
Male,38.0,25 - 45,Caucasian,0.0,4.0,0.0,0.0,0.0,-27.0,-1.0,0.0,1.0,M,1
Male,34.0,Less than 25,Caucasian,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,M,0
Male,27.0,25 - 45,Hispanic,0.0,4.0,0.0,0.0,0.0,-1.0,4.0,0.0,1.0,F,0
Male,23.0,25 - 45,African-American,0.0,9.0,0.0,0.0,38.0,1001.0,219.2881,7603.0,1.0,F,1
Male,36.0,25 - 45,Caucasian,0.0,5.0,0.0,0.0,0.0,-1.0,14.0,1.0,1.0,F,0
Male,48.0,Greater than 45,Caucasian,0.0,1.0,0.0,0.0,3.0,-3.0,0.0,0.0,1.0,M,0
Male,28.0,Less than 25,African-American,0.0,2.0,0.0,0.0,0.0,-1.0,6.0,0.0,1.0,F,0
Male,30.0,Greater than 45,African-American,0.0,6.0,0.0,0.0,12.0,-1.0,-1.0,0.0,1.0,F,1
Male,27.0,Less than 25,African-American,0.0,3.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,F,0
Male,45.0,25 - 45,Hispanic,0.0,3.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,F,0
Male,96.0,Greater than 45,Caucasian,0.0,1.0,0.0,0.0,1.0,-414.0,0.0,0.0,1.0,F,0
Male,25.0,Less than 25,Asian,0.0,7.0,0.0,0.0,0.0,-1.0,22.0,1.0,1.0,F,1
Male,35.0,25 - 45,Other,0.0,6.0,0.0,0.0,4.0,-1.0,0.0,0.0,1.0,F,1
Male,43.0,Greater than 45,African-American,0.0,6.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,F,0
Male,20.0,25 - 45,Hispanic,0.0,4.0,0.0,0.0,3.0,0.0,37.980938,0.0,1.0,F,1
Female,37.0,25 - 45,Other,0.0,3.0,0.0,0.0,0.0,-3.0,0.0,-300.0,1.0,M,0
Female,29.0,Less than 25,Other,0.0,4.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,F,0
Male,45.0,25 - 45,African-American,0.0,3.0,0.0,0.0,11.0,-2.0,749.0,0.0,1.0,F,1
Male,34.0,25 - 45,African-American,0.0,4.0,0.0,0.0,1.0,-1.0,42.0,0.0,0.0,F,1
Male,28.0,25 - 45,Caucasian,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,0
Male,41.0,25 - 45,African-American,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,F,0
Male,31.0,25 - 45,Caucasian,0.0,4.0,0.0,0.0,3.0,-1.0,2.0,0.0,1.0,F,1
Male,26.0,25 - 45,African-American,0.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,M,0
Male,30.0,25 - 45,African-American,0.0,8.0,0.0,0.0,38.0,-1.0,0.0,0.0,7604.0,M,1
Male,44.0,Greater than 45,African-American,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,F,0
Male,26.0,Less than 25,Caucasian,0.0,3.0,0.0,0.0,0.0,-1.0,-1.0,0.0,28.558378,F,0
Male,30.0,25 - 45,Asian,0.0,5.0,0.0,0.0,0.0,0.0,-1.0,0.0,7604.0,F,0
Male,29.0,Greater than 45,Caucasian,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,3.0,M,0
Female,50.42524,Greater than 45,Caucasian,0.0,3.0,0.0,0.0,2.0,-414.0,-1.0,0.0,1.0,M,0
Male,51.0,Greater than 45,Caucasian,0.0,3.0,0.0,0.0,3.0,-1.0,7.0,0.0,1.0,M,1
Male,24.0,Less than 25,African-American,0.0,7.0,0.0,0.0,1.0,-1.0,749.0,0.0,1.0,F,1
Male,30.0,Greater than 45,Hispanic,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,1.0,F,0
Male,30.0,25 - 45,Caucasian,0.0,3.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,F,0
Male,54.0,Greater than 45,Caucasian,0.0,2.0,0.0,0.0,1.0,-414.0,74.089874,0.0,1.0,F,0
Male,31.0,25 - 45,African-American,0.0,6.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,F,0
Female,29.0,Less than 25,African-American,0.0,2.0,0.0,0.0,11.0,0.0,-1.0,0.0,1.0,M,0
Male,32.0,25 - 45,African-American,0.0,3.0,0.0,0.0,0.0,1001.0,20.0,0.0,0.0,M,0
Male,24.0,Greater than 45,African-American,0.0,10.0,0.0,0.0,1.0,-1.0,0.0,0.0,7604.0,F,1
Female,50.0,Less than 25,Caucasian,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,M,0
Male,28.0,25 - 45,African-American,0.0,1.0,0.0,0.0,6.0,1001.0,-1.0,0.0,1.0,M,1
Male,33.0,25 - 45,African-American,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,M,1
Male,21.0,Less than 25,African-American,0.0,4.0,0.0,0.0,5.0,1001.0,749.0,0.0,1.0,F,1
Male,25.0,25 - 45,African-American,0.0,10.0,0.0,0.0,7.0,1001.0,749.0,0.0,0.0,F,1
Female,25.0,25 - 45,Caucasian,0.0,2.0,0.0,0.0,5.0,0.0,-1.0,0.0,168.29973,F,1
Male,28.0,25 - 45,African-American,0.0,4.2247477,0.0,0.0,5.0,-1.0,1.0,0.0,26.012127,F,1
