age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
52,blue-collar,married,secondary,no,-572,no,no,unknown,4,jun,243,1,0,0,unknown,no
27,technician,married,secondary,no,1517,yes,no,cellular,9,may,227,2,0,0,unknown,no
33,technician,single,secondary,no,-201,no,no,unknown,7,jun,112,1,0,0,unknown,no
35,blue-collar,married,secondary,no,973,yes,no,unknown,29,may,261,1,1,0,unknown,no
48,blue-collar,married,secondary,no,-453,yes,no,unknown,10,may,3,1,0,0,unknown,no
42,blue-collar,married,primary,no,1268,yes,no,unknown,24,may,468,1,0,0,unknown,no
48,blue-collar,married,primary,no,1364,yes,no,unknown,7,jun,107,2,0,0,unknown,no
50,management,divorced,primary,no,1998,yes,no,cellular,29,jul,309,2,0,0,unknown,no
57,technician,married,secondary,no,1602,yes,no,cellular,13,aug,1,6,0,0,unknown,no
42,admin.,married,tertiary,no,834,no,yes,unknown,16,jun,144,2,0,0,unknown,no
33,technician,single,tertiary,no,2632,yes,no,unknown,24,may,51,1,0,0,unknown,no
32,services,divorced,secondary,no,-435,no,no,cellular,1,jun,219,2,39,6,failure,no
35,admin.,married,secondary,no,629,yes,yes,cellular,24,nov,2,2,176,3,failure,no
36,management,single,tertiary,no,949,yes,no,cellular,21,nov,112,1,0,0,unknown,no
44,blue-collar,married,secondary,no,-36,yes,no,unknown,17,jun,291,5,0,0,unknown,no
32,blue-collar,married,secondary,no,4731,no,no,cellular,23,may,321,1,319,0,failure,yes
29,blue-collar,single,secondary,no,5446,yes,no,unknown,12,may,0,4,0,0,unknown,no
49,blue-collar,married,primary,no,-573,yes,no,unknown,9,may,232,1,1,0,unknown,no
20,blue-collar,single,secondary,no,11275,yes,no,cellular,9,may,1,1,240,0,failure,no
42,technician,married,secondary,no,93,no,yes,cellular,12,jul,250,1,0,0,unknown,no
33,technician,married,secondary,no,-235,yes,no,cellular,18,nov,330,1,0,0,unknown,no
42,technician,married,tertiary,no,867,no,no,unknown,23,aug,345,6,0,0,unknown,no
40,blue-collar,married,secondary,no,556,yes,no,cellular,9,may,397,5,0,0,unknown,no
35,blue-collar,single,secondary,no,4852,yes,no,cellular,23,nov,0,6,186,1,failure,no
34,blue-collar,married,secondary,no,-184,yes,no,unknown,19,may,342,2,0,0,unknown,no
43,management,married,tertiary,no,4274,yes,no,cellular,16,aug,42,2,40,0,success,no
39,blue-collar,married,primary,no,6512,yes,no,telephone,16,may,1,4,253,11,other,no
44,blue-collar,married,secondary,no,-157,no,no,cellular,12,jul,336,3,0,0,unknown,no
45,management,married,secondary,no,-758,no,yes,unknown,20,may,245,1,0,0,unknown,no
27,blue-collar,married,secondary,no,-6555,no,no,cellular,20,oct,18,2,68,1,success,yes
25,blue-collar,married,secondary,no,5548,yes,no,cellular,7,may,307,2,312,0,failure,no
40,blue-collar,married,secondary,no,1151,yes,no,cellular,16,aug,699,6,0,0,unknown,no
55,blue-collar,married,primary,no,1858,no,no,unknown,18,jun,0,6,0,0,unknown,no
40,blue-collar,married,tertiary,no,-276,yes,no,unknown,23,may,226,4,0,0,unknown,no
31,entrepreneur,divorced,tertiary,no,-1747,no,yes,cellular,23,nov,317,1,148,1,failure,no
34,management,married,tertiary,no,-197,yes,no,cellular,7,may,17,1,0,0,unknown,no
38,technician,single,secondary,no,1602,no,no,cellular,26,may,284,1,235,5,failure,yes
28,management,single,tertiary,no,-775,no,no,cellular,11,aug,35,1,0,0,unknown,no
57,blue-collar,married,primary,no,-539,yes,no,unknown,12,may,48,1,0,0,unknown,no
27,blue-collar,single,secondary,no,1884,yes,yes,unknown,26,may,560,1,1,0,unknown,no
31,management,single,tertiary,no,1939,yes,no,cellular,8,apr,540,1,0,0,unknown,yes
41,blue-collar,divorced,primary,no,847,no,yes,cellular,6,jul,718,1,0,0,unknown,yes
48,management,married,secondary,no,2101,no,no,cellular,28,jul,257,3,0,0,unknown,no
34,technician,single,secondary,no,1081,yes,no,cellular,21,jul,441,1,0,0,unknown,no
52,management,divorced,primary,no,2172,yes,no,cellular,14,aug,723,1,0,0,unknown,yes
36,blue-collar,married,secondary,no,130,no,yes,cellular,21,jul,230,1,0,0,unknown,no
43,management,married,tertiary,no,7485,yes,no,cellular,14,aug,0,9,0,0,unknown,no
43,admin.,married,secondary,no,813,yes,no,cellular,13,may,589,3,0,0,unknown,no
47,blue-collar,married,secondary,yes,-2937,no,no,unknown,22,jun,145,1,0,0,unknown,no
42,admin.,married,secondary,no,245,yes,no,cellular,29,aug,198,1,7,0,success,yes
33,technician,married,tertiary,no,3045,yes,no,cellular,18,nov,60,2,2,0,unknown,no
42,blue-collar,married,tertiary,no,2165,no,no,cellular,19,may,496,1,0,0,unknown,yes
49,management,married,tertiary,no,224,yes,no,cellular,19,jul,257,2,0,0,unknown,no
39,admin.,single,secondary,no,2415,yes,no,cellular,17,aug,430,2,92,6,success,yes
28,management,divorced,tertiary,no,8111,yes,no,cellular,8,may,2,2,156,2,other,no
40,entrepreneur,married,secondary,no,-862,no,no,cellular,25,jul,135,5,0,0,unknown,no
30,technician,married,tertiary,no,-2871,no,no,cellular,21,nov,1,3,160,0,failure,no
53,technician,married,tertiary,no,3586,no,no,cellular,26,aug,0,8,0,0,unknown,no
45,blue-collar,married,secondary,no,-365,yes,no,unknown,16,jun,302,1,0,0,unknown,no
48,blue-collar,single,unknown,no,1478,no,no,unknown,3,jun,2,1,0,0,unknown,no
40,technician,married,secondary,no,-487,yes,no,unknown,5,jun,219,2,1,0,unknown,no
29,blue-collar,single,secondary,no,1691,no,no,cellular,20,apr,515,1,0,0,unknown,yes
36,management,single,tertiary,no,3563,yes,no,cellular,16,may,147,2,266,5,failure,no
34,blue-collar,married,secondary,no,2204,yes,yes,unknown,5,may,323,1,0,0,unknown,no
53,management,divorced,secondary,no,-509,no,no,cellular,25,aug,120,5,0,0,unknown,no
34,technician,married,tertiary,no,56,yes,no,unknown,3,jun,318,1,0,0,unknown,no
46,retired,married,secondary,no,2563,yes,no,unknown,13,may,621,1,0,0,unknown,no
54,management,married,secondary,no,-811,no,no,cellular,28,aug,145,3,0,0,unknown,no
46,management,single,tertiary,no,994,no,yes,unknown,11,jun,0,6,0,0,unknown,no
45,management,married,tertiary,no,1109,no,yes,cellular,29,jul,182,1,0,0,unknown,no
44,blue-collar,divorced,secondary,no,565,no,no,cellular,9,aug,530,1,0,0,unknown,yes
38,management,divorced,tertiary,no,192,yes,no,unknown,28,may,210,1,0,0,unknown,no
52,blue-collar,married,secondary,no,1013,no,no,cellular,12,aug,4,8,0,0,unknown,no
34,technician,married,tertiary,no,-624,no,yes,unknown,19,jun,239,1,0,0,unknown,no
46,blue-collar,married,secondary,no,447,yes,no,cellular,27,jul,384,2,0,0,unknown,no
37,entrepreneur,married,tertiary,no,2739,yes,no,unknown,17,may,15,1,0,0,unknown,no
37,blue-collar,married,secondary,no,-82,yes,no,cellular,13,may,333,1,0,0,unknown,no
46,blue-collar,divorced,primary,no,1191,no,no,unknown,4,jun,103,5,0,0,unknown,no
59,blue-collar,married,tertiary,no,-426,yes,no,cellular,7,jul,232,1,0,0,unknown,no
44,management,married,tertiary,no,43,no,no,unknown,23,may,264,1,0,0,unknown,no
54,management,married,secondary,no,239,yes,no,cellular,4,jun,311,2,0,0,unknown,no
48,technician,married,tertiary,no,2275,no,no,cellular,28,aug,27,5,0,0,unknown,no
66,retired,married,unknown,no,2449,no,yes,telephone,25,jul,443,2,0,0,unknown,no
40,blue-collar,married,secondary,no,-392,no,no,cellular,21,jul,402,4,0,0,unknown,no
49,admin.,single,secondary,no,-67,yes,no,unknown,29,may,45,1,0,0,unknown,no
56,management,married,tertiary,no,108,no,no,unknown,5,jun,225,1,0,0,unknown,no
41,management,married,secondary,no,1958,no,yes,cellular,25,nov,450,1,4,0,unknown,yes
41,admin.,single,primary,no,2400,yes,no,cellular,19,nov,5,1,106,4,failure,no
39,technician,single,tertiary,no,-510,no,no,unknown,16,jun,176,1,0,0,unknown,no
35,services,married,secondary,no,-935,no,no,unknown,19,jun,224,1,0,0,unknown,yes
26,blue-collar,married,secondary,no,594,yes,no,cellular,14,jul,747,1,0,0,unknown,yes
47,management,married,tertiary,no,636,no,no,cellular,14,aug,13,11,0,0,unknown,no
35,blue-collar,married,secondary,no,658,yes,no,unknown,26,may,325,1,1,0,unknown,no
52,technician,married,secondary,no,-576,no,no,cellular,21,nov,269,1,0,0,unknown,no
39,management,single,secondary,no,2417,yes,no,unknown,18,may,1,2,0,0,unknown,no
49,management,married,unknown,no,1312,no,yes,cellular,29,jul,4,3,0,0,unknown,no
37,technician,single,secondary,no,1215,yes,no,cellular,26,aug,261,4,0,0,unknown,no
38,technician,single,secondary,no,95,yes,yes,cellular,15,jul,209,1,1,0,unknown,no
57,blue-collar,divorced,primary,no,901,yes,no,unknown,12,may,561,1,0,0,unknown,no
51,management,divorced,tertiary,no,1517,no,no,cellular,25,jul,211,4,0,0,unknown,no
25,blue-collar,single,tertiary,no,-173,no,yes,unknown,16,may,387,1,0,0,unknown,no
46,management,married,tertiary,no,-1233,no,yes,cellular,2,aug,157,1,0,0,unknown,no
40,admin.,married,secondary,no,800,yes,yes,unknown,15,may,635,3,0,0,unknown,no
23,technician,single,tertiary,no,1129,yes,no,unknown,24,may,487,1,0,0,unknown,no
26,technician,married,tertiary,no,9891,yes,no,cellular,6,may,0,4,301,0,other,no
40,blue-collar,married,unknown,no,35,yes,no,unknown,2,jun,262,1,1,0,unknown,no
42,blue-collar,married,primary,no,295,yes,no,unknown,2,jun,312,1,0,0,unknown,no
51,blue-collar,married,primary,no,-398,no,no,cellular,20,nov,295,1,0,0,unknown,no
42,blue-collar,married,secondary,no,342,yes,no,cellular,7,jul,88,1,0,0,unknown,no
52,management,divorced,tertiary,no,-1239,yes,no,cellular,9,nov,152,1,0,0,unknown,no
38,management,single,tertiary,no,2782,yes,no,cellular,22,apr,481,1,221,1,failure,yes
33,admin.,married,secondary,no,1104,yes,no,cellular,19,nov,294,3,194,15,other,no
43,services,single,secondary,no,-708,yes,yes,unknown,2,jun,28,1,0,0,unknown,no
42,blue-collar,married,primary,no,947,no,yes,unknown,16,jun,395,1,0,0,unknown,no
30,blue-collar,married,primary,no,3219,yes,no,cellular,13,may,493,1,109,1,failure,yes
24,blue-collar,married,secondary,no,-8017,yes,no,cellular,17,oct,4,10,347,0,other,yes
25,technician,single,tertiary,no,2963,yes,no,unknown,28,may,266,1,1,0,unknown,no
31,blue-collar,married,secondary,no,-873,yes,yes,unknown,27,may,334,1,0,0,unknown,no
41,blue-collar,married,secondary,no,-948,yes,no,unknown,22,may,264,1,0,0,unknown,no
47,technician,married,secondary,yes,-1947,no,no,cellular,25,aug,108,1,0,0,unknown,no
26,admin.,single,tertiary,no,-54,yes,no,cellular,20,jul,8,1,0,0,unknown,no
39,technician,single,secondary,no,-243,no,yes,cellular,12,aug,91,1,0,0,unknown,no
36,entrepreneur,single,tertiary,no,-240,no,no,cellular,19,aug,423,17,0,0,unknown,no
28,management,married,tertiary,no,3027,yes,no,unknown,11,may,394,1,0,0,unknown,no
49,entrepreneur,divorced,tertiary,no,866,no,no,unknown,25,jun,296,1,0,0,unknown,no
22,entrepreneur,single,tertiary,no,8504,yes,no,cellular,2,may,102,1,192,0,failure,no
44,management,married,tertiary,no,1030,yes,no,cellular,20,may,89,3,7,0,failure,no
24,admin.,single,secondary,no,6163,yes,no,cellular,13,may,8,2,308,3,failure,no
40,housemaid,married,secondary,no,-467,no,yes,unknown,19,jun,136,1,0,0,unknown,no
46,services,married,secondary,no,621,no,yes,cellular,16,apr,261,1,0,0,unknown,no
42,management,single,tertiary,no,-321,no,no,cellular,9,aug,61,6,0,0,unknown,no
27,technician,single,secondary,no,-1174,yes,no,cellular,3,jul,320,1,0,0,unknown,no
25,blue-collar,single,secondary,no,12658,yes,no,cellular,2,may,0,1,41,0,failure,no
28,blue-collar,married,secondary,no,784,yes,no,unknown,12,may,453,1,1,0,unknown,no
41,management,single,tertiary,no,27,no,no,cellular,11,aug,112,5,0,0,unknown,no
39,technician,married,secondary,no,4005,yes,no,cellular,18,apr,479,2,196,1,other,yes
47,blue-collar,divorced,primary,no,-351,yes,yes,unknown,8,jun,432,1,0,0,unknown,no
26,services,single,secondary,no,-966,yes,yes,cellular,10,jul,327,4,0,0,unknown,no
51,management,single,secondary,no,2343,no,no,cellular,29,aug,317,9,0,0,unknown,no
32,blue-collar,married,secondary,no,-503,yes,no,unknown,4,jun,450,8,0,0,unknown,no
41,blue-collar,married,secondary,no,-176,yes,no,unknown,12,may,330,1,0,0,unknown,no
45,management,married,tertiary,no,1165,no,no,unknown,19,jun,323,3,0,0,unknown,no
