age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid,sex
47,Greater than 45,Caucasian,0,1,0,0,5,-14.437042236328125,7.218191146850586,2.193634033203125,25.393325805664062,F,0,Male
31,25 - 45,African-American,0,8,0,0,4,-5.566131591796875,12.101181030273438,95.40350341796875,21.536985397338867,F,1,Male
20,Less than 25,Other,0,2,0,0,0,-1.6051025390625,6.681888103485107,-102.28128051757812,24.964792251586914,F,0,Male
72,25 - 45,African-American,4,9,5,0,23,-71.12384033203125,324.65521240234375,257.76318359375,110.50789642333984,F,1,Male
30,Greater than 45,Other,0,1,0,0,0,-2.92108154296875,6.072210788726807,-88.30766296386719,24.985414505004883,M,0,Male
47,Greater than 45,African-American,0,1,0,0,1,338.80438232421875,22.662817001342773,-246.9916534423828,1069.439453125,M,0,Male
32,25 - 45,Caucasian,0,3,0,0,2,-10.390533447265625,4.394169330596924,88.73031616210938,17.735488891601562,F,1,Male
46,25 - 45,Hispanic,0,8,0,0,14,-47.49615478515625,23.81532096862793,87.510986328125,23.943883895874023,F,1,Male
28,25 - 45,Caucasian,0,1,0,0,0,17.249603271484375,3.8160667419433594,-70.16519165039062,32.95960998535156,M,0,Male
60,25 - 45,African-American,2,9,2,0,19,-53.8961181640625,248.7627410888672,211.95443725585938,77.63372039794922,F,1,Male
26,25 - 45,African-American,0,3,0,0,0,-2.97314453125,2.8981001377105713,-206.48464965820312,33.63334274291992,M,1,Male
28,25 - 45,African-American,0,3,0,0,0,-26.37432861328125,2.3046324253082275,-178.75149536132812,25.485332489013672,M,1,Male
21,Less than 25,Other,0,2,0,0,0,-27.413787841796875,5.093880653381348,-133.3570556640625,24.385107040405273,M,0,Male
54,Greater than 45,Caucasian,0,1,0,0,1,-14.0059814453125,2.8874075412750244,-68.51531982421875,32.57707977294922,M,0,Male
22,Less than 25,African-American,0,4,0,0,0,1.562347412109375,3.471799850463867,-221.17803955078125,41.04869842529297,M,1,Male
52,25 - 45,African-American,0,9,0,0,16,-43.33355712890625,122.09165954589844,175.925048828125,56.20166015625,F,1,Male
21,Less than 25,Other,0,2,0,0,0,-8.396026611328125,5.960378646850586,-119.86672973632812,26.21843719482422,M,0,Male
28,25 - 45,Caucasian,0,1,0,0,0,1.159576416015625,3.321204662322998,-100.05696105957031,31.819499969482422,M,0,Male
64,25 - 45,African-American,1,9,1,0,17,-67.54119873046875,126.44226837158203,166.92056274414062,59.16988754272461,F,1,Male
21,Less than 25,Other,0,1,0,0,0,-12.6422119140625,5.936710834503174,-121.79310607910156,25.564647674560547,M,0,Male
23,Less than 25,African-American,0,5,0,0,1,13.4814453125,6.194843769073486,71.70425415039062,23.342668533325195,F,1,Male
25,25 - 45,African-American,0,3,0,0,0,30.295440673828125,3.930828094482422,-229.86831665039062,54.35020065307617,M,1,Male
40,Greater than 45,Hispanic,0,1,0,0,15,-32.009368896484375,10.683823585510254,139.63186645507812,36.6142578125,F,0,Male
52,Greater than 45,Caucasian,0,1,0,0,0,-23.971282958984375,3.579768657684326,-78.53396606445312,29.6083984375,M,0,Male
30,25 - 45,Caucasian,0,6,0,0,2,-1.546600341796875,9.990438461303711,58.180938720703125,23.008182525634766,F,0,Female
28,25 - 45,Caucasian,0,1,0,0,0,-8.690826416015625,3.1938815116882324,-94.55384826660156,26.550657272338867,M,0,Male
28,25 - 45,Caucasian,0,5,0,0,1,-7.3282470703125,4.52898645401001,37.255950927734375,20.880023956298828,F,0,Male
28,25 - 45,African-American,0,4,0,0,1,0.26202392578125,4.161411762237549,48.869110107421875,20.67516326904297,F,0,Male
25,25 - 45,African-American,0,3,0,0,0,36.33050537109375,3.91560697555542,-228.13577270507812,53.16182327270508,M,1,Male
20,Less than 25,African-American,0,3,0,0,0,41.148651123046875,8.925309181213379,2.124176025390625,23.36850357055664,F,1,Female
20,Less than 25,Other,0,2,0,0,0,18.4666748046875,8.381278991699219,-79.72761535644531,27.32319450378418,F,0,Male
35,25 - 45,Caucasian,0,9,0,0,5,-8.58843994140625,40.40614318847656,85.33023071289062,25.11753273010254,F,0,Male
28,25 - 45,Caucasian,0,4,0,0,1,-7.989044189453125,3.442777156829834,9.569183349609375,20.54734992980957,F,0,Male
28,25 - 45,African-American,0,3,0,0,0,-25.173065185546875,2.2822048664093018,-185.82650756835938,26.977603912353516,M,1,Male
35,25 - 45,Caucasian,0,9,0,0,5,-9.407318115234375,42.60907745361328,83.38031005859375,25.031871795654297,F,0,Male
27,25 - 45,Other,0,1,0,0,0,12.019134521484375,5.667544364929199,-56.994720458984375,19.450525283813477,F,0,Male
45,Greater than 45,Hispanic,0,1,0,0,8,-29.54278564453125,7.870854377746582,65.66815185546875,26.26693344116211,F,0,Male
27,25 - 45,African-American,0,3,0,0,1,5.8966064453125,3.7639331817626953,47.5635986328125,20.458290100097656,F,0,Male
30,25 - 45,African-American,0,2,0,0,0,-24.789794921875,2.1408824920654297,-144.43109130859375,23.789104461669922,M,1,Male
39,25 - 45,African-American,0,9,0,0,8,-34.8929443359375,19.17926788330078,120.8150634765625,30.45322608947754,F,1,Male
26,25 - 45,Hispanic,0,3,0,0,5,-21.422088623046875,4.302823543548584,114.9066162109375,22.817825317382812,F,0,Male
32,25 - 45,Caucasian,0,3,0,0,2,-9.567138671875,3.8448381423950195,99.76736450195312,18.140453338623047,F,1,Male
20,Less than 25,Other,0,1,0,0,0,1.011688232421875,6.863950252532959,-109.01408386230469,24.613309860229492,M,0,Male
26,25 - 45,African-American,0,3,0,0,0,9.094757080078125,3.371990203857422,-218.51800537109375,39.880714416503906,M,1,Male
28,25 - 45,Caucasian,0,5,0,0,1,-5.8248291015625,4.487527847290039,40.29095458984375,21.228788375854492,F,0,Male
32,25 - 45,Caucasian,0,3,0,0,2,-11.618194580078125,3.7209653854370117,91.63058471679688,18.10419464111328,F,1,Male
31,25 - 45,Hispanic,0,3,0,0,3,-16.39837646484375,3.788823127746582,101.94931030273438,18.918655395507812,F,1,Male
54,Greater than 45,Caucasian,0,1,0,0,0,-3.164703369140625,3.606311321258545,-20.4478759765625,26.80401611328125,M,0,Male
30,25 - 45,Caucasian,0,3,0,0,0,20.1871337890625,8.425846099853516,9.5018310546875,27.517404556274414,F,0,Female
28,25 - 45,Caucasian,0,2,0,0,0,2.019500732421875,4.700517654418945,-49.60479736328125,26.412874221801758,M,0,Male
43,Greater than 45,Hispanic,0,1,0,0,10,-30.31060791015625,8.902899742126465,92.05123901367188,29.944019317626953,F,0,Male
39,Greater than 45,Hispanic,0,1,0,0,16,-31.907379150390625,10.059733390808105,168.19171142578125,38.52577209472656,F,0,Male
32,25 - 45,Hispanic,0,2,0,0,6,-23.2882080078125,4.769184112548828,110.5872802734375,23.185850143432617,F,0,Female
49,25 - 45,African-American,0,9,0,0,13,-52.848419189453125,42.74114227294922,130.65542602539062,42.54573059082031,F,1,Male
21,Less than 25,Other,0,2,0,0,0,-25.074310302734375,5.301389217376709,-139.93580627441406,25.545612335205078,M,0,Male
38,25 - 45,African-American,0,2,0,0,1,85.10552978515625,5.641720294952393,-237.11715698242188,97.0763168334961,M,1,Male
52,Greater than 45,African-American,0,1,0,0,1,62.21533203125,2.2378530502319336,-62.597442626953125,63.5483512878418,M,0,Male
34,25 - 45,African-American,0,9,0,0,7,-13.852294921875,17.633258819580078,115.33175659179688,26.855457305908203,F,1,Male
23,Less than 25,African-American,0,5,0,0,1,6.577545166015625,6.61492919921875,76.8524169921875,21.998605728149414,F,1,Male
54,Greater than 45,Caucasian,0,1,0,0,1,-11.02392578125,3.298435688018799,-34.61627197265625,29.950590133666992,M,0,Male
52,Greater than 45,African-American,0,1,0,0,2,16.48944091796875,2.5601413249969482,-156.8686065673828,43.69989013671875,M,1,Female
30,25 - 45,Caucasian,0,2,0,0,1,-2.802978515625,3.5461812019348145,77.14422607421875,17.541051864624023,F,1,Male
25,25 - 45,Caucasian,0,4,0,0,0,14.531097412109375,1.7117936611175537,-146.15798950195312,28.505001068115234,M,1,Female
29,25 - 45,Caucasian,0,2,0,0,0,-12.977142333984375,2.5171191692352295,-86.75836181640625,23.187891006469727,M,0,Female
21,Less than 25,African-American,0,6,0,0,1,12.800506591796875,8.690196990966797,77.84445190429688,24.152597427368164,F,1,Male
55,Greater than 45,African-American,0,1,0,0,2,-7.3814697265625,2.498806953430176,-123.23147583007812,38.15230941772461,M,0,Male
29,25 - 45,Caucasian,0,2,0,0,0,-0.89495849609375,2.7629058361053467,-84.6737060546875,24.76038360595703,M,0,Female
41,25 - 45,Caucasian,0,9,0,0,8,-15.216278076171875,127.30372619628906,106.34283447265625,31.416574478149414,F,1,Male
41,Greater than 45,Caucasian,0,2,0,0,0,35.853363037109375,2.34366512298584,-137.28094482421875,39.33094024658203,M,1,Female
45,Greater than 45,Hispanic,0,1,0,0,10,-39.98345947265625,6.340227127075195,122.49249267578125,24.781005859375,F,0,Male
33,25 - 45,Hispanic,0,6,0,0,7,-39.24505615234375,6.493464469909668,86.435791015625,19.80472755432129,F,1,Male
27,25 - 45,Caucasian,0,2,0,0,0,-2.348907470703125,2.4080185890197754,-130.97586059570312,29.092391967773438,M,0,Male
26,25 - 45,Caucasian,0,2,0,0,0,17.64398193359375,2.311964511871338,-112.85365295410156,32.338680267333984,M,0,Female
32,25 - 45,Caucasian,0,3,0,0,2,-5.61376953125,4.28790807723999,103.10220336914062,17.6661434173584,F,1,Male
45,Greater than 45,Caucasian,0,1,0,0,3,24.462188720703125,7.7350311279296875,1.703521728515625,35.48480224609375,F,0,Female
29,25 - 45,African-American,0,2,0,0,0,-30.80865478515625,2.0860536098480225,-154.6209716796875,23.28737449645996,M,1,Male
38,25 - 45,African-American,0,9,0,0,9,-19.193145751953125,27.86137580871582,130.12997436523438,34.42876434326172,F,1,Male
32,25 - 45,African-American,0,9,0,0,6,-13.052459716796875,15.595117568969727,108.735107421875,25.1694278717041,F,1,Male
22,Less than 25,African-American,0,7,0,0,1,13.28656005859375,10.687148094177246,75.62155151367188,24.218996047973633,F,1,Male
40,Greater than 45,Hispanic,0,1,0,0,7,0.4393310546875,12.380824089050293,14.32684326171875,36.51771926879883,F,0,Female
26,25 - 45,African-American,0,3,0,0,0,1.996734619140625,3.2265167236328125,-217.37286376953125,37.69929885864258,M,1,Male
23,Less than 25,African-American,0,2,0,0,0,18.052093505859375,5.9689507484436035,-1.743682861328125,20.065563201904297,F,0,Male
28,25 - 45,African-American,0,3,0,0,1,-7.537017822265625,3.312201499938965,8.579498291015625,20.541458129882812,F,0,Male
31,25 - 45,Caucasian,0,2,0,0,0,-20.7724609375,2.2226855754852295,-141.6240692138672,24.5820369720459,M,1,Male
38,25 - 45,Caucasian,0,9,0,0,6,-11.031097412109375,58.60862350463867,93.77035522460938,26.69682502746582,F,1,Male
26,Less than 25,Other,0,2,0,0,0,26.80169677734375,5.727243423461914,-90.20718383789062,30.465917587280273,M,0,Female
32,25 - 45,Caucasian,0,3,0,0,2,-10.113861083984375,4.425312519073486,94.87380981445312,17.355224609375,F,1,Male
28,25 - 45,Caucasian,0,2,0,0,0,7.4002685546875,3.4778919219970703,-89.86213684082031,31.89518928527832,M,0,Female
52,25 - 45,African-American,0,9,0,0,16,-49.07183837890625,84.59738159179688,175.84237670898438,53.72473907470703,F,1,Male
21,Less than 25,African-American,0,6,0,0,1,5.324310302734375,8.90040111541748,42.9500732421875,23.923261642456055,F,1,Male
28,25 - 45,African-American,0,2,0,0,0,-27.493865966796875,2.205775022506714,-157.09400939941406,23.253835678100586,M,1,Male
29,25 - 45,Hispanic,0,2,0,0,3,-15.091705322265625,3.760824203491211,101.55667114257812,18.9497013092041,F,0,Male
51,Greater than 45,Caucasian,0,1,0,0,0,2.95379638671875,5.4615631103515625,-15.54205322265625,21.128849029541016,F,0,Male
28,25 - 45,African-American,0,4,0,0,1,-7.87677001953125,3.8751368522644043,16.34698486328125,20.72977638244629,F,0,Male
29,25 - 45,Caucasian,0,2,0,0,0,39.098175048828125,3.4085965156555176,-39.878448486328125,28.054033279418945,M,0,Female
31,25 - 45,African-American,0,8,0,0,4,-7.170318603515625,11.71998405456543,92.4613037109375,21.365211486816406,F,1,Male
26,25 - 45,Caucasian,0,3,0,0,0,24.904937744140625,1.9097599983215332,-138.7760772705078,29.36659812927246,M,1,Female
26,25 - 45,African-American,0,3,0,0,0,-9.077911376953125,2.6561594009399414,-202.12973022460938,31.7111759185791,M,1,Male
39,25 - 45,African-American,0,8,0,0,7,-35.745819091796875,12.208897590637207,82.57244873046875,23.158203125,F,1,Male
48,Greater than 45,Hispanic,0,1,0,0,6,-22.789276123046875,6.2926764488220215,56.141754150390625,24.627134323120117,F,0,Male
28,25 - 45,Caucasian,0,5,0,0,1,-6.042205810546875,6.301428318023682,51.2821044921875,21.1802921295166,F,0,Male
47,Greater than 45,African-American,0,1,0,0,1,271.35992431640625,17.304948806762695,-240.47506713867188,697.616455078125,M,0,Male
53,Greater than 45,Caucasian,0,1,0,0,1,51.644683837890625,1.879012107849121,-5.59783935546875,45.68391799926758,M,0,Female
29,25 - 45,Caucasian,0,4,0,0,1,-10.928375244140625,3.8715786933898926,21.4256591796875,20.67652130126953,F,0,Male
45,25 - 45,African-American,0,9,0,0,12,-42.79022216796875,42.60176086425781,162.32638549804688,44.41645050048828,F,1,Male
22,Less than 25,African-American,0,3,0,0,0,6.35626220703125,6.764643669128418,57.67950439453125,22.78836441040039,F,1,Male
30,25 - 45,Hispanic,0,2,0,0,7,-26.58447265625,5.191390037536621,114.71939086914062,24.472354888916016,F,0,Male
28,25 - 45,African-American,0,3,0,0,0,-8.468170166015625,2.909332036972046,-203.18702697753906,33.32151794433594,M,1,Male
51,Greater than 45,Caucasian,0,1,0,0,2,35.654937744140625,2.6746692657470703,38.28546142578125,41.07725143432617,M,0,Male
21,Less than 25,Other,0,4,0,0,0,-24.90008544921875,3.0564050674438477,-179.99649047851562,29.508914947509766,M,1,Male
28,Less than 25,African-American,0,8,0,0,4,-5.87713623046875,12.468180656433105,93.56381225585938,22.59981918334961,F,1,Female
26,25 - 45,African-American,0,3,0,0,1,11.7664794921875,3.8625030517578125,68.523193359375,20.668136596679688,F,0,Male
27,25 - 45,African-American,0,2,0,0,0,73.14413452148438,5.07686185836792,-241.09144592285156,83.00726318359375,M,1,Male
27,25 - 45,Caucasian,0,5,0,0,1,9.35662841796875,5.061838626861572,38.032501220703125,22.732616424560547,F,0,Female
22,Less than 25,African-American,0,6,0,0,1,1.18328857421875,8.113442420959473,65.9896240234375,23.929607391357422,F,1,Male
52,Greater than 45,Caucasian,0,1,0,0,0,-13.89849853515625,3.722510814666748,-79.47724914550781,30.298221588134766,M,0,Female
25,25 - 45,Caucasian,0,4,0,0,0,25.758575439453125,1.5250592231750488,-150.83485412597656,29.210006713867188,M,1,Female
27,25 - 45,Caucasian,0,1,0,0,0,5.671112060546875,4.616719722747803,5.78167724609375,19.708189010620117,F,0,Male
25,25 - 45,Other,0,1,0,0,0,4.754150390625,5.693817615509033,-62.86360168457031,20.2015323638916,F,0,Male
48,Greater than 45,African-American,0,1,0,0,1,275.9088134765625,21.280359268188477,-254.18515014648438,664.392822265625,M,0,Male
51,Greater than 45,African-American,0,1,0,0,1,62.984039306640625,2.0179264545440674,25.816375732421875,55.750465393066406,M,0,Male
22,Less than 25,African-American,0,5,0,0,1,3.40582275390625,7.402876853942871,67.02737426757812,23.685087203979492,F,1,Male
25,Less than 25,African-American,0,4,0,0,1,4.097137451171875,4.433291912078857,62.14300537109375,21.61652946472168,F,0,Male
26,25 - 45,Other,0,1,0,0,0,12.605804443359375,5.342272758483887,-33.739166259765625,19.59397315979004,F,0,Male
28,25 - 45,African-American,0,3,0,0,0,-26.58172607421875,2.247844696044922,-87.50521850585938,20.729097366333008,F,1,Male
55,Greater than 45,African-American,0,1,0,0,2,-14.302337646484375,2.515681505203247,-85.57270812988281,33.04617691040039,M,0,Male
21,Less than 25,African-American,0,5,0,0,0,17.068206787109375,6.7497100830078125,52.13824462890625,23.776639938354492,F,1,Male
50,Greater than 45,Caucasian,0,1,0,0,0,-13.51715087890625,4.104282379150391,-76.88973999023438,28.836088180541992,M,0,Male
28,25 - 45,Caucasian,0,1,0,0,0,11.311248779296875,4.055150032043457,-83.03018188476562,31.18746566772461,M,0,Male
28,25 - 45,Caucasian,0,1,0,0,0,18.399627685546875,4.304818630218506,-64.61968994140625,31.392780303955078,M,0,Male
27,25 - 45,Caucasian,0,2,0,0,0,-6.144287109375,2.0867905616760254,-151.02468872070312,27.32863426208496,M,1,Male
47,Greater than 45,Other,0,1,0,0,0,-35.3516845703125,3.926659107208252,-108.62498474121094,28.49774932861328,M,0,Male
28,25 - 45,Caucasian,0,3,0,0,0,19.749664306640625,3.166961193084717,-98.57383728027344,28.860109329223633,M,0,Female
26,25 - 45,African-American,0,3,0,0,0,-6.13226318359375,2.857450246810913,-220.62667846679688,34.468875885009766,M,1,Male
30,25 - 45,Caucasian,0,6,0,0,2,-10.318939208984375,10.806816101074219,34.92376708984375,22.60956382751465,F,0,Male
31,25 - 45,Caucasian,0,3,0,0,2,-15.088775634765625,3.889423370361328,96.21185302734375,18.908456802368164,F,1,Male
34,Greater than 45,African-American,0,2,0,0,1,22.5914306640625,4.218325138092041,-230.40367126464844,55.191627502441406,M,1,Male
42,Greater than 45,Hispanic,0,1,0,0,10,-23.848876953125,10.335046768188477,62.238372802734375,31.219192504882812,F,0,Male
29,25 - 45,African-American,0,3,0,0,0,-11.42584228515625,2.4809980392456055,-182.55667114257812,26.787019729614258,M,1,Male
52,Greater than 45,African-American,0,1,0,0,2,58.25189208984375,3.0158629417419434,-175.9703826904297,59.44953536987305,M,1,Female
21,Less than 25,Other,0,2,0,0,0,-13.24835205078125,5.429179668426514,-87.41688537597656,23.19423484802246,F,0,Male
52,Greater than 45,Caucasian,0,1,0,0,2,-10.731048583984375,5.337762355804443,21.81500244140625,23.110612869262695,F,0,Male
28,25 - 45,African-American,0,4,0,0,1,-5.0411376953125,3.872710704803467,45.143768310546875,20.73748207092285,F,0,Male
42,25 - 45,African-American,0,9,0,0,11,-25.171478271484375,46.68422317504883,125.99835205078125,31.69916534423828,F,1,Male
31,25 - 45,Caucasian,0,5,0,0,5,-26.67022705078125,5.065612316131592,82.4400634765625,19.55159568786621,F,1,Male
30,25 - 45,African-American,0,2,0,0,0,-25.745269775390625,2.154270887374878,-170.0708770751953,25.34913444519043,M,1,Male
40,Greater than 45,Hispanic,0,1,0,0,20,-40.763641357421875,11.33720588684082,163.89263916015625,33.89689636230469,F,0,Female
21,Less than 25,Other,0,1,0,0,0,9.11175537109375,7.834373474121094,-90.72134399414062,23.628433227539062,F,0,Male
30,25 - 45,Caucasian,0,2,0,0,1,-9.0528564453125,3.5042014122009277,85.09869384765625,18.569665908813477,F,1,Male
30,25 - 45,African-American,0,2,0,0,0,-24.83349609375,2.305908441543579,-131.09739685058594,24.031131744384766,M,1,Male
29,25 - 45,Caucasian,0,6,0,0,2,-13.3367919921875,11.837225914001465,19.677337646484375,22.769102096557617,F,0,Male
51,Greater than 45,African-American,0,1,0,0,2,126.29705810546875,7.3943586349487305,-238.42857360839844,146.75390625,M,1,Male
28,25 - 45,Caucasian,0,4,0,0,1,-8.19744873046875,5.294003486633301,5.638702392578125,22.1511173248291,F,0,Male
21,Less than 25,Other,0,2,0,0,0,-23.339691162109375,5.6940693855285645,-132.4691162109375,25.255542755126953,M,0,Male
27,25 - 45,Hispanic,0,2,0,0,5,-19.789031982421875,4.449663162231445,90.0174560546875,21.399656295776367,F,0,Male
35,25 - 45,Caucasian,0,9,0,0,5,-10.34979248046875,36.84262466430664,80.53512573242188,24.46872901916504,F,1,Male
28,25 - 45,African-American,0,4,0,0,1,-0.142364501953125,4.026864051818848,28.9898681640625,21.378128051757812,F,0,Male
27,25 - 45,Caucasian,0,2,0,0,0,2.3724365234375,8.655656814575195,12.3392333984375,36.93605422973633,M,0,Male
22,Less than 25,African-American,0,6,0,0,1,7.268341064453125,7.860844612121582,70.43096923828125,23.940937042236328,F,1,Male
54,Greater than 45,Caucasian,0,1,0,0,2,-2.77886962890625,2.862823486328125,34.989227294921875,28.223770141601562,M,0,Male
29,25 - 45,African-American,0,3,0,0,0,-28.51861572265625,2.3045425415039062,-101.20208740234375,20.998090744018555,M,1,Female
55,Greater than 45,Caucasian,0,1,0,0,2,-17.373382568359375,4.6437296867370605,-9.99798583984375,23.06438446044922,F,0,Female
26,25 - 45,Hispanic,0,3,0,0,7,-21.956939697265625,4.473240852355957,131.99697875976562,23.279216766357422,F,0,Male
67,25 - 45,African-American,1,9,1,0,21,-71.20089721679688,147.9541778564453,156.8310546875,57.630252838134766,F,1,Male
30,25 - 45,Caucasian,0,7,0,0,2,-9.254241943359375,8.660096168518066,56.23431396484375,22.062284469604492,F,0,Male
28,25 - 45,Caucasian,0,2,0,0,0,-3.026824951171875,2.8829329013824463,-111.86067199707031,29.76204490661621,M,0,Male
48,Greater than 45,African-American,0,1,0,0,1,228.314208984375,14.296259880065918,-237.6923065185547,453.4598693847656,M,0,Male
26,25 - 45,Caucasian,0,2,0,0,0,-12.12384033203125,1.9784984588623047,-159.71661376953125,26.36233901977539,M,1,Male
24,Less than 25,African-American,0,5,0,0,1,-7.498687744140625,7.290613174438477,75.5537109375,21.842693328857422,F,1,Male
54,Greater than 45,Caucasian,0,1,0,0,2,-11.5123291015625,3.9101080894470215,13.488861083984375,25.789905548095703,F,0,Male
24,Less than 25,African-American,0,4,0,0,1,-0.886077880859375,5.826927185058594,73.74298095703125,21.378807067871094,F,1,Male
22,Less than 25,Other,0,2,0,0,0,-14.056732177734375,5.205209732055664,-130.4037628173828,26.353275299072266,M,0,Male
29,25 - 45,Caucasian,0,2,0,0,1,-6.564727783203125,3.6462783813476562,25.781036376953125,18.462249755859375,F,0,Male
63,25 - 45,African-American,2,9,2,0,22,-62.55645751953125,193.3384246826172,212.638427734375,69.89408111572266,F,1,Male
28,25 - 45,Hispanic,0,2,0,0,5,-19.975555419921875,4.224830627441406,94.79632568359375,21.492116928100586,F,0,Male
37,25 - 45,African-American,0,9,0,0,9,-37.5595703125,17.066062927246094,115.551025390625,29.206153869628906,F,1,Male
50,25 - 45,African-American,0,9,0,0,17,-49.8707275390625,70.4354248046875,164.94778442382812,46.356971740722656,F,1,Male
23,Less than 25,African-American,0,6,0,0,1,-6.514373779296875,8.522871017456055,71.18325805664062,23.417226791381836,F,1,Male
48,25 - 45,African-American,0,9,0,0,16,-52.06610107421875,58.785709381103516,171.50323486328125,48.05569076538086,F,1,Male
55,Greater than 45,Caucasian,0,1,0,0,2,-9.2659912109375,3.0099682807922363,16.330963134765625,27.02360725402832,M,0,Male
30,25 - 45,African-American,0,8,0,0,5,-22.669708251953125,11.240684509277344,118.05422973632812,26.998680114746094,F,1,Male
54,Greater than 45,Caucasian,0,1,0,0,1,-8.225250244140625,2.863865852355957,-17.017425537109375,29.430278778076172,M,0,Male
25,25 - 45,African-American,0,4,0,0,0,10.855712890625,3.072291374206543,-229.24110412597656,40.87556076049805,M,1,Male
21,Less than 25,African-American,0,4,0,0,0,9.044921875,6.76370906829834,54.91064453125,23.105628967285156,F,1,Male
46,25 - 45,Caucasian,0,9,0,0,12,-26.683441162109375,102.16073608398438,130.31509399414062,35.00346755981445,F,1,Male
51,Greater than 45,Caucasian,0,1,0,0,3,55.19940185546875,2.5486578941345215,56.05694580078125,49.91598892211914,M,0,Male
29,Less than 25,African-American,0,8,0,0,4,-19.6861572265625,10.84795093536377,106.94955444335938,25.126596450805664,F,1,Male
29,25 - 45,Caucasian,0,2,0,0,0,-28.244476318359375,2.294281244277954,-106.81330871582031,22.309070587158203,M,1,Male
28,Less than 25,Caucasian,0,2,0,0,0,-26.0345458984375,3.3489694595336914,-120.16679382324219,30.81558609008789,M,0,Male
37,25 - 45,Caucasian,0,8,0,0,4,-14.617340087890625,27.004005432128906,169.47793579101562,40.42164993286133,F,1,Female
23,Less than 25,Other,0,1,0,0,0,34.24774169921875,6.024875640869141,-60.77305603027344,24.455810546875,F,0,Female
49,Greater than 45,African-American,0,2,0,0,1,91.55340576171875,4.228190898895264,-214.48599243164062,66.58048248291016,M,1,Female
21,Less than 25,African-American,0,3,0,0,0,10.161712646484375,6.71209716796875,-18.467315673828125,22.187829971313477,F,1,Male
33,25 - 45,Caucasian,0,8,0,0,2,1.75018310546875,19.319656372070312,94.96450805664062,23.82876205444336,F,0,Female
31,25 - 45,African-American,0,8,0,0,3,-19.498046875,13.77496337890625,90.13641357421875,29.755474090576172,F,1,Male
21,Less than 25,African-American,0,4,0,0,0,10.92724609375,6.427367687225342,51.247955322265625,22.993000030517578,F,1,Male
45,25 - 45,Caucasian,0,9,0,0,10,-21.1724853515625,231.13742065429688,121.08169555664062,35.303279876708984,F,1,Male
28,25 - 45,Caucasian,0,2,0,0,0,13.799224853515625,5.1766180992126465,-42.949249267578125,28.59882164001465,M,0,Male
23,Less than 25,Caucasian,0,2,0,0,0,-2.62860107421875,5.1617560386657715,-105.41615295410156,33.60025405883789,M,0,Male
27,25 - 45,African-American,0,3,0,0,0,2.389556884765625,3.026214122772217,-2.2886962890625,21.267765045166016,F,0,Female
50,Greater than 45,African-American,0,1,0,0,2,124.6109619140625,7.5645599365234375,-230.82479858398438,156.364501953125,M,1,Male
21,Less than 25,Other,0,4,0,0,0,2.03546142578125,5.172969818115234,-132.1817626953125,31.691913604736328,M,0,Female
31,25 - 45,Caucasian,0,8,0,0,2,-10.26953125,20.991802215576172,53.060333251953125,23.286014556884766,F,0,Male
