age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid,sex
65,Greater than 45,African-American,0,1,0,0,0,35.90911865234375,2.7338290214538574,803.3826904296875,259.7187805175781,F,1,Male
33,25 - 45,African-American,0,4,0,0,2,-6.6907958984375,4.09292459487915,-79.05941772460938,10.427774429321289,M,0,Male
36,25 - 45,African-American,0,7,0,0,4,-39.433990478515625,114.03767395019531,-87.70823669433594,16.189281463623047,F,0,Male
21,Less than 25,Caucasian,0,2,0,0,0,-27.119415283203125,2.481806516647339,-29.199859619140625,13.215615272521973,M,0,Female
29,25 - 45,African-American,0,8,0,0,3,2.035919189453125,28.955095291137695,-43.217987060546875,12.541203498840332,F,1,Male
40,25 - 45,African-American,0,1,0,0,0,-10.2496337890625,0.9715225696563721,77.96173095703125,14.317652702331543,M,0,Male
54,Greater than 45,Caucasian,0,6,0,0,12,4.0892333984375,12.726905822753906,3.56512451171875,7.8155622482299805,M,1,Male
27,25 - 45,Caucasian,0,9,0,0,4,-51.180267333984375,122.25740814208984,-89.44454956054688,21.551488876342773,F,1,Male
94,Less than 25,Other,8,9,12,6,35,763.38525390625,601.9937744140625,7547.14599609375,7604.0,F,1,Male
27,25 - 45,Other,0,4,0,0,1,-3.086273193359375,3.1099581718444824,-72.84596252441406,9.352931022644043,F,1,Male
20,Less than 25,African-American,0,3,0,0,0,30.304473876953125,2.812631130218506,-25.080230712890625,22.399717330932617,F,1,Male
20,Less than 25,Caucasian,0,2,0,0,0,-4.8736572265625,1.074064016342163,-70.58442687988281,10.185068130493164,M,0,Male
30,25 - 45,African-American,0,8,0,0,6,10.805206298828125,2.251115560531616,-67.01712036132812,10.748663902282715,M,1,Male
28,25 - 45,Caucasian,0,7,0,0,2,-6.394378662109375,4.4491777420043945,16.40374755859375,12.334301948547363,F,0,Male
52,Greater than 45,Hispanic,0,1,0,0,1,5.68280029296875,2.547597646713257,23.6624755859375,15.1459379196167,F,0,Male
43,25 - 45,African-American,0,1,0,0,0,4.12860107421875,1.3582720756530762,47.724212646484375,10.176230430603027,M,1,Male
27,25 - 45,Caucasian,0,6,0,0,1,-7.25115966796875,7.953142166137695,-50.066436767578125,12.118789672851562,M,0,Male
91,Less than 25,Other,8,9,12,6,35,846.28076171875,601.947265625,7514.6943359375,7604.0,F,1,Male
37,25 - 45,Hispanic,0,3,0,0,2,-4.68658447265625,10.814560890197754,-75.99356079101562,14.861080169677734,M,0,Male
33,25 - 45,African-American,0,1,0,0,0,-4.959075927734375,1.2955002784729004,-1.004119873046875,12.181109428405762,M,0,Male
30,25 - 45,African-American,0,9,0,0,8,-89.79425048828125,112.63422393798828,-110.54641723632812,20.04766082763672,F,0,Male
25,Less than 25,African-American,0,9,0,0,7,99.42578125,14.914006233215332,77.87814331054688,55.92745590209961,F,1,Male
29,25 - 45,Caucasian,0,8,0,0,7,-18.346923828125,2.6945629119873047,-5.425689697265625,16.956605911254883,M,1,Female
26,25 - 45,African-American,0,2,0,0,0,-11.029205322265625,2.0216102600097656,-85.47897338867188,11.307954788208008,M,0,Male
23,Less than 25,Caucasian,0,3,0,0,0,-20.186279296875,9.73437213897705,-47.863067626953125,10.881915092468262,M,0,Male
29,25 - 45,Caucasian,0,1,0,0,0,-10.723602294921875,2.028744697570801,-24.17437744140625,10.995450019836426,M,0,Male
27,25 - 45,African-American,0,6,0,1,3,313.27740478515625,4.435843467712402,237.432861328125,95.0215835571289,M,0,Female
32,25 - 45,African-American,0,7,0,0,7,-28.410186767578125,14.549396514892578,-61.34373474121094,16.927146911621094,F,0,Male
37,25 - 45,Other,0,1,0,0,2,-10.795654296875,4.482316017150879,-23.05517578125,11.690484046936035,M,0,Male
28,25 - 45,African-American,0,2,0,0,0,1.915130615234375,1.5928270816802979,-57.92527770996094,10.580967903137207,M,1,Male
22,Less than 25,Caucasian,0,7,0,1,4,-22.03118896484375,9.935070037841797,-49.61091613769531,31.1885986328125,F,1,Male
27,25 - 45,Caucasian,0,9,0,0,4,-11.60711669921875,16.930419921875,130.72491455078125,16.00209617614746,F,0,Male
27,25 - 45,African-American,0,9,0,0,5,443.6771240234375,11.38653564453125,476.85577392578125,71.76797485351562,M,1,Male
31,25 - 45,African-American,0,9,0,0,12,-83.53689575195312,23.6649227142334,-63.8170166015625,31.293521881103516,F,1,Male
34,25 - 45,African-American,0,1,0,0,0,-4.6995849609375,1.3098409175872803,146.51986694335938,15.19284725189209,M,0,Female
79,25 - 45,Other,8,9,12,6,31,719.0238037109375,601.9720458984375,7455.77978515625,7604.0,F,1,Male
31,25 - 45,Caucasian,0,1,0,0,0,-17.189971923828125,1.4896206855773926,45.42333984375,11.452082633972168,F,0,Female
27,25 - 45,Caucasian,0,6,0,0,0,-23.919342041015625,4.137779712677002,-13.373321533203125,13.141057968139648,F,0,Female
25,25 - 45,Caucasian,0,5,0,0,4,10.711212158203125,2.340897560119629,-57.54278564453125,21.50707244873047,M,1,Male
51,Greater than 45,Other,0,1,0,0,0,31.854705810546875,1.3820655345916748,-35.137725830078125,9.144896507263184,M,0,Male
31,25 - 45,Other,0,1,0,0,0,26.7459716796875,1.4210801124572754,-16.49005126953125,10.214075088500977,M,1,Female
32,25 - 45,Other,0,8,0,0,14,-45.141326904296875,7.015605926513672,-69.87950134277344,17.54535675048828,M,1,Male
20,Less than 25,Caucasian,0,2,0,0,0,-14.088897705078125,1.6385626792907715,-54.333251953125,11.123035430908203,F,1,Female
39,25 - 45,Caucasian,0,6,0,0,10,0.845458984375,4.802268028259277,-44.252197265625,7.801511764526367,F,1,Male
29,25 - 45,Caucasian,0,9,0,0,8,-9.30596923828125,10.021150588989258,-6.7015380859375,11.190567016601562,F,1,Male
35,25 - 45,Hispanic,0,2,0,0,0,-1.26959228515625,4.859936714172363,-50.857330322265625,11.368914604187012,F,0,Male
70,Greater than 45,African-American,0,8,0,0,9,107.94989013671875,38.52406311035156,1135.1331787109375,678.5790405273438,F,0,Female
24,25 - 45,Caucasian,0,4,0,0,0,-3.705291748046875,2.0389342308044434,-42.710418701171875,10.272315979003906,F,1,Male
73,Greater than 45,African-American,0,1,0,0,0,141.75823974609375,5.565613746643066,2027.209716796875,2669.244140625,M,0,Female
34,25 - 45,African-American,0,3,0,0,0,0.804901123046875,3.9481701850891113,-47.507415771484375,10.084676742553711,F,0,Male
33,25 - 45,Caucasian,0,1,0,0,0,-17.4373779296875,2.239542245864868,-7.18719482421875,10.619719505310059,M,0,Male
34,25 - 45,African-American,0,3,0,0,1,1.382232666015625,2.4115588665008545,-64.37309265136719,9.155548095703125,F,0,Male
28,25 - 45,Caucasian,0,1,0,0,0,-11.48773193359375,2.0548923015594482,-51.403289794921875,11.064794540405273,M,0,Male
22,Less than 25,Caucasian,0,6,0,0,0,-30.811767578125,2.7302348613739014,-21.828765869140625,16.098861694335938,M,0,Female
27,25 - 45,Caucasian,0,4,0,0,0,3.08392333984375,1.9099936485290527,-49.89495849609375,9.655691146850586,F,1,Male
32,25 - 45,African-American,0,7,0,0,2,13.6630859375,2.1148428916931152,-56.43910217285156,9.777384757995605,M,1,Male
49,Greater than 45,Hispanic,0,1,0,0,1,-8.052337646484375,23.80013656616211,-19.555450439453125,15.296637535095215,F,0,Male
36,25 - 45,African-American,0,8,0,0,7,-54.7470703125,111.47000122070312,-99.00437927246094,15.645174980163574,F,0,Male
32,25 - 45,Other,0,1,0,0,0,-20.353912353515625,2.884244680404663,-50.52264404296875,11.983726501464844,M,0,Male
34,25 - 45,African-American,0,9,0,0,12,-54.279693603515625,47.45055389404297,-89.08866882324219,12.987865447998047,F,1,Female
28,25 - 45,Caucasian,0,9,0,0,14,-85.63983154296875,15.967796325683594,-49.04588317871094,35.61465072631836,M,1,Male
21,Less than 25,Caucasian,0,4,0,1,0,568.8187255859375,2.6598074436187744,314.65252685546875,72.4768295288086,M,0,Female
31,25 - 45,Caucasian,0,8,0,0,4,-4.763885498046875,12.07573413848877,-40.647674560546875,11.276001930236816,M,0,Male
26,25 - 45,Caucasian,0,5,0,0,4,-9.6600341796875,2.0018603801727295,-73.93104553222656,12.637516021728516,M,0,Male
21,Less than 25,African-American,0,4,0,0,0,453.75091552734375,4.219295501708984,243.75537109375,51.41981887817383,M,1,Male
23,Less than 25,Caucasian,0,2,0,0,0,-13.976043701171875,4.031644344329834,-53.501373291015625,8.574501991271973,F,1,Male
29,25 - 45,African-American,0,3,0,0,0,4.068145751953125,1.5582871437072754,-77.15989685058594,10.71625804901123,M,1,Male
19,Less than 25,African-American,0,3,0,0,0,-22.24420166015625,0.36470258235931396,-117.61131286621094,9.932843208312988,M,1,Male
26,25 - 45,African-American,0,8,0,0,8,26.932647705078125,4.44804573059082,-11.662933349609375,42.93573760986328,F,1,Female
57,Greater than 45,Hispanic,0,1,0,0,2,42.901947021484375,5.907148838043213,374.95025634765625,100.91271209716797,F,1,Male
29,25 - 45,Caucasian,0,5,0,0,1,-23.741058349609375,8.1875,-53.99739074707031,11.11578369140625,F,0,Female
30,25 - 45,Caucasian,0,1,0,0,0,-11.4927978515625,3.568572998046875,-8.83587646484375,9.75426959991455,F,0,Male
60,Greater than 45,African-American,0,8,0,0,12,-5.489532470703125,41.5450439453125,181.97738647460938,30.10831642150879,F,0,Male
29,25 - 45,African-American,0,5,0,0,1,20.70635986328125,2.5603749752044678,-37.7059326171875,13.234197616577148,F,1,Male
32,25 - 45,Caucasian,0,2,0,0,1,-0.908416748046875,4.400027751922607,-29.885955810546875,8.001387596130371,F,1,Male
22,Less than 25,Caucasian,0,2,0,0,0,-22.282928466796875,3.3683419227600098,-40.097015380859375,10.256452560424805,F,0,Male
30,25 - 45,Caucasian,0,2,0,0,0,-24.60443115234375,1.2033278942108154,42.0489501953125,16.22372817993164,M,0,Female
27,25 - 45,Other,0,1,0,0,0,-10.634185791015625,3.1871604919433594,-45.27650451660156,10.280926704406738,F,1,Male
61,Greater than 45,African-American,0,1,0,0,0,17.740753173828125,5.242067813873291,325.97479248046875,97.38179779052734,F,0,Male
21,Less than 25,African-American,0,2,0,0,0,226.69976806640625,2.893787145614624,81.48287963867188,36.99271011352539,F,1,Male
41,Greater than 45,Caucasian,0,3,0,0,2,-23.3731689453125,3.4860148429870605,84.45947265625,8.631382942199707,F,1,Male
32,25 - 45,Caucasian,0,5,0,0,4,-5.1805419921875,5.850397109985352,-53.85064697265625,11.023324012756348,M,0,Male
20,Less than 25,African-American,0,2,0,0,0,-13.85577392578125,0.8922892808914185,-69.62677001953125,11.8182954788208,F,1,Male
25,25 - 45,Caucasian,0,8,0,0,7,21.635223388671875,2.3376448154449463,67.6326904296875,31.57044792175293,F,1,Male
54,Greater than 45,Caucasian,0,1,0,0,0,-16.33740234375,0.19394397735595703,316.5230712890625,14.193694114685059,M,0,Female
19,Less than 25,African-American,0,1,0,0,0,461.833740234375,2.497171640396118,311.8099365234375,42.44397735595703,F,0,Male
22,Less than 25,African-American,0,3,0,0,0,-7.4200439453125,3.612098217010498,-39.891876220703125,11.044626235961914,F,1,Male
39,25 - 45,African-American,0,2,0,0,2,4.807830810546875,5.958347797393799,16.168914794921875,13.985206604003906,F,0,Female
31,25 - 45,African-American,0,7,0,0,4,5.5279541015625,2.9110751152038574,-66.84283447265625,10.366134643554688,M,1,Male
38,25 - 45,Caucasian,0,1,0,0,0,-18.60955810546875,1.021409511566162,116.84548950195312,11.626124382019043,F,0,Female
36,25 - 45,African-American,0,1,0,0,0,-3.38775634765625,13.00615406036377,94.1236572265625,15.641775131225586,F,0,Female
26,Less than 25,African-American,0,9,0,0,2,-69.13262939453125,75.26140594482422,-119.05110168457031,18.20005226135254,F,0,Male
30,25 - 45,Caucasian,0,1,0,0,0,-7.391571044921875,1.5871481895446777,-18.76055908203125,9.871657371520996,M,1,Male
26,25 - 45,Caucasian,0,9,0,0,7,171.643310546875,11.989348411560059,148.75454711914062,62.56528854370117,F,1,Male
73,Greater than 45,Hispanic,0,1,0,0,0,170.916748046875,4.0408453941345215,2515.5859375,4398.6953125,F,0,Male
22,Less than 25,Caucasian,0,2,0,0,0,-19.122894287109375,3.296027660369873,-50.91314697265625,9.705546379089355,F,0,Male
48,Greater than 45,Caucasian,0,1,0,0,1,-11.285400390625,2.708993434906006,-9.712738037109375,8.443290710449219,M,0,Male
25,Less than 25,African-American,0,7,0,0,3,69.0628662109375,15.695072174072266,-5.830535888671875,46.20037841796875,F,1,Male
28,25 - 45,Caucasian,0,3,0,0,1,-2.53643798828125,2.1325979232788086,-28.820892333984375,9.710759162902832,F,1,Male
33,25 - 45,African-American,0,9,0,0,10,-77.66293334960938,104.51329040527344,-129.14321899414062,18.331037521362305,F,1,Male
24,Less than 25,African-American,0,2,0,0,0,-0.365692138671875,2.7401907444000244,-41.622772216796875,9.90293025970459,F,1,Male
48,Greater than 45,Caucasian,0,1,0,0,2,-3.575775146484375,2.823665142059326,11.16229248046875,6.593644142150879,F,1,Male
32,25 - 45,Hispanic,0,1,0,0,0,1.955596923828125,2.169905424118042,-49.68180847167969,12.378039360046387,M,1,Male
22,Less than 25,African-American,0,4,0,0,0,-13.177032470703125,26.604658126831055,-40.04779052734375,13.082365036010742,F,1,Male
33,25 - 45,African-American,0,6,0,0,7,3.66802978515625,2.6630241870880127,-70.06179809570312,9.611273765563965,M,1,Male
74,Less than 25,Other,8,8,12,6,29,970.719970703125,601.8380737304688,7515.90283203125,7604.0,F,1,Male
31,25 - 45,African-American,0,8,0,0,3,-16.355804443359375,41.32209777832031,-43.88287353515625,11.566071510314941,F,1,Female
34,25 - 45,African-American,0,4,0,0,0,-9.97442626953125,31.64651107788086,-62.29432678222656,11.273962020874023,F,0,Male
27,25 - 45,Caucasian,0,9,0,0,3,-9.386322021484375,33.8870735168457,22.433502197265625,12.819489479064941,F,1,Male
74,Greater than 45,African-American,0,6,0,0,2,166.7889404296875,13.865104675292969,1578.709716796875,1929.4989013671875,F,1,Male
50,Greater than 45,Caucasian,0,1,0,0,1,2.685211181640625,2.5144236087799072,32.417266845703125,6.852893829345703,M,1,Male
29,25 - 45,African-American,0,2,0,0,0,-1.415802001953125,2.3301150798797607,-50.00213623046875,10.624251365661621,F,0,Male
41,25 - 45,Other,0,1,0,0,0,-8.8818359375,1.3539950847625732,115.30490112304688,11.687311172485352,M,0,Male
22,Less than 25,Caucasian,0,3,0,0,0,-40.36590576171875,3.7829642295837402,-52.35411071777344,11.89307975769043,F,0,Female
28,25 - 45,Caucasian,0,8,0,0,4,1.727294921875,2.4572765827178955,35.618804931640625,12.689411163330078,F,1,Male
20,Less than 25,Caucasian,0,2,0,0,0,-17.596649169921875,1.5998177528381348,-70.82560729980469,10.629464149475098,M,0,Male
62,Greater than 45,African-American,0,1,0,0,2,20.031097412109375,7.221982955932617,144.88552856445312,49.70546340942383,M,0,Male
29,25 - 45,African-American,0,5,0,0,0,5.765716552734375,3.6855626106262207,-50.862518310546875,10.491454124450684,F,0,Male
33,25 - 45,African-American,0,9,0,0,1,-26.040496826171875,158.4320831298828,-58.1485595703125,20.02975845336914,F,0,Male
28,25 - 45,African-American,0,9,0,0,16,52.51507568359375,11.079648971557617,112.77203369140625,67.56491088867188,F,1,Male
47,25 - 45,African-American,0,1,0,0,0,2.66339111328125,1.3254754543304443,476.12164306640625,58.29582595825195,F,0,Female
24,Less than 25,African-American,0,1,0,0,0,-8.822906494140625,3.3409008979797363,25.887969970703125,11.382511138916016,F,0,Male
33,25 - 45,Other,0,2,0,0,3,7.384063720703125,2.86381196975708,-114.05696105957031,9.998108863830566,F,0,Male
52,Greater than 45,Caucasian,0,6,0,0,12,1.3466796875,6.959357261657715,-30.92156982421875,6.985238075256348,F,1,Male
95,Less than 25,Asian,8,9,12,6,35,1004.1357421875,601.999755859375,7602.3076171875,7604.0,F,1,Male
20,Less than 25,African-American,0,2,0,0,0,-16.557830810546875,0.8489977121353149,-71.53054809570312,11.574909210205078,M,0,Male
28,25 - 45,Caucasian,0,2,0,0,0,-7.47540283203125,2.659879207611084,-68.85919189453125,10.449756622314453,M,0,Male
33,25 - 45,African-American,0,2,0,0,0,-1.001434326171875,4.236259937286377,-41.65008544921875,10.285459518432617,F,0,Male
23,Less than 25,African-American,0,4,0,0,0,-1.134674072265625,2.6586391925811768,-60.56248474121094,10.62198543548584,M,1,Male
67,25 - 45,Other,7,8,12,6,25,159.5703125,600.5595092773438,5015.1142578125,7603.99609375,F,1,Male
30,25 - 45,Caucasian,0,7,0,0,0,-6.901580810546875,20.668867111206055,-14.088623046875,9.523346900939941,F,0,Male
30,25 - 45,African-American,0,4,0,0,0,9.864715576171875,3.1999378204345703,-63.226776123046875,9.232597351074219,F,1,Male
26,25 - 45,Caucasian,0,3,0,0,1,-7.0098876953125,1.0968151092529297,-90.92979431152344,10.802145957946777,M,1,Male
30,25 - 45,African-American,0,6,0,0,3,10.829254150390625,3.1413350105285645,-57.985809326171875,9.488221168518066,F,1,Male
25,Less than 25,African-American,0,1,0,0,0,-9.25244140625,1.6829147338867188,127.57894897460938,16.624385833740234,M,0,Female
93,Less than 25,Other,8,9,12,6,35,871.255126953125,601.9972534179688,7575.19140625,7604.0,M,1,Female
29,25 - 45,African-American,0,5,0,0,0,8.10919189453125,3.0400338172912598,-36.331634521484375,11.420809745788574,M,0,Male
31,25 - 45,African-American,0,9,0,0,15,-87.20053100585938,24.71377182006836,-75.30935668945312,18.72852325439453,F,1,Male
21,Less than 25,African-American,0,1,0,0,0,-12.4967041015625,1.4520797729492188,-47.62660217285156,10.134078979492188,F,0,Male
26,25 - 45,Caucasian,0,7,0,0,6,0.70172119140625,9.811161994934082,-28.136199951171875,22.350994110107422,F,1,Male
22,Less than 25,Caucasian,0,3,0,0,0,-2.895782470703125,2.566880464553833,-45.274139404296875,10.174870491027832,F,1,Male
28,25 - 45,Caucasian,0,8,0,0,9,-27.96856689453125,7.925808906555176,-19.8939208984375,15.531413078308105,F,0,Male
25,25 - 45,African-American,0,7,0,0,3,262.61578369140625,7.7464599609375,174.8731689453125,51.3790283203125,F,1,Male
68,Greater than 45,Caucasian,0,1,0,0,0,121.69580078125,4.673525333404541,1164.2913818359375,1318.7257080078125,M,0,Male
69,Greater than 45,African-American,0,8,0,0,12,47.532257080078125,55.44464874267578,480.863037109375,225.12481689453125,F,1,Male
65,Greater than 45,African-American,0,5,0,0,8,4.975311279296875,110.76683807373047,154.60531616210938,73.42069244384766,F,0,Male
20,Less than 25,African-American,0,2,0,0,0,-14.72064208984375,1.0838940143585205,-63.847625732421875,11.24268913269043,M,0,Male
33,25 - 45,African-American,0,8,0,0,9,-19.9610595703125,11.342489242553711,-78.23861694335938,10.03663444519043,F,1,Male
22,Less than 25,African-American,0,2,0,0,0,-8.12652587890625,2.812990427017212,-32.72076416015625,10.791948318481445,F,0,Male
33,25 - 45,African-American,0,8,0,0,7,-14.915130615234375,11.516051292419434,-73.25885009765625,10.460634231567383,F,1,Male
32,25 - 45,African-American,0,3,0,0,0,-4.29400634765625,2.8934638500213623,-68.38931274414062,9.463293075561523,F,0,Male
23,Less than 25,Other,0,2,0,0,0,-16.405670166015625,3.3698697090148926,-98.63883972167969,11.426475524902344,M,0,Male
49,Greater than 45,Caucasian,0,1,0,0,0,-11.567657470703125,3.227540969848633,49.048370361328125,7.453428268432617,F,0,Male
24,Less than 25,African-American,0,2,0,0,0,-13.52899169921875,3.1703038215637207,0.911895751953125,10.645780563354492,F,0,Male
30,25 - 45,African-American,0,9,0,0,10,-107.822021484375,71.78620147705078,-94.6812744140625,21.441354751586914,F,1,Male
36,25 - 45,African-American,0,9,0,0,14,-82.37176513671875,60.92288589477539,-106.91999816894531,16.02203941345215,F,1,Male
32,25 - 45,African-American,0,8,0,0,5,5.322967529296875,5.819433689117432,-53.35227966308594,12.267903327941895,M,0,Male
28,25 - 45,African-American,0,9,0,0,2,-19.9708251953125,48.023101806640625,-44.90931701660156,15.484503746032715,M,1,Male
24,Less than 25,African-American,0,6,0,0,0,-31.698822021484375,130.8103790283203,-62.46461486816406,24.953235626220703,F,0,Male
32,25 - 45,Caucasian,0,8,0,0,9,-19.2996826171875,17.28933334350586,-56.963623046875,9.716423988342285,F,1,Male
23,Less than 25,Caucasian,0,1,0,0,0,-21.1495361328125,3.958916664123535,-37.097808837890625,9.561871528625488,F,0,Male
27,25 - 45,African-American,0,7,0,0,1,13.262969970703125,1.5638761520385742,-36.135894775390625,10.963497161865234,F,1,Male
32,25 - 45,African-American,0,8,0,0,6,-3.550811767578125,15.659542083740234,-61.71022033691406,10.065187454223633,F,1,Male
26,25 - 45,Caucasian,0,6,0,0,1,-9.511383056640625,1.540693759918213,-18.6917724609375,13.385578155517578,F,1,Female
31,25 - 45,Caucasian,0,1,0,0,0,1.854827880859375,0.9454469680786133,-21.46112060546875,11.10331916809082,F,1,Female
33,25 - 45,Caucasian,0,1,0,0,0,-14.432281494140625,0.4723297357559204,130.75457763671875,15.757576942443848,M,0,Female
48,Greater than 45,African-American,0,1,0,0,0,-4.355255126953125,0.8551077842712402,164.061279296875,9.93896198272705,F,1,Male
31,25 - 45,Caucasian,0,2,0,0,0,-11.75799560546875,3.48270845413208,-26.303314208984375,10.77857780456543,F,1,Female
51,Greater than 45,African-American,0,1,0,0,0,-2.833953857421875,1.165876865386963,205.93856811523438,19.768468856811523,F,0,Male
64,Greater than 45,Hispanic,0,1,0,0,0,25.429473876953125,2.3534231185913086,623.5278930664062,265.3606262207031,M,0,Male
36,25 - 45,African-American,0,8,0,0,11,-17.7235107421875,35.425750732421875,-71.16053771972656,11.492874145507812,F,1,Male
31,25 - 45,Caucasian,0,2,0,0,1,-19.1678466796875,2.264359951019287,-67.50584411621094,12.22983169555664,M,0,Male
65,Greater than 45,Hispanic,0,1,0,0,0,37.9063720703125,4.002657413482666,726.6531982421875,547.72705078125,M,0,Male
26,25 - 45,Caucasian,0,2,0,0,0,-15.319305419921875,2.112255096435547,-53.25665283203125,12.322518348693848,F,0,Female
36,25 - 45,African-American,0,1,0,0,0,-5.70611572265625,1.7081637382507324,32.4615478515625,11.763681411743164,F,0,Male
34,25 - 45,African-American,0,8,0,0,8,-50.18865966796875,69.45995330810547,-79.3057861328125,14.516622543334961,F,0,Female
28,25 - 45,African-American,0,5,0,0,1,0.308380126953125,1.0363612174987793,-83.07823181152344,11.105586051940918,M,1,Male
