age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid,sex
19,Less than 25,Other,0,2,1,1,0,-282.07904052734375,135.12950134277344,581.7379150390625,150.23904418945312,M,1,Male
48,25 - 45,African-American,0,9,0,0,1,189.83721923828125,8.038952827453613,-59.72825622558594,28.889116287231445,F,0,Female
29,25 - 45,Hispanic,0,2,0,0,1,-14.418792724609375,7.241535186767578,52.1297607421875,42.459388732910156,F,0,Male
39,Greater than 45,Caucasian,0,2,0,0,1,25.90985107421875,5.411747932434082,-34.261810302734375,32.87893295288086,F,0,Male
27,25 - 45,Caucasian,0,1,0,0,11,42.333526611328125,18.089052200317383,-53.724639892578125,39.881622314453125,F,1,Male
23,Less than 25,Caucasian,0,2,0,0,2,93.22781372070312,10.170145988464355,-43.454925537109375,35.32911682128906,F,0,Male
26,Less than 25,African-American,0,6,0,0,0,-7.451690673828125,7.650999069213867,-30.4818115234375,39.463287353515625,M,1,Male
21,25 - 45,Other,0,1,0,0,2,-192.0332794189453,60.20635223388672,311.567138671875,83.71294403076172,M,0,Male
35,25 - 45,African-American,0,5,0,0,6,39.997650146484375,13.591930389404297,-75.63838195800781,36.98817825317383,F,1,Male
51,25 - 45,African-American,0,8,0,0,3,-16.06292724609375,12.817209243774414,-40.848358154296875,37.98234558105469,F,1,Male
30,25 - 45,African-American,0,3,0,0,6,-38.59893798828125,21.296175003051758,-11.7950439453125,47.995635986328125,F,1,Male
31,25 - 45,African-American,0,3,0,0,1,-220.09242248535156,45.82522201538086,247.2711181640625,73.39893341064453,M,0,Male
39,25 - 45,African-American,0,8,0,0,1,244.54766845703125,8.81317138671875,-56.60609436035156,29.8245906829834,F,0,Male
23,Less than 25,African-American,0,3,0,0,0,-58.741668701171875,10.436833381652832,26.191558837890625,46.935523986816406,M,0,Male
21,Less than 25,Caucasian,0,2,0,0,0,-70.906494140625,13.198262214660645,48.561279296875,49.512611389160156,M,0,Male
37,25 - 45,African-American,0,8,0,0,4,221.95751953125,9.031767845153809,-90.88150024414062,29.619956970214844,F,1,Male
30,25 - 45,African-American,0,2,0,0,5,-134.25784301757812,39.575714111328125,125.22320556640625,64.8985366821289,M,1,Male
57,25 - 45,African-American,0,8,0,0,0,1.397918701171875,4.534844875335693,-62.64691162109375,29.351642608642578,F,0,Male
43,25 - 45,African-American,0,9,0,0,2,256.58056640625,9.151741027832031,-84.52626037597656,27.48499870300293,F,1,Male
29,25 - 45,Caucasian,0,1,0,0,1,-148.32553100585938,24.752193450927734,142.8475341796875,59.53791427612305,M,0,Male
22,25 - 45,Caucasian,0,1,0,0,1,-126.89541625976562,19.20196533203125,200.1026611328125,61.163211822509766,M,0,Female
40,25 - 45,African-American,0,8,0,0,3,161.86541748046875,8.629168510437012,-85.71920776367188,28.845380783081055,F,1,Male
24,25 - 45,Caucasian,0,1,0,0,14,-40.481536865234375,32.80329132080078,-14.074737548828125,46.56477737426758,F,1,Male
28,25 - 45,Caucasian,0,2,0,0,8,109.60614013671875,14.472463607788086,-66.64875793457031,34.14979934692383,F,1,Male
21,Less than 25,Other,0,1,0,0,0,-157.72021484375,27.3863525390625,220.39501953125,75.4246597290039,M,1,Female
30,25 - 45,Caucasian,0,2,0,0,14,59.593719482421875,24.551136016845703,-50.571868896484375,40.40170669555664,F,1,Male
38,25 - 45,African-American,0,5,0,0,5,70.78372192382812,9.994966506958008,-87.14132690429688,32.67792510986328,F,1,Male
30,25 - 45,African-American,0,6,0,0,1,231.82666015625,10.014410972595215,-60.45037841796875,31.52081871032715,F,0,Male
59,Greater than 45,Caucasian,0,5,0,0,0,10.083831787109375,5.880875587463379,-40.51129150390625,29.64715003967285,F,0,Male
25,25 - 45,Caucasian,0,1,0,0,4,17.1085205078125,19.6123104095459,14.38055419921875,43.79098892211914,F,0,Male
28,Less than 25,African-American,0,7,0,0,0,14.39593505859375,4.771142959594727,-62.918243408203125,34.60144805908203,F,1,Male
43,25 - 45,African-American,0,8,0,0,3,105.64764404296875,7.9141998291015625,-86.99765014648438,30.46750259399414,F,1,Male
45,25 - 45,African-American,0,7,0,0,1,0.0777587890625,4.612568378448486,-57.41490173339844,32.079429626464844,M,0,Female
19,Less than 25,Other,0,2,0,0,0,-214.89988708496094,65.29686737060547,340.5784912109375,99.46644592285156,M,1,Male
36,Less than 25,African-American,0,8,0,0,0,-62.403411865234375,5.730998992919922,-50.212921142578125,35.0560417175293,M,1,Female
77,Greater than 45,Hispanic,0,9,0,0,0,-172.90057373046875,1.9911317825317383,-68.77839660644531,25.317861557006836,F,1,Female
46,Greater than 45,Caucasian,0,1,0,0,2,-66.07647705078125,8.456809997558594,16.40869140625,36.80960464477539,F,0,Male
31,25 - 45,Caucasian,0,3,0,0,3,161.15826416015625,10.528519630432129,-60.91648864746094,32.48915100097656,F,0,Male
39,Less than 25,African-American,0,9,0,0,0,-20.2418212890625,4.775869369506836,-67.01005554199219,31.417707443237305,M,1,Female
26,Less than 25,African-American,0,4,0,0,7,-83.99887084960938,33.6124267578125,39.188232421875,56.69319152832031,F,1,Male
30,25 - 45,African-American,0,6,0,0,3,-20.186767578125,11.90369987487793,-53.14949035644531,41.457515716552734,F,1,Female
31,25 - 45,Caucasian,0,2,0,0,9,64.93524169921875,15.943140029907227,-57.79762268066406,36.769718170166016,F,1,Male
49,25 - 45,African-American,0,9,0,0,1,222.00311279296875,8.915910720825195,-81.93333435058594,27.166828155517578,F,1,Male
52,Greater than 45,African-American,0,9,0,0,0,-31.481658935546875,5.807249546051025,-63.559112548828125,31.016822814941406,M,1,Male
50,25 - 45,African-American,0,8,0,0,2,106.7786865234375,8.09196662902832,-77.57466125488281,28.98134994506836,F,0,Female
33,Less than 25,African-American,0,5,0,0,0,-101.19232177734375,4.132837772369385,-8.22161865234375,36.75498962402344,M,0,Male
36,25 - 45,African-American,0,5,0,0,7,5.214141845703125,16.734413146972656,-43.81292724609375,42.71025085449219,F,1,Female
26,25 - 45,Other,0,9,2,1,2,-337.27801513671875,190.4134063720703,923.3651123046875,158.92730712890625,M,1,Male
23,Less than 25,Caucasian,0,2,0,0,6,19.46405029296875,19.594392776489258,-37.88751220703125,41.32448959350586,F,1,Male
45,25 - 45,African-American,0,9,0,0,1,264.05059814453125,9.256888389587402,-55.669403076171875,28.49774932861328,F,0,Male
30,25 - 45,Caucasian,0,2,0,0,10,106.65655517578125,18.13304328918457,-76.2679443359375,35.13535690307617,F,1,Male
33,25 - 45,Caucasian,0,2,0,0,7,153.58740234375,12.344594955444336,-82.440185546875,32.617645263671875,F,1,Female
44,25 - 45,African-American,0,9,0,0,2,211.4373779296875,8.59762954711914,-83.28219604492188,27.98627471923828,F,1,Male
22,Less than 25,African-American,0,2,0,0,0,-198.7328643798828,20.908525466918945,170.01846313476562,70.11820220947266,M,0,Male
71,Greater than 45,African-American,0,9,0,0,0,8.103515625,6.108835220336914,-76.69049072265625,26.389080047607422,F,0,Male
24,25 - 45,Caucasian,0,1,0,0,10,1.961700439453125,24.471290588378906,-15.548187255859375,43.58114242553711,F,1,Male
20,Less than 25,Other,0,2,0,0,2,-191.36155700683594,57.896244049072266,252.89410400390625,84.74677276611328,M,1,Male
38,25 - 45,African-American,0,6,0,0,3,-119.96636962890625,23.209470748901367,29.229156494140625,50.12447738647461,M,1,Female
58,25 - 45,African-American,0,9,0,0,1,96.34640502929688,5.415719509124756,-39.7423095703125,29.344390869140625,F,0,Male
23,25 - 45,Caucasian,0,1,0,0,5,-103.80142211914062,44.4018440246582,146.24334716796875,66.59635162353516,M,1,Female
22,Less than 25,Caucasian,0,2,0,0,0,22.434234619140625,9.544906616210938,-12.956451416015625,41.80967712402344,F,1,Male
23,Less than 25,Caucasian,0,2,0,0,3,-7.092803955078125,18.14244270324707,-16.104034423828125,43.662498474121094,F,1,Male
40,25 - 45,African-American,0,7,0,0,1,99.07171630859375,5.79625129699707,-50.060302734375,32.15715789794922,F,0,Male
33,25 - 45,Caucasian,0,2,0,0,5,34.27716064453125,15.156091690063477,-54.340789794921875,36.33143997192383,F,1,Male
24,25 - 45,Caucasian,0,1,0,0,11,-60.47833251953125,33.925621032714844,48.428436279296875,52.63108444213867,F,1,Male
34,25 - 45,Caucasian,0,3,0,0,7,148.762939453125,11.723488807678223,-75.52438354492188,31.88861846923828,F,1,Male
57,25 - 45,African-American,0,9,0,0,2,101.3447265625,7.391914367675781,-81.09344482421875,27.43990135192871,F,1,Female
58,25 - 45,African-American,0,9,0,0,2,68.65625,7.581218719482422,-80.76370239257812,28.708955764770508,F,1,Male
23,25 - 45,Caucasian,0,1,0,0,4,-114.70864868164062,27.003646850585938,101.277099609375,56.29140090942383,F,0,Female
33,25 - 45,Caucasian,0,2,0,0,5,40.68878173828125,14.918354988098145,-47.29119873046875,36.20045852661133,F,1,Male
56,Greater than 45,Caucasian,0,3,0,0,0,-19.63665771484375,4.5287885665893555,-42.6861572265625,29.733491897583008,F,0,Male
36,Greater than 45,Caucasian,0,1,0,0,1,-59.64862060546875,10.836898803710938,56.823822021484375,41.040992736816406,F,0,Male
29,Less than 25,Caucasian,0,2,0,0,2,95.73358154296875,9.59116268157959,-57.52276611328125,33.74460983276367,F,0,Male
27,25 - 45,Caucasian,0,1,0,0,5,4.62835693359375,19.546951293945312,-2.1280517578125,42.989444732666016,F,0,Male
31,25 - 45,Caucasian,0,1,0,0,5,62.216033935546875,18.00257682800293,-31.7138671875,39.067386627197266,F,0,Female
48,25 - 45,African-American,0,9,0,0,3,121.1483154296875,7.607851982116699,-95.18977355957031,28.420246124267578,F,1,Male
32,25 - 45,African-American,0,5,0,0,4,213.8941650390625,12.396117210388184,-76.74607849121094,31.17545509338379,F,0,Male
26,Less than 25,African-American,0,6,0,0,0,71.04257202148438,5.242552757263184,-62.137939453125,33.3858757019043,F,1,Male
27,25 - 45,Caucasian,0,1,0,0,5,-35.779388427734375,29.99432945251465,55.430938720703125,53.11672592163086,F,1,Male
21,Greater than 45,Caucasian,0,1,0,0,3,-39.765167236328125,19.735374450683594,82.17462158203125,49.00521469116211,F,0,Male
41,25 - 45,African-American,0,9,0,0,2,232.365478515625,9.242044448852539,-79.98951721191406,28.414581298828125,F,0,Male
24,25 - 45,Caucasian,0,1,0,0,10,-13.51324462890625,29.393978118896484,-1.1329345703125,46.82561492919922,F,1,Male
21,Less than 25,Caucasian,0,1,0,0,0,-84.62362670898438,17.77379035949707,124.9478759765625,54.37331771850586,M,0,Female
26,25 - 45,Caucasian,0,1,0,0,3,41.2347412109375,12.261821746826172,-22.68280029296875,38.552738189697266,F,0,Male
56,Greater than 45,Hispanic,0,5,0,0,0,-8.25030517578125,4.628454685211182,-21.4556884765625,31.657468795776367,F,0,Male
59,25 - 45,Hispanic,0,6,0,0,0,-221.89903259277344,2.078883409500122,32.592987060546875,39.2507209777832,M,1,Female
19,Less than 25,Other,0,2,0,0,1,-187.9906768798828,46.73878479003906,290.94927978515625,84.84829711914062,M,1,Male
25,25 - 45,Caucasian,0,1,0,0,2,44.42578125,12.023547172546387,19.1693115234375,40.35797119140625,F,0,Female
24,Less than 25,Caucasian,0,2,0,0,2,-6.71826171875,15.177925109863281,-5.175537109375,43.2856330871582,F,0,Female
29,25 - 45,Caucasian,0,2,0,0,9,116.61029052734375,14.678858757019043,-84.24551391601562,34.22753143310547,F,1,Male
20,Less than 25,Other,0,1,0,0,0,-243.5507354736328,12.171428680419922,275.455322265625,72.52849578857422,M,0,Male
44,25 - 45,African-American,0,8,0,0,2,91.73190307617188,6.367506980895996,-70.53520202636719,29.975292205810547,F,0,Male
19,Less than 25,Other,0,1,0,0,0,-230.90447998046875,48.88525390625,562.7529907226562,103.70916748046875,M,0,Male
33,25 - 45,Caucasian,0,2,0,0,3,94.97683715820312,9.85094928741455,-51.6826171875,32.886863708496094,F,1,Male
33,Greater than 45,Caucasian,0,1,0,0,2,-4.0562744140625,7.782905578613281,-33.11077880859375,35.099327087402344,F,0,Male
21,Less than 25,Caucasian,0,2,0,0,12,-96.94500732421875,37.701377868652344,15.53369140625,52.31608963012695,F,1,Male
37,25 - 45,African-American,0,5,0,0,2,143.84454345703125,8.531371116638184,-78.82907104492188,31.03449821472168,F,0,Male
36,25 - 45,African-American,0,5,0,0,5,-14.03045654296875,14.160292625427246,-48.086822509765625,41.620906829833984,F,1,Male
19,Less than 25,Caucasian,0,1,0,0,0,-153.02554321289062,29.367507934570312,335.71435546875,74.79693603515625,M,0,Male
31,25 - 45,Caucasian,0,1,0,0,7,89.6336669921875,16.33826446533203,-53.08189392089844,36.403507232666016,F,0,Male
27,25 - 45,African-American,0,3,0,0,6,5.03564453125,18.911287307739258,-48.55928039550781,41.62611770629883,F,1,Male
31,25 - 45,Other,0,3,0,0,0,-274.24822998046875,41.718570709228516,486.65374755859375,87.51535034179688,M,0,Male
21,Less than 25,Caucasian,0,2,0,0,1,-91.84548950195312,21.133556365966797,84.06332397460938,57.02631759643555,M,1,Male
58,25 - 45,African-American,0,7,0,0,1,-153.27340698242188,13.969083786010742,36.755218505859375,45.05256271362305,M,1,Male
72,Greater than 45,Hispanic,0,8,0,0,0,-107.14251708984375,2.9106976985931396,-39.17327880859375,27.22076416015625,F,1,Female
30,25 - 45,Hispanic,0,1,0,0,0,-184.32391357421875,12.659029960632324,150.60205078125,57.631160736083984,M,0,Male
19,Less than 25,Other,0,1,0,0,0,-190.785400390625,58.2539176940918,353.81610107421875,95.53418731689453,M,1,Male
34,25 - 45,Caucasian,0,2,0,0,4,76.83200073242188,14.343792915344238,-52.896759033203125,35.96590805053711,F,0,Male
23,25 - 45,Caucasian,0,1,0,0,8,-47.28680419921875,33.19386672973633,54.983673095703125,52.74258041381836,F,1,Male
69,Greater than 45,Hispanic,0,9,0,0,0,-59.755615234375,3.746753215789795,-50.291595458984375,28.877105712890625,F,1,Male
20,Less than 25,Other,0,1,0,0,0,-203.90870666503906,24.61469841003418,290.14117431640625,83.36871337890625,M,1,Male
24,Less than 25,Caucasian,0,2,0,0,1,90.39398193359375,9.576804161071777,-52.02177429199219,35.24300003051758,F,1,Female
37,25 - 45,African-American,0,7,0,0,4,-257.5571594238281,66.68402099609375,278.87823486328125,88.43042755126953,M,1,Male
23,25 - 45,Caucasian,0,1,0,0,12,-121.36141967773438,46.82842254638672,78.61038208007812,58.72526550292969,F,1,Male
34,25 - 45,Hispanic,0,2,0,0,0,-195.42672729492188,7.56693172454834,216.3856201171875,56.06025314331055,M,1,Male
23,25 - 45,Other,0,1,0,0,1,-196.53077697753906,56.161468505859375,413.62554931640625,89.00286102294922,M,0,Male
25,25 - 45,Caucasian,0,1,0,0,7,-31.516510009765625,23.913854598999023,-1.83905029296875,44.477638244628906,F,0,Male
26,25 - 45,Caucasian,0,1,0,0,2,-7.101226806640625,14.830747604370117,39.64892578125,44.471290588378906,F,0,Male
23,Less than 25,African-American,0,6,0,0,0,-265.88580322265625,33.64423370361328,310.3310546875,92.4104995727539,M,1,Female
31,25 - 45,Caucasian,0,2,0,0,8,20.154266357421875,21.050548553466797,-40.290374755859375,41.573997497558594,F,1,Male
50,Greater than 45,Caucasian,0,1,0,0,2,-48.308380126953125,6.937594890594482,-10.654876708984375,34.69776153564453,F,0,Male
24,Less than 25,Caucasian,0,2,0,0,2,97.45895385742188,9.744328498840332,-49.572052001953125,34.778663635253906,F,0,Male
21,Less than 25,Other,0,2,0,0,1,-198.23135375976562,46.47123336791992,241.1624755859375,79.8321304321289,M,0,Male
22,Less than 25,African-American,0,2,0,0,4,-146.89376831054688,45.298641204833984,162.25570678710938,72.9835433959961,F,1,Male
28,Less than 25,Caucasian,0,1,0,0,2,40.471954345703125,8.42888355255127,-69.51773071289062,33.95468521118164,F,0,Male
21,25 - 45,Other,0,1,0,0,1,-245.6093292236328,113.80760955810547,606.2401123046875,122.67201232910156,M,0,Male
64,Greater than 45,Hispanic,0,6,0,0,0,-118.99002075195312,6.127902507781982,51.9832763671875,33.989810943603516,F,1,Male
55,Greater than 45,African-American,0,8,0,0,1,110.98480224609375,8.593567848205566,-70.64189147949219,29.49509048461914,F,1,Male
74,Greater than 45,African-American,0,9,0,0,1,-112.32000732421875,6.55352258682251,-50.00825500488281,30.11941909790039,M,1,Male
48,Greater than 45,Caucasian,0,2,0,0,1,-4.190826416015625,7.040764808654785,-52.952117919921875,31.52535057067871,F,1,Male
23,25 - 45,Other,0,1,0,0,1,-170.8342742919922,38.60009765625,295.1729736328125,77.79983520507812,M,0,Male
28,Less than 25,African-American,0,8,0,0,0,162.5819091796875,5.942802906036377,-54.779815673828125,31.713668823242188,F,0,Male
22,Less than 25,Caucasian,0,2,0,0,3,13.23419189453125,12.833778381347656,-33.0194091796875,40.390377044677734,F,1,Female
34,25 - 45,African-American,0,7,0,0,1,198.0159912109375,9.076228141784668,-72.71525573730469,29.801250457763672,F,0,Female
25,25 - 45,Caucasian,0,1,0,0,7,27.605926513671875,18.107040405273438,-17.155181884765625,39.74089050292969,F,0,Male
23,Less than 25,African-American,0,5,0,0,1,-239.86288452148438,50.570518493652344,248.2452392578125,92.77898406982422,M,1,Male
47,25 - 45,African-American,0,9,0,0,2,227.42095947265625,8.71204948425293,-89.57032775878906,27.328407287597656,F,1,Male
22,Less than 25,Caucasian,0,2,0,0,0,45.369659423828125,10.203590393066406,31.354339599609375,40.38017654418945,F,0,Male
20,Less than 25,Other,0,2,0,0,1,-177.85128784179688,49.13792037963867,229.6124267578125,81.44768524169922,M,1,Male
44,25 - 45,African-American,0,9,0,0,2,127.4937744140625,7.522490501403809,-88.77964782714844,30.17584800720215,F,1,Male
21,Less than 25,Other,0,1,0,0,0,-180.04432678222656,21.649660110473633,216.27801513671875,73.80435180664062,M,1,Male
26,25 - 45,Caucasian,0,1,0,0,2,-74.53829956054688,13.473251342773438,63.900726318359375,49.35488510131836,F,0,Male
22,25 - 45,Caucasian,0,1,0,0,13,-120.564453125,54.07151794433594,81.70712280273438,61.7252197265625,F,1,Male
79,Greater than 45,African-American,0,9,0,0,0,-0.640045166015625,5.838698387145996,-85.74888610839844,24.23893928527832,F,1,Male
24,25 - 45,Caucasian,0,1,0,0,1,-149.22012329101562,22.797922134399414,188.46478271484375,65.57816314697266,M,0,Male
27,25 - 45,Other,0,1,0,0,1,-130.78158569335938,18.952781677246094,104.58956909179688,56.68412780761719,M,0,Male
34,25 - 45,African-American,0,4,0,0,1,36.00390625,7.428952217102051,-60.33827209472656,34.774131774902344,F,0,Male
25,Less than 25,African-American,0,6,0,0,1,8.159454345703125,7.66097354888916,-53.624542236328125,38.21303939819336,F,1,Male
24,Less than 25,Caucasian,0,1,0,0,3,67.5897216796875,11.507083892822266,-41.5283203125,36.281585693359375,F,0,Male
65,25 - 45,African-American,0,9,0,0,0,97.70574951171875,6.2713093757629395,-76.23214721679688,25.738462448120117,F,0,Male
24,Less than 25,Caucasian,0,2,0,0,4,-29.962890625,21.548627853393555,15.969207763671875,46.54506301879883,F,1,Male
31,Greater than 45,Caucasian,0,1,0,0,2,34.524688720703125,9.381623268127441,-14.241485595703125,36.66728591918945,F,0,Male
29,25 - 45,African-American,0,6,0,0,2,196.53094482421875,9.869404792785645,-68.48399353027344,31.598548889160156,F,0,Male
32,25 - 45,Caucasian,0,3,0,0,2,164.9293212890625,8.554930686950684,-38.150146484375,32.99201583862305,F,0,Male
71,Greater than 45,African-American,0,9,0,0,0,-91.28927612304688,3.6559290885925293,-43.665008544921875,27.518085479736328,F,1,Male
34,25 - 45,African-American,0,8,0,0,2,260.19659423828125,10.031609535217285,-76.5885009765625,29.769296646118164,F,0,Male
20,25 - 45,Caucasian,0,1,0,0,1,-183.8203582763672,49.71027374267578,334.55224609375,81.23760986328125,M,0,Male
37,25 - 45,African-American,0,7,0,0,2,190.22564697265625,9.36318588256836,-79.49232482910156,30.43577766418457,F,0,Male
22,25 - 45,Caucasian,0,2,0,0,17,-129.444580078125,58.29625701904297,86.99917602539062,63.149505615234375,F,1,Male
24,25 - 45,African-American,0,2,0,0,11,-188.77825927734375,104.81922149658203,237.98284912109375,94.90804290771484,M,1,Male
21,Less than 25,African-American,0,1,0,0,0,-217.92645263671875,19.743335723876953,222.49664306640625,73.2269287109375,M,0,Male
30,25 - 45,Caucasian,0,3,0,0,3,155.8905029296875,9.949769973754883,-63.12690734863281,32.59906005859375,F,0,Female
53,25 - 45,African-American,0,9,0,0,1,203.32977294921875,9.177888870239258,-72.72349548339844,26.911205291748047,F,0,Female
33,Greater than 45,Caucasian,0,1,0,0,2,-27.80517578125,8.664300918579102,-31.076995849609375,37.51936721801758,F,0,Female
22,25 - 45,Other,0,2,1,0,8,-246.9266815185547,153.8929901123047,403.79693603515625,124.49015808105469,M,1,Male
58,Greater than 45,Hispanic,0,6,0,0,0,-81.93829345703125,5.070464611053467,23.64764404296875,32.29539489746094,F,1,Female
29,25 - 45,Caucasian,0,1,0,0,1,-9.661834716796875,11.577439308166504,66.76028442382812,45.84617614746094,M,0,Male
26,25 - 45,Caucasian,0,2,0,0,9,46.24920654296875,19.95442008972168,-40.614471435546875,38.96133041381836,F,1,Male
25,25 - 45,Caucasian,0,1,0,0,7,-66.5816650390625,32.9407844543457,50.471893310546875,51.637142181396484,F,1,Male
31,Less than 25,African-American,0,8,0,0,2,181.750244140625,7.8021697998046875,-90.94085693359375,29.828216552734375,F,1,Male
29,Less than 25,African-American,0,8,0,0,1,-12.995147705078125,7.2543840408325195,-71.39393615722656,37.16652297973633,F,1,Male
34,25 - 45,African-American,0,5,0,0,6,-18.288726806640625,16.780057907104492,-46.93414306640625,42.715919494628906,F,1,Female
35,25 - 45,African-American,0,2,0,0,2,3.661407470703125,12.296630859375,-30.733367919921875,40.047279357910156,F,0,Male
40,25 - 45,African-American,0,4,0,0,1,77.6282958984375,6.412649631500244,-31.22845458984375,35.144195556640625,F,0,Female
24,25 - 45,Caucasian,0,1,0,0,3,29.263824462890625,14.466245651245117,32.40667724609375,42.53462600708008,F,0,Male
33,25 - 45,Hispanic,0,2,0,0,1,-48.46588134765625,7.654773712158203,5.862457275390625,41.35599136352539,M,0,Male
