age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid,sex
35,Less than 25,African-American,0,4,0,0,4,-21.342315673828125,37.2237663269043,94.76806640625,27.920103073120117,F,1,Male
33,25 - 45,African-American,0,1,0,0,1,-12.840667724609375,2.9317595958709717,-177.62496948242188,17.933324813842773,F,1,Male
26,25 - 45,African-American,0,2,0,0,0,13.389404296875,2.5603389739990234,-130.7909698486328,23.30527687072754,F,1,Male
32,25 - 45,African-American,0,1,0,0,1,-13.239166259765625,2.961968421936035,-176.88375854492188,17.538785934448242,F,1,Male
27,25 - 45,African-American,0,2,0,0,0,0.6702880859375,2.1547739505767822,-112.72200012207031,23.333831787109375,F,0,Male
41,Greater than 45,African-American,0,4,0,0,9,-29.798431396484375,50.14421463012695,249.15533447265625,28.83042335510254,F,1,Male
32,25 - 45,African-American,0,1,0,0,1,-5.21490478515625,2.9306812286376953,-156.43641662597656,19.3852596282959,F,1,Male
27,25 - 45,African-American,0,1,0,0,0,-47.78424072265625,2.5000648498535156,-143.4166717529297,20.279943466186523,F,0,Male
38,Greater than 45,African-American,0,4,0,0,6,-28.71356201171875,40.96262741088867,140.5841064453125,26.99754524230957,F,1,Male
33,25 - 45,African-American,0,1,0,0,1,-15.478668212890625,2.653823137283325,-160.9086151123047,21.283855438232422,F,0,Male
25,Less than 25,African-American,0,7,0,0,1,18.1292724609375,25.30808448791504,-9.80084228515625,34.88177490234375,M,0,Male
41,Greater than 45,African-American,0,4,0,0,11,-31.086517333984375,54.25239562988281,349.995361328125,31.41634750366211,F,1,Male
27,25 - 45,Other,0,1,0,0,0,-54.37872314453125,7.212961196899414,-56.94407653808594,30.510787963867188,F,0,Male
35,25 - 45,African-American,0,2,0,0,1,-7.80841064453125,1.0087759494781494,-62.06797790527344,27.433330535888672,F,0,Female
23,25 - 45,Caucasian,0,2,0,0,0,22.950164794921875,2.654038667678833,-66.61154174804688,36.17779541015625,M,1,Male
28,25 - 45,African-American,0,1,0,0,0,8.51007080078125,2.6035947799682617,-145.77713012695312,21.303796768188477,F,1,Male
25,25 - 45,Caucasian,0,2,0,0,0,14.674163818359375,2.1288061141967773,-72.853271484375,29.421213150024414,F,0,Male
34,25 - 45,African-American,0,2,0,0,1,-17.376251220703125,1.1045243740081787,-92.24026489257812,24.386919021606445,F,0,Female
46,Greater than 45,African-American,0,6,1,0,23,-14.660186767578125,93.33430480957031,1257.2054443359375,51.31013488769531,F,1,Male
23,25 - 45,Caucasian,0,2,0,0,0,21.20965576171875,2.5582005977630615,-65.94805908203125,35.888858795166016,M,1,Male
34,25 - 45,African-American,0,2,0,0,1,-18.120147705078125,1.8639705181121826,-127.65681457519531,20.487070083618164,F,0,Male
23,25 - 45,Caucasian,0,2,0,0,0,20.2330322265625,2.5782198905944824,-74.77163696289062,34.380043029785156,M,1,Male
33,25 - 45,African-American,0,1,0,0,1,-17.961456298828125,2.5785973072052,-169.7359619140625,19.48111915588379,F,0,Male
42,Greater than 45,African-American,0,5,0,0,14,-25.22491455078125,62.03657150268555,539.5966186523438,35.55255889892578,F,1,Male
42,Greater than 45,African-American,0,5,0,0,15,-25.306549072265625,62.67421340942383,659.8419799804688,38.45484161376953,F,1,Male
65,Greater than 45,Caucasian,0,7,0,0,2,90.3759765625,14.245960235595703,89.7239990234375,25.185745239257812,F,1,Female
47,Greater than 45,Hispanic,0,1,0,0,1,-20.4476318359375,5.022374629974365,-71.55903625488281,31.239133834838867,M,0,Male
50,Greater than 45,African-American,4,8,4,0,32,17.7652587890625,184.228271484375,2872.607421875,85.24691772460938,F,1,Female
36,25 - 45,African-American,0,2,0,0,1,10.478851318359375,1.0601904392242432,34.62628173828125,34.911460876464844,F,0,Female
24,25 - 45,Caucasian,0,1,0,0,0,18.036834716796875,2.5565292835235596,-84.6134033203125,31.631406784057617,M,1,Male
30,25 - 45,African-American,0,2,0,0,3,-67.91421508789062,19.166688919067383,126.72775268554688,22.663951873779297,F,1,Male
39,25 - 45,African-American,0,3,0,0,1,26.038055419921875,1.5473430156707764,118.56179809570312,37.671878814697266,F,0,Female
43,Greater than 45,African-American,0,5,0,0,16,-23.896759033203125,67.72151184082031,731.798095703125,39.79618835449219,F,1,Male
44,Greater than 45,African-American,0,4,0,0,13,-8.300384521484375,39.931156158447266,686.4158935546875,38.004554748535156,F,1,Female
28,25 - 45,African-American,0,2,0,0,2,-29.018524169921875,2.321237564086914,-156.5588836669922,22.75505256652832,F,0,Male
33,25 - 45,African-American,0,1,0,0,1,-16.705780029296875,2.865752696990967,-171.7520751953125,18.401742935180664,F,1,Male
32,25 - 45,African-American,0,1,0,0,1,-29.7943115234375,2.087275743484497,-141.82427978515625,20.132640838623047,F,0,Male
34,25 - 45,African-American,0,2,0,0,1,-27.460906982421875,1.7320289611816406,-127.51808166503906,21.57891082763672,F,0,Female
23,25 - 45,Caucasian,0,2,0,0,0,19.947540283203125,2.468094825744629,-72.85916137695312,34.633399963378906,M,1,Male
60,Greater than 45,Caucasian,0,6,0,0,2,86.51837158203125,6.66213846206665,164.648193359375,31.162311553955078,F,1,Female
21,Less than 25,Caucasian,0,9,0,0,1,78.97799682617188,27.752939224243164,-21.138427734375,42.6696891784668,M,0,Male
21,Less than 25,Caucasian,0,9,0,0,1,116.22607421875,22.98356056213379,-27.963104248046875,42.30778121948242,M,0,Male
31,25 - 45,African-American,0,3,0,0,6,-59.111175537109375,30.767847061157227,345.70733642578125,28.517465591430664,F,1,Male
33,25 - 45,African-American,0,1,0,0,1,-20.794586181640625,2.5948610305786133,-164.5171356201172,19.80971336364746,F,0,Male
35,25 - 45,Caucasian,0,1,0,0,0,16.6329345703125,0.9856655597686768,104.17645263671875,46.009342193603516,M,0,Female
21,25 - 45,Caucasian,0,6,0,0,0,72.64404296875,4.649534225463867,-37.378082275390625,41.93476867675781,M,0,Male
21,Less than 25,Caucasian,0,9,0,0,1,115.83197021484375,18.90147590637207,-35.33087158203125,41.92910385131836,M,0,Male
34,25 - 45,African-American,0,1,0,0,1,-14.750030517578125,2.7819368839263916,-161.66041564941406,20.305097579956055,F,0,Male
40,Greater than 45,African-American,0,4,0,0,7,-32.223052978515625,42.554840087890625,171.438720703125,27.116065979003906,F,1,Male
25,25 - 45,Other,0,1,0,0,0,-55.8499755859375,7.622893333435059,-58.50114440917969,32.88142776489258,F,0,Male
62,Greater than 45,Caucasian,0,7,0,0,2,80.03482055664062,14.73415470123291,52.968963623046875,26.51167869567871,M,1,Female
74,Greater than 45,Hispanic,0,3,0,0,5,46.833770751953125,8.8407564163208,-84.3863525390625,25.60906410217285,M,1,Male
68,Greater than 45,Caucasian,0,7,0,0,3,98.6068115234375,12.378056526184082,95.60983276367188,24.175485610961914,F,1,Female
32,25 - 45,African-American,0,1,0,0,1,-12.331024169921875,2.979849338531494,-167.40518188476562,18.118471145629883,F,1,Male
47,Greater than 45,African-American,1,7,1,0,26,-7.30718994140625,112.46540832519531,1554.9796142578125,57.58968734741211,F,1,Male
27,25 - 45,African-American,0,1,0,0,0,9.152191162109375,2.35982084274292,-144.00738525390625,22.148624420166016,F,1,Male
56,Greater than 45,Hispanic,0,2,0,0,2,-0.67498779296875,7.298142433166504,-52.58233642578125,30.11941909790039,M,0,Male
23,25 - 45,Caucasian,0,2,0,0,0,19.63818359375,2.293041229248047,-60.152191162109375,36.027095794677734,M,1,Male
21,25 - 45,Caucasian,0,6,0,0,0,65.54052734375,4.24046516418457,-43.32891845703125,40.09123992919922,M,0,Male
34,25 - 45,African-American,0,2,0,0,1,-0.011810302734375,0.9368928670883179,-19.96527099609375,30.557697296142578,F,0,Female
33,25 - 45,African-American,0,1,0,0,1,-15.7431640625,2.8814053535461426,-175.5640869140625,18.200279235839844,F,1,Male
54,Greater than 45,African-American,0,4,0,0,2,18.58197021484375,15.645597457885742,91.18002319335938,22.144546508789062,F,1,Female
27,25 - 45,Other,0,1,0,0,1,-74.21142578125,10.88231086730957,-11.23968505859375,25.41054916381836,F,0,Male
27,25 - 45,African-American,0,2,0,0,0,10.649566650390625,2.696431875228882,-136.32681274414062,22.19394874572754,F,1,Male
21,25 - 45,Caucasian,0,5,0,0,0,60.4464111328125,3.4526071548461914,-44.11393737792969,40.614952087402344,M,0,Male
21,Less than 25,Caucasian,0,9,0,0,1,116.70111083984375,20.263338088989258,-32.975830078125,42.18631362915039,M,0,Male
20,Less than 25,Caucasian,0,9,0,0,1,72.0828857421875,28.568256378173828,-16.38006591796875,42.383697509765625,M,0,Male
28,25 - 45,African-American,0,1,0,0,0,-50.442901611328125,2.509751319885254,-135.32064819335938,21.291107177734375,F,0,Female
22,Less than 25,Caucasian,0,9,0,0,1,111.5540771484375,23.39820098876953,-17.851654052734375,41.828487396240234,M,0,Male
32,25 - 45,African-American,0,1,0,0,1,-9.678802490234375,3.1602225303649902,-168.263916015625,18.18486976623535,F,1,Male
22,Less than 25,African-American,0,8,0,0,1,42.182464599609375,33.31989669799805,-8.402984619140625,38.21666717529297,M,0,Male
33,25 - 45,African-American,0,1,0,0,1,-17.011474609375,2.6408841609954834,-166.6861114501953,19.99055290222168,F,0,Male
21,Less than 25,Caucasian,0,9,0,0,1,114.72613525390625,22.415395736694336,-29.791259765625,42.5733757019043,M,0,Male
32,25 - 45,African-American,0,1,0,0,1,-5.359283447265625,2.845823049545288,-154.59434509277344,19.495168685913086,F,1,Male
70,Greater than 45,Hispanic,0,4,0,0,3,40.931793212890625,11.052854537963867,-53.274322509765625,28.655475616455078,M,0,Male
48,Greater than 45,African-American,0,3,0,0,3,-15.295806884765625,19.327922821044922,163.58950805664062,24.00733757019043,F,1,Female
41,Greater than 45,African-American,0,4,0,0,11,-29.943206787109375,56.5156364440918,386.81707763671875,32.363834381103516,F,1,Male
21,Less than 25,Caucasian,0,9,0,0,1,118.133544921875,20.524166107177734,-32.94049072265625,42.79273986816406,M,0,Male
37,25 - 45,Caucasian,0,2,0,0,0,27.166290283203125,1.3186285495758057,139.84335327148438,48.73554229736328,M,0,Female
22,Less than 25,Caucasian,0,9,0,0,1,108.91339111328125,18.832090377807617,-35.467254638671875,39.94462203979492,M,0,Male
51,Greater than 45,African-American,0,3,0,0,2,-5.388031005859375,14.093639373779297,82.02578735351562,21.91180992126465,F,1,Female
53,Greater than 45,African-American,0,4,0,0,4,29.685516357421875,2.779528856277466,-39.11956787109375,22.882183074951172,F,0,Female
22,Less than 25,African-American,0,8,0,0,1,34.759002685546875,33.55290603637695,-6.918701171875,37.394954681396484,M,0,Male
27,25 - 45,Other,0,1,0,0,0,-51.8614501953125,2.504431962966919,-127.14947509765625,21.92993927001953,F,0,Male
40,25 - 45,Hispanic,0,1,0,0,1,-34.950653076171875,3.037320137023926,-99.30586242675781,26.614337921142578,M,0,Male
29,25 - 45,Other,0,1,0,0,0,-46.15228271484375,3.6404199600219727,-88.92025756835938,29.426652908325195,M,0,Male
41,Greater than 45,African-American,0,4,0,0,11,-31.760406494140625,53.74813461303711,343.6591796875,31.36195945739746,F,1,Male
34,25 - 45,African-American,0,3,0,0,4,-50.403656005859375,25.677959442138672,98.840576171875,24.805028915405273,F,1,Male
40,Greater than 45,African-American,0,4,0,0,7,-32.642120361328125,42.37705612182617,177.754150390625,27.3052921295166,F,1,Male
41,Greater than 45,African-American,0,4,0,0,10,-32.2646484375,52.50432205200195,282.05999755859375,29.68091583251953,F,1,Male
24,25 - 45,Other,0,1,0,0,0,-76.77194213867188,11.501296997070312,-5.319915771484375,28.41707420349121,F,1,Male
21,25 - 45,Caucasian,0,7,0,0,0,71.18341064453125,5.128617763519287,-43.13555908203125,40.56962966918945,M,0,Male
40,25 - 45,African-American,0,3,0,0,2,15.232269287109375,2.5400679111480713,-96.08807373046875,22.142505645751953,F,0,Male
25,25 - 45,Caucasian,0,1,0,0,0,14.501495361328125,2.6119511127471924,-110.80174255371094,26.43259048461914,F,1,Male
22,25 - 45,Caucasian,0,4,0,0,0,48.344085693359375,2.848015546798706,-44.75975036621094,39.48934555053711,M,0,Male
56,Greater than 45,Hispanic,0,1,0,0,2,-8.446441650390625,6.530735969543457,-65.55708312988281,30.279184341430664,M,0,Male
23,25 - 45,Caucasian,0,2,0,0,0,21.8458251953125,2.628664016723633,-70.72056579589844,35.15507507324219,M,1,Male
36,25 - 45,Caucasian,0,2,0,0,0,31.87725830078125,1.4798088073730469,113.84768676757812,46.20400619506836,M,0,Female
39,Greater than 45,African-American,0,4,0,0,6,-26.930206298828125,43.21393585205078,151.11007690429688,27.242292404174805,F,1,Male
52,Greater than 45,Hispanic,0,8,0,0,4,98.55255126953125,16.69721221923828,-24.484832763671875,31.943912506103516,M,1,Male
24,25 - 45,Caucasian,0,1,0,0,0,18.35650634765625,2.518197536468506,-82.44277954101562,32.34819793701172,M,1,Male
32,25 - 45,African-American,0,1,0,0,1,-11.80645751953125,2.965742349624634,-175.45033264160156,17.71894645690918,F,1,Male
21,25 - 45,Caucasian,0,5,0,0,0,54.097137451171875,3.119213104248047,-39.227203369140625,40.92790985107422,M,0,Male
22,25 - 45,Caucasian,0,4,0,0,0,42.33563232421875,2.4545090198516846,-34.96673583984375,41.710418701171875,M,0,Male
58,Greater than 45,Caucasian,0,7,0,0,2,64.91790771484375,17.48613166809082,95.99374389648438,25.27933692932129,F,1,Female
34,Greater than 45,Caucasian,0,7,0,0,2,69.8443603515625,5.111743450164795,-54.243988037109375,27.445114135742188,F,0,Male
23,Less than 25,African-American,0,8,0,0,1,23.7467041015625,36.32411193847656,2.64068603515625,35.68785095214844,M,0,Male
45,Greater than 45,Hispanic,0,1,0,0,1,-25.076995849609375,2.8880724906921387,-113.07151794433594,25.299732208251953,F,0,Male
23,25 - 45,Caucasian,0,2,0,0,0,22.74932861328125,2.6373798847198486,-67.2451171875,36.074459075927734,M,1,Male
31,25 - 45,African-American,0,1,0,0,1,-4.44061279296875,2.6400036811828613,-159.64830017089844,19.384578704833984,F,1,Male
41,Greater than 45,African-American,0,5,0,0,14,-26.13604736328125,62.1766357421875,581.688720703125,36.75362777709961,F,1,Male
52,Greater than 45,Caucasian,0,4,0,0,1,69.86605834960938,4.410271167755127,93.67544555664062,31.51152801513672,F,0,Female
72,Greater than 45,Hispanic,0,2,0,0,3,22.874725341796875,8.586703300476074,-73.73272705078125,28.617630004882812,M,1,Male
31,25 - 45,African-American,0,2,0,0,4,-63.08453369140625,23.466346740722656,208.27005004882812,24.453998565673828,F,1,Male
29,Less than 25,African-American,0,5,0,0,3,-3.381195068359375,36.86832046508789,45.953765869140625,30.887651443481445,F,0,Male
42,Greater than 45,African-American,0,5,0,0,16,-24.687652587890625,65.62307739257812,719.42626953125,39.550987243652344,F,1,Male
21,Less than 25,Caucasian,0,9,0,0,1,104.49542236328125,26.616483688354492,-26.0955810546875,42.22529220581055,M,0,Male
33,Less than 25,African-American,0,4,0,0,3,-18.855682373046875,35.01007080078125,78.31222534179688,28.412315368652344,F,0,Male
58,Greater than 45,Caucasian,0,8,0,0,6,97.40509033203125,9.540898323059082,-46.587921142578125,26.475873947143555,F,1,Male
23,25 - 45,Caucasian,0,1,0,0,0,20.533203125,2.526104688644409,-76.49287414550781,34.38548278808594,M,1,Male
32,25 - 45,African-American,0,2,0,0,1,-21.00018310546875,2.5013587474823,-158.5453338623047,21.536306381225586,F,0,Male
28,25 - 45,African-American,0,1,0,0,0,6.89776611328125,2.6774368286132812,-143.92494201660156,21.275470733642578,F,1,Male
21,Less than 25,Caucasian,0,9,0,0,1,118.7650146484375,24.752552032470703,-26.415924072265625,43.96956253051758,M,0,Male
33,25 - 45,African-American,0,1,0,0,1,-14.2432861328125,2.8045620918273926,-176.88845825195312,18.34327507019043,F,1,Male
33,25 - 45,African-American,0,1,0,0,1,-18.97186279296875,2.6672112941741943,-161.69268798828125,20.05060577392578,F,0,Male
34,25 - 45,Caucasian,0,1,0,0,0,20.58258056640625,1.0953054428100586,106.4217529296875,46.9053840637207,M,0,Female
36,25 - 45,African-American,0,3,0,0,1,11.084869384765625,1.0268726348876953,45.6676025390625,34.92324447631836,F,0,Female
25,Less than 25,African-American,0,7,0,0,2,13.322021484375,35.69793701171875,15.7777099609375,33.92409133911133,M,0,Male
25,25 - 45,Other,0,1,0,0,0,-58.102264404296875,7.9953203201293945,-55.22496032714844,31.228256225585938,F,0,Male
20,Less than 25,Caucasian,0,9,0,0,1,106.056640625,27.635698318481445,-26.66156005859375,44.286598205566406,M,0,Male
23,25 - 45,Caucasian,0,2,0,0,0,21.9285888671875,2.531747579574585,-70.64048767089844,34.93910598754883,M,1,Male
21,Less than 25,Caucasian,0,9,0,0,1,115.907470703125,18.19838523864746,-36.20892333984375,42.06303405761719,M,0,Male
57,Greater than 45,Hispanic,0,4,0,0,2,32.44635009765625,10.385041236877441,-37.56109619140625,29.396286010742188,M,0,Male
21,Less than 25,Caucasian,0,9,0,0,1,119.1336669921875,22.049636840820312,-30.6624755859375,43.18569564819336,M,0,Male
28,25 - 45,African-American,0,1,0,0,0,6.7496337890625,2.6527628898620605,-147.22021484375,20.996278762817383,F,1,Male
26,25 - 45,African-American,0,1,0,0,1,-47.9842529296875,2.298001289367676,-144.06060791015625,21.083072662353516,F,0,Male
23,25 - 45,Caucasian,0,2,0,0,0,22.308746337890625,2.617558002471924,-70.23466491699219,35.47936248779297,M,1,Male
65,Greater than 45,Hispanic,0,1,0,0,2,2.466033935546875,7.1575212478637695,-72.95172119140625,29.45090103149414,M,0,Male
49,Greater than 45,African-American,2,7,2,0,29,1.0462646484375,141.7581329345703,1977.87451171875,66.97933197021484,F,1,Male
43,Greater than 45,African-American,0,5,0,0,17,-23.181915283203125,68.82937622070312,829.4534912109375,41.65444564819336,F,1,Male
26,25 - 45,Caucasian,0,1,0,0,0,14.799102783203125,2.646994113922119,-115.15145874023438,25.520910263061523,F,1,Male
35,Less than 25,African-American,0,4,0,0,5,-21.034149169921875,41.616371154785156,107.24749755859375,28.03091812133789,F,1,Male
21,Less than 25,Caucasian,0,9,0,0,1,59.921844482421875,29.842817306518555,-15.208099365234375,40.41416931152344,M,0,Male
23,25 - 45,Caucasian,0,1,0,0,0,18.770263671875,2.4946377277374268,-76.63607788085938,34.13779067993164,M,1,Male
20,Less than 25,Caucasian,0,9,0,0,1,90.47906494140625,28.09650421142578,-22.100341796875,43.65161895751953,M,0,Male
25,25 - 45,Caucasian,0,1,0,0,0,15.171630859375,2.641638994216919,-104.81297302246094,27.114933013916016,F,1,Male
47,Greater than 45,African-American,1,7,1,0,25,-8.20697021484375,108.41791534423828,1510.4801025390625,56.80808639526367,F,1,Male
21,Less than 25,Caucasian,0,9,0,0,0,104.7633056640625,12.835737228393555,-41.249908447265625,40.575748443603516,M,0,Male
23,25 - 45,Caucasian,0,1,0,0,0,18.74200439453125,2.4995439052581787,-77.48609924316406,33.8753662109375,M,1,Male
23,25 - 45,Caucasian,0,2,0,0,0,20.4354248046875,2.575847864151001,-75.203125,34.354209899902344,M,1,Male
21,Less than 25,Caucasian,0,9,0,0,1,117.4559326171875,20.8636531829834,-32.776580810546875,42.85687255859375,M,0,Male
20,Less than 25,Caucasian,0,9,0,0,1,88.4173583984375,28.417552947998047,-20.214935302734375,43.60538864135742,M,0,Male
25,25 - 45,Other,0,1,0,0,0,-51.479522705078125,4.382578372955322,-81.75715637207031,31.921024322509766,F,0,Male
28,25 - 45,African-American,0,2,0,0,1,-32.678680419921875,2.3601622581481934,-155.03125,22.329917907714844,F,0,Male
47,Greater than 45,African-American,0,5,0,0,2,12.535308837890625,17.396617889404297,72.79473876953125,23.840547561645508,F,1,Female
36,25 - 45,Caucasian,0,1,0,0,0,21.2813720703125,1.0544936656951904,126.54571533203125,47.00441360473633,M,0,Female
61,Greater than 45,Caucasian,0,7,0,0,2,77.84429931640625,16.479190826416016,65.76565551757812,26.597341537475586,M,1,Female
21,Less than 25,Caucasian,0,9,0,0,1,115.09075927734375,21.539913177490234,-29.24884033203125,41.710872650146484,M,0,Male
60,Greater than 45,Caucasian,0,8,0,0,2,89.7120361328125,14.170428276062012,57.287109375,26.890583038330078,M,1,Female
21,Less than 25,Caucasian,0,9,0,0,0,102.81732177734375,11.503633499145508,-39.907867431640625,41.276222229003906,M,0,Male
22,Less than 25,Caucasian,0,9,0,0,1,111.3414306640625,21.134885787963867,-30.719696044921875,40.74933624267578,M,0,Male
28,25 - 45,African-American,0,2,0,0,2,-29.91668701171875,2.381134271621704,-156.17828369140625,22.558122634887695,F,0,Male
21,Less than 25,Caucasian,0,8,0,0,0,92.91763305664062,9.45837688446045,-39.784942626953125,40.95465087890625,M,0,Male
41,Greater than 45,African-American,0,4,0,0,9,-35.969970703125,47.055824279785156,238.80718994140625,28.362913131713867,F,1,Male
35,25 - 45,African-American,0,2,0,0,1,3.376068115234375,0.984012246131897,-0.34039306640625,32.1879768371582,F,0,Female
37,Greater than 45,African-American,0,4,0,0,5,-23.8892822265625,38.792457580566406,115.15841674804688,27.395938873291016,F,1,Male
35,25 - 45,Other,0,1,0,0,0,-38.50128173828125,3.179001808166504,-95.71076965332031,27.490890502929688,M,0,Female
32,25 - 45,Other,0,1,0,0,0,-38.8734130859375,4.734194755554199,-72.59254455566406,32.39125442504883,M,0,Male
