,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
29,1624,18,230,6,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
30,5546,27,159,0,111,1,technician,married,unknown,no,no,no,telephone,aug,failure,0,no
31,4211,5,54,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0,no
32,-727,30,52,3,0,0,blue-collar,married,secondary,no,yes,yes,cellular,jul,unknown,0,no
33,349,13,740,0,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,0,no
34,2085,27,107,1,-1,0,housemaid,single,secondary,no,no,no,cellular,may,unknown,0,no
35,278,12,151,0,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
36,-84,29,268,6,-1,0,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,0,no
37,-3,27,42,5,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
38,222,13,68,0,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,0,no
39,343,4,514,1,-1,0,retired,married,tertiary,no,no,no,unknown,jun,unknown,0,no
40,125,4,84,3,0,0,technician,single,secondary,no,yes,no,cellular,may,unknown,0,no
41,346,27,150,1,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0,no
42,3837,2,514,2,168,5,admin.,married,secondary,no,yes,no,cellular,sep,failure,0,yes
43,1781,16,279,5,-1,0,blue-collar,married,unknown,no,yes,yes,unknown,jun,unknown,0,no
44,0,21,988,3,-1,0,technician,divorced,secondary,no,no,no,cellular,jul,unknown,0,no
45,201,2,695,1,0,0,self-employed,single,tertiary,no,no,no,cellular,feb,unknown,0,yes
46,98,1,305,0,0,0,technician,single,secondary,no,no,no,cellular,feb,unknown,0,yes
47,82,28,147,1,-1,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0,no
48,1951,7,173,0,-1,0,services,married,secondary,no,yes,yes,cellular,may,unknown,0,no
49,216,22,92,2,-1,0,services,single,secondary,no,yes,yes,cellular,jul,unknown,0,no
50,986,13,283,3,-1,0,technician,married,primary,no,yes,yes,unknown,may,unknown,0,no
51,2623,7,219,0,-1,0,management,divorced,tertiary,no,yes,no,cellular,may,unknown,0,no
52,1310,5,274,0,0,0,retired,married,primary,no,no,no,telephone,may,unknown,0,no
53,183,29,169,1,0,0,retired,married,tertiary,no,no,no,cellular,jul,unknown,0,no
54,1800,27,55,5,-1,0,technician,single,secondary,no,yes,no,cellular,aug,unknown,0,no
55,177,21,2343,2,108,1,technician,married,secondary,no,no,no,cellular,nov,success,0,yes
56,1751,6,232,3,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,0,no
57,113,30,81,0,0,0,technician,married,secondary,no,no,no,cellular,jul,unknown,0,no
58,4813,28,50,14,0,0,management,married,secondary,no,no,no,telephone,aug,unknown,0,no
59,1694,4,99,0,110,1,management,married,tertiary,no,yes,no,cellular,feb,failure,0,no
60,7397,2,166,0,-1,0,technician,married,unknown,no,no,no,unknown,jun,unknown,0,no
61,1169,3,90,1,-1,0,management,single,tertiary,no,no,no,cellular,feb,unknown,0,no
62,129,11,849,0,-1,0,retired,married,primary,no,no,no,telephone,dec,unknown,0,yes
63,357,27,166,1,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0,no
64,208,21,172,1,-1,0,retired,divorced,primary,no,yes,no,unknown,jun,unknown,0,no
65,205,1,57,0,0,0,services,divorced,secondary,no,yes,no,unknown,apr,unknown,0,no
66,-222,21,162,1,0,0,technician,single,secondary,no,yes,yes,unknown,may,unknown,0,no
67,464,8,26,6,-1,0,admin.,married,primary,no,yes,no,cellular,jul,unknown,0,no
68,1374,3,138,3,-1,0,blue-collar,married,unknown,no,yes,no,cellular,may,unknown,0,no
69,1651,27,148,14,-1,0,management,married,tertiary,no,no,yes,cellular,jun,unknown,0,no
70,-104,6,292,3,-1,0,blue-collar,single,secondary,no,yes,no,cellular,jan,unknown,0,no
71,1508,28,43,6,0,0,admin.,single,secondary,no,yes,no,cellular,jan,unknown,0,no
72,1252,29,74,2,0,0,admin.,single,secondary,no,yes,no,cellular,jan,unknown,0,no
73,1920,14,323,0,186,5,housemaid,married,secondary,no,yes,no,cellular,mar,failure,0,no
74,1209,26,112,1,-1,0,technician,married,tertiary,no,yes,no,unknown,may,unknown,0,no
75,-209,27,128,0,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
76,7762,18,147,0,0,0,management,married,primary,no,yes,yes,cellular,apr,unknown,0,no
77,334,18,83,1,0,0,blue-collar,married,tertiary,no,no,no,unknown,jun,unknown,0,no
78,-146,27,542,1,-1,0,management,married,primary,no,yes,no,unknown,may,unknown,0,no
79,4646,19,132,0,317,1,entrepreneur,married,secondary,no,yes,no,cellular,apr,failure,0,no
80,1331,27,527,2,-1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0,no
81,636,14,317,5,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
82,42,1,508,0,-1,0,student,single,secondary,no,no,no,cellular,feb,unknown,0,no
83,-264,26,89,0,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
84,2781,5,72,5,-1,0,student,single,unknown,no,yes,no,unknown,feb,unknown,0,no
85,493,18,97,1,0,0,services,married,secondary,no,no,no,cellular,aug,unknown,0,no
86,159,5,67,0,0,0,housemaid,married,primary,no,no,no,unknown,may,unknown,0,no
87,148,8,65,1,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,no
88,-66,10,309,2,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
89,-79,7,617,1,-1,0,management,married,tertiary,no,yes,yes,unknown,may,unknown,0,no
90,241,11,185,0,0,0,technician,married,secondary,no,no,no,unknown,may,unknown,0,no
91,37,15,205,1,-1,0,housemaid,married,primary,no,yes,no,cellular,may,unknown,0,no
92,239,29,632,3,0,0,services,married,secondary,no,no,no,cellular,feb,unknown,0,yes
93,-276,18,75,1,0,0,self-employed,married,secondary,no,yes,no,unknown,may,unknown,0,no
94,-117,20,177,1,-1,0,blue-collar,married,primary,no,no,yes,cellular,jul,unknown,0,no
95,5338,27,155,1,-1,0,blue-collar,single,secondary,no,yes,no,cellular,feb,unknown,0,no
96,143,7,272,0,0,0,housemaid,married,unknown,no,no,no,unknown,may,unknown,0,no
97,454,19,62,2,168,1,management,married,secondary,no,yes,no,cellular,nov,failure,0,no
98,2085,6,92,1,0,0,management,married,tertiary,no,yes,yes,cellular,jul,unknown,0,no
99,204,19,77,2,0,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,0,no
100,67,20,117,1,0,0,blue-collar,married,primary,no,yes,no,telephone,nov,unknown,0,no
101,78,15,532,1,0,0,housemaid,single,tertiary,no,no,no,cellular,may,unknown,0,no
102,-29,11,130,3,294,2,technician,married,secondary,no,yes,no,cellular,jun,failure,0,no
103,1199,13,107,1,0,0,services,married,secondary,no,no,no,cellular,may,unknown,0,no
104,94,18,547,1,0,0,retired,single,primary,no,no,yes,telephone,apr,unknown,0,yes
105,1911,29,57,3,0,0,management,married,secondary,no,no,no,cellular,jul,unknown,0,no
106,318,28,42,2,365,1,entrepreneur,married,secondary,no,no,no,cellular,may,other,0,no
107,-60,11,88,1,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
108,534,20,362,0,-1,0,self-employed,married,secondary,no,no,no,cellular,nov,unknown,0,no
109,5575,3,561,1,-1,0,management,married,tertiary,no,no,no,cellular,oct,unknown,0,yes
110,597,5,59,2,93,1,self-employed,single,tertiary,no,no,no,cellular,jun,success,0,yes
111,2990,19,481,0,168,3,technician,single,secondary,no,yes,no,cellular,nov,other,0,no
112,164,2,111,1,207,1,technician,married,tertiary,no,yes,yes,cellular,aug,failure,0,no
113,183,13,465,1,-1,0,admin.,single,secondary,no,yes,no,cellular,jan,unknown,0,no
114,123,16,51,2,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
115,2647,30,282,3,0,0,blue-collar,married,tertiary,no,yes,no,cellular,may,unknown,0,no
116,1855,20,240,5,0,0,management,married,secondary,no,no,no,cellular,jul,unknown,0,no
117,184,15,222,0,-1,0,management,single,secondary,no,yes,no,cellular,may,unknown,0,no
118,236,5,360,1,-1,0,unemployed,married,secondary,no,no,no,cellular,feb,unknown,0,no
119,-73,30,93,3,0,0,student,married,secondary,no,no,no,cellular,jul,unknown,0,no
120,1241,3,81,0,-1,0,housemaid,married,secondary,no,no,no,cellular,jun,unknown,0,no
121,-305,19,84,0,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
122,1407,27,274,0,0,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0,no
123,47,21,228,3,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
124,138,19,147,3,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
125,40,4,367,0,160,1,unemployed,single,secondary,no,no,no,cellular,nov,failure,0,no
126,123,5,303,0,-1,0,management,single,secondary,no,no,no,unknown,jun,unknown,0,no
127,622,28,108,0,-1,0,blue-collar,married,secondary,no,yes,no,telephone,may,unknown,0,no
128,317,18,13,12,0,0,management,married,tertiary,no,yes,no,cellular,may,unknown,0,no
129,1185,28,259,3,-1,0,management,married,unknown,no,yes,no,unknown,may,unknown,0,no
130,1375,18,610,2,340,1,retired,single,primary,no,no,yes,cellular,oct,unknown,0,yes
131,97,19,39,2,-1,0,technician,married,tertiary,no,no,no,unknown,jul,unknown,0,no
132,221,27,261,3,0,0,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
133,299,28,178,5,-1,0,technician,married,secondary,no,no,yes,cellular,aug,unknown,0,no
134,1438,1,184,1,227,1,self-employed,married,tertiary,no,no,no,cellular,feb,failure,0,no
135,599,11,147,0,0,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,0,no
136,130,2,2357,2,-1,0,services,married,tertiary,no,no,no,cellular,feb,unknown,0,no
137,291,12,131,0,362,4,blue-collar,single,secondary,no,yes,no,cellular,may,failure,0,no
138,116,5,125,0,-1,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,0,no
139,84,29,139,1,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
140,246,1,130,0,-1,0,blue-collar,divorced,tertiary,no,yes,no,unknown,jun,unknown,0,no
141,1194,28,57,5,0,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
142,5026,21,82,1,-1,0,management,married,tertiary,no,no,no,cellular,jun,unknown,0,no
143,158,14,173,1,0,0,services,married,tertiary,no,yes,no,cellular,may,unknown,0,no
144,62,18,103,2,0,0,admin.,divorced,secondary,no,no,no,cellular,may,unknown,0,no
145,1624,14,988,0,0,0,management,married,tertiary,no,yes,no,cellular,may,unknown,0,no
146,141,18,133,3,0,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
147,1014,15,235,1,0,0,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,0,yes
148,201,1,1227,0,-1,0,self-employed,single,tertiary,no,no,no,cellular,feb,unknown,0,no
149,436,7,212,0,-1,0,management,divorced,tertiary,no,yes,no,cellular,may,unknown,0,no
150,577,18,4,13,0,0,self-employed,single,secondary,no,no,no,unknown,may,unknown,0,no
151,14,16,376,2,188,21,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,0,no
152,1779,29,94,2,-1,0,technician,married,primary,no,no,no,cellular,jan,unknown,0,no
153,87,3,673,1,-1,0,management,single,secondary,no,no,no,cellular,feb,unknown,0,yes
154,207,5,60,0,-1,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,no
155,280,28,734,1,0,0,self-employed,single,secondary,no,yes,yes,unknown,may,unknown,0,yes
156,50,1,82,1,-1,0,services,married,tertiary,no,no,yes,cellular,feb,unknown,0,no
157,7,28,57,3,0,0,technician,married,secondary,yes,yes,no,telephone,jul,unknown,0,no
158,-6,5,387,3,-1,0,technician,married,secondary,no,yes,no,unknown,feb,unknown,0,no
159,611,12,55,1,0,0,unemployed,married,secondary,no,no,no,cellular,aug,unknown,0,no
160,1610,28,123,2,0,0,retired,married,secondary,no,no,no,cellular,jan,unknown,0,no
161,626,10,241,2,-1,0,blue-collar,single,secondary,no,yes,no,cellular,apr,unknown,0,no
162,388,4,228,1,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0,no
163,1689,5,91,1,-1,0,unemployed,married,secondary,no,no,no,unknown,jun,unknown,0,no
164,321,1,141,1,-1,0,technician,divorced,tertiary,yes,yes,no,cellular,jul,unknown,0,no
165,1119,20,931,3,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
166,2958,4,109,3,-1,0,admin.,single,secondary,no,yes,no,unknown,feb,unknown,0,no
167,404,16,363,3,-1,0,entrepreneur,single,secondary,no,no,no,cellular,apr,unknown,0,no
168,374,10,240,1,0,0,entrepreneur,single,tertiary,no,no,yes,cellular,jul,unknown,0,no
169,-312,20,307,1,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
170,162,20,306,0,-1,0,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,0,no
171,1372,27,298,10,-1,0,blue-collar,married,secondary,no,yes,no,unknown,jun,unknown,0,no
172,1590,5,175,1,-1,0,unemployed,divorced,secondary,no,yes,no,unknown,aug,unknown,0,no
173,1093,19,195,3,0,0,management,single,tertiary,no,yes,no,unknown,jun,unknown,0,no
174,5337,19,65,1,-1,0,services,single,secondary,no,yes,no,cellular,nov,unknown,0,no
175,3903,19,8,5,0,0,technician,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
176,62,6,120,1,-1,0,management,married,tertiary,no,no,no,telephone,jul,unknown,0,no
177,538,11,216,2,0,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
178,-306,28,47,0,-1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0,no
179,-1,30,238,2,-1,0,blue-collar,married,secondary,no,yes,no,cellular,jul,unknown,0,no
180,561,29,412,1,-1,0,technician,single,secondary,no,no,no,cellular,jul,unknown,0,no
181,70,8,222,1,-1,0,retired,married,tertiary,no,yes,no,cellular,may,unknown,0,no
182,270,7,55,0,0,0,admin.,married,secondary,no,yes,no,unknown,may,unknown,0,no
183,43,28,371,1,0,0,technician,divorced,secondary,no,no,no,cellular,aug,unknown,0,no
184,939,12,239,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,no
185,251,2,116,2,92,1,admin.,married,primary,no,yes,no,cellular,mar,failure,0,no
186,2716,20,1024,0,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,yes
187,142,6,135,1,-1,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
188,-279,19,286,3,0,0,unknown,married,primary,no,yes,yes,unknown,apr,unknown,0,no
189,246,20,141,5,-1,0,blue-collar,single,primary,no,no,yes,cellular,apr,unknown,0,no
190,-11,29,14,4,-1,0,management,married,secondary,no,yes,no,telephone,may,unknown,0,no
191,195,3,158,0,-1,0,management,married,tertiary,no,yes,no,cellular,jun,unknown,0,no
192,2802,20,33,3,0,0,housemaid,married,unknown,no,no,no,unknown,jun,unknown,0,no
193,29,14,145,0,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,no
194,82,20,116,3,-1,0,management,divorced,secondary,no,yes,no,cellular,aug,unknown,0,no
195,1445,5,72,5,-1,0,technician,single,secondary,no,yes,no,unknown,jul,unknown,0,no
196,2255,20,11,16,-1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0,no
197,4785,5,39,1,329,3,management,single,tertiary,no,yes,no,cellular,may,other,0,no
198,8594,21,469,3,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
199,-116,16,61,5,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
200,121,4,103,0,-1,0,management,single,tertiary,no,yes,no,cellular,jun,unknown,0,no
201,68,27,53,3,-1,0,housemaid,married,secondary,no,no,yes,cellular,jul,unknown,0,no
202,573,3,343,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0,no
203,-263,12,294,3,-1,0,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,0,no
204,224,7,65,2,113,2,technician,married,secondary,no,no,no,cellular,may,failure,0,yes
205,230,1,184,1,-1,0,management,married,tertiary,no,yes,no,cellular,oct,unknown,0,no
206,160,2,158,1,0,0,entrepreneur,married,tertiary,no,no,yes,cellular,jul,unknown,0,no
207,25,4,344,0,162,1,unemployed,single,tertiary,no,yes,yes,cellular,sep,failure,0,no
208,150,8,306,0,-1,0,management,married,tertiary,no,yes,no,cellular,may,unknown,0,no
209,4053,21,33,1,-1,0,self-employed,single,tertiary,no,no,no,cellular,sep,unknown,0,no
210,243,27,110,9,-1,0,management,single,unknown,no,no,yes,cellular,jul,unknown,0,no
211,975,21,88,0,0,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
212,-72,11,54,6,-1,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
213,97,6,159,0,-1,0,technician,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
214,65,3,209,0,-1,0,technician,married,secondary,no,no,no,cellular,feb,unknown,0,no
215,134,18,142,1,0,0,technician,married,primary,no,yes,no,cellular,may,unknown,0,no
216,13263,18,592,1,0,0,management,single,tertiary,no,yes,no,cellular,aug,unknown,0,yes
217,200,14,61,1,0,0,services,married,tertiary,no,yes,no,cellular,jan,unknown,0,no
218,2675,28,89,1,0,0,admin.,single,tertiary,no,yes,no,unknown,may,unknown,0,no
219,1226,29,67,6,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
220,79,4,99,1,352,1,management,single,secondary,no,yes,yes,cellular,aug,failure,0,no
221,187,19,99,2,-1,0,technician,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
222,1004,15,7,6,-1,0,services,married,secondary,no,yes,no,telephone,jun,unknown,0,no
223,55,6,131,5,0,0,services,married,secondary,no,yes,no,unknown,jun,unknown,0,no
224,84,28,38,2,-1,0,management,single,tertiary,no,yes,no,cellular,jul,unknown,0,no
225,571,11,615,1,-1,0,technician,divorced,tertiary,no,yes,no,unknown,may,unknown,0,no
226,970,28,874,1,0,0,technician,single,secondary,no,no,no,unknown,may,unknown,0,yes
227,3630,18,118,0,324,0,technician,single,tertiary,no,yes,no,cellular,apr,failure,0,no
228,120,2,379,14,0,0,technician,single,secondary,no,yes,no,unknown,jun,unknown,0,no
229,649,20,469,1,-1,0,admin.,married,tertiary,no,no,no,unknown,may,unknown,0,no
230,200,27,98,1,-1,0,technician,single,tertiary,no,yes,no,telephone,may,unknown,0,no
231,-33,3,131,1,-1,0,technician,single,secondary,no,no,no,cellular,feb,unknown,0,no
232,79,27,136,0,0,0,unknown,married,primary,no,no,no,cellular,jul,unknown,0,no
233,2650,28,732,1,0,0,retired,married,tertiary,no,no,no,cellular,apr,unknown,0,yes
234,302,3,537,3,0,0,services,single,secondary,no,yes,yes,telephone,dec,unknown,0,no
235,13,18,18,3,-1,0,housemaid,single,tertiary,no,no,yes,cellular,aug,unknown,0,no
236,4290,30,73,2,-1,0,self-employed,single,tertiary,no,yes,no,cellular,jul,unknown,0,no
237,1311,30,54,2,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
238,60,30,101,0,-1,0,housemaid,married,secondary,no,yes,yes,unknown,may,unknown,0,no
239,323,28,391,5,-1,0,management,married,tertiary,no,yes,yes,unknown,may,unknown,0,no
240,-213,19,220,6,0,0,management,married,secondary,no,yes,no,cellular,jul,unknown,0,no
241,1452,6,301,3,0,0,entrepreneur,single,secondary,no,yes,yes,cellular,apr,unknown,0,no
242,300,7,292,3,0,0,management,divorced,tertiary,no,no,no,unknown,jun,unknown,0,no
243,42,5,59,1,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
244,203,4,167,2,-1,0,admin.,married,secondary,no,yes,no,cellular,may,unknown,0,no
245,82,6,316,1,0,0,management,married,tertiary,no,no,no,telephone,jul,unknown,0,no
246,1428,19,92,0,-1,0,management,single,tertiary,no,no,no,cellular,nov,unknown,0,no
247,357,5,87,0,-1,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
248,4670,1,118,0,-1,0,technician,married,secondary,no,no,no,cellular,feb,unknown,0,no
249,-48,29,209,1,-1,0,management,married,secondary,no,no,no,cellular,aug,unknown,0,no
250,453,15,239,6,0,0,management,married,tertiary,no,yes,yes,unknown,may,unknown,0,no
251,119,6,60,1,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,yes
252,5310,7,319,0,201,3,self-employed,single,tertiary,no,no,no,cellular,oct,success,0,yes
253,6031,18,324,3,-1,0,management,married,tertiary,no,yes,no,cellular,nov,unknown,0,no
254,34,25,92,0,-1,0,admin.,divorced,secondary,no,no,no,unknown,jun,unknown,0,no
255,273,2,131,0,-1,0,technician,single,tertiary,no,yes,no,unknown,jun,unknown,0,no
256,-40,11,133,0,0,0,technician,married,secondary,no,yes,yes,cellular,jul,unknown,0,no
257,1874,2,496,2,-1,0,admin.,married,tertiary,no,yes,no,cellular,feb,unknown,0,no
258,346,29,276,0,206,2,unknown,married,tertiary,no,no,no,cellular,sep,success,0,yes
259,53,3,45,1,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0,no
260,326,15,279,3,0,0,blue-collar,married,secondary,no,yes,yes,cellular,apr,unknown,0,no
261,1229,5,75,0,98,1,management,single,tertiary,no,yes,no,cellular,jun,success,0,yes
262,118,11,193,2,-1,0,blue-collar,single,secondary,no,yes,yes,unknown,may,unknown,0,no
263,873,5,251,5,0,0,unemployed,single,secondary,no,yes,no,cellular,jul,unknown,0,no
264,15,6,154,1,-1,0,retired,married,tertiary,no,no,no,cellular,aug,unknown,0,no
265,55,6,322,0,0,0,entrepreneur,married,primary,no,no,no,unknown,may,unknown,0,no
266,1842,1,126,0,-1,0,student,married,secondary,no,no,no,cellular,feb,unknown,0,no
267,2244,14,167,2,0,0,technician,married,tertiary,no,no,no,cellular,jul,unknown,0,no
268,181,11,311,2,344,5,services,married,secondary,no,no,no,cellular,may,failure,0,no
269,66,2,180,1,0,0,blue-collar,single,tertiary,no,no,yes,cellular,may,unknown,0,no
270,387,20,576,1,0,0,technician,single,secondary,no,no,no,unknown,may,unknown,0,yes
271,483,27,281,5,184,2,management,single,tertiary,no,no,no,cellular,jan,success,0,no
272,19183,19,269,3,-1,0,management,married,secondary,no,no,no,cellular,apr,unknown,0,no
273,1459,3,122,3,365,3,entrepreneur,married,secondary,no,yes,no,cellular,may,failure,0,no
274,211,12,309,2,351,3,entrepreneur,single,secondary,no,yes,no,cellular,may,failure,0,no
275,-3,20,75,3,0,0,management,married,tertiary,no,no,no,unknown,nov,unknown,0,no
276,360,27,157,2,-1,0,technician,single,secondary,no,yes,no,cellular,may,unknown,0,no
277,335,30,81,5,-1,0,blue-collar,single,primary,no,no,yes,cellular,apr,unknown,0,no
278,6082,27,896,17,85,1,unemployed,divorced,primary,no,no,no,telephone,jun,failure,0,no
279,529,26,133,0,-1,0,management,married,secondary,no,yes,no,unknown,may,unknown,0,no
280,1307,30,103,6,0,0,unknown,married,secondary,no,no,no,cellular,jul,unknown,0,no
281,70,20,290,1,-1,0,blue-collar,married,primary,no,no,no,unknown,may,unknown,0,no
282,148,5,182,1,0,0,technician,married,secondary,no,yes,no,cellular,may,unknown,0,no
283,827,9,104,1,-1,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
284,20,27,159,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
285,117,7,32,6,-1,0,management,married,tertiary,no,yes,no,cellular,jul,unknown,0,no
286,152,21,104,1,0,0,technician,married,secondary,no,no,yes,cellular,jul,unknown,0,no
287,-29,30,585,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
288,13,21,112,0,0,0,technician,married,secondary,no,no,no,cellular,nov,unknown,0,no
289,3067,6,303,3,-1,0,admin.,single,secondary,no,yes,no,cellular,may,failure,0,no
290,18129,18,55,1,0,0,management,married,tertiary,no,no,no,cellular,may,unknown,0,no
291,205,3,165,5,-1,0,management,married,tertiary,no,yes,no,cellular,feb,unknown,0,no
292,3080,12,86,2,0,0,technician,married,tertiary,no,yes,no,unknown,may,unknown,0,no
293,1655,1,183,1,-1,0,unemployed,single,tertiary,no,yes,no,cellular,may,unknown,0,no
294,214,5,176,5,-1,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
295,1278,7,125,1,-1,0,retired,married,secondary,no,no,yes,telephone,aug,unknown,0,no
296,1722,2,105,1,102,3,management,married,tertiary,no,yes,no,cellular,feb,success,0,no
297,2003,7,116,0,-1,0,admin.,divorced,secondary,no,yes,no,cellular,may,unknown,0,no
298,81,27,308,9,-1,0,unemployed,married,secondary,no,no,no,telephone,aug,unknown,0,no
