,balance,day,duration,campaign,pdays,previous,job,marital,education,default,housing,loan,contact,month,poutcome,age,y
50,74,6,244,2,297,1,admin.,married,tertiary,no,yes,no,cellular,may,failure,0,no
51,230,16,283,1,-1,0,blue-collar,single,primary,no,yes,no,cellular,may,unknown,0,no
52,1534,20,135,2,211,1,technician,married,secondary,no,no,no,cellular,nov,other,0,no
53,97,19,511,3,-1,0,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,0,no
54,1398,15,145,1,339,1,technician,married,secondary,no,yes,no,cellular,aug,failure,0,no
55,-655,28,287,2,-1,0,blue-collar,single,secondary,yes,yes,no,unknown,may,unknown,0,no
56,49,8,51,1,0,0,management,married,secondary,no,no,no,telephone,jul,unknown,0,no
57,1018,11,137,0,108,1,management,married,tertiary,no,yes,no,cellular,jun,failure,0,no
58,21,26,358,1,0,0,blue-collar,single,primary,no,yes,no,unknown,may,unknown,0,no
59,597,5,288,0,-1,0,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,0,yes
60,180,7,121,1,-1,0,retired,married,tertiary,no,no,no,cellular,aug,unknown,0,no
61,-301,27,736,10,-1,0,entrepreneur,single,tertiary,no,no,no,cellular,sep,unknown,0,yes
62,4777,19,588,2,-1,0,management,married,secondary,no,yes,no,unknown,jun,unknown,0,no
63,130,7,199,0,-1,0,management,single,tertiary,no,yes,no,cellular,may,unknown,0,no
64,46,6,61,0,-1,0,blue-collar,married,primary,no,no,no,unknown,jul,unknown,0,no
65,94,18,469,1,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
66,814,29,41,6,-1,0,retired,married,secondary,no,yes,no,cellular,jan,unknown,0,no
67,2528,13,190,0,-1,0,technician,single,tertiary,no,no,no,cellular,may,unknown,0,yes
68,-148,30,263,0,-1,0,services,married,secondary,no,no,yes,unknown,feb,unknown,0,no
69,-161,18,179,1,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
70,171,30,92,1,0,0,management,single,tertiary,no,yes,no,telephone,jul,unknown,0,no
71,15,18,121,2,167,2,blue-collar,married,secondary,no,no,no,cellular,nov,success,0,no
72,-29,30,91,3,-1,0,technician,single,secondary,no,no,no,cellular,jul,unknown,0,no
73,1027,10,109,1,-1,0,technician,married,tertiary,no,yes,no,unknown,jun,unknown,0,no
74,108,7,433,1,-1,0,housemaid,single,primary,no,yes,no,cellular,may,unknown,0,no
75,102,7,47,1,89,3,management,married,tertiary,no,no,no,cellular,aug,failure,0,no
76,-234,28,287,1,0,0,services,married,secondary,no,yes,yes,unknown,jun,unknown,0,no
77,542,28,384,1,0,0,technician,married,secondary,no,no,no,cellular,sep,unknown,0,yes
78,268,28,137,9,0,0,unknown,married,secondary,no,no,no,cellular,aug,unknown,0,no
79,2244,21,163,0,-1,0,blue-collar,divorced,primary,no,no,no,unknown,oct,unknown,0,no
80,1198,1,170,1,-1,0,technician,divorced,tertiary,no,yes,no,cellular,sep,unknown,0,no
81,658,11,170,2,110,1,blue-collar,married,tertiary,no,no,no,cellular,jun,success,0,no
82,79,22,232,4,-1,0,blue-collar,married,secondary,no,yes,no,telephone,jul,unknown,0,no
83,1874,12,700,1,137,1,services,married,secondary,no,yes,no,cellular,nov,other,0,yes
84,387,4,304,0,348,1,admin.,divorced,tertiary,no,no,no,cellular,feb,failure,0,no
85,200,6,263,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,yes
86,-302,21,284,5,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
87,2862,7,89,0,-1,0,management,married,tertiary,no,yes,no,cellular,may,unknown,0,no
88,63,15,285,1,-1,0,blue-collar,married,secondary,no,yes,yes,cellular,may,unknown,0,no
89,1451,20,253,1,-1,0,management,divorced,tertiary,no,no,yes,unknown,may,unknown,0,no
90,2771,2,147,1,-1,0,management,married,tertiary,no,no,yes,cellular,oct,unknown,0,no
91,1262,19,71,1,0,0,blue-collar,married,secondary,no,no,yes,unknown,may,unknown,0,no
92,344,27,249,1,-1,0,blue-collar,married,unknown,no,yes,yes,cellular,jun,unknown,0,no
93,148,6,163,0,-1,0,admin.,married,secondary,no,yes,yes,unknown,jun,unknown,0,no
94,-249,16,218,3,0,0,services,single,tertiary,no,yes,yes,cellular,jul,unknown,0,no
95,5109,20,279,1,0,0,technician,married,secondary,no,yes,yes,cellular,apr,unknown,0,no
96,0,13,30,1,139,1,services,married,secondary,no,yes,no,cellular,dec,failure,0,no
97,1612,1,159,2,-1,0,management,married,secondary,no,no,no,unknown,jun,unknown,0,no
98,4372,28,266,4,0,0,management,married,tertiary,no,no,yes,cellular,aug,unknown,0,yes
99,269,5,22,2,364,0,entrepreneur,married,secondary,no,no,no,cellular,may,other,0,no
100,144,12,135,0,0,0,technician,married,secondary,no,no,no,unknown,may,unknown,0,no
101,1915,11,157,0,356,1,blue-collar,single,tertiary,no,yes,no,cellular,mar,failure,0,no
102,116,11,82,6,0,0,management,divorced,secondary,no,no,no,cellular,aug,unknown,0,no
103,1226,20,71,1,0,0,admin.,married,secondary,no,yes,yes,cellular,nov,unknown,0,no
104,1502,28,71,14,0,0,admin.,single,secondary,no,yes,no,cellular,jan,unknown,0,no
105,-313,21,326,1,-1,0,management,single,tertiary,no,yes,no,unknown,may,unknown,0,no
106,1495,19,102,1,0,0,services,married,secondary,no,yes,no,cellular,apr,unknown,0,no
107,1715,19,540,3,84,1,blue-collar,married,secondary,no,yes,yes,telephone,apr,other,0,no
108,708,18,123,1,216,2,entrepreneur,married,secondary,no,no,no,cellular,nov,failure,0,no
109,-135,6,242,1,0,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
110,17,4,111,1,-1,0,housemaid,married,primary,no,no,no,cellular,jun,unknown,0,no
111,218,20,123,3,0,0,blue-collar,single,tertiary,no,no,no,cellular,nov,unknown,0,no
112,135,4,67,1,-1,0,services,married,secondary,no,yes,no,unknown,jun,unknown,0,no
113,-94,14,166,0,-1,0,housemaid,married,primary,no,no,no,cellular,may,unknown,0,no
114,16921,18,77,1,-1,0,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,0,no
115,2082,14,340,3,-1,0,technician,married,secondary,no,no,no,unknown,jun,unknown,0,no
116,134,3,149,1,0,0,admin.,married,tertiary,no,yes,yes,cellular,may,unknown,0,no
117,453,11,116,0,0,0,blue-collar,single,tertiary,no,no,no,cellular,jan,unknown,0,no
118,1373,11,163,0,-1,0,management,married,tertiary,no,yes,yes,cellular,may,unknown,0,no
119,5300,21,120,0,-1,0,management,divorced,secondary,no,no,no,cellular,aug,unknown,0,no
120,921,11,154,0,384,1,entrepreneur,single,secondary,no,yes,no,cellular,jun,failure,0,no
121,312,10,168,1,0,0,technician,single,secondary,no,yes,no,cellular,jul,unknown,0,no
122,8632,30,732,1,0,0,self-employed,single,tertiary,no,no,no,cellular,oct,unknown,0,yes
123,81,28,939,0,-1,0,technician,single,secondary,no,no,no,cellular,nov,unknown,0,yes
124,385,28,139,3,-1,0,management,married,tertiary,no,yes,yes,unknown,jun,unknown,0,no
125,270,15,222,2,357,1,technician,married,secondary,no,no,no,cellular,may,other,0,no
126,1222,15,118,2,202,3,management,married,tertiary,no,yes,no,cellular,feb,success,0,no
127,1528,4,809,1,208,1,admin.,married,tertiary,no,yes,yes,cellular,may,failure,0,no
128,1618,4,269,0,-1,0,management,single,tertiary,no,no,no,cellular,feb,unknown,0,no
129,2252,14,178,0,0,0,blue-collar,married,primary,no,yes,no,unknown,may,unknown,0,no
130,299,27,44,2,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
131,2142,20,148,3,0,0,blue-collar,married,unknown,no,yes,no,cellular,feb,unknown,0,no
132,431,19,561,1,165,1,technician,married,tertiary,no,no,no,cellular,dec,failure,0,no
133,5073,8,309,0,0,0,management,married,secondary,no,no,no,cellular,jul,unknown,0,no
134,1450,20,56,1,-1,0,management,married,tertiary,no,no,no,cellular,nov,unknown,0,no
135,239,11,73,0,-1,0,housemaid,married,secondary,no,no,no,cellular,aug,unknown,0,no
136,38,7,116,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,no
137,2407,11,136,0,157,1,services,married,tertiary,no,yes,yes,cellular,feb,failure,0,no
138,3589,10,67,0,-1,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
139,216,21,140,2,0,0,technician,single,tertiary,no,yes,no,cellular,aug,unknown,0,no
140,-113,11,180,3,0,0,services,married,secondary,no,yes,no,unknown,may,unknown,0,no
141,-143,29,530,2,-1,0,technician,single,secondary,no,yes,no,unknown,may,unknown,0,no
142,1545,20,6,3,0,0,self-employed,married,secondary,no,no,no,unknown,jun,unknown,0,no
143,529,11,120,1,0,0,management,married,tertiary,no,no,yes,cellular,aug,unknown,0,no
144,4217,6,133,2,-1,0,retired,married,tertiary,no,no,no,unknown,aug,unknown,0,no
145,144,3,149,1,177,1,blue-collar,married,secondary,no,yes,no,cellular,feb,other,0,no
146,1184,20,300,5,0,0,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,0,no
147,-89,28,168,1,-1,0,admin.,single,secondary,no,no,no,cellular,jul,unknown,0,no
148,-12,21,158,0,-1,0,management,divorced,secondary,no,yes,no,cellular,apr,unknown,0,no
149,622,19,140,2,-1,0,entrepreneur,single,tertiary,no,yes,no,unknown,may,unknown,0,no
150,254,14,167,0,0,0,management,divorced,tertiary,yes,yes,yes,cellular,jul,unknown,0,no
151,-295,15,90,7,-1,0,blue-collar,single,primary,no,yes,no,cellular,may,unknown,0,no
152,-45,2,120,6,-1,0,entrepreneur,single,secondary,no,no,no,telephone,feb,unknown,0,no
153,283,19,180,1,0,0,services,single,secondary,no,yes,no,unknown,may,unknown,0,no
154,954,30,100,1,0,0,services,married,secondary,no,yes,no,telephone,jul,unknown,0,no
155,5397,15,69,0,-1,0,management,single,secondary,no,no,no,cellular,apr,unknown,0,yes
156,182,11,400,3,-1,0,entrepreneur,married,secondary,no,no,no,cellular,jul,unknown,0,no
157,-31,8,109,1,-1,0,admin.,married,unknown,no,yes,no,unknown,may,unknown,0,no
158,272,12,274,3,311,1,admin.,married,secondary,no,yes,no,cellular,apr,other,0,no
159,331,11,86,1,0,0,management,married,secondary,no,no,no,cellular,jan,unknown,0,no
160,2752,3,1111,2,-1,0,services,married,tertiary,no,yes,no,cellular,oct,unknown,0,no
161,222,4,362,3,0,0,management,married,tertiary,no,no,no,cellular,may,unknown,0,no
162,140,12,258,0,0,0,technician,married,unknown,no,no,no,unknown,may,unknown,0,no
163,-308,7,103,0,-1,0,technician,married,secondary,no,no,yes,cellular,jul,unknown,0,no
164,98,27,67,0,-1,0,management,divorced,tertiary,no,yes,no,cellular,jan,unknown,0,no
165,422,11,159,0,-1,0,management,married,tertiary,no,yes,yes,cellular,jan,unknown,0,no
166,2253,4,449,1,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
167,-63,20,268,3,201,1,management,married,tertiary,no,no,no,cellular,jan,failure,0,no
168,110,11,737,3,-1,0,services,married,secondary,no,yes,no,unknown,may,unknown,0,no
169,395,20,224,0,-1,0,blue-collar,married,primary,no,no,no,unknown,may,unknown,0,no
170,376,10,109,3,0,0,technician,married,tertiary,no,yes,no,unknown,may,unknown,0,no
171,73,8,98,1,-1,0,admin.,married,secondary,no,yes,yes,cellular,jul,unknown,0,no
172,77,5,565,6,-1,0,technician,single,secondary,no,yes,no,unknown,jul,unknown,0,no
173,1929,29,305,1,0,0,management,married,tertiary,no,yes,no,unknown,may,unknown,0,no
174,-6,21,133,0,-1,0,management,divorced,secondary,no,yes,no,cellular,mar,unknown,0,no
175,1600,4,67,0,0,0,technician,married,secondary,no,yes,no,unknown,jun,unknown,0,no
176,1190,6,315,0,0,0,blue-collar,single,secondary,no,yes,no,telephone,may,unknown,0,no
177,1831,28,94,1,-1,0,technician,married,secondary,no,no,no,cellular,may,unknown,0,no
178,3603,20,2415,1,-1,0,services,divorced,tertiary,no,no,no,cellular,jul,unknown,0,yes
179,414,15,70,5,-1,0,blue-collar,married,unknown,no,yes,yes,telephone,jun,unknown,0,no
180,954,1,333,1,194,1,unemployed,single,secondary,no,no,no,cellular,feb,other,0,yes
181,34,16,224,5,-1,0,management,single,tertiary,no,no,no,cellular,feb,unknown,0,no
182,1413,19,93,1,-1,0,unknown,married,primary,no,no,no,telephone,sep,unknown,0,no
183,1696,29,1115,1,0,0,technician,single,secondary,no,no,no,cellular,jan,unknown,0,yes
184,251,29,283,0,0,0,unknown,married,primary,no,no,no,cellular,sep,unknown,0,yes
185,651,3,112,0,0,0,technician,married,primary,no,no,no,cellular,feb,unknown,0,no
186,251,28,118,2,104,1,management,married,unknown,no,yes,no,cellular,may,failure,0,no
187,2647,5,238,3,0,0,entrepreneur,married,primary,no,yes,no,unknown,jun,unknown,0,no
188,4245,5,239,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
189,120,7,415,0,-1,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
190,1218,30,340,1,0,0,entrepreneur,single,secondary,no,no,no,cellular,jan,unknown,0,yes
191,1527,21,960,3,0,0,self-employed,married,primary,no,yes,no,unknown,may,unknown,0,yes
192,1039,5,181,0,-1,0,blue-collar,married,secondary,no,no,no,cellular,may,unknown,0,no
193,155,29,136,2,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
194,345,14,155,0,0,0,management,divorced,tertiary,yes,yes,yes,cellular,may,unknown,0,no
195,42,6,147,0,-1,0,housemaid,married,secondary,no,yes,yes,cellular,jul,unknown,0,no
196,1470,20,721,0,-1,0,unemployed,divorced,primary,no,no,no,cellular,nov,unknown,0,no
197,397,28,109,3,0,0,admin.,single,secondary,no,yes,no,cellular,jul,unknown,0,no
198,1739,20,330,6,0,0,technician,single,tertiary,no,yes,no,cellular,aug,unknown,0,no
199,229,22,270,1,0,0,housemaid,married,tertiary,no,no,no,cellular,jul,unknown,0,no
200,1040,13,258,2,-1,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
201,893,13,490,2,0,0,blue-collar,married,primary,no,yes,no,cellular,jul,unknown,0,no
202,287,11,116,0,-1,0,technician,married,tertiary,no,yes,no,unknown,may,unknown,0,no
203,2136,3,41,0,-1,0,unemployed,single,secondary,no,yes,no,cellular,feb,unknown,0,no
204,-168,7,128,0,-1,0,blue-collar,single,secondary,no,yes,yes,cellular,may,unknown,0,no
205,1908,30,107,6,0,0,technician,married,secondary,no,yes,no,cellular,jul,unknown,0,no
206,1270,26,100,2,-1,0,management,divorced,tertiary,no,yes,no,unknown,jul,unknown,0,no
207,118,5,159,1,-1,0,technician,married,secondary,no,yes,no,cellular,aug,unknown,0,no
208,52,2,293,1,0,0,services,divorced,tertiary,no,yes,no,unknown,jun,unknown,0,no
209,222,30,102,2,-1,0,services,single,secondary,no,yes,yes,unknown,may,unknown,0,no
210,1401,11,574,1,0,0,admin.,divorced,secondary,no,yes,no,unknown,jun,unknown,0,no
211,4884,11,103,2,-1,0,retired,married,tertiary,no,no,no,unknown,jul,unknown,0,no
212,0,13,224,4,0,0,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,0,no
213,3089,11,1148,10,0,0,admin.,single,secondary,no,no,no,unknown,jun,unknown,0,yes
214,166,5,253,2,-1,0,blue-collar,single,tertiary,no,yes,yes,cellular,jul,unknown,0,no
215,327,6,39,3,-1,0,admin.,single,tertiary,no,yes,no,unknown,may,unknown,0,no
216,18,11,395,2,157,1,management,single,tertiary,no,no,no,cellular,sep,failure,0,yes
217,179,15,113,1,-1,0,management,divorced,tertiary,no,no,no,unknown,jul,unknown,0,no
218,1932,19,212,5,-1,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,0,no
219,178,21,235,2,0,0,technician,divorced,secondary,no,yes,yes,cellular,nov,unknown,0,no
220,87,6,114,0,-1,0,retired,married,secondary,no,no,no,unknown,may,unknown,0,no
221,422,12,58,2,-1,0,technician,divorced,tertiary,no,no,no,cellular,jul,unknown,0,no
222,591,6,234,1,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
223,26,21,230,2,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
224,8635,28,105,5,0,0,blue-collar,married,unknown,no,no,no,unknown,may,unknown,0,no
225,251,14,386,2,324,3,entrepreneur,married,secondary,no,yes,no,cellular,apr,failure,0,no
226,249,18,516,1,0,0,technician,married,secondary,no,no,no,telephone,may,unknown,0,no
227,166,7,159,1,0,0,technician,married,secondary,no,yes,yes,cellular,may,unknown,0,no
228,648,6,30,1,-1,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
229,1801,29,678,0,0,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,0,yes
230,154,6,43,1,-1,0,retired,married,tertiary,no,no,yes,telephone,mar,unknown,0,no
231,1537,20,135,1,0,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,no
232,34,29,155,0,-1,0,admin.,single,secondary,no,yes,no,unknown,may,unknown,0,no
233,-197,26,179,0,-1,0,blue-collar,single,secondary,yes,no,yes,cellular,nov,unknown,0,no
234,87,12,86,1,0,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
235,4573,19,257,2,-1,0,services,divorced,secondary,no,yes,no,cellular,nov,unknown,0,no
236,50,5,334,0,-1,0,technician,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
237,-169,29,167,2,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
238,1035,6,115,1,-1,0,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,0,no
239,158,11,341,2,-1,0,admin.,single,secondary,no,yes,no,cellular,may,unknown,0,no
240,195,15,170,1,287,3,self-employed,married,secondary,no,yes,no,cellular,may,failure,0,no
241,65,5,143,1,-1,0,admin.,married,secondary,no,yes,yes,unknown,may,unknown,0,no
242,307,5,154,3,-1,0,management,married,tertiary,no,yes,yes,unknown,may,unknown,0,no
243,281,5,91,5,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
244,-279,28,124,2,0,0,technician,single,tertiary,no,no,no,unknown,may,unknown,0,no
245,751,8,153,1,-1,0,technician,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
246,2478,4,91,6,58,1,technician,married,tertiary,no,yes,no,cellular,aug,success,0,no
247,291,5,302,3,-1,0,blue-collar,single,primary,no,yes,no,unknown,jun,unknown,0,no
248,125,13,129,0,0,0,technician,married,secondary,no,no,no,cellular,aug,unknown,0,no
249,2995,3,278,1,-1,0,management,divorced,tertiary,no,no,no,cellular,jun,unknown,0,no
250,8632,30,54,2,-1,0,admin.,single,secondary,no,no,yes,unknown,jun,unknown,0,no
251,-6,28,108,0,-1,0,management,married,tertiary,no,no,no,cellular,jan,unknown,0,no
252,104,19,533,1,0,0,blue-collar,single,secondary,no,no,yes,cellular,oct,unknown,0,yes
253,1744,15,230,6,0,0,management,single,tertiary,no,no,no,cellular,apr,unknown,0,no
254,243,4,2281,2,-1,0,technician,married,tertiary,no,no,no,cellular,feb,unknown,0,no
255,998,7,48,1,-1,0,management,married,tertiary,no,no,yes,cellular,aug,unknown,0,no
256,29,28,92,3,-1,0,technician,single,secondary,no,yes,no,cellular,jul,unknown,0,no
257,83,11,180,0,-1,0,unknown,single,tertiary,no,yes,no,cellular,may,unknown,0,no
258,8666,20,284,0,-1,0,blue-collar,divorced,unknown,no,no,no,unknown,oct,unknown,0,no
259,1649,15,83,1,217,13,self-employed,married,secondary,no,no,no,cellular,may,other,0,no
260,562,28,238,1,175,1,technician,married,primary,no,no,no,cellular,dec,other,0,yes
261,585,28,61,2,-1,0,management,married,tertiary,no,yes,no,cellular,apr,unknown,0,no
262,1719,22,307,1,-1,0,retired,single,secondary,no,no,yes,cellular,jul,unknown,0,no
263,-247,3,64,0,-1,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,0,no
264,399,28,166,1,0,0,entrepreneur,divorced,tertiary,no,no,yes,telephone,jan,unknown,0,no
265,829,7,373,0,-1,0,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,0,no
266,3,2,122,3,0,0,technician,single,primary,no,yes,no,cellular,mar,unknown,0,no
267,74,14,550,1,-1,0,technician,single,secondary,no,no,no,cellular,aug,unknown,0,no
268,1671,2,294,5,0,0,self-employed,married,secondary,no,no,no,cellular,jun,unknown,0,yes
269,13173,11,91,0,-1,0,management,married,tertiary,no,no,no,cellular,aug,unknown,0,no
270,178,28,31,2,-1,0,technician,married,tertiary,no,yes,no,unknown,may,unknown,0,no
271,615,4,407,0,-1,0,unemployed,single,primary,no,yes,no,unknown,feb,unknown,0,no
272,-21,13,278,2,-1,0,admin.,single,secondary,yes,yes,no,unknown,may,unknown,0,no
273,1447,19,101,2,-1,0,management,married,tertiary,no,yes,no,cellular,aug,unknown,0,no
274,59,3,146,0,-1,0,blue-collar,single,secondary,no,no,no,cellular,may,unknown,0,no
275,45,6,141,1,-1,0,blue-collar,single,tertiary,no,yes,no,unknown,may,unknown,0,no
276,1663,13,909,1,0,0,blue-collar,married,primary,no,yes,no,cellular,may,unknown,0,yes
277,54,18,38,0,0,0,admin.,married,secondary,no,yes,no,cellular,nov,unknown,0,no
278,331,1,35,2,0,0,services,divorced,unknown,no,yes,no,unknown,jun,unknown,0,no
279,24,26,75,2,-1,0,management,single,tertiary,no,no,no,unknown,aug,unknown,0,no
280,177,18,107,6,-1,0,admin.,married,primary,no,yes,no,cellular,nov,unknown,0,no
281,-6,22,79,0,0,0,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,0,no
282,-53,16,228,3,0,0,management,single,tertiary,no,yes,no,cellular,apr,unknown,0,no
283,48,20,98,5,-1,0,management,married,tertiary,no,no,no,cellular,nov,unknown,0,no
284,2542,30,143,1,-1,0,services,divorced,secondary,no,no,no,cellular,jul,unknown,0,no
285,2496,18,52,5,0,0,technician,married,secondary,no,yes,no,unknown,may,unknown,0,no
286,-102,6,138,2,-1,0,management,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
287,-10,26,43,0,-1,0,technician,married,secondary,no,yes,yes,unknown,may,unknown,0,no
288,1636,21,98,5,0,0,technician,married,tertiary,no,no,no,cellular,aug,unknown,0,no
289,466,21,184,1,-1,0,housemaid,married,primary,no,no,no,cellular,jul,unknown,0,no
290,2488,5,191,0,0,0,management,single,tertiary,no,no,no,cellular,aug,unknown,0,no
291,-15,4,111,0,-1,0,student,divorced,secondary,no,yes,no,unknown,may,unknown,0,no
292,415,19,98,0,0,0,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,0,no
293,1236,28,1054,0,0,0,technician,single,primary,no,yes,no,cellular,jan,unknown,0,yes
294,1905,21,1479,5,0,0,management,married,primary,no,no,no,cellular,dec,unknown,0,yes
295,5065,26,319,0,-1,0,management,married,secondary,no,no,no,telephone,aug,unknown,0,no
296,1706,15,69,5,338,11,retired,married,secondary,no,yes,no,telephone,jun,other,0,no
297,211,8,88,0,-1,0,technician,married,secondary,no,no,yes,unknown,may,unknown,0,no
