age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid,sex,race
64,Greater than 45,0,1,0,0,2,-55.4083251953125,8.297715187072754,-128.0506134033203,21.470134735107422,M,0,Male,Caucasian
57,Greater than 45,0,2,0,0,4,5.49224853515625,16.00600242614746,58.54742431640625,30.39883804321289,M,0,Male,Other
26,25 - 45,0,3,0,0,1,202.35504150390625,63.98474884033203,1381.4542236328125,305.3002624511719,F,1,Female,Other
29,25 - 45,0,5,0,0,1,-131.9833984375,6.061572074890137,-94.17654418945312,12.518088340759277,F,0,Male,Other
64,Greater than 45,0,1,0,0,2,-42.890411376953125,10.508249282836914,-102.02409362792969,28.147172927856445,M,0,Male,Caucasian
29,25 - 45,0,5,0,0,1,-48.107177734375,12.270609855651855,248.0186767578125,25.924968719482422,F,0,Female,Other
25,Less than 25,0,8,0,0,4,58.341583251953125,27.26609230041504,257.594970703125,49.952701568603516,F,1,Male,Other
28,25 - 45,0,4,0,0,1,-123.470458984375,5.219711780548096,-67.04727172851562,10.623798370361328,M,0,Male,Other
64,Greater than 45,0,1,0,0,4,53.4197998046875,21.27701759338379,134.87326049804688,47.57231903076172,M,0,Male,Other
45,Greater than 45,0,3,0,0,3,-25.1075439453125,10.467562675476074,-85.15065002441406,22.68162727355957,M,0,Male,Other
36,25 - 45,0,5,0,0,2,-127.8936767578125,5.862725257873535,-90.91777038574219,10.27390193939209,M,0,Male,Other
25,25 - 45,0,2,0,0,1,164.33416748046875,35.159603118896484,665.2496948242188,121.11084747314453,F,1,Male,Caucasian
28,25 - 45,0,3,0,0,1,51.780548095703125,28.559738159179688,606.0060424804688,105.07611846923828,F,1,Male,Other
21,Less than 25,0,9,0,0,6,227.84130859375,81.19477844238281,738.0435791015625,200.1298828125,F,1,Male,Other
29,25 - 45,0,3,0,0,1,9.45953369140625,20.63163185119629,394.45806884765625,66.28837585449219,F,1,Male,Other
25,25 - 45,0,2,0,0,1,181.3040771484375,33.82850646972656,604.1458129882812,111.95484924316406,F,1,Male,Caucasian
28,25 - 45,0,4,0,0,1,-87.63323974609375,7.274223327636719,-17.2828369140625,15.44665813446045,M,0,Male,Caucasian
25,25 - 45,0,2,0,0,1,170.776611328125,36.165897369384766,686.09814453125,126.50546264648438,F,1,Male,Caucasian
24,Less than 25,0,8,0,0,5,120.4058837890625,37.16453552246094,221.12823486328125,84.34724426269531,F,1,Male,Other
22,Less than 25,0,9,0,0,4,105.64166259765625,35.3990478515625,395.8509521484375,66.85197448730469,F,1,Male,Other
29,25 - 45,0,5,0,0,1,-128.915283203125,5.126802921295166,-24.998046875,8.642487525939941,M,0,Male,Other
22,Less than 25,0,8,0,0,3,80.82278442382812,27.771556854248047,200.55960083007812,60.38160705566406,F,1,Male,Other
24,25 - 45,0,4,0,0,1,-24.2698974609375,8.53852367401123,-135.25917053222656,23.237518310546875,F,0,Male,Caucasian
29,25 - 45,0,3,0,0,1,-48.425628662109375,11.336091995239258,112.90911865234375,29.111202239990234,F,0,Male,Other
63,25 - 45,0,1,1,0,5,230.7325439453125,95.12326049804688,694.4949951171875,641.6529541015625,M,1,Male,Caucasian
29,25 - 45,0,5,0,0,1,-140.00192260742188,4.806797027587891,-46.56483459472656,8.42266845703125,M,0,Male,Other
26,Less than 25,0,7,0,0,3,17.626495361328125,20.033132553100586,100.0592041015625,39.94258117675781,F,1,Male,Other
49,Greater than 45,0,2,0,0,2,6.41650390625,11.060761451721191,-135.62071228027344,30.935693740844727,M,0,Male,Caucasian
29,25 - 45,0,3,0,0,1,45.92913818359375,29.323659896850586,698.9735107421875,104.37700653076172,F,1,Female,Other
29,25 - 45,0,4,0,0,1,-49.357818603515625,11.730910301208496,208.53713989257812,25.04184341430664,M,0,Female,Other
23,25 - 45,1,3,3,2,1,489.2716064453125,226.8833770751953,3519.822998046875,1808.9146728515625,F,1,Female,Other
29,25 - 45,0,4,0,0,1,-69.310302734375,9.422021865844727,125.62948608398438,18.049579620361328,M,0,Male,Other
63,Greater than 45,0,1,0,0,4,143.5120849609375,47.30461120605469,313.10015869140625,200.33995056152344,M,1,Male,Caucasian
43,Greater than 45,0,4,0,0,3,-39.76605224609375,10.39922046661377,-38.36212158203125,18.782459259033203,M,0,Male,Other
21,Less than 25,0,9,0,0,4,126.41058349609375,38.70819091796875,312.91717529296875,86.69364166259766,F,1,Male,Other
29,25 - 45,0,3,0,0,1,-14.193878173828125,16.84674835205078,283.12457275390625,52.09173583984375,F,1,Male,Other
61,Greater than 45,0,1,0,0,5,115.79864501953125,30.092323303222656,305.11199951171875,68.8434829711914,M,1,Male,Other
57,Greater than 45,0,1,0,0,2,-60.97662353515625,6.282451152801514,-186.8341064453125,18.601165771484375,M,0,Male,Caucasian
21,Less than 25,0,9,0,0,5,135.9481201171875,40.57411575317383,374.1932373046875,85.49823760986328,F,1,Male,Other
26,25 - 45,0,2,0,0,1,-81.30484008789062,5.054919719696045,-146.95547485351562,13.10026741027832,F,0,Male,Caucasian
22,Less than 25,0,7,0,0,2,83.96517944335938,21.46969985961914,32.912353515625,57.0179328918457,F,1,Male,Caucasian
55,Greater than 45,0,2,0,0,4,0.20184326171875,13.760371208190918,57.410308837890625,23.423797607421875,M,0,Male,Other
27,25 - 45,0,3,0,0,1,-73.01345825195312,8.21327018737793,-31.65191650390625,20.370136260986328,M,0,Male,Caucasian
32,25 - 45,0,5,0,0,1,-169.70111083984375,4.197335243225098,-56.71844482421875,7.0262556076049805,M,0,Male,Other
23,Less than 25,0,8,0,0,5,74.60791015625,31.130496978759766,321.661376953125,57.861175537109375,F,1,Male,Other
22,Less than 25,0,9,0,0,5,101.76904296875,37.66238021850586,555.0980834960938,63.41532897949219,F,1,Male,Other
29,25 - 45,0,3,0,0,1,-40.299774169921875,7.1034650802612305,-170.61070251464844,19.402482986450195,F,0,Male,Caucasian
30,25 - 45,0,5,0,0,1,-164.56268310546875,4.150790691375732,-38.651336669921875,6.282952308654785,M,0,Male,Other
29,25 - 45,0,3,0,0,1,99.9310302734375,46.01129150390625,1134.6927490234375,205.121337890625,F,1,Female,Other
24,Less than 25,0,7,0,0,3,17.70574951171875,19.37541961669922,49.21771240234375,42.943668365478516,F,1,Male,Other
55,Greater than 45,0,2,0,0,4,-0.72149658203125,17.133705139160156,30.750457763671875,37.30861282348633,M,0,Male,Other
55,Greater than 45,0,1,0,0,2,-33.10418701171875,8.409026145935059,-160.3871612548828,24.00801658630371,M,0,Male,Caucasian
29,25 - 45,0,5,0,0,1,-49.614166259765625,12.216840744018555,250.29998779296875,25.839534759521484,F,0,Female,Other
62,Greater than 45,0,1,0,0,4,173.072998046875,56.098876953125,470.2548828125,219.57791137695312,M,1,Male,Other
28,25 - 45,0,5,0,0,1,-146.00079345703125,5.0077643394470215,-37.1920166015625,8.6334228515625,M,0,Male,Other
55,Greater than 45,0,1,0,0,2,-41.604095458984375,7.729190826416016,-167.6663818359375,22.011295318603516,M,0,Male,Caucasian
27,25 - 45,0,2,0,0,1,-79.0771484375,6.019035339355469,-99.41584777832031,14.980280876159668,F,0,Male,Caucasian
57,Greater than 45,0,2,0,0,4,0.7752685546875,14.00358772277832,49.112884521484375,24.892274856567383,M,0,Male,Other
22,Less than 25,0,9,0,0,4,69.21170043945312,28.44037628173828,316.626953125,52.24153137207031,F,1,Male,Other
33,Greater than 45,0,6,0,0,4,-0.944732666015625,15.19426155090332,20.167724609375,28.22308921813965,F,1,Male,Other
26,25 - 45,0,3,0,0,1,63.747100830078125,19.153066635131836,278.7091064453125,54.828590393066406,F,1,Male,Caucasian
58,Greater than 45,0,1,0,0,1,-115.45037841796875,4.072240352630615,-203.0226287841797,11.599610328674316,M,0,Male,Caucasian
25,25 - 45,0,2,0,0,1,17.506744384765625,12.013070106506348,19.819610595703125,30.388641357421875,F,1,Male,Caucasian
29,25 - 45,0,4,0,0,1,-123.09970092773438,5.363226890563965,-45.47528076171875,10.271636009216309,M,0,Male,Other
26,25 - 45,0,6,0,0,2,-100.66705322265625,7.46755313873291,-16.145263671875,14.487615585327148,F,0,Male,Other
23,Less than 25,0,6,0,0,2,88.69683837890625,16.6925048828125,-93.51094055175781,47.56483840942383,F,1,Male,Caucasian
26,25 - 45,0,2,0,0,1,73.34674072265625,18.500600814819336,249.05615234375,51.18617630004883,F,1,Male,Caucasian
30,25 - 45,0,4,0,0,1,-162.7021484375,4.094560146331787,-78.69200134277344,7.325843334197998,M,0,Male,Other
53,Greater than 45,0,2,0,0,4,-3.601165771484375,13.310794830322266,49.06695556640625,22.624746322631836,M,0,Male,Other
23,Less than 25,0,9,0,0,4,41.586822509765625,25.462398529052734,420.73919677734375,38.35014343261719,F,1,Female,Other
53,Greater than 45,0,2,0,0,4,6.88116455078125,16.458614349365234,39.834503173828125,33.08470153808594,M,1,Male,Other
46,Greater than 45,0,2,0,0,3,42.987274169921875,15.858480453491211,-82.03720092773438,42.91194152832031,F,1,Male,Caucasian
26,25 - 45,0,3,0,0,1,-33.600250244140625,7.577301025390625,-153.49607849121094,20.398916244506836,F,0,Male,Caucasian
29,25 - 45,0,3,0,0,1,-54.197357177734375,10.44808292388916,74.16055297851562,26.659887313842773,F,0,Male,Other
29,25 - 45,0,3,0,0,1,-15.455078125,16.19120979309082,269.60809326171875,46.977447509765625,F,0,Male,Other
27,25 - 45,0,2,0,0,1,-61.93328857421875,7.5881195068359375,-73.78077697753906,18.971683502197266,F,0,Male,Caucasian
26,25 - 45,0,3,0,0,1,52.074310302734375,18.166343688964844,256.09796142578125,51.4263916015625,F,1,Male,Caucasian
64,Greater than 45,0,1,0,0,4,23.9693603515625,15.68543815612793,68.33078002929688,31.404111862182617,M,0,Male,Other
63,25 - 45,0,1,0,0,4,182.91937255859375,64.74189758300781,471.52178955078125,327.6573791503906,M,1,Male,Caucasian
62,Greater than 45,0,1,0,0,5,177.90045166015625,55.505496978759766,514.03076171875,194.09666442871094,M,1,Male,Other
27,25 - 45,0,3,0,0,1,-62.358642578125,7.989892959594727,-48.4248046875,19.688926696777344,F,0,Male,Caucasian
25,25 - 45,0,4,0,0,1,-26.203033447265625,8.329882621765137,-139.97161865234375,22.610469818115234,F,0,Male,Caucasian
22,Less than 25,0,9,0,0,5,76.391357421875,32.97541427612305,520.5372314453125,53.07548141479492,F,1,Female,Other
23,25 - 45,0,7,0,0,2,-18.008819580078125,13.801685333251953,35.054718017578125,30.20915985107422,F,1,Male,Other
51,Greater than 45,0,1,0,0,1,-68.40548706054688,5.303599834442139,-196.71002197265625,15.351025581359863,M,0,Male,Caucasian
62,Greater than 45,0,1,0,0,4,107.71307373046875,31.00906753540039,273.16009521484375,77.85875701904297,M,1,Male,Other
50,Greater than 45,0,1,0,0,1,-71.64096069335938,5.363676071166992,-194.81472778320312,15.443939208984375,M,0,Male,Caucasian
63,25 - 45,0,1,0,0,5,197.04949951171875,70.63836669921875,566.3577270507812,344.99969482421875,M,1,Male,Other
25,25 - 45,0,2,0,0,1,84.43045043945312,18.2498722076416,231.2069091796875,49.093597412109375,F,1,Male,Caucasian
22,Less than 25,0,9,0,0,6,154.788330078125,51.12700271606445,584.32568359375,100.0683364868164,F,1,Male,Other
27,25 - 45,0,6,0,0,2,-120.86883544921875,6.325742721557617,-26.448883056640625,10.958738327026367,F,0,Male,Other
25,25 - 45,0,7,0,0,2,-59.908966064453125,10.827195167541504,-7.683929443359375,21.441579818725586,F,0,Male,Other
33,25 - 45,0,1,0,0,1,-121.68429565429688,3.5851058959960938,-193.61587524414062,9.684471130371094,M,0,Male,Caucasian
54,Greater than 45,0,2,0,0,4,-11.760406494140625,13.139138221740723,-27.461883544921875,28.11476707458496,M,0,Male,Other
64,Greater than 45,0,1,0,0,3,111.38836669921875,36.77728271484375,197.91085815429688,141.9208526611328,M,1,Male,Caucasian
42,Greater than 45,0,4,0,0,5,37.520660400390625,22.764389038085938,113.9656982421875,45.95631408691406,F,1,Male,Other
31,25 - 45,0,3,0,0,1,-176.1049041748047,3.695967674255371,-134.6133575439453,8.048070907592773,M,0,Male,Other
42,Greater than 45,0,2,0,0,3,47.574371337890625,12.723796844482422,-134.47816467285156,36.586612701416016,F,1,Male,Caucasian
25,25 - 45,0,3,0,0,1,235.1998291015625,58.20537567138672,1175.5531005859375,248.56719970703125,F,1,Male,Caucasian
27,25 - 45,0,6,0,0,2,-116.80947875976562,6.38346529006958,-27.024993896484375,11.709293365478516,F,0,Male,Other
48,Greater than 45,0,3,0,0,2,-101.01351928710938,5.766024112701416,-113.86830139160156,10.439105987548828,M,0,Male,Other
26,25 - 45,0,2,0,0,1,-66.30007934570312,5.977252960205078,-110.0968017578125,14.999770164489746,F,0,Male,Caucasian
28,25 - 45,0,3,0,0,1,22.0413818359375,19.08519172668457,316.172607421875,58.487770080566406,F,1,Male,Caucasian
53,Greater than 45,0,2,0,0,5,11.4803466796875,18.905393600463867,95.64801025390625,36.514774322509766,M,1,Male,Other
24,Less than 25,0,9,0,0,4,11.77764892578125,20.593318939208984,297.118408203125,31.342924118041992,F,1,Male,Other
63,Greater than 45,0,1,0,0,4,105.73065185546875,32.050960540771484,247.2706298828125,88.68832397460938,M,1,Male,Other
32,25 - 45,0,6,0,0,2,-108.59799194335938,7.325818061828613,-65.63693237304688,13.276575088500977,F,0,Male,Other
31,Less than 25,0,6,0,0,3,3.682769775390625,15.472412109375,4.056915283203125,30.43351173400879,F,1,Male,Other
26,25 - 45,0,3,0,0,1,-36.766876220703125,9.226553916931152,-21.653289794921875,22.74100112915039,F,0,Male,Caucasian
23,Less than 25,0,8,0,0,4,63.357879638671875,26.385360717773438,225.24407958984375,51.33597183227539,F,1,Male,Other
24,25 - 45,0,7,0,0,2,-40.819580078125,11.559900283813477,-0.00030517578125,25.89641571044922,F,0,Male,Other
26,25 - 45,0,2,0,0,1,-46.932159423828125,8.963586807250977,-32.091644287109375,22.508493423461914,F,0,Male,Caucasian
61,Greater than 45,0,1,0,0,5,183.8770751953125,52.929779052734375,524.3758544921875,167.36924743652344,M,1,Male,Other
30,25 - 45,0,3,0,0,1,-88.025634765625,8.19955825805664,39.545989990234375,18.616348266601562,F,0,Male,Other
30,25 - 45,0,2,0,0,1,-74.10833740234375,5.503668785095215,-180.54385375976562,14.743239402770996,F,0,Male,Caucasian
26,25 - 45,0,2,0,0,1,-49.05767822265625,7.674001693725586,-78.80223083496094,19.173599243164062,F,0,Male,Caucasian
28,25 - 45,0,3,0,0,1,-129.87802124023438,4.892481803894043,-116.00619506835938,12.208076477050781,F,0,Male,Caucasian
27,25 - 45,0,2,0,0,1,-89.91891479492188,6.067017078399658,-89.33432006835938,15.022205352783203,M,0,Male,Caucasian
25,25 - 45,0,2,0,0,1,151.1104736328125,27.203123092651367,445.5025634765625,82.73260498046875,F,1,Male,Caucasian
61,Greater than 45,0,1,0,0,5,176.75311279296875,52.53178024291992,504.59906005859375,169.91436767578125,M,1,Male,Other
64,Greater than 45,0,1,0,0,3,106.70721435546875,35.78205871582031,181.79086303710938,139.08836364746094,M,1,Male,Caucasian
35,Greater than 45,0,5,0,0,4,36.060791015625,19.359569549560547,58.222412109375,38.248165130615234,F,1,Male,Other
60,Greater than 45,0,1,0,0,3,-45.8905029296875,10.39659595489502,-107.49044799804688,27.806795120239258,M,0,Male,Caucasian
57,Greater than 45,0,2,0,0,4,-10.7506103515625,13.277603149414062,6.819183349609375,25.973011016845703,M,0,Male,Other
24,Less than 25,0,8,0,0,5,129.92376708984375,42.89380645751953,360.88848876953125,89.27140808105469,F,1,Male,Other
62,Greater than 45,0,1,0,0,4,152.05792236328125,44.2059440612793,399.325439453125,133.6631622314453,M,1,Male,Other
28,25 - 45,0,3,0,0,1,36.766876220703125,25.853425979614258,533.4559326171875,92.22127532958984,F,1,Male,Other
64,Greater than 45,0,1,0,0,3,119.40911865234375,40.34989547729492,213.94061279296875,173.32858276367188,M,1,Male,Caucasian
22,Less than 25,0,9,0,0,4,59.7108154296875,26.96709442138672,349.07586669921875,45.55316162109375,F,1,Male,Other
28,25 - 45,0,4,0,0,1,-129.95016479492188,5.009399890899658,-67.96041870117188,9.903836250305176,M,0,Male,Other
26,Less than 25,0,8,0,0,4,-11.7391357421875,18.28628158569336,286.70574951171875,25.74775505065918,F,1,Female,Other
52,Greater than 45,0,2,0,0,2,-64.8968505859375,6.287483215332031,-169.3084716796875,16.067588806152344,M,0,Male,Caucasian
25,25 - 45,0,4,0,0,1,-73.58831787109375,7.143360137939453,-109.12007141113281,18.707448959350586,F,0,Male,Caucasian
23,Less than 25,0,9,0,0,6,138.45404052734375,44.228515625,440.44012451171875,87.8641128540039,F,1,Male,Other
52,Greater than 45,0,3,0,0,4,-7.630615234375,12.184637069702148,2.71533203125,21.86762046813965,M,0,Male,Other
26,25 - 45,0,2,0,0,1,-63.6373291015625,5.823513031005859,-166.0852813720703,15.484729766845703,F,0,Male,Caucasian
28,25 - 45,0,3,0,0,1,-73.23785400390625,6.8106489181518555,-155.8480682373047,18.212064743041992,F,0,Male,Caucasian
29,25 - 45,0,4,0,0,1,-10.26910400390625,17.81136703491211,423.3900146484375,45.16972351074219,F,0,Female,Other
33,25 - 45,0,4,0,0,1,-151.13796997070312,4.9200310707092285,-120.69696044921875,10.032554626464844,M,0,Male,Other
28,25 - 45,0,4,0,0,1,-80.23797607421875,7.784468650817871,6.12060546875,16.312334060668945,M,0,Male,Other
36,Greater than 45,0,5,0,0,3,-86.75308227539062,8.474187850952148,-17.61376953125,13.47690486907959,M,0,Male,Other
29,25 - 45,0,5,0,0,1,-82.60360717773438,8.043877601623535,82.46481323242188,14.516169548034668,M,0,Male,Other
27,Less than 25,0,6,0,0,2,-53.288818359375,10.44028377532959,-90.73500061035156,25.36703872680664,F,0,Male,Other
63,Greater than 45,0,1,0,0,4,-3.685333251953125,12.044896125793457,24.677581787109375,20.842405319213867,M,0,Male,Other
65,Greater than 45,0,1,0,0,4,20.349029541015625,16.568164825439453,65.4022216796875,33.37681198120117,M,0,Male,Other
25,25 - 45,0,2,0,0,1,121.544189453125,25.024503707885742,408.78662109375,75.8597640991211,F,1,Male,Caucasian
63,Greater than 45,0,1,0,0,3,-37.805816650390625,11.189432144165039,-92.63735961914062,29.49350357055664,M,0,Male,Caucasian
25,25 - 45,0,3,0,0,1,-59.26177978515625,6.64202880859375,-150.251220703125,17.76358985900879,F,0,Male,Caucasian
21,Less than 25,0,7,0,0,3,211.08819580078125,27.34980010986328,10.477142333984375,79.25992584228516,F,1,Male,Caucasian
30,25 - 45,0,4,0,0,1,-147.81057739257812,4.640171527862549,-50.427734375,8.069826126098633,M,0,Male,Other
26,25 - 45,0,6,0,0,2,-104.2808837890625,7.080750465393066,-13.440460205078125,12.981066703796387,F,0,Male,Other
46,Greater than 45,0,1,0,0,1,-66.8115234375,4.902760982513428,-198.6295623779297,13.74272632598877,M,0,Male,Caucasian
64,Greater than 45,0,1,0,0,3,90.67254638671875,30.255319595336914,141.27371215820312,102.5278091430664,M,0,Male,Caucasian
28,25 - 45,0,3,0,0,1,14.1932373046875,17.610200881958008,272.1861572265625,52.79062271118164,F,1,Male,Caucasian
26,Less than 25,0,8,0,0,4,28.27264404296875,21.941577911376953,170.7742919921875,39.784629821777344,F,1,Male,Other
33,25 - 45,0,4,0,0,1,-174.10806274414062,3.8521881103515625,-119.40933227539062,7.3328680992126465,M,0,Male,Other
22,Less than 25,0,9,0,0,5,60.810943603515625,29.059972763061523,478.781005859375,44.7108268737793,F,1,Female,Other
29,25 - 45,0,5,0,0,1,-122.11825561523438,5.43144416809082,2.54833984375,8.652005195617676,M,0,Male,Other
21,Less than 25,0,8,0,0,3,226.6416015625,40.24861145019531,95.689697265625,111.85626983642578,F,1,Male,Caucasian
26,25 - 45,0,3,0,0,1,254.36883544921875,91.0068130493164,1896.341552734375,502.6103515625,F,1,Female,Other
58,Greater than 45,0,1,0,0,3,-26.524261474609375,12.421168327331543,-86.68605041503906,32.825679779052734,M,0,Male,Caucasian
65,Greater than 45,0,1,0,0,3,54.57623291015625,23.227981567382812,47.58856201171875,77.3894271850586,M,0,Male,Caucasian
29,25 - 45,0,4,0,0,1,-45.627288818359375,11.867757797241211,159.91644287109375,28.79779052734375,F,0,Male,Other
42,Greater than 45,0,4,0,0,4,9.1324462890625,14.596965789794922,-20.071014404296875,30.525516510009766,M,1,Male,Other
32,25 - 45,0,2,0,0,1,-99.56759643554688,5.500918865203857,-177.92620849609375,14.734854698181152,F,0,Male,Caucasian
28,25 - 45,0,4,0,0,1,-83.50018310546875,7.395094871520996,1.018829345703125,14.878983497619629,M,0,Male,Other
25,25 - 45,0,8,0,0,3,-49.95501708984375,12.520493507385254,182.69317626953125,18.053205490112305,F,0,Female,Other
22,Less than 25,0,9,0,0,5,119.302001953125,42.02712631225586,567.294921875,75.26535034179688,F,1,Male,Other
28,25 - 45,0,3,0,0,1,137.88702392578125,52.38819122314453,1212.848388671875,243.75975036621094,F,1,Female,Other
26,25 - 45,0,3,0,0,1,-70.82073974609375,6.927063941955566,-74.24122619628906,17.057903289794922,F,0,Male,Caucasian
62,25 - 45,0,1,1,0,5,248.8367919921875,100.7577133178711,860.7928466796875,585.32958984375,M,1,Male,Other
28,25 - 45,0,4,0,0,1,-68.15719604492188,9.214962005615234,85.11566162109375,18.937463760375977,M,0,Male,Other
25,25 - 45,0,2,0,0,1,88.69778442382812,18.308977127075195,225.86090087890625,49.119205474853516,F,1,Male,Caucasian
27,25 - 45,0,3,0,0,1,-83.9951171875,6.847525119781494,-70.48809814453125,16.90516471862793,F,0,Male,Caucasian
41,Greater than 45,0,3,0,0,3,64.32525634765625,16.8154239654541,-85.51359558105469,46.18134307861328,F,1,Male,Caucasian
25,25 - 45,0,8,0,0,3,-30.462738037109375,14.895442962646484,236.45166015625,21.320114135742188,F,1,Female,Other
54,Greater than 45,0,1,0,0,1,-81.57247924804688,5.015725612640381,-199.76669311523438,14.570330619812012,M,0,Male,Caucasian
22,Less than 25,0,9,0,0,5,141.17864990234375,44.55299758911133,493.5546875,86.45115661621094,F,1,Male,Other
29,25 - 45,0,4,0,0,1,-98.89260864257812,6.634643077850342,1.534637451171875,12.415431022644043,M,0,Male,Other
27,25 - 45,0,7,0,0,2,-80.10623168945312,9.393304824829102,5.3358154296875,16.194721221923828,F,0,Male,Other
33,25 - 45,0,1,0,0,1,-111.37002563476562,3.936506748199463,-195.53707885742188,10.459954261779785,M,0,Male,Caucasian
26,25 - 45,0,2,0,0,1,-67.07318115234375,7.079401969909668,-75.17179870605469,17.500940322875977,F,0,Male,Caucasian
29,25 - 45,0,4,0,0,1,-52.670166015625,11.288379669189453,187.99795532226562,23.7596435546875,M,0,Male,Other
63,25 - 45,0,1,0,0,4,187.2491455078125,68.55702209472656,482.526123046875,375.9043273925781,M,1,Male,Caucasian
27,25 - 45,0,2,0,0,1,-63.972259521484375,6.054060459136963,-123.53036499023438,15.546822547912598,F,0,Male,Caucasian
26,25 - 45,0,2,0,0,1,97.78225708007812,23.300493240356445,379.90032958984375,70.37699890136719,F,1,Male,Caucasian
40,Greater than 45,0,3,0,0,3,26.56829833984375,15.64760971069336,-69.99467468261719,40.26279067993164,F,1,Male,Other
31,25 - 45,0,2,0,0,1,-99.91488647460938,5.381413459777832,-174.94253540039062,14.276182174682617,F,0,Male,Caucasian
26,25 - 45,0,2,0,0,1,61.753387451171875,17.403860092163086,222.7882080078125,47.46240997314453,F,1,Male,Caucasian
22,Less than 25,0,9,0,0,4,90.95709228515625,30.13322639465332,295.63531494140625,57.005245208740234,F,1,Male,Other
