age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid,sex,race
24,25 - 45,0,7,0,0,7,-206.80435180664062,79.08612060546875,548.1307373046875,204.60714721679688,M,1,Male,Caucasian
64,Greater than 45,0,1,0,0,4,-73.77194213867188,11.528990745544434,237.4302978515625,79.46795654296875,F,0,Male,Other
27,Less than 25,0,3,0,0,1,1.340911865234375,3.0084409713745117,-131.9167938232422,11.680512428283691,M,0,Male,Caucasian
27,Less than 25,0,4,0,0,1,-23.61053466796875,3.7303099632263184,-119.94892883300781,12.56477165222168,M,0,Male,Caucasian
35,Greater than 45,0,2,0,0,1,152.9906005859375,2.830548048019409,-83.84205627441406,17.574363708496094,F,0,Male,Other
61,25 - 45,0,1,0,0,1,94.56292724609375,4.734734058380127,-46.83027648925781,27.27968406677246,F,0,Female,Caucasian
24,25 - 45,0,7,0,0,6,-180.2347869873047,54.35962677001953,415.79193115234375,135.36549377441406,M,1,Male,Other
28,25 - 45,0,5,0,0,1,-19.1424560546875,4.851040840148926,-79.34982299804688,17.25211524963379,M,1,Male,Other
27,25 - 45,0,6,0,0,2,-36.1114501953125,9.32771110534668,-9.902587890625,24.923095703125,M,1,Male,Other
24,25 - 45,0,7,1,0,14,-265.5926513671875,178.27386474609375,1024.232177734375,640.015625,M,1,Female,Caucasian
29,25 - 45,0,3,0,0,1,233.96759033203125,4.057019233703613,-101.93293762207031,13.344786643981934,F,1,Female,Other
27,Less than 25,0,3,0,0,1,11.29461669921875,3.0820674896240234,-130.01515197753906,11.809004783630371,M,0,Male,Other
37,Greater than 45,0,1,0,0,1,159.55841064453125,3.022871494293213,-80.70883178710938,18.682292938232422,F,0,Male,Other
27,Less than 25,0,4,0,0,1,-48.480377197265625,3.6407437324523926,-115.35519409179688,13.536051750183105,M,0,Male,Other
24,25 - 45,0,7,0,0,9,-225.89364624023438,95.88748931884766,652.691162109375,266.229248046875,M,1,Male,Caucasian
33,Greater than 45,0,1,0,0,0,163.09478759765625,2.7823681831359863,-114.36361694335938,14.746185302734375,F,0,Male,Other
39,Greater than 45,0,1,0,0,1,200.8385009765625,4.104030609130859,-55.80010986328125,21.93583106994629,F,0,Male,Other
25,25 - 45,0,6,0,0,2,-71.46029663085938,17.30739402770996,76.49441528320312,37.166751861572266,M,1,Male,Other
62,25 - 45,0,1,0,0,0,111.2047119140625,5.659870624542236,-47.34820556640625,28.83087730407715,F,0,Female,Caucasian
25,25 - 45,0,7,0,0,8,-227.84051513671875,86.96623992919922,595.4227905273438,253.87954711914062,M,1,Male,Caucasian
26,Less than 25,0,6,0,0,1,-23.698699951171875,8.496094703674316,-75.68525695800781,19.129409790039062,M,1,Male,Other
29,25 - 45,0,4,0,0,1,5.64666748046875,2.797553539276123,-118.94345092773438,13.497527122497559,M,0,Male,Other
25,25 - 45,0,7,0,0,10,-250.19598388671875,102.5135726928711,716.802978515625,333.59112548828125,M,1,Male,Other
25,25 - 45,0,7,0,0,8,-235.32481384277344,94.22491455078125,570.94580078125,277.0159912109375,M,1,Male,Caucasian
81,25 - 45,0,1,0,0,1,-105.284912109375,13.820662498474121,176.51385498046875,84.73521423339844,F,0,Female,Caucasian
46,25 - 45,0,2,0,0,0,186.7467041015625,3.834378719329834,-91.51602172851562,18.270078659057617,F,0,Female,Caucasian
26,Less than 25,0,5,0,0,1,-35.774200439453125,5.21376371383667,-106.07563781738281,14.152902603149414,M,0,Male,Other
34,Greater than 45,0,1,0,0,0,115.14495849609375,2.548532247543335,-112.37741088867188,15.445298194885254,F,0,Male,Other
25,Less than 25,0,7,0,0,2,-128.80520629882812,24.092771530151367,80.18441772460938,50.46847915649414,M,1,Male,Caucasian
28,25 - 45,0,5,0,0,1,70.84701538085938,5.311452865600586,-71.22624206542969,17.49187469482422,F,1,Male,Caucasian
32,Greater than 45,0,2,0,0,1,125.16796875,2.6106393337249756,-114.02351379394531,14.643074989318848,F,0,Male,Other
24,25 - 45,0,6,0,0,2,-23.95159912109375,20.211402893066406,88.41400146484375,37.87311553955078,M,1,Female,Other
75,Greater than 45,0,1,0,0,5,-194.89151000976562,29.037240982055664,708.3392944335938,223.64772033691406,F,0,Male,Other
26,25 - 45,0,6,0,0,2,-132.93585205078125,11.809927940368652,6.281463623046875,31.923290252685547,M,1,Male,Other
27,Less than 25,0,3,0,0,0,4.07574462890625,3.012646198272705,-131.94717407226562,11.678473472595215,M,0,Male,Caucasian
48,25 - 45,0,2,0,0,1,111.1519775390625,3.355654716491699,-67.00346374511719,20.034290313720703,F,0,Male,Caucasian
27,Less than 25,0,4,0,0,1,-41.418243408203125,3.9013381004333496,-118.46510314941406,12.656551361083984,M,0,Male,Other
25,25 - 45,0,7,0,0,10,-247.09869384765625,104.96874237060547,679.17626953125,328.2397766113281,M,1,Male,Other
25,25 - 45,0,7,0,0,4,-144.4930419921875,35.07541275024414,245.79718017578125,80.10883331298828,M,1,Male,Caucasian
25,25 - 45,0,7,0,0,8,-228.7611846923828,81.5918960571289,543.9774169921875,243.279541015625,M,1,Male,Caucasian
27,Less than 25,0,4,0,0,1,-25.1536865234375,3.7022037506103516,-120.85594177246094,12.487948417663574,M,0,Male,Other
26,Less than 25,0,6,0,0,1,-59.6441650390625,8.665936470031738,-68.89004516601562,20.608083724975586,M,1,Male,Caucasian
24,25 - 45,0,7,0,0,12,-258.21405029296875,134.6420135498047,861.1324462890625,458.49371337890625,M,1,Female,Other
27,Less than 25,0,3,0,0,0,23.793853759765625,2.9732720851898193,-131.2059783935547,11.743059158325195,M,0,Male,Caucasian
67,25 - 45,0,1,0,0,0,81.46926879882812,7.563840866088867,-15.90643310546875,36.3046989440918,F,0,Female,Caucasian
25,25 - 45,0,6,0,0,2,15.17840576171875,15.599052429199219,40.8072509765625,30.663299560546875,M,1,Female,Other
39,25 - 45,0,3,0,0,1,191.6529541015625,2.361420154571533,-93.98504638671875,14.792415618896484,F,1,Male,Other
25,25 - 45,0,7,0,0,10,-245.5822296142578,103.18367004394531,663.9769287109375,320.0115661621094,M,1,Male,Caucasian
50,25 - 45,0,2,0,0,2,76.637939453125,4.7874064445495605,0.596771240234375,30.67667007446289,F,0,Male,Other
25,25 - 45,0,7,0,0,10,-248.98480224609375,106.9730224609375,698.5055541992188,338.1297912597656,M,1,Male,Caucasian
27,Less than 25,0,3,0,0,1,7.354034423828125,3.068265914916992,-130.77825927734375,11.761188507080078,M,0,Male,Other
32,Greater than 45,0,2,0,0,1,90.3583984375,2.4611940383911133,-116.77471923828125,14.62585163116455,F,0,Male,Caucasian
48,25 - 45,0,2,0,0,0,202.557861328125,4.40770149230957,-89.6741943359375,19.47250747680664,F,0,Female,Other
31,Greater than 45,0,2,0,0,1,94.23593139648438,2.464015483856201,-118.69685363769531,14.064521789550781,F,0,Male,Other
28,Less than 25,0,4,0,0,1,-44.141815185546875,2.8982439041137695,-123.56498718261719,12.576329231262207,M,0,Male,Other
27,Less than 25,0,3,0,0,0,12.62054443359375,2.977513074874878,-132.18624877929688,11.662837028503418,M,0,Male,Caucasian
31,25 - 45,0,4,0,0,1,31.34539794921875,2.728851318359375,-108.59153747558594,14.65848445892334,F,1,Male,Other
24,25 - 45,0,7,0,0,11,-254.61245727539062,117.60492706298828,792.4351806640625,392.3281555175781,M,1,Male,Caucasian
25,Less than 25,0,7,0,0,2,-127.90457153320312,23.3669490814209,44.626312255859375,45.61207962036133,M,1,Male,Other
25,Less than 25,0,6,0,0,1,-27.102142333984375,7.3930463790893555,-93.2857666015625,16.319133758544922,M,0,Male,Other
25,25 - 45,0,7,0,0,6,-214.82754516601562,74.42222595214844,395.83917236328125,186.11770629882812,M,1,Male,Caucasian
26,25 - 45,0,6,0,0,3,-162.83370971679688,21.88985824584961,130.85446166992188,59.55559158325195,M,1,Male,Caucasian
25,25 - 45,0,7,0,0,9,-241.3563232421875,99.10515594482422,624.4398193359375,300.9385681152344,M,1,Male,Other
26,Less than 25,0,5,0,0,1,-17.788543701171875,6.212491035461426,-96.61189270019531,15.883575439453125,M,0,Male,Other
27,Less than 25,0,4,0,0,1,-40.280120849609375,3.629565715789795,-123.272216796875,12.293511390686035,M,0,Male,Caucasian
25,25 - 45,0,7,0,0,9,-243.38365173339844,96.95594024658203,649.2705688476562,303.9568786621094,M,1,Male,Caucasian
27,Less than 25,0,5,0,0,1,-16.1063232421875,4.5435967445373535,-104.54446411132812,14.556960105895996,M,0,Male,Other
32,Greater than 45,0,1,0,0,0,144.6759033203125,2.7126057147979736,-117.16310119628906,14.396968841552734,F,0,Male,Other
32,25 - 45,0,3,0,0,1,228.16412353515625,3.230668067932129,-102.05799865722656,13.36880874633789,F,1,Male,Other
34,25 - 45,0,3,0,0,1,88.35708618164062,2.418765068054199,-102.12089538574219,15.756443977355957,F,1,Male,Other
25,25 - 45,0,7,0,0,9,-243.9053497314453,104.8478012084961,643.1948852539062,317.0372009277344,M,1,Male,Other
24,Less than 25,0,6,0,0,1,-50.457000732421875,14.141189575195312,-48.64219665527344,23.595346450805664,M,0,Male,Caucasian
29,25 - 45,0,5,0,0,1,9.6536865234375,3.5691299438476562,-101.13449096679688,15.338109016418457,F,1,Male,Other
26,Less than 25,0,5,0,0,1,-50.809722900390625,7.045167922973633,-80.51640319824219,18.406274795532227,M,1,Male,Other
35,25 - 45,0,3,0,0,1,232.0411376953125,3.670952320098877,-101.43290710449219,14.881022453308105,F,1,Female,Caucasian
33,25 - 45,0,3,0,0,1,229.61492919921875,3.2537245750427246,-106.94590759277344,13.520641326904297,F,1,Male,Other
24,25 - 45,0,7,0,0,12,-258.04638671875,135.02957153320312,852.9371337890625,455.9082336425781,M,1,Female,Other
24,25 - 45,0,7,0,0,7,-201.6509552001953,66.04055786132812,483.2703857421875,175.8997802734375,M,1,Male,Caucasian
25,25 - 45,0,7,0,0,9,-237.742919921875,86.52505493164062,606.2076416015625,272.3352355957031,M,1,Male,Caucasian
33,25 - 45,0,4,0,0,1,76.02914428710938,2.6387994289398193,-105.6104736328125,15.29391860961914,F,1,Male,Caucasian
25,25 - 45,0,7,0,0,9,-242.02349853515625,92.0457992553711,641.581298828125,292.181640625,M,1,Male,Caucasian
86,Greater than 45,0,1,0,0,2,-202.66297912597656,36.832576751708984,681.0607299804688,246.57455444335938,F,0,Female,Caucasian
73,25 - 45,0,1,0,0,2,-63.622833251953125,10.128273963928223,125.7255859375,64.05098724365234,F,0,Female,Other
39,25 - 45,0,3,0,0,1,182.43792724609375,2.7137198448181152,-100.51506042480469,14.656445503234863,F,1,Male,Caucasian
25,25 - 45,0,7,0,0,11,-251.7781524658203,104.87545776367188,739.620849609375,346.5289001464844,M,1,Male,Other
27,Less than 25,0,5,0,0,1,-17.24395751953125,5.161630153656006,-100.64106750488281,15.071154594421387,M,0,Male,Caucasian
25,25 - 45,0,7,0,0,8,-230.0943603515625,82.25601959228516,552.4794921875,246.7762451171875,M,1,Male,Other
25,25 - 45,0,7,0,0,8,-232.4773406982422,87.36299896240234,598.4672241210938,263.7997131347656,M,1,Male,Other
27,Less than 25,0,4,0,0,1,-44.758941650390625,3.6547608375549316,-121.00785827636719,12.482283592224121,M,0,Male,Other
25,Less than 25,0,7,0,0,4,-193.05288696289062,51.87027359008789,262.34228515625,121.8212890625,M,1,Male,Other
25,Less than 25,0,6,0,0,1,-41.08148193359375,10.832999229431152,-57.61180114746094,21.917476654052734,M,1,Male,Caucasian
25,Less than 25,0,7,0,0,5,-206.5757598876953,68.00767517089844,343.5028076171875,160.0384063720703,M,1,Male,Other
25,Less than 25,0,7,0,0,2,-128.08364868164062,33.24077224731445,98.419921875,60.75552749633789,M,1,Male,Other
32,25 - 45,0,3,0,0,1,250.1339111328125,3.651705741882324,-105.86907958984375,13.51860237121582,F,1,Female,Other
34,Greater than 45,0,1,0,0,0,208.44293212890625,3.215123176574707,-96.0831298828125,16.674015045166016,F,0,Male,Caucasian
56,Greater than 45,0,1,0,0,3,-153.78829956054688,11.370523452758789,261.947998046875,82.69181060791016,F,0,Male,Caucasian
25,25 - 45,0,7,0,0,8,-231.00680541992188,83.6954116821289,556.7938842773438,251.1204833984375,M,1,Male,Other
29,Less than 25,0,3,0,0,1,7.2318115234375,2.231096029281616,-128.69053649902344,12.37328052520752,F,0,Male,Other
32,Greater than 45,0,1,0,0,0,113.79327392578125,2.571840286254883,-117.47093200683594,14.569424629211426,F,0,Male,Caucasian
25,25 - 45,0,7,0,0,9,-243.48190307617188,94.16828918457031,654.3433837890625,299.9149475097656,M,1,Male,Caucasian
24,25 - 45,0,7,0,0,11,-254.8544158935547,123.2052230834961,778.464111328125,399.2599182128906,M,1,Male,Other
37,Greater than 45,0,1,0,0,1,85.34747314453125,2.796295642852783,-76.69142150878906,19.019498825073242,F,0,Male,Other
28,Less than 25,0,4,0,0,1,-41.6690673828125,3.6107144355773926,-113.02323913574219,14.162647247314453,M,0,Male,Other
28,Less than 25,0,3,0,0,1,-4.367095947265625,2.353926420211792,-135.84469604492188,11.475424766540527,M,0,Male,Other
26,Less than 25,0,4,0,0,1,-24.03173828125,4.637260437011719,-108.63040161132812,13.65071964263916,M,0,Male,Other
25,Less than 25,0,7,0,0,4,-195.94757080078125,64.58041381835938,314.55950927734375,144.9930877685547,M,1,Male,Other
33,Greater than 45,0,1,0,0,0,166.1990966796875,2.8009140491485596,-110.88394165039062,15.2075777053833,F,0,Male,Other
25,25 - 45,0,7,0,0,9,-243.09872436523438,100.08416748046875,642.1986083984375,308.14996337890625,M,1,Male,Other
42,25 - 45,0,3,0,0,1,139.4136962890625,2.569540023803711,-90.26324462890625,15.651972770690918,F,1,Male,Caucasian
24,25 - 45,0,7,0,0,12,-260.3385314941406,144.98983764648438,906.3564453125,501.644287109375,M,1,Female,Caucasian
24,25 - 45,0,6,0,0,2,-31.76275634765625,23.737274169921875,155.1651611328125,47.565067291259766,M,1,Female,Caucasian
25,25 - 45,0,7,0,0,8,-228.0166473388672,85.31806945800781,519.9083862304688,242.9495849609375,M,1,Male,Caucasian
34,Greater than 45,0,2,0,0,1,116.1182861328125,2.5747156143188477,-103.17488098144531,16.12832260131836,F,0,Male,Other
64,Greater than 45,0,1,0,0,3,-176.9654083251953,19.107168197631836,461.576171875,143.59849548339844,F,0,Male,Other
26,25 - 45,0,5,0,0,1,87.24835205078125,7.388140678405762,-39.3814697265625,18.86245346069336,M,1,Female,Caucasian
25,25 - 45,0,7,0,0,3,-131.48126220703125,27.72370147705078,173.68963623046875,62.437477111816406,M,1,Male,Caucasian
35,25 - 45,0,3,0,0,1,97.17840576171875,2.5073251724243164,-92.93270874023438,16.54076385498047,F,1,Male,Caucasian
25,25 - 45,0,7,0,0,9,-241.1431427001953,92.77336120605469,630.8021240234375,290.49176025390625,M,1,Male,Other
25,25 - 45,0,7,0,0,9,-238.77406311035156,96.59269714355469,601.73681640625,289.9594421386719,M,1,Male,Other
72,Greater than 45,0,1,0,0,6,-223.99356079101562,33.20351791381836,818.9560546875,265.6153564453125,F,0,Male,Other
30,Less than 25,0,2,0,0,0,100.96270751953125,2.5077743530273438,-129.49415588378906,12.76034164428711,F,0,Male,Other
25,25 - 45,0,7,0,0,10,-250.3371124267578,104.214111328125,715.3893432617188,336.357421875,M,1,Male,Caucasian
26,Less than 25,0,5,0,0,1,-28.711029052734375,6.611262798309326,-97.14866638183594,16.217609405517578,M,0,Male,Other
25,25 - 45,0,7,0,0,9,-243.3988800048828,96.56114196777344,650.647216796875,303.8365478515625,M,1,Male,Caucasian
26,Less than 25,0,6,0,0,1,-44.75823974609375,8.055432319641113,-74.0982666015625,19.625699996948242,M,1,Male,Caucasian
25,25 - 45,0,7,0,0,8,-234.90818786621094,89.59982299804688,572.8771362304688,268.9033508300781,M,1,Male,Other
48,25 - 45,0,2,0,0,0,177.77447509765625,3.764957904815674,-91.54193115234375,18.583942413330078,F,0,Female,Other
24,25 - 45,0,7,0,0,12,-259.48699951171875,143.0469512939453,879.1463623046875,485.6519470214844,M,1,Female,Caucasian
35,Greater than 45,0,1,0,0,0,166.87066650390625,2.802154064178467,-101.58529663085938,16.616455078125,F,0,Male,Other
25,Less than 25,0,7,0,0,4,-189.18592834472656,62.500885009765625,299.582275390625,137.7825927734375,M,1,Male,Other
62,Greater than 45,0,1,0,0,3,-163.4302978515625,17.372806549072266,413.29864501953125,127.58506774902344,F,0,Male,Other
34,Greater than 45,0,1,0,0,0,154.801025390625,2.7431020736694336,-109.44273376464844,15.624778747558594,F,0,Male,Other
70,Greater than 45,0,1,0,0,5,-173.6748809814453,32.44680404663086,756.626708984375,238.46392822265625,F,0,Male,Caucasian
25,Less than 25,0,6,0,0,1,-31.314666748046875,8.140434265136719,-90.86077880859375,16.467567443847656,M,0,Male,Other
27,Less than 25,0,4,0,0,1,-24.107666015625,4.512039661407471,-105.94326782226562,14.449543952941895,M,0,Male,Other
51,25 - 45,0,2,0,0,0,194.373779296875,5.0735554695129395,-82.20771789550781,21.796236038208008,F,0,Female,Caucasian
81,Greater than 45,0,1,0,0,4,-181.9961700439453,31.484485626220703,689.0391845703125,229.64898681640625,F,0,Male,Caucasian
73,Greater than 45,0,1,0,0,6,-226.61746215820312,39.17395782470703,940.7296142578125,312.62567138671875,F,0,Male,Caucasian
24,25 - 45,0,7,0,0,11,-255.62107849121094,120.37816619873047,814.3944091796875,408.65545654296875,M,1,Male,Other
59,Greater than 45,0,1,0,0,2,-5.75213623046875,16.95372772216797,323.27923583984375,100.24124908447266,F,0,Male,Caucasian
25,Less than 25,0,7,0,0,2,-122.18533325195312,23.090648651123047,32.044677734375,42.74628448486328,M,1,Male,Other
77,Greater than 45,0,1,0,0,5,-174.93377685546875,28.98259162902832,687.9588623046875,220.40029907226562,F,0,Male,Other
34,Greater than 45,0,1,0,0,0,200.3963623046875,3.098348617553711,-98.69302368164062,16.410459518432617,F,0,Male,Other
63,25 - 45,0,1,0,0,1,-0.079071044921875,6.513016700744629,33.582183837890625,40.437740325927734,F,0,Female,Caucasian
54,Greater than 45,0,1,0,0,2,51.88006591796875,13.13863468170166,214.05206298828125,72.99215698242188,F,0,Male,Caucasian
28,Less than 25,0,4,0,0,1,-35.90435791015625,3.4331088066101074,-113.86360168457031,13.767427444458008,M,0,Male,Other
25,25 - 45,0,7,0,0,4,-184.6684112548828,39.49838638305664,215.52880859375,95.82539367675781,M,1,Male,Caucasian
36,25 - 45,0,3,0,0,1,120.84454345703125,2.5714449882507324,-83.20283508300781,16.734067916870117,F,1,Male,Caucasian
28,25 - 45,0,4,0,0,1,231.33984375,4.0449066162109375,-101.87734985351562,13.094375610351562,F,1,Female,Caucasian
26,25 - 45,0,7,0,0,4,-187.0052947998047,41.358741760253906,280.2650146484375,112.41828155517578,M,1,Male,Other
25,Less than 25,0,6,0,0,1,-22.764617919921875,8.510398864746094,-87.83541870117188,16.538724899291992,M,0,Male,Caucasian
24,25 - 45,0,7,0,0,9,-230.44259643554688,89.85185241699219,623.3582763671875,263.7378234863281,M,1,Male,Caucasian
