age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid,sex,race
46,Greater than 45,0,2,0,0,5,166.824462890625,22.437410354614258,593.4636840820312,400.3288879394531,F,0,Male,Caucasian
45,Greater than 45,0,2,0,0,5,162.92095947265625,23.422443389892578,585.3968505859375,400.2910461425781,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,165.6622314453125,22.7264347076416,591.0568237304688,400.3175354003906,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,163.75213623046875,23.20925521850586,587.1105346679688,400.2989501953125,F,0,Male,Other
23,25 - 45,0,8,0,0,1,-51.743408203125,67.1286849975586,262.51165771484375,73.98360443115234,F,1,Female,Other
39,25 - 45,0,3,0,0,6,108.21380615234375,44.074378967285156,492.947509765625,384.6927795410156,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,167.8582763671875,22.183338165283203,595.6077270507812,400.3388366699219,F,0,Male,Other
33,25 - 45,0,4,0,0,7,60.406005859375,83.68460845947266,480.009765625,328.426513671875,F,1,Male,Caucasian
24,25 - 45,0,9,0,0,1,-29.533111572265625,40.92999267578125,271.82696533203125,46.470733642578125,M,1,Female,Caucasian
43,25 - 45,0,2,0,0,5,143.3603515625,29.0271053314209,545.656494140625,400.1002197265625,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,162.6048583984375,23.504030227661133,584.745849609375,400.2878723144531,F,0,Male,Caucasian
25,25 - 45,0,9,0,0,0,-37.252685546875,34.61201477050781,284.80572509765625,24.449918746948242,M,1,Female,Other
23,25 - 45,0,8,0,0,1,-50.869049072265625,69.97254943847656,263.83740234375,74.2627944946289,F,1,Female,Caucasian
23,25 - 45,0,8,0,0,1,-67.2994384765625,76.62918853759766,242.35235595703125,82.98822784423828,F,1,Female,Other
45,Greater than 45,0,2,0,0,5,159.27581787109375,24.380107879638672,577.9058837890625,400.25567626953125,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,170.016845703125,21.66179084777832,600.094970703125,400.3597106933594,F,0,Male,Other
22,25 - 45,0,7,0,0,2,-88.531005859375,91.26737213134766,206.70120239257812,106.79568481445312,F,1,Female,Other
48,Greater than 45,0,2,0,0,5,185.62005615234375,18.22857666015625,632.9619140625,400.50994873046875,F,0,Male,Caucasian
48,Greater than 45,0,2,0,0,5,181.80426025390625,19.01620101928711,624.8533935546875,400.47344970703125,F,0,Male,Other
42,25 - 45,0,2,0,0,5,136.66180419921875,31.231815338134766,532.3011474609375,400.0342712402344,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,162.42718505859375,23.55000114440918,584.3798828125,400.2862854003906,F,0,Male,Other
33,25 - 45,0,4,0,0,7,56.84075927734375,82.96241760253906,472.23095703125,322.0959777832031,F,1,Male,Caucasian
46,Greater than 45,0,2,0,0,5,167.5023193359375,22.27051544189453,594.8688354492188,400.33544921875,F,0,Male,Other
32,25 - 45,0,4,0,0,7,52.774627685546875,80.26363372802734,458.08868408203125,311.7799377441406,F,1,Male,Other
49,Greater than 45,0,2,0,0,5,192.712890625,16.846891403198242,648.157958984375,400.57769775390625,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,161.88116455078125,23.69182586669922,583.2561645507812,400.28082275390625,F,0,Male,Other
33,25 - 45,0,4,0,0,7,56.64190673828125,82.82896423339844,471.53546142578125,321.5851745605469,F,1,Male,Other
24,25 - 45,0,8,0,0,1,-44.739471435546875,60.07038497924805,270.2042236328125,68.45664978027344,M,1,Female,Other
45,Greater than 45,0,2,0,0,5,162.87066650390625,23.4354190826416,585.293212890625,400.29058837890625,F,0,Male,Caucasian
26,25 - 45,0,9,0,0,0,-8.772308349609375,21.473060607910156,288.99530029296875,20.58156967163086,M,1,Female,Other
23,25 - 45,0,8,0,0,1,-66.33636474609375,78.75322723388672,244.26318359375,83.63272857666016,F,1,Female,Other
45,Greater than 45,0,2,0,0,5,163.18267822265625,23.355125427246094,585.9364624023438,400.29351806640625,F,0,Male,Other
26,25 - 45,0,9,0,0,0,-6.507781982421875,20.675498962402344,289.32177734375,20.308042526245117,M,1,Female,Caucasian
46,Greater than 45,0,2,0,0,5,169.3177490234375,21.829404830932617,598.64013671875,400.3529052734375,F,0,Male,Caucasian
46,Greater than 45,0,2,0,0,5,166.8438720703125,22.432594299316406,593.5037231445312,400.3291015625,F,0,Male,Caucasian
45,Greater than 45,0,2,0,0,5,163.37054443359375,23.306909561157227,586.3239135742188,400.29534912109375,F,0,Male,Other
23,25 - 45,0,8,0,0,1,-76.75711059570312,82.31575775146484,229.95819091796875,88.77806091308594,F,1,Female,Other
25,25 - 45,0,7,0,0,2,-5.52728271484375,47.873046875,289.4644775390625,118.94960021972656,F,1,Male,Other
47,Greater than 45,0,2,0,0,5,175.78570556640625,20.325481414794922,612.1577758789062,400.4154357910156,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,167.3690185546875,22.303258895874023,594.5923461914062,400.3340759277344,F,0,Male,Caucasian
31,25 - 45,0,5,0,0,6,38.501800537109375,62.28884506225586,409.23248291015625,236.5666961669922,F,1,Male,Other
46,Greater than 45,0,2,0,0,5,168.62158203125,21.997556686401367,597.1928100585938,400.3463134765625,F,0,Male,Caucasian
45,Greater than 45,0,2,0,0,5,163.47491455078125,23.2801513671875,586.5386962890625,400.2964782714844,F,0,Male,Other
30,25 - 45,0,4,0,0,5,71.32537841796875,56.3625602722168,380.519775390625,260.1212463378906,F,1,Male,Other
46,Greater than 45,0,2,0,0,5,168.721923828125,21.973224639892578,597.4012451171875,400.34722900390625,F,0,Male,Caucasian
25,25 - 45,0,9,0,0,0,-31.046844482421875,31.184661865234375,285.7327880859375,23.53348159790039,M,1,Female,Other
45,Greater than 45,0,2,0,0,5,159.4610595703125,24.33052635192871,578.2855834960938,400.25750732421875,F,0,Male,Other
34,25 - 45,0,4,0,0,7,67.9803466796875,76.37629699707031,483.3299560546875,337.4306945800781,F,1,Male,Other
45,Greater than 45,0,2,0,0,5,162.12554931640625,23.628263473510742,583.7587890625,400.2833251953125,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,163.30963134765625,23.32254409790039,586.1981201171875,400.2948913574219,F,0,Male,Caucasian
48,Greater than 45,0,2,0,0,5,187.41259765625,17.869503021240234,636.7866821289062,400.52716064453125,F,0,Male,Other
38,25 - 45,0,3,0,0,6,105.79669189453125,45.51425552368164,494.09832763671875,382.9394226074219,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,171.3856201171875,21.33721923828125,602.9479370117188,400.3730773925781,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,169.497802734375,21.786094665527344,599.0148315429688,400.3547058105469,F,0,Male,Other
50,Greater than 45,0,2,0,0,5,204.5859375,14.754928588867188,673.9647216796875,400.69122314453125,F,0,Male,Caucasian
25,25 - 45,0,9,0,0,0,-50.659454345703125,43.37637710571289,282.77288818359375,26.59054183959961,M,1,Female,Other
26,25 - 45,0,7,0,0,2,-29.495635986328125,52.04911804199219,293.6236572265625,98.09269714355469,M,1,Female,Caucasian
46,Greater than 45,0,2,0,0,5,172.43035888671875,21.09269142150879,605.129150390625,400.3830261230469,F,0,Male,Caucasian
45,Greater than 45,0,2,0,0,5,163.8536376953125,23.18334197998047,587.3204345703125,400.30010986328125,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,158.7965087890625,24.508813858032227,576.9237670898438,400.25091552734375,F,0,Male,Caucasian
26,25 - 45,0,9,0,0,0,-4.63134765625,21.348037719726562,286.8072509765625,22.674829483032227,M,1,Female,Other
46,Greater than 45,0,2,0,0,5,165.56268310546875,22.7513427734375,590.8509521484375,400.31640625,F,0,Male,Other
25,25 - 45,0,9,0,0,0,-54.688568115234375,46.4251594543457,282.1539306640625,27.280363082885742,M,1,Female,Other
23,25 - 45,0,8,0,0,1,-64.46044921875,73.58448028564453,245.7215576171875,80.69622039794922,F,1,Female,Caucasian
30,25 - 45,0,5,0,0,5,30.86663818359375,52.546443939208984,383.8475341796875,196.7319793701172,F,1,Male,Other
45,Greater than 45,0,2,0,0,5,157.0684814453125,24.978391647338867,573.3887329101562,400.2341613769531,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,166.68365478515625,22.472219467163086,593.172119140625,400.3275146484375,F,0,Male,Other
24,25 - 45,0,9,0,0,1,-29.507110595703125,40.882423400878906,271.54669189453125,45.99234390258789,M,1,Female,Other
43,25 - 45,0,2,0,0,5,144.9752197265625,28.518817901611328,548.895263671875,400.1160888671875,F,0,Male,Caucasian
45,Greater than 45,0,2,0,0,5,164.824951171875,22.93685531616211,589.325927734375,400.30938720703125,F,0,Male,Other
24,25 - 45,0,5,0,0,2,11.209747314453125,58.934200286865234,266.30975341796875,154.5354766845703,F,1,Male,Other
45,Greater than 45,0,2,0,0,5,162.0618896484375,23.64479637145996,583.6280517578125,400.28265380859375,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,164.627685546875,22.986705780029297,588.9180297851562,400.3075866699219,F,0,Male,Caucasian
46,Greater than 45,0,2,0,0,5,166.6175537109375,22.48862648010254,593.0347900390625,400.32684326171875,F,0,Male,Caucasian
43,25 - 45,0,2,0,0,5,141.18585205078125,29.72561264038086,541.3070068359375,400.07891845703125,F,0,Male,Other
32,25 - 45,0,4,0,0,7,64.33218383789062,73.17151641845703,441.3603515625,310.610595703125,F,1,Male,Other
22,25 - 45,0,7,0,0,2,-84.50140380859375,90.1150131225586,212.65557861328125,104.40374755859375,F,1,Female,Other
48,Greater than 45,0,2,0,0,5,184.8319091796875,18.388643264770508,631.2830810546875,400.5022277832031,F,0,Male,Caucasian
25,25 - 45,0,9,0,0,0,-40.606964111328125,36.62088394165039,284.301025390625,24.964113235473633,M,1,Female,Caucasian
25,25 - 45,0,9,0,0,0,-26.520660400390625,28.903610229492188,286.40380859375,22.89238166809082,M,1,Female,Caucasian
46,Greater than 45,0,2,0,0,5,168.7552490234375,21.965173721313477,597.470458984375,400.34747314453125,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,166.4364013671875,22.53350067138672,592.6596069335938,400.32501220703125,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,162.59326171875,23.50703239440918,584.7218627929688,400.2878723144531,F,0,Male,Caucasian
38,25 - 45,0,3,0,0,6,105.5230712890625,45.68733215332031,494.02154541015625,382.5960998535156,F,0,Male,Caucasian
24,25 - 45,0,8,0,0,1,-54.536224365234375,61.60689163208008,267.50152587890625,81.9534912109375,M,1,Female,Other
46,Greater than 45,0,2,0,0,5,167.17529296875,22.350862503051758,594.1909790039062,400.332275390625,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,167.47216796875,22.27790069580078,594.8064575195312,400.3349914550781,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,162.5714111328125,23.512693405151367,584.6768798828125,400.2876281738281,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,168.1124267578125,22.12130355834961,596.135498046875,400.3413391113281,F,0,Male,Caucasian
46,Greater than 45,0,2,0,0,5,165.5616455078125,22.7515926361084,590.848876953125,400.31640625,F,0,Male,Caucasian
26,25 - 45,0,9,0,0,0,-17.633575439453125,24.904296875,287.7091064453125,21.696523666381836,M,1,Female,Other
45,Greater than 45,0,2,0,0,5,161.93133544921875,23.678760528564453,583.3595581054688,400.2812805175781,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,162.806640625,23.451915740966797,585.1615600585938,400.2898864746094,F,0,Male,Caucasian
45,Greater than 45,0,2,0,0,5,163.365234375,23.308256149291992,586.3126220703125,400.29534912109375,F,0,Male,Caucasian
45,Greater than 45,0,2,0,0,5,158.69110107421875,24.5372257232666,576.707763671875,400.25,F,0,Male,Other
32,25 - 45,0,5,0,0,7,48.491119384765625,77.19995880126953,443.35784912109375,299.85626220703125,F,1,Male,Caucasian
23,25 - 45,0,8,0,0,1,-42.973785400390625,57.47412872314453,265.09417724609375,60.878353118896484,M,1,Female,Other
23,25 - 45,0,7,0,0,2,-53.482879638671875,71.83650207519531,230.624267578125,108.39786529541016,F,1,Female,Caucasian
25,25 - 45,0,9,0,0,0,-28.862518310546875,30.061899185180664,286.05712890625,23.221202850341797,M,1,Female,Caucasian
46,Greater than 45,0,2,0,0,5,167.276123046875,22.326080322265625,594.399658203125,400.33319091796875,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,160.27276611328125,24.114463806152344,579.9507446289062,400.26519775390625,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,162.8704833984375,23.435455322265625,585.293212890625,400.29058837890625,F,0,Male,Caucasian
45,Greater than 45,0,2,0,0,5,164.96087646484375,22.90256690979004,589.606689453125,400.3107604980469,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,161.88134765625,23.691789627075195,583.2566528320312,400.28106689453125,F,0,Male,Caucasian
45,Greater than 45,0,2,0,0,5,164.125244140625,23.114171981811523,587.8804931640625,400.3025817871094,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,160.355224609375,24.0926456451416,580.119873046875,400.26611328125,F,0,Male,Caucasian
23,25 - 45,0,8,0,0,1,-44.915130615234375,60.33606719970703,265.4140625,64.46116638183594,M,1,Female,Other
45,Greater than 45,0,2,0,0,5,158.56793212890625,24.570436477661133,576.4557495117188,400.2486572265625,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,170.35284423828125,21.581693649291992,600.7947387695312,400.3628845214844,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,156.90325927734375,25.02375030517578,573.0514526367188,400.2325744628906,F,0,Male,Caucasian
26,25 - 45,0,9,0,0,0,-10.5540771484375,22.12238121032715,288.7379150390625,20.799800872802734,M,1,Female,Other
50,Greater than 45,0,2,0,0,5,205.32708740234375,14.6328706741333,675.591064453125,400.6982727050781,F,0,Male,Caucasian
23,25 - 45,0,8,0,0,1,-53.13714599609375,74.00691986083984,262.26409912109375,77.37470245361328,F,1,Female,Other
46,Greater than 45,0,2,0,0,5,167.06072998046875,22.37909507751465,593.953369140625,400.3311462402344,F,0,Male,Other
35,25 - 45,0,4,0,0,7,78.88824462890625,65.89314270019531,486.4622802734375,350.16314697265625,F,1,Male,Caucasian
24,25 - 45,0,9,0,0,1,-29.168670654296875,40.552406311035156,272.32818603515625,46.33476257324219,M,1,Female,Caucasian
46,Greater than 45,0,2,0,0,5,167.5159912109375,22.267154693603516,594.8975830078125,400.33544921875,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,163.654541015625,23.234182357788086,586.909423828125,400.29827880859375,F,0,Male,Other
31,25 - 45,0,5,0,0,6,41.3963623046875,66.3478012084961,419.013671875,253.51400756835938,F,1,Male,Caucasian
46,Greater than 45,0,2,0,0,5,166.90277099609375,22.418073654174805,593.625732421875,400.3295593261719,F,0,Male,Caucasian
29,25 - 45,0,6,0,0,4,14.2642822265625,44.52682876586914,348.10546875,153.2108917236328,M,1,Male,Other
46,Greater than 45,0,2,0,0,5,168.3201904296875,22.070714950561523,596.5665283203125,400.3433837890625,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,160.61370849609375,24.0242862701416,580.6505126953125,400.2685852050781,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,163.7841796875,23.201078414916992,587.177001953125,400.2994079589844,F,0,Male,Other
29,25 - 45,0,6,0,0,4,42.99053955078125,42.47654342651367,349.21575927734375,171.30625915527344,F,1,Male,Other
45,Greater than 45,0,2,0,0,5,160.765380859375,23.984264373779297,580.9620971679688,400.2701721191406,F,0,Male,Caucasian
45,Greater than 45,0,2,0,0,5,164.1405029296875,23.110273361206055,587.9122924804688,400.3028259277344,F,0,Male,Other
23,25 - 45,0,9,0,0,1,-44.60650634765625,57.05783462524414,266.2779541015625,55.449745178222656,M,1,Female,Other
43,25 - 45,0,2,0,0,5,146.78271484375,27.960124969482422,552.5291748046875,400.1337585449219,F,0,Male,Caucasian
46,Greater than 45,0,2,0,0,5,172.0340576171875,21.18513298034668,604.301025390625,400.3791809082031,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,163.4423828125,23.288488388061523,586.4718017578125,400.2960205078125,F,0,Male,Other
23,25 - 45,0,8,0,0,1,-59.033935546875,72.24156188964844,253.26953125,78.41827392578125,F,1,Female,Caucasian
46,Greater than 45,0,2,0,0,5,166.77490234375,22.449684143066406,593.3607788085938,400.32843017578125,F,0,Male,Caucasian
31,25 - 45,0,5,0,0,6,43.3951416015625,69.27312469482422,425.81854248046875,265.85760498046875,F,1,Male,Caucasian
48,Greater than 45,0,2,0,0,5,182.4619140625,18.8781681060791,626.2474975585938,400.4795837402344,F,0,Male,Caucasian
44,Greater than 45,0,2,0,0,5,156.0633544921875,25.255537033081055,571.3367919921875,400.2243957519531,F,0,Male,Caucasian
46,Greater than 45,0,2,0,0,5,168.77325439453125,21.96078872680664,597.5079345703125,400.3476867675781,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,171.07366943359375,21.41077423095703,602.2969360351562,400.3699035644531,F,0,Male,Caucasian
46,Greater than 45,0,2,0,0,5,169.71221923828125,21.734661102294922,599.460693359375,400.35675048828125,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,162.99456787109375,23.403501510620117,585.5487670898438,400.2917175292969,F,0,Male,Caucasian
46,Greater than 45,0,2,0,0,5,165.4561767578125,22.778045654296875,590.6307373046875,400.31573486328125,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,164.6812744140625,22.973155975341797,589.0291748046875,400.3082580566406,F,0,Male,Other
32,25 - 45,0,4,0,0,5,86.13064575195312,55.0272216796875,399.3968505859375,294.0559997558594,F,1,Male,Other
45,Greater than 45,0,2,0,0,5,157.89886474609375,24.75165367126465,575.08642578125,400.2423095703125,F,0,Male,Other
23,25 - 45,0,8,0,0,1,-56.47540283203125,78.77913665771484,259.44390869140625,78.81417083740234,F,1,Female,Caucasian
26,25 - 45,0,9,0,0,0,-13.171600341796875,24.160701751708984,286.39111328125,23.01883316040039,M,1,Female,Other
31,25 - 45,0,5,0,0,7,46.32763671875,73.75130462646484,435.878173828125,284.96502685546875,F,1,Male,Other
44,25 - 45,0,2,0,0,5,149.07049560546875,27.268339157104492,557.1420288085938,400.15618896484375,F,0,Male,Other
26,25 - 45,0,3,0,0,1,21.06341552734375,28.299142837524414,228.4500732421875,157.86810302734375,F,0,Male,Caucasian
24,25 - 45,0,9,0,0,0,-32.6739501953125,42.05961990356445,273.12896728515625,41.00722885131836,M,1,Female,Caucasian
46,Greater than 45,0,2,0,0,5,165.808837890625,22.689773559570312,591.3601684570312,400.31890869140625,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,169.221923828125,21.852460861206055,598.4408569335938,400.35198974609375,F,0,Male,Other
35,25 - 45,0,4,0,0,7,80.01461791992188,64.8904037475586,486.78424072265625,351.4958801269531,F,1,Male,Caucasian
24,25 - 45,0,8,0,0,1,-40.16107177734375,53.55315017700195,272.26458740234375,62.16304397583008,M,1,Female,Caucasian
45,Greater than 45,0,2,0,0,5,164.95404052734375,22.9042911529541,589.592529296875,400.31097412109375,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,160.77484130859375,23.981748580932617,580.9818725585938,400.2701721191406,F,0,Male,Other
25,25 - 45,0,9,0,0,0,-36.18817138671875,33.99802780151367,284.9652099609375,24.289474487304688,M,1,Female,Other
46,Greater than 45,0,2,0,0,5,167.6514892578125,22.233943939208984,595.1788330078125,400.3368225097656,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,160.75750732421875,23.986331939697266,580.9461059570312,400.2701721191406,F,0,Male,Other
22,25 - 45,0,7,0,0,2,-81.91015625,88.87642669677734,221.98321533203125,97.9259033203125,F,1,Female,Other
28,25 - 45,0,6,0,0,3,26.640228271484375,42.482078552246094,329.045654296875,148.83651733398438,F,1,Male,Other
47,Greater than 45,0,2,0,0,5,174.9326171875,20.51793098449707,610.3674926757812,400.4070739746094,F,0,Male,Other
24,25 - 45,0,9,0,0,0,-80.14385986328125,71.29922485351562,278.14385986328125,32.2208366394043,M,1,Female,Caucasian
25,25 - 45,0,9,0,0,0,-45.7108154296875,39.906375885009766,283.52825927734375,25.773361206054688,M,1,Female,Caucasian
47,Greater than 45,0,2,0,0,5,176.065185546875,20.262800216674805,612.7449340820312,400.4179382324219,F,0,Male,Caucasian
26,25 - 45,0,6,0,0,3,28.769287109375,48.8697624206543,310.5550537109375,162.27398681640625,F,1,Male,Caucasian
46,Greater than 45,0,2,0,0,5,167.37054443359375,22.302881240844727,594.5956420898438,400.3343200683594,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,162.55841064453125,23.516035079956055,584.6500244140625,400.28741455078125,F,0,Male,Other
31,25 - 45,0,5,0,0,6,37.52178955078125,60.961307525634766,405.94097900390625,231.06874084472656,F,1,Male,Caucasian
36,25 - 45,0,3,0,0,7,85.65771484375,60.078582763671875,488.39501953125,358.2227783203125,F,1,Male,Caucasian
46,Greater than 45,0,2,0,0,5,165.44598388671875,22.780597686767578,590.6098022460938,400.3155212402344,F,0,Male,Caucasian
45,Greater than 45,0,2,0,0,5,162.3497314453125,23.5700740814209,584.2201538085938,400.28558349609375,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,166.39508056640625,22.543760299682617,592.5738525390625,400.3245849609375,F,0,Male,Other
29,25 - 45,0,5,0,0,4,45.4959716796875,44.758941650390625,348.84881591796875,180.23812866210938,F,1,Male,Other
46,Greater than 45,0,2,0,0,5,167.88214111328125,22.17751693725586,595.6569213867188,400.3390808105469,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,158.330810546875,24.634519577026367,575.9703369140625,400.24639892578125,F,0,Male,Caucasian
23,25 - 45,0,8,0,0,1,-46.678741455078125,63.051673889160156,267.38067626953125,69.47007751464844,M,1,Female,Other
45,Greater than 45,0,2,0,0,5,161.97845458984375,23.666505813598633,583.4561157226562,400.281982421875,F,0,Male,Caucasian
48,Greater than 45,0,2,0,0,5,186.29705810546875,18.09214210510254,634.4052734375,400.51629638671875,F,0,Male,Caucasian
26,25 - 45,0,9,0,0,0,-4.78363037109375,21.59012222290039,286.4012451171875,23.07911491394043,M,1,Female,Other
45,Greater than 45,0,2,0,0,5,163.0001220703125,23.40206527709961,585.56005859375,400.2917175292969,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,168.66094970703125,21.98799705505371,597.2747802734375,400.3465576171875,F,0,Male,Caucasian
33,25 - 45,0,4,0,0,7,56.063873291015625,82.44194793701172,469.51556396484375,320.10357666015625,F,1,Male,Other
46,Greater than 45,0,2,0,0,5,165.19232177734375,22.84430503845215,590.0852661132812,400.3130187988281,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,172.97265625,20.966840744018555,606.2627563476562,400.38824462890625,F,0,Male,Other
25,25 - 45,0,9,0,0,0,-37.74224853515625,34.898075103759766,284.7320556640625,24.524023056030273,M,1,Female,Other
35,25 - 45,0,4,0,0,7,76.31674194335938,68.23665618896484,485.72576904296875,347.13372802734375,F,1,Male,Caucasian
31,25 - 45,0,5,0,0,7,46.297454833984375,73.7040786743164,435.77410888671875,284.76220703125,F,1,Male,Other
45,Greater than 45,0,2,0,0,5,163.2274169921875,23.343624114990234,586.028564453125,400.2939758300781,F,0,Male,Other
34,25 - 45,0,4,0,0,7,69.77877807617188,74.54798889160156,483.84814453125,339.5087585449219,F,1,Male,Caucasian
24,25 - 45,0,9,0,0,1,-47.7908935546875,56.33648681640625,268.81317138671875,49.43080139160156,M,1,Female,Caucasian
47,Greater than 45,0,2,0,0,5,175.67431640625,20.350496292114258,611.9238891601562,400.414306640625,F,0,Male,Caucasian
23,25 - 45,0,7,0,0,1,-63.75048828125,73.30241394042969,233.2164306640625,93.75048828125,F,1,Female,Other
25,25 - 45,0,9,0,0,0,-28.710205078125,29.985145568847656,286.0797119140625,23.199674606323242,M,1,Female,Caucasian
32,25 - 45,0,4,0,0,7,55.47601318359375,82.04972076416016,467.46551513671875,318.6029052734375,F,1,Male,Other
45,Greater than 45,0,2,0,0,5,163.59564208984375,23.249277114868164,586.7879028320312,400.297607421875,F,0,Male,Other
46,Greater than 45,0,2,0,0,5,169.51422119140625,21.78215789794922,599.0487670898438,400.3549499511719,F,0,Male,Other
24,25 - 45,0,7,0,0,1,-43.3643798828125,61.363746643066406,251.887451171875,91.40228271484375,F,1,Female,Caucasian
26,25 - 45,0,5,0,0,3,31.696807861328125,55.08954620361328,304.796142578125,178.03292846679688,F,1,Male,Caucasian
46,Greater than 45,0,2,0,0,5,171.775390625,21.245695114135742,603.760986328125,400.376708984375,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,162.2763671875,23.589086532592773,584.0694580078125,400.284912109375,F,0,Male,Caucasian
25,25 - 45,0,9,0,0,0,-13.4111328125,25.067615509033203,284.8978271484375,24.56957244873047,M,1,Female,Caucasian
23,25 - 45,0,8,0,0,0,-100.1929931640625,99.67005157470703,274.85235595703125,36.96415710449219,F,1,Female,Caucasian
47,Greater than 45,0,2,0,0,5,178.9251708984375,19.632041931152344,618.7661743164062,400.4455871582031,F,0,Male,Other
25,25 - 45,0,9,0,0,0,-19.257354736328125,30.826053619384766,279.1505126953125,31.5611572265625,M,1,Female,Caucasian
25,25 - 45,0,9,0,0,0,-1.310760498046875,19.761953353881836,284.64111328125,25.31854248046875,M,1,Female,Caucasian
45,Greater than 45,0,2,0,0,5,163.82940673828125,23.189523696899414,587.270263671875,400.29986572265625,F,0,Male,Other
47,Greater than 45,0,2,0,0,5,174.8680419921875,20.532577514648438,610.2321166992188,400.4066162109375,F,0,Male,Other
45,Greater than 45,0,2,0,0,5,162.0638427734375,23.644311904907227,583.632080078125,400.28265380859375,F,0,Male,Caucasian
36,25 - 45,0,3,0,0,6,90.03701782226562,56.577903747558594,489.64068603515625,363.50250244140625,F,1,Male,Other
