age,age_cat,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid,sex,race
66,Greater than 45,0,9,0,0,11,606.0279541015625,39.79450607299805,541.5587768554688,312.48333740234375,F,1,Male,Other
41,Less than 25,0,3,0,0,2,-153.07913208007812,11.711861610412598,14.693328857421875,103.70032501220703,F,0,Male,Other
29,25 - 45,0,2,0,0,2,-87.20892333984375,11.615860939025879,15.40533447265625,98.9422836303711,M,1,Male,Other
31,25 - 45,0,2,0,0,2,-76.39071655273438,12.300621032714844,30.688507080078125,104.32760620117188,M,0,Male,Other
28,Less than 25,0,3,0,0,1,-205.3453826904297,9.53444766998291,-31.04095458984375,86.90325927734375,F,0,Female,Caucasian
38,25 - 45,0,3,0,0,3,109.3756103515625,15.040555953979492,98.47903442382812,123.0529556274414,M,1,Male,Caucasian
32,Less than 25,0,3,0,0,1,-193.74740600585938,10.034808158874512,-19.580657958984375,90.64447784423828,F,0,Male,Other
48,25 - 45,0,6,0,0,4,268.02581787109375,20.414867401123047,206.7059326171875,163.78915405273438,F,1,Male,Caucasian
30,25 - 45,0,2,0,0,1,-121.95147705078125,11.005321502685547,5.105712890625,95.11336517333984,M,0,Male,Other
29,Less than 25,0,3,0,0,1,-177.3479766845703,9.858874320983887,-16.83935546875,87.90717315673828,F,0,Male,Caucasian
26,25 - 45,0,2,0,0,2,-23.142852783203125,12.06004524230957,23.5157470703125,100.36815643310547,M,1,Male,Other
23,25 - 45,0,2,0,0,2,-38.029632568359375,11.677986145019531,12.023406982421875,97.68296813964844,M,1,Male,Other
29,Less than 25,0,3,0,0,1,-202.20838928222656,9.754966735839844,-26.900146484375,88.70667266845703,F,0,Female,Other
30,25 - 45,0,2,0,0,2,-26.876983642578125,13.124923706054688,46.35296630859375,109.49809265136719,M,1,Male,Other
40,Less than 25,0,3,0,0,2,-159.81350708007812,11.901848793029785,13.401702880859375,106.09929656982422,F,0,Female,Caucasian
32,Less than 25,0,3,0,0,1,-197.14523315429688,9.922975540161133,-22.2437744140625,89.82752227783203,F,0,Male,Other
25,25 - 45,0,2,0,0,2,-45.87982177734375,11.71225643157959,14.414947509765625,98.11082458496094,M,1,Male,Other
26,25 - 45,0,2,0,0,2,-53.346038818359375,11.737128257751465,15.648406982421875,98.49516296386719,M,1,Male,Other
32,25 - 45,0,3,0,0,2,-81.1158447265625,12.618865966796875,38.741912841796875,106.94230651855469,F,0,Male,Caucasian
31,25 - 45,0,3,0,0,2,-68.647705078125,12.939949989318848,43.560791015625,109.28892517089844,F,0,Male,Other
23,Less than 25,0,3,0,0,1,-218.55755615234375,8.73884391784668,-46.942626953125,80.52467346191406,F,0,Female,Other
44,25 - 45,0,5,0,0,3,201.10223388671875,17.990734100341797,158.84902954101562,145.3257598876953,M,1,Male,Other
32,Less than 25,0,3,0,0,1,-187.172119140625,9.983214378356934,-17.210296630859375,89.64464569091797,F,0,Male,Other
38,25 - 45,0,2,0,0,2,-102.87875366210938,12.50462532043457,35.638580322265625,107.42296600341797,F,0,Male,Other
32,25 - 45,0,2,0,0,2,-82.36947631835938,12.36536979675293,33.733154296875,104.85221862792969,F,0,Male,Other
49,25 - 45,0,6,0,0,4,242.80694580078125,19.709909439086914,193.37646484375,158.68618774414062,F,1,Male,Caucasian
25,25 - 45,0,2,0,0,2,-49.056060791015625,11.699551582336426,14.478546142578125,98.08952331542969,M,1,Male,Other
35,25 - 45,0,2,0,0,2,-115.4613037109375,12.025164604187012,25.266876220703125,103.79097747802734,F,0,Male,Other
30,25 - 45,0,2,0,0,1,-149.83261108398438,10.300884246826172,-7.939239501953125,90.20846557617188,F,0,Male,Other
28,Less than 25,0,3,0,0,1,-205.69454956054688,9.376232147216797,-32.84088134765625,85.41937255859375,F,0,Male,Caucasian
33,Less than 25,0,3,0,0,1,-188.16165161132812,10.168044090270996,-16.411407470703125,91.67286682128906,F,0,Male,Caucasian
24,Less than 25,0,3,0,0,1,-215.34024047851562,8.910680770874023,-43.408050537109375,81.89502716064453,F,0,Female,Caucasian
26,25 - 45,0,2,0,0,2,-29.108612060546875,12.400107383728027,29.44091796875,103.2912826538086,M,1,Male,Other
31,Less than 25,0,3,0,0,1,-167.7955780029297,10.252847671508789,-8.71551513671875,90.89533996582031,F,0,Male,Other
49,25 - 45,0,6,0,0,4,246.83270263671875,20.187915802001953,200.27105712890625,162.68824768066406,F,1,Male,Other
37,Less than 25,0,3,0,0,2,-170.99740600585938,11.119219779968262,0.93096923828125,99.41341400146484,F,0,Male,Other
36,25 - 45,0,2,0,0,2,18.434417724609375,14.02642822265625,69.32589721679688,115.80438995361328,M,1,Male,Caucasian
31,25 - 45,0,2,0,0,2,-97.76617431640625,11.935489654541016,23.83087158203125,101.97010803222656,F,0,Male,Other
57,Greater than 45,0,2,0,0,3,-53.431488037109375,14.930252075195312,80.51205444335938,127.88374328613281,F,0,Male,Caucasian
26,25 - 45,0,2,0,0,2,-36.696746826171875,12.158543586730957,23.760223388671875,101.57601928710938,M,1,Male,Other
27,25 - 45,0,2,0,0,2,-37.609222412109375,12.456571578979492,30.546478271484375,104.22539520263672,M,1,Male,Other
41,25 - 45,0,3,0,0,3,105.75396728515625,15.079391479492188,98.9039306640625,123.39990234375,M,1,Male,Caucasian
28,Less than 25,0,3,0,0,1,-205.2650909423828,9.260625839233398,-33.576416015625,84.24028778076172,F,0,Male,Other
31,Less than 25,0,3,0,0,1,-187.27565002441406,9.78812313079834,-19.073333740234375,87.76531219482422,F,0,Male,Other
59,Greater than 45,0,8,0,0,7,418.54266357421875,27.477968215942383,336.7923583984375,217.95216369628906,F,1,Male,Other
31,Less than 25,0,3,0,0,1,-167.74612426757812,10.25489616394043,-8.702117919921875,90.90644836425781,F,0,Male,Other
23,Less than 25,0,2,0,0,1,-219.1102294921875,8.786466598510742,-46.72216796875,81.030029296875,F,0,Female,Caucasian
35,25 - 45,0,2,0,0,2,30.468170166015625,13.571264266967773,61.22442626953125,111.9963150024414,M,1,Male,Other
53,25 - 45,0,7,0,0,5,335.168701171875,23.52309799194336,263.697998046875,187.78810119628906,F,1,Male,Other
43,25 - 45,0,4,0,0,3,151.0235595703125,16.2663631439209,126.0762939453125,132.31297302246094,M,1,Male,Other
32,25 - 45,0,2,0,0,2,-75.86337280273438,12.299991607666016,31.4471435546875,104.23015594482422,M,0,Male,Other
26,Less than 25,0,3,0,0,1,-211.26890563964844,9.109132766723633,-38.888519287109375,83.39613342285156,F,0,Male,Caucasian
42,Less than 25,0,2,0,0,2,-142.97821044921875,12.036341667175293,21.488311767578125,106.02201843261719,F,0,Male,Other
43,25 - 45,0,5,0,0,4,164.19140625,18.503332138061523,160.37503051757812,150.9261474609375,F,1,Male,Caucasian
42,Less than 25,0,3,0,0,2,-151.03427124023438,12.035174369812012,18.325164794921875,106.70549011230469,F,0,Male,Caucasian
30,25 - 45,0,2,0,0,2,-36.529266357421875,12.791152000427246,39.918121337890625,106.9463882446289,M,1,Male,Other
60,Greater than 45,0,8,0,0,7,415.3270263671875,27.554380416870117,338.5458984375,218.84072875976562,F,1,Male,Caucasian
28,25 - 45,0,2,0,0,2,-67.6300048828125,11.735960006713867,17.025299072265625,99.02522277832031,M,1,Male,Other
33,25 - 45,0,2,0,0,2,27.294952392578125,13.052051544189453,50.6280517578125,107.8929672241211,M,1,Male,Other
49,25 - 45,0,6,0,0,4,261.86712646484375,20.37599754333496,205.23080444335938,163.71209716796875,F,1,Male,Other
29,25 - 45,0,2,0,0,2,-74.4903564453125,11.750192642211914,18.547515869140625,99.42543029785156,M,1,Male,Caucasian
65,Greater than 45,0,9,0,0,8,451.63922119140625,29.935331344604492,379.70318603515625,237.61911010742188,F,1,Male,Other
25,25 - 45,0,2,0,0,2,-43.878204345703125,11.748251914978027,14.979736328125,98.36871337890625,M,1,Male,Other
31,25 - 45,0,2,0,0,2,-22.421295166015625,12.658041954040527,39.255126953125,105.163818359375,M,1,Male,Other
27,Less than 25,0,3,0,0,1,-207.72715759277344,9.428132057189941,-33.462432861328125,86.10307312011719,F,0,Female,Other
54,25 - 45,0,7,0,0,5,320.45953369140625,23.409217834472656,260.39044189453125,187.4898681640625,F,1,Male,Caucasian
32,Less than 25,0,3,0,0,1,-195.32440185546875,9.93005657196045,-21.359375,89.76905822753906,F,0,Male,Other
23,Less than 25,0,2,0,0,1,-219.90887451171875,8.764758110046387,-47.5599365234375,80.9255599975586,F,0,Female,Other
28,25 - 45,0,2,0,0,2,-24.853424072265625,12.753448486328125,38.199493408203125,106.14167022705078,M,1,Male,Other
25,Less than 25,0,3,0,0,1,-212.0919189453125,9.124300003051758,-38.97308349609375,83.5728988647461,F,0,Female,Caucasian
39,Less than 25,0,2,0,0,2,-147.72003173828125,11.4606294631958,13.37957763671875,100.87985229492188,F,0,Male,Caucasian
33,Less than 25,0,3,0,0,1,-171.35545349121094,10.3594331741333,-6.78680419921875,92.17142486572266,F,0,Male,Other
45,25 - 45,0,5,0,0,4,209.79229736328125,19.44651222229004,181.09982299804688,157.29249572753906,F,1,Male,Other
27,25 - 45,0,2,0,0,2,-52.25146484375,12.048274993896484,21.853607177734375,101.27053833007812,M,1,Male,Other
27,25 - 45,0,2,0,0,2,-9.869384765625,12.267590522766113,30.23699951171875,101.92909240722656,M,1,Male,Caucasian
44,25 - 45,0,5,0,0,4,199.0797119140625,19.242902755737305,176.88812255859375,156.1539764404297,F,1,Male,Caucasian
29,25 - 45,0,2,0,0,1,-132.31585693359375,10.522571563720703,-4.8121337890625,91.22643280029297,M,0,Male,Caucasian
50,25 - 45,0,8,0,0,6,406.28839111328125,26.244470596313477,313.5994873046875,207.87791442871094,F,1,Male,Other
29,25 - 45,0,2,0,0,2,-34.331390380859375,12.868767738342285,40.429229736328125,107.60086059570312,M,1,Male,Other
56,25 - 45,0,7,0,0,5,310.23016357421875,23.821144104003906,264.832275390625,191.4121551513672,F,1,Male,Caucasian
26,25 - 45,0,2,0,0,2,-35.18182373046875,11.927186965942383,20.057708740234375,99.44129180908203,M,1,Male,Caucasian
22,Less than 25,0,2,0,0,1,-224.0535888671875,8.417903900146484,-54.275543212890625,78.0871810913086,F,0,Female,Other
30,25 - 45,0,2,0,0,2,-119.21795654296875,11.262555122375488,10.125518798828125,97.19483947753906,F,0,Male,Other
26,25 - 45,0,2,0,0,2,-40.275421142578125,11.8877592086792,19.0093994140625,99.22215270996094,M,1,Male,Other
38,Less than 25,0,3,0,0,2,-166.627197265625,11.253534317016602,4.176788330078125,100.3756332397461,F,0,Male,Other
30,25 - 45,0,2,0,0,2,-65.54830932617188,11.96604061126709,23.449554443359375,100.83045196533203,M,1,Male,Caucasian
26,25 - 45,0,2,0,0,2,-40.3419189453125,12.23193645477295,25.741241455078125,102.36170196533203,M,1,Male,Caucasian
51,25 - 45,0,7,0,0,5,295.32318115234375,21.798656463623047,231.6348876953125,174.56930541992188,F,1,Male,Other
65,Greater than 45,0,9,0,0,8,452.51055908203125,29.845243453979492,379.29193115234375,236.5594482421875,F,1,Male,Other
47,Less than 25,0,2,0,0,2,-115.33523559570312,12.930767059326172,39.33282470703125,112.684326171875,F,0,Male,Caucasian
39,Less than 25,0,3,0,0,2,-159.646240234375,11.632268905639648,10.96588134765625,103.48912048339844,F,0,Male,Caucasian
26,25 - 45,0,2,0,0,2,-45.59368896484375,12.046316146850586,21.239593505859375,100.99565887451172,M,1,Male,Other
24,Less than 25,0,2,0,0,1,-214.0145263671875,9.216633796691895,-39.34356689453125,84.68717193603516,F,0,Female,Caucasian
28,25 - 45,0,2,0,0,2,-31.925506591796875,12.706814765930176,37.19024658203125,106.00796508789062,M,1,Male,Other
36,Less than 25,0,3,0,0,2,-171.00408935546875,11.030983924865723,0.187652587890625,98.530517578125,F,0,Male,Caucasian
74,Greater than 45,0,9,0,0,16,727.04345703125,54.75484085083008,754.4144287109375,430.4841003417969,F,1,Male,Caucasian
31,25 - 45,0,2,0,0,1,-151.89541625976562,10.469449996948242,-4.030181884765625,91.71116638183594,F,0,Male,Other
28,25 - 45,0,2,0,0,2,-59.140411376953125,12.064088821411133,23.359588623046875,101.61431884765625,M,1,Male,Other
34,25 - 45,0,3,0,0,2,-92.09359741210938,12.618074417114258,38.135894775390625,107.78328704833984,F,0,Male,Caucasian
33,Less than 25,0,3,0,0,1,-186.91278076171875,10.07098388671875,-16.341217041015625,90.51824951171875,F,0,Male,Other
50,Greater than 45,0,2,0,0,2,-102.38430786132812,13.694687843322754,52.148834228515625,119.03254699707031,F,0,Male,Caucasian
31,25 - 45,0,2,0,0,2,-49.1749267578125,12.9263277053833,43.3306884765625,108.47514343261719,M,1,Male,Other
74,Greater than 45,0,9,0,0,15,703.7510986328125,51.75698471069336,712.303955078125,407.1407470703125,F,1,Male,Caucasian
25,25 - 45,0,2,0,0,2,-34.204803466796875,11.919891357421875,18.937774658203125,99.47188568115234,M,1,Male,Other
34,25 - 45,0,3,0,0,3,115.314453125,15.115243911743164,98.6165771484375,123.53564453125,M,1,Male,Other
26,Less than 25,0,3,0,0,1,-210.28167724609375,9.156952857971191,-37.8927001953125,83.780029296875,F,0,Male,Other
42,25 - 45,0,2,0,0,2,-110.10671997070312,12.411680221557617,33.35113525390625,107.23487091064453,F,0,Male,Caucasian
26,25 - 45,0,2,0,0,2,-50.487823486328125,12.085114479064941,22.31549072265625,101.54497528076172,M,1,Male,Other
63,Greater than 45,0,3,0,0,3,-0.650299072265625,15.509775161743164,100.95819091796875,130.98658752441406,F,0,Male,Caucasian
26,25 - 45,0,2,0,0,2,-49.190032958984375,11.73204231262207,15.4371337890625,98.33970642089844,M,1,Male,Other
25,25 - 45,0,2,0,0,2,-42.901336669921875,11.86989688873291,17.342071533203125,99.37443542480469,M,1,Male,Other
65,Greater than 45,0,8,0,0,7,418.25341796875,29.149593353271484,362.7830810546875,232.59478759765625,F,1,Male,Caucasian
38,25 - 45,0,3,0,0,2,14.150115966796875,14.466676712036133,81.07000732421875,119.8989028930664,F,0,Male,Caucasian
32,25 - 45,0,2,0,0,2,25.418121337890625,13.00317096710205,48.89361572265625,107.50001525878906,M,1,Male,Other
41,25 - 45,0,5,0,0,3,196.81268310546875,17.78410530090332,153.59207153320312,143.8092498779297,M,1,Male,Other
38,Less than 25,0,3,0,0,2,-164.1026153564453,11.519070625305176,7.80413818359375,102.745361328125,F,0,Male,Caucasian
41,Less than 25,0,2,0,0,2,-111.764404296875,12.483024597167969,34.599212646484375,108.08536529541016,F,0,Male,Caucasian
32,Less than 25,0,3,0,0,1,-195.7206573486328,9.869260787963867,-22.137786865234375,89.20478057861328,F,0,Male,Other
35,Less than 25,0,3,0,0,1,-170.61927795410156,10.790462493896484,-1.763214111328125,96.1641845703125,F,0,Male,Other
30,Less than 25,0,3,0,0,1,-199.6654510498047,9.852278709411621,-24.389190673828125,89.38629913330078,F,0,Male,Other
24,25 - 45,0,3,0,0,2,16.2215576171875,12.627203941345215,36.61248779296875,105.2535629272461,M,1,Male,Other
30,25 - 45,0,2,0,0,2,-122.85641479492188,11.139509201049805,7.851715087890625,96.33392333984375,F,0,Male,Other
60,Greater than 45,0,8,0,0,7,431.9560546875,28.149499893188477,348.73529052734375,223.11721801757812,F,1,Male,Caucasian
45,Less than 25,0,2,0,0,2,-124.05117797851562,12.228521347045898,28.9429931640625,106.6132583618164,F,0,Male,Other
41,25 - 45,0,4,0,0,3,155.3170166015625,16.776123046875,132.18658447265625,136.33587646484375,M,1,Male,Other
70,Greater than 45,0,9,0,0,9,526.356201171875,35.52054977416992,471.237060546875,281.7586364746094,F,1,Male,Caucasian
29,25 - 45,0,2,0,0,1,-135.60629272460938,10.464364051818848,-5.736328125,91.05646514892578,M,0,Male,Other
43,25 - 45,0,7,0,0,5,296.70361328125,21.46148681640625,225.575927734375,171.76153564453125,F,1,Male,Other
51,25 - 45,0,6,0,0,4,268.5396728515625,20.78125762939453,213.07080078125,166.99713134765625,F,1,Male,Caucasian
77,Greater than 45,0,9,0,0,17,759.83349609375,60.56612777709961,831.56787109375,477.1819152832031,F,1,Male,Caucasian
52,Greater than 45,0,2,0,0,2,-82.30377197265625,14.109956741333008,63.121368408203125,121.6903076171875,F,0,Male,Caucasian
38,25 - 45,0,2,0,0,2,24.544921875,13.886831283569336,68.19015502929688,114.58631896972656,M,1,Male,Caucasian
33,25 - 45,0,2,0,0,2,-26.254852294921875,12.611713409423828,39.60394287109375,105.01221466064453,M,1,Male,Caucasian
31,Less than 25,0,3,0,0,1,-199.60472106933594,9.678070068359375,-26.0025634765625,87.6946029663086,F,0,Male,Other
30,25 - 45,0,2,0,0,1,-141.84527587890625,10.711678504943848,0.2484130859375,93.4107894897461,F,0,Male,Caucasian
37,Less than 25,0,2,0,0,2,-137.23138427734375,11.600154876708984,16.813323974609375,101.28096771240234,F,0,Male,Other
72,Greater than 45,0,9,0,0,14,698.74853515625,50.734214782714844,698.703125,398.6426086425781,F,1,Male,Caucasian
25,25 - 45,0,2,0,0,2,-40.874481201171875,11.764605522155762,15.019775390625,98.40202331542969,M,1,Male,Other
28,25 - 45,0,9,0,0,5,331.6004638671875,22.016263961791992,236.98114013671875,174.58834838867188,M,1,Male,Other
49,25 - 45,0,7,0,0,5,296.5472412109375,21.612693786621094,227.94677734375,172.9419708251953,F,1,Male,Other
27,Less than 25,0,3,0,0,1,-208.77407836914062,9.206443786621094,-36.43408203125,84.09502410888672,F,0,Male,Other
33,25 - 45,0,2,0,0,2,-107.376708984375,11.948410987854004,24.7777099609375,102.49653625488281,F,0,Male,Caucasian
29,25 - 45,0,2,0,0,2,7.3018798828125,12.55228328704834,37.840057373046875,104.07266235351562,M,1,Male,Other
42,25 - 45,0,2,0,0,2,-78.25445556640625,13.206510543823242,51.365020751953125,112.63605499267578,F,0,Male,Other
35,25 - 45,0,6,0,0,3,194.29534912109375,17.741209030151367,152.00885009765625,143.57742309570312,M,1,Male,Other
65,Greater than 45,0,3,0,0,3,-24.180145263671875,16.502643585205078,105.99237060546875,141.0504150390625,F,0,Male,Caucasian
59,Greater than 45,0,8,0,0,6,360.59796142578125,26.71381378173828,315.14056396484375,214.3095245361328,F,1,Male,Caucasian
35,25 - 45,0,2,0,0,2,-72.74411010742188,12.03127384185791,29.204193115234375,101.8490982055664,M,0,Male,Other
27,25 - 45,0,2,0,0,2,-60.5732421875,11.931787490844727,20.022613525390625,100.56803131103516,M,1,Male,Other
43,25 - 45,0,4,0,0,3,165.26123046875,17.769315719604492,149.51461791992188,144.30462646484375,F,1,Male,Caucasian
45,25 - 45,0,3,0,0,3,38.228607177734375,16.139902114868164,112.727294921875,134.0955352783203,F,0,Male,Caucasian
32,25 - 45,0,2,0,0,2,-92.05859375,11.814258575439453,22.235870361328125,100.66434478759766,M,0,Male,Other
73,Greater than 45,0,9,0,0,20,827.2664794921875,71.0927963256836,978.193115234375,556.494384765625,F,1,Male,Other
31,Less than 25,0,3,0,0,1,-196.2278289794922,9.720732688903809,-23.9395751953125,87.81153869628906,F,0,Male,Other
29,Less than 25,0,3,0,0,1,-202.88101196289062,9.58762264251709,-28.97515869140625,87.16250610351562,F,0,Male,Other
39,Less than 25,0,3,0,0,2,-162.8740234375,11.497236251831055,8.18170166015625,102.43898010253906,F,0,Male,Other
35,25 - 45,0,4,0,0,3,127.7144775390625,15.674009323120117,110.07876586914062,127.89824676513672,M,1,Male,Other
33,Less than 25,0,3,0,0,1,-189.7060546875,10.113789558410645,-17.072509765625,91.11810302734375,F,0,Male,Other
27,25 - 45,0,2,0,0,2,-44.90191650390625,12.26773452758789,26.305328369140625,102.89765167236328,M,1,Male,Other
50,25 - 45,0,2,0,0,2,-69.5736083984375,13.677202224731445,61.29486083984375,116.95628356933594,F,0,Male,Caucasian
39,25 - 45,0,3,0,0,2,65.82369995117188,14.793817520141602,88.22250366210938,121.56362915039062,F,1,Male,Caucasian
35,25 - 45,0,3,0,0,3,34.141204833984375,15.33017349243164,94.59683227539062,125.83988952636719,F,0,Male,Caucasian
47,Greater than 45,0,2,0,0,2,-122.59591674804688,13.198081970214844,40.528839111328125,115.59748840332031,F,0,Male,Caucasian
24,25 - 45,0,2,0,0,2,-10.878326416015625,12.15455436706543,25.11944580078125,101.19644165039062,M,1,Male,Other
30,25 - 45,0,2,0,0,2,-30.030914306640625,13.09457015991211,44.838775634765625,109.42625427246094,M,1,Male,Other
55,25 - 45,0,7,0,0,6,326.55657958984375,24.765886306762695,280.454833984375,198.91384887695312,F,1,Male,Caucasian
38,25 - 45,0,3,0,0,2,-26.292327880859375,13.809268951416016,67.85195922851562,115.3525161743164,F,0,Male,Caucasian
37,25 - 45,0,3,0,0,2,52.113250732421875,14.819012641906738,86.45205688476562,121.71931457519531,F,1,Male,Caucasian
32,25 - 45,0,2,0,0,2,-118.75192260742188,11.586605072021484,17.199127197265625,99.7757797241211,F,0,Male,Other
65,Greater than 45,0,9,0,0,8,474.4263916015625,30.983856201171875,399.0228271484375,245.20578002929688,F,1,Male,Other
26,25 - 45,0,2,0,0,2,-48.32635498046875,11.829300880432129,17.08770751953125,99.17138671875,M,1,Male,Other
47,25 - 45,0,6,0,0,4,237.61822509765625,20.561904907226562,202.96267700195312,166.1307830810547,F,1,Male,Other
29,25 - 45,0,2,0,0,2,-24.961669921875,13.26545524597168,48.128143310546875,110.66539764404297,M,1,Male,Caucasian
64,Greater than 45,0,9,0,0,9,510.23590087890625,32.61634063720703,426.75811767578125,256.96673583984375,F,1,Male,Other
26,25 - 45,0,2,0,0,2,-44.784820556640625,12.216068267822266,25.13922119140625,102.45869445800781,M,1,Male,Caucasian
59,Greater than 45,0,8,0,0,6,348.02447509765625,25.854665756225586,301.51904296875,207.4482421875,F,1,Male,Caucasian
64,Greater than 45,0,9,0,0,8,476.33355712890625,30.781558990478516,395.7381591796875,243.23739624023438,F,1,Male,Other
24,Less than 25,0,3,0,0,1,-217.21652221679688,8.688957214355469,-46.46992492675781,79.88516235351562,F,0,Male,Other
70,Greater than 45,0,9,0,0,12,618.8284912109375,42.19342803955078,575.486083984375,332.3275146484375,F,1,Male,Caucasian
25,25 - 45,0,2,0,0,2,-39.193817138671875,11.869590759277344,18.28466796875,99.14057159423828,M,1,Male,Other
47,Less than 25,0,2,0,0,2,-113.95870971679688,12.619494438171387,36.330108642578125,109.64698028564453,F,0,Male,Other
26,25 - 45,0,2,0,0,2,-40.816192626953125,11.883877754211426,19.1629638671875,99.1906509399414,M,1,Male,Other
28,25 - 45,0,2,0,0,2,-34.057098388671875,12.602781295776367,34.495330810546875,105.23656463623047,M,1,Male,Other
42,Less than 25,0,3,0,0,2,-148.19723510742188,12.22839641571045,19.864105224609375,108.77586364746094,F,0,Male,Caucasian
27,25 - 45,0,2,0,0,2,-22.94708251953125,12.12711238861084,26.624237060546875,100.83566284179688,M,1,Male,Other
36,25 - 45,0,2,0,0,2,-120.92349243164062,11.716911315917969,20.196685791015625,101.166748046875,F,0,Male,Other
29,Less than 25,0,3,0,0,1,-203.08609008789062,9.622055053710938,-28.765289306640625,87.5146713256836,F,0,Male,Caucasian
42,25 - 45,0,5,0,0,4,166.462890625,18.918081283569336,166.45965576171875,154.50759887695312,F,1,Male,Caucasian
43,25 - 45,0,5,0,0,3,175.31182861328125,18.10538673400879,156.630615234375,146.99684143066406,F,1,Male,Caucasian
35,Less than 25,0,3,0,0,2,-180.0255889892578,10.83086109161377,-5.909210205078125,97.3453140258789,F,0,Female,Other
40,25 - 45,0,2,0,0,2,65.68548583984375,14.519942283630371,83.53057861328125,119.28567504882812,M,1,Male,Caucasian
30,Less than 25,0,3,0,0,1,-203.35411071777344,9.395605087280273,-30.484649658203125,85.23059844970703,F,0,Male,Other
23,Less than 25,0,2,0,0,1,-217.9792938232422,8.783178329467773,-46.2315673828125,80.9176254272461,F,0,Female,Other
49,Greater than 45,0,2,0,0,2,-114.09173583984375,13.080068588256836,40.62872314453125,114.25138092041016,F,0,Male,Other
38,25 - 45,0,4,0,0,3,129.9293212890625,16.808002471923828,128.80770874023438,137.10433959960938,F,1,Male,Caucasian
35,25 - 45,0,2,0,0,2,-82.5787353515625,12.576454162597656,39.27630615234375,106.77393341064453,F,0,Male,Caucasian
28,25 - 45,0,2,0,0,2,-45.8973388671875,12.067790985107422,24.97930908203125,100.8118667602539,M,1,Male,Other
30,Less than 25,0,3,0,0,1,-200.1479949951172,9.922149658203125,-24.13787841796875,90.1357192993164,F,0,Female,Caucasian
30,Less than 25,0,3,0,0,1,-165.93441772460938,10.211066246032715,-10.377655029296875,90.3251724243164,F,0,Male,Caucasian
37,25 - 45,0,2,0,0,2,20.815032958984375,13.858419418334961,66.75579833984375,114.35675811767578,M,1,Male,Caucasian
31,Less than 25,0,3,0,0,1,-189.09107971191406,9.88254165649414,-19.0257568359375,88.79754638671875,F,0,Male,Other
44,25 - 45,0,5,0,0,4,206.64306640625,20.2005672454834,191.38082885742188,164.3010711669922,F,1,Male,Caucasian
46,Greater than 45,0,2,0,0,2,-119.86489868164062,13.098308563232422,40.033294677734375,114.52603912353516,F,0,Male,Caucasian
38,Less than 25,0,3,0,0,2,-164.33294677734375,11.319612503051758,5.919708251953125,100.8245620727539,F,0,Male,Other
27,Less than 25,0,3,0,0,1,-208.51568603515625,9.171293258666992,-36.83660888671875,83.77617645263672,F,0,Male,Other
