sex,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,jail_days,offense_to_jail_days,c_days_from_compas,c_charge_degree,two_year_recid
Male,29,25 - 45,Caucasian,0,1,0,0,1,-26.76373291015625,25.879758834838867,174.616455078125,75.61910247802734,M,0
Male,31,25 - 45,African-American,0,1,0,0,1,60.789459228515625,10.760346412658691,10.40155029296875,26.43213653564453,F,1
Male,39,25 - 45,African-American,0,1,0,0,2,-163.6105499267578,3.4260921478271484,57.613311767578125,22.241764068603516,F,1
Male,18,Less than 25,African-American,0,9,0,1,0,-3.499969482421875,13.901973724365234,478.8702392578125,21.400789260864258,F,1
Male,24,25 - 45,African-American,0,6,0,0,1,-4.098358154296875,11.592680931091309,-25.115325927734375,39.348846435546875,F,0
Female,71,Greater than 45,Caucasian,0,1,0,0,2,-229.079833984375,54.25373077392578,353.218994140625,71.2571792602539,M,0
Male,29,Greater than 45,African-American,0,1,0,0,1,-145.93264770507812,12.952404022216797,-101.96096801757812,34.67034149169922,F,0
Female,26,25 - 45,Caucasian,0,1,0,0,0,-64.9381103515625,16.502151489257812,70.1221923828125,22.590301513671875,F,0
Male,20,25 - 45,African-American,0,8,0,0,0,-227.5555419921875,11.02950668334961,-74.43482971191406,20.866201400756836,F,1
Male,48,Greater than 45,African-American,0,1,0,0,1,-168.39767456054688,29.876049041748047,21.54058837890625,35.93644714355469,F,0
Male,41,25 - 45,African-American,0,4,0,0,4,109.63031005859375,12.031512260437012,105.18545532226562,43.68855667114258,F,0
Male,36,Greater than 45,African-American,0,1,0,0,0,-139.64739990234375,15.973421096801758,-149.1310577392578,26.42715072631836,F,1
Male,30,25 - 45,African-American,0,1,0,0,1,-123.9176025390625,10.391565322875977,-120.91058349609375,36.440670013427734,M,0
Male,20,Less than 25,Hispanic,0,2,0,0,0,-138.10858154296875,-0.9835491180419922,-299.7437438964844,1.076656699180603,F,1
Male,38,25 - 45,African-American,0,4,0,0,3,-61.258575439453125,7.17108154296875,-60.76292419433594,23.8702335357666,F,1
Male,29,25 - 45,African-American,0,1,0,0,0,-155.341552734375,3.97149658203125,-131.14309692382812,23.509685516357422,F,1
Male,26,25 - 45,Caucasian,0,5,0,0,4,-93.95150756835938,25.345417022705078,9.77081298828125,23.044668197631836,F,1
Male,23,25 - 45,Caucasian,0,1,0,0,1,-85.20425415039062,12.140924453735352,164.13027954101562,48.64262771606445,M,0
Male,27,Less than 25,African-American,0,9,0,0,16,57.93280029296875,52.0706787109375,-33.545806884765625,38.41223907470703,M,1
Male,28,25 - 45,African-American,0,1,0,0,1,-4.1871337890625,9.893814086914062,-96.70469665527344,48.602516174316406,M,0
Male,31,Greater than 45,Caucasian,0,1,0,0,0,-128.13491821289062,2.0570030212402344,-236.8656005859375,15.703414916992188,F,1
Male,34,25 - 45,African-American,0,2,0,0,2,-111.09686279296875,17.94062042236328,-200.39059448242188,22.123470306396484,F,0
Male,46,25 - 45,African-American,0,3,0,0,2,-4.55328369140625,5.775058746337891,-53.64739990234375,30.014949798583984,M,1
Male,19,Less than 25,African-American,0,7,0,0,0,-28.077850341796875,4.977705001831055,15.83282470703125,25.302906036376953,F,0
Male,37,25 - 45,African-American,0,9,0,0,37,-182.22607421875,157.64141845703125,-135.38612365722656,30.378896713256836,F,1
Male,30,25 - 45,African-American,0,9,0,0,2,52.698394775390625,9.834001541137695,-83.80531311035156,51.03706359863281,M,0
Male,34,25 - 45,Caucasian,0,9,0,0,33,-82.0140380859375,141.30844116210938,-106.75065612792969,26.016069412231445,F,1
Male,32,25 - 45,Caucasian,0,2,0,0,1,-5.69244384765625,12.159587860107422,-45.686798095703125,31.86414337158203,F,0
Male,19,Less than 25,Caucasian,0,3,0,0,0,-40.975921630859375,2.5557374954223633,-259.1517028808594,13.361783027648926,M,1
Male,22,Less than 25,African-American,0,6,0,0,0,116.98028564453125,8.158648490905762,33.278594970703125,31.356294631958008,M,0
Male,23,25 - 45,Caucasian,0,1,0,0,1,38.39990234375,11.988977432250977,-159.72390747070312,36.82274627685547,F,0
Male,21,25 - 45,African-American,0,1,0,0,0,-118.20407104492188,7.767827987670898,-113.00721740722656,21.03253746032715,F,0
Male,32,25 - 45,African-American,0,1,0,0,1,-112.84121704101562,6.125847339630127,-91.20700073242188,33.32854080200195,F,0
Male,38,25 - 45,African-American,0,1,0,0,0,268.706298828125,4.947664260864258,207.37600708007812,32.402584075927734,M,1
Male,52,25 - 45,Hispanic,0,8,0,0,3,114.0545654296875,23.654998779296875,520.4882202148438,94.32926940917969,F,0
Male,26,25 - 45,Caucasian,0,1,0,0,0,46.007904052734375,14.79405403137207,-77.50799560546875,35.426788330078125,M,0
Female,29,25 - 45,African-American,0,1,0,0,1,68.75601196289062,5.08070182800293,65.88623046875,25.80780792236328,F,0
Male,95,Greater than 45,Caucasian,0,4,0,0,1,-4.2293701171875,28.487133026123047,-202.63706970214844,22.55472183227539,M,0
Male,78,Greater than 45,Caucasian,0,1,0,0,0,180.979248046875,47.94995880126953,-108.89701843261719,22.157690048217773,F,1
Male,32,25 - 45,Caucasian,0,5,0,0,1,-55.602081298828125,14.560165405273438,-89.69303894042969,34.332454681396484,F,0
Male,51,Greater than 45,African-American,0,1,0,0,2,-1.1922607421875,10.377573013305664,68.88262939453125,40.18959426879883,M,0
Male,30,25 - 45,African-American,0,6,0,0,2,27.297454833984375,26.778789520263672,102.63845825195312,39.05242919921875,M,1
Male,66,Greater than 45,African-American,0,1,0,0,3,-110.86868286132812,64.17528533935547,290.96832275390625,62.98294448852539,F,0
Male,27,Less than 25,African-American,0,6,0,0,1,108.20635986328125,48.21022033691406,616.4302368164062,39.9926643371582,F,1
Male,27,25 - 45,Caucasian,0,1,0,0,1,-54.028656005859375,4.723722457885742,32.671875,23.499034881591797,M,1
Male,82,Greater than 45,Caucasian,0,1,0,0,4,-253.93959045410156,40.18670654296875,-136.13368225097656,63.9224967956543,M,0
Male,28,Greater than 45,African-American,0,1,0,0,2,566.8576049804688,38.4845085144043,229.7127685546875,20.731136322021484,F,1
Male,36,25 - 45,Caucasian,0,1,0,0,1,-152.13888549804688,16.822362899780273,195.28024291992188,42.78276824951172,F,0
Male,84,Greater than 45,African-American,0,1,0,0,16,16.970123291015625,119.15225982666016,286.2073974609375,82.71583557128906,F,0
Male,24,25 - 45,Caucasian,0,2,0,0,0,-110.62872314453125,3.9161763191223145,-62.654205322265625,20.9908390045166,F,1
Male,40,25 - 45,African-American,0,2,0,0,3,-33.4404296875,19.007179260253906,44.556854248046875,34.497432708740234,F,1
Male,28,25 - 45,Caucasian,0,9,0,0,8,-155.20858764648438,33.34170913696289,-126.40191650390625,25.045242309570312,F,1
Male,33,25 - 45,Caucasian,0,1,0,0,0,173.91510009765625,21.591888427734375,-58.227935791015625,46.047183990478516,F,0
Male,20,Less than 25,Hispanic,0,2,0,0,0,401.38055419921875,-0.9995753169059753,-299.9938659667969,0.036258697509765625,F,1
Male,41,25 - 45,African-American,0,8,0,0,1,104.6614990234375,14.766159057617188,-62.734283447265625,56.96603775024414,F,0
Male,35,25 - 45,Hispanic,0,1,0,0,0,-105.95538330078125,1.2877678871154785,-271.9453430175781,22.530248641967773,F,0
Male,20,Less than 25,Caucasian,0,1,0,0,0,54.72906494140625,1.6247427463531494,-279.40191650390625,15.095855712890625,M,0
Female,28,25 - 45,African-American,0,3,0,0,0,221.801025390625,2.0765161514282227,501.92608642578125,19.923927307128906,M,1
Male,28,25 - 45,Caucasian,0,4,0,0,0,26.784332275390625,5.377600193023682,84.9609375,28.13471031188965,M,1
Male,23,Less than 25,African-American,0,7,0,0,1,43.44830322265625,25.889301300048828,161.20455932617188,29.046388626098633,F,1
Male,24,25 - 45,Caucasian,0,2,0,0,0,142.81561279296875,20.482772827148438,202.35595703125,62.33096694946289,M,0
Male,29,25 - 45,African-American,0,1,0,0,1,-17.654022216796875,9.542243957519531,-89.04556274414062,19.310022354125977,F,1
Male,23,25 - 45,Caucasian,0,1,0,0,0,91.721435546875,22.349098205566406,-73.70257568359375,50.806365966796875,M,0
Male,95,Greater than 45,Caucasian,0,1,0,0,3,-128.46786499023438,44.7211799621582,-192.03549194335938,29.513446807861328,F,0
Female,26,25 - 45,Caucasian,0,2,0,0,1,130.52484130859375,4.775332450866699,686.5574340820312,20.863933563232422,M,0
Male,20,Less than 25,African-American,0,4,0,0,1,6.824127197265625,9.514415740966797,57.87005615234375,31.048095703125,F,0
Male,18,Less than 25,African-American,0,9,0,0,0,-8.08453369140625,3.1372852325439453,157.92105102539062,14.818476676940918,F,1
Female,27,25 - 45,African-American,0,9,0,0,7,298.3975830078125,0.17118656635284424,-106.39924621582031,7.854766845703125,F,1
Male,24,25 - 45,Caucasian,0,7,0,0,1,-57.809356689453125,15.444332122802734,-78.28170776367188,25.015554428100586,M,0
Female,89,Greater than 45,Caucasian,0,9,0,0,5,-98.48968505859375,89.69880676269531,149.72824096679688,47.83020782470703,M,1
Male,89,Greater than 45,Caucasian,0,1,0,0,1,-172.74905395507812,60.771610260009766,22.330078125,48.782676696777344,F,0
Female,27,25 - 45,African-American,0,6,0,0,2,-3.829254150390625,7.661635398864746,-12.349029541015625,28.392147064208984,M,0
Male,28,25 - 45,Caucasian,0,1,0,0,2,-147.93002319335938,23.362594604492188,-141.7076873779297,46.57429504394531,F,0
Male,23,Less than 25,African-American,0,9,0,0,2,811.110107421875,4.33527135848999,60.07623291015625,18.468141555786133,F,0
Male,42,Greater than 45,African-American,0,3,0,0,0,5.10723876953125,13.770925521850586,2.683074951171875,42.5749626159668,M,0
Male,72,Greater than 45,Caucasian,0,3,0,0,0,-0.18121337890625,28.815950393676758,23.756683349609375,34.766197204589844,M,1
Male,22,Less than 25,African-American,0,6,0,0,1,-63.701171875,12.51147174835205,42.700164794921875,21.93311309814453,F,1
Male,42,25 - 45,African-American,0,1,0,0,1,-162.00225830078125,20.710403442382812,-11.51971435546875,36.93809509277344,F,1
Male,25,Less than 25,African-American,0,1,0,0,0,82.01611328125,9.8761568069458,327.9271240234375,33.02714157104492,M,1
Male,29,25 - 45,African-American,0,2,0,0,1,-170.1985626220703,6.078483581542969,-132.73031616210938,23.518070220947266,F,1
Male,36,25 - 45,African-American,0,7,0,0,2,-0.20086669921875,15.311138153076172,92.60238647460938,49.1312141418457,F,1
Female,27,25 - 45,African-American,0,6,0,0,1,59.19219970703125,3.179999351501465,68.20266723632812,21.943763732910156,M,0
Male,21,Less than 25,Other,0,2,0,0,0,-38.057464599609375,-0.9967366456985474,-299.9889221191406,0.41606855392456055,F,0
Male,24,25 - 45,Caucasian,0,1,0,0,0,-16.1395263671875,9.022789001464844,-129.72120666503906,23.015661239624023,F,0
Male,27,Less than 25,African-American,0,1,0,0,0,71.91818237304688,16.799877166748047,484.5516357421875,38.162960052490234,F,1
Male,47,Greater than 45,African-American,0,9,0,0,5,-172.70651245117188,76.81736755371094,87.451171875,37.254905700683594,F,1
Male,28,25 - 45,Caucasian,0,7,0,0,3,-30.5802001953125,15.985424041748047,299.1458740234375,37.162445068359375,M,1
Male,20,25 - 45,Caucasian,0,1,0,0,0,35.76373291015625,6.444761753082275,8.56866455078125,26.41400718688965,M,0
Male,75,Greater than 45,Caucasian,0,1,0,0,0,78.7738037109375,9.785520553588867,-97.7822265625,22.188962936401367,M,1
Male,40,25 - 45,African-American,0,4,0,0,2,73.329833984375,7.51561164855957,-16.712860107421875,34.842796325683594,F,0
Male,27,25 - 45,African-American,0,2,0,0,1,-8.7388916015625,11.059033393859863,82.28958129882812,30.775022506713867,F,0
Male,34,25 - 45,African-American,0,2,0,0,3,58.79437255859375,17.630176544189453,-28.9669189453125,53.078426361083984,F,0
Male,23,25 - 45,African-American,0,6,0,0,2,1.6160888671875,17.78997039794922,109.24337768554688,25.507539749145508,F,1
Male,35,25 - 45,African-American,0,9,0,0,7,104.96002197265625,19.361387252807617,96.94903564453125,36.490074157714844,M,1
Male,33,25 - 45,African-American,0,1,0,0,0,36.297454833984375,10.274755477905273,121.88226318359375,33.16197967529297,M,1
Male,47,25 - 45,African-American,0,7,0,0,10,-1.420745849609375,13.778592109680176,-25.312469482421875,28.710996627807617,F,1
Male,18,Less than 25,African-American,0,9,0,1,0,659.617431640625,1.1989643573760986,167.78262329101562,11.26671028137207,F,0
Male,26,25 - 45,Caucasian,0,1,0,0,0,181.52081298828125,17.420093536376953,-21.37890625,48.60047912597656,M,0
Male,36,25 - 45,African-American,0,9,0,0,4,64.01504516601562,14.52082633972168,-40.287078857421875,41.30183029174805,F,0
Male,34,25 - 45,African-American,0,2,0,0,2,77.77008056640625,7.434653282165527,11.712738037109375,38.306861877441406,F,0
Male,30,25 - 45,African-American,0,1,0,0,2,-59.718719482421875,14.61899471282959,-8.57916259765625,28.093238830566406,F,1
Male,27,25 - 45,African-American,0,1,0,0,2,673.48193359375,5.575189590454102,-187.62570190429688,15.230238914489746,F,0
Male,25,25 - 45,African-American,0,5,0,0,0,371.78594970703125,3.472874164581299,-157.2292022705078,12.291245460510254,F,1
Male,19,Less than 25,African-American,0,9,0,0,0,-210.69081115722656,9.573201179504395,87.4010009765625,23.361705780029297,F,1
Male,33,25 - 45,African-American,0,4,0,0,0,344.6405029296875,13.290608406066895,157.71990966796875,40.93901443481445,F,0
Female,21,Less than 25,African-American,0,9,0,0,1,-209.1082763671875,21.146575927734375,-159.78514099121094,13.218108177185059,F,1
Female,69,Greater than 45,Caucasian,0,1,0,0,1,-92.0338134765625,10.391475677490234,175.97003173828125,25.093284606933594,M,0
Male,27,Less than 25,Hispanic,0,1,0,0,1,-194.22752380371094,10.2578125,71.007080078125,46.64567947387695,F,1
Male,19,Less than 25,Caucasian,0,9,0,0,0,-224.37257385253906,8.241551399230957,-164.5552978515625,19.24815559387207,F,1
Male,30,Greater than 45,African-American,0,9,0,0,1,-148.81378173828125,36.94496536254883,-74.89976501464844,30.825105667114258,M,1
Male,32,25 - 45,African-American,0,1,0,0,2,112.01495361328125,12.125166893005371,-27.85028076171875,55.868309020996094,M,0
Male,24,25 - 45,African-American,0,3,0,0,1,-45.862762451171875,3.0345563888549805,-140.19937133789062,32.67112731933594,M,0
Male,61,Greater than 45,Caucasian,0,1,0,0,0,-78.50689697265625,17.04116439819336,-52.76934814453125,29.835695266723633,M,0
Female,42,25 - 45,African-American,0,8,0,0,5,209.6568603515625,4.858257293701172,832.4510498046875,17.366783142089844,F,1
Male,95,Greater than 45,Caucasian,0,1,0,0,14,-153.389404296875,45.65150451660156,-265.6379089355469,28.730710983276367,M,0
Male,26,25 - 45,Caucasian,0,2,0,0,2,-152.47860717773438,11.67386245727539,-110.13706970214844,24.10002326965332,F,1
Male,22,Greater than 45,Caucasian,0,3,0,0,0,-151.33493041992188,22.851186752319336,39.90753173828125,39.25389099121094,F,0
Male,26,25 - 45,African-American,0,2,0,0,0,-152.06979370117188,2.3612325191497803,-153.25938415527344,17.935590744018555,F,1
Male,53,25 - 45,African-American,0,5,0,0,3,131.75,5.718173503875732,-17.170501708984375,28.892969131469727,M,1
Female,36,25 - 45,Caucasian,0,4,0,0,1,169.9261474609375,1.710148811340332,832.8359375,31.855304718017578,M,0
Male,26,25 - 45,African-American,0,9,0,0,20,-82.71719360351562,45.7061767578125,-65.24595642089844,24.691267013549805,F,1
Male,70,Greater than 45,Caucasian,0,1,0,0,2,-124.127685546875,33.91800308227539,62.568603515625,55.48554992675781,M,0
Male,24,25 - 45,African-American,0,9,0,0,7,-147.39852905273438,20.879695892333984,-200.37435913085938,38.79136657714844,F,0
Female,24,Less than 25,Caucasian,0,7,0,0,0,230.29425048828125,1.3730173110961914,178.39456176757812,12.245468139648438,F,0
Male,30,Greater than 45,African-American,0,1,0,0,0,58.7174072265625,8.063429832458496,80.90512084960938,38.46821212768555,M,0
Female,23,25 - 45,Caucasian,0,2,0,0,1,43.312469482421875,3.6800522804260254,-36.67242431640625,21.900707244873047,M,1
Male,45,25 - 45,African-American,0,9,0,0,6,81.18646240234375,13.402412414550781,-80.99240112304688,43.978172302246094,F,0
Male,25,25 - 45,African-American,0,1,0,0,1,-91.1536865234375,8.216293334960938,-58.89448547363281,25.605438232421875,F,0
Male,34,25 - 45,African-American,0,1,0,0,1,-77.97479248046875,5.054438591003418,-53.4952392578125,25.47490692138672,F,1
Male,19,Less than 25,African-American,0,9,0,0,1,-199.6764678955078,12.906516075134277,-90.645263671875,20.980188369750977,F,1
Male,38,25 - 45,Caucasian,0,2,0,0,1,42.17926025390625,13.52885627746582,-10.923126220703125,36.2813606262207,F,0
Male,24,25 - 45,African-American,0,3,0,0,1,7.228546142578125,8.186789512634277,-100.99600219726562,34.033321380615234,F,0
Male,88,Greater than 45,Caucasian,0,1,0,0,2,-73.0390625,31.44744110107422,-46.32814025878906,34.58173370361328,M,1
Male,86,Greater than 45,Caucasian,0,1,0,0,2,-109.669189453125,48.0755729675293,-29.37744140625,35.56887435913086,F,1
Male,37,25 - 45,African-American,0,2,0,0,2,86.97796630859375,13.445013999938965,216.78558349609375,54.1793327331543,M,0
Male,42,25 - 45,African-American,0,1,0,0,1,6.690704345703125,4.922496318817139,1.386016845703125,26.684814453125,F,1
Male,35,25 - 45,African-American,0,2,0,0,1,-50.840118408203125,7.164867401123047,-111.01559448242188,38.950679779052734,F,0
Male,34,25 - 45,African-American,0,2,0,0,2,-64.41021728515625,15.656942367553711,-60.1717529296875,30.722900390625,M,1
Male,51,25 - 45,African-American,0,9,0,0,31,-120.2835693359375,24.937631607055664,-96.7642822265625,27.85823631286621,F,1
Male,25,25 - 45,Caucasian,0,1,0,0,1,-123.51416015625,11.517131805419922,51.225341796875,44.97551345825195,M,0
Female,20,25 - 45,Caucasian,0,1,0,0,0,-74.19073486328125,9.494075775146484,-10.1793212890625,33.706085205078125,M,0
Male,33,25 - 45,African-American,0,2,0,0,0,199.710693359375,3.6349687576293945,-27.7518310546875,38.603050231933594,M,0
Male,26,25 - 45,African-American,0,2,0,0,9,-90.94210815429688,35.72114181518555,203.54702758789062,32.60382080078125,M,1
Male,47,25 - 45,African-American,0,9,0,0,3,118.12359619140625,5.588466644287109,-34.519256591796875,31.670612335205078,F,1
Female,32,25 - 45,African-American,0,2,0,0,1,111.444580078125,4.024537563323975,68.65628051757812,17.280895233154297,F,0
Male,24,25 - 45,African-American,0,1,0,0,0,-149.88046264648438,9.933399200439453,-184.77392578125,18.259201049804688,F,1
Male,35,25 - 45,African-American,0,2,0,0,3,-129.46929931640625,10.251285552978516,-96.14907836914062,33.47856140136719,F,1
Male,42,25 - 45,Hispanic,0,2,0,0,4,-55.849395751953125,12.25965690612793,98.40625,50.75469970703125,F,0
Male,18,Less than 25,African-American,0,9,0,0,0,161.19354248046875,3.4374914169311523,225.1590576171875,21.14221954345703,F,0
Male,44,Greater than 45,African-American,0,1,0,0,4,16.02288818359375,21.790283203125,108.97274780273438,47.3663215637207,F,0
Male,20,Less than 25,African-American,0,2,0,0,0,-104.94332885742188,10.408105850219727,157.66622924804688,22.89510154724121,F,1
Male,22,25 - 45,African-American,0,5,0,0,0,-158.24905395507812,7.478239059448242,-172.63389587402344,24.64141082763672,F,0
Male,32,25 - 45,African-American,0,2,0,0,1,37.386322021484375,5.990171909332275,-28.2259521484375,29.470388412475586,M,1
Male,22,Greater than 45,Caucasian,0,2,0,0,0,-192.58078002929688,28.100515365600586,389.20648193359375,47.24485778808594,F,0
Male,44,Greater than 45,African-American,0,1,0,0,1,42.911956787109375,10.279471397399902,168.03155517578125,43.47666931152344,M,1
Male,37,Greater than 45,African-American,0,3,0,0,2,-125.06845092773438,61.03205108642578,162.14950561523438,61.616668701171875,F,0
Male,32,25 - 45,African-American,0,1,0,0,0,45.409088134765625,3.358992099761963,27.38568115234375,29.390846252441406,M,1
Female,73,Greater than 45,Caucasian,0,1,0,0,3,-231.83367919921875,87.57110595703125,265.10223388671875,51.51409149169922,F,0
Male,33,25 - 45,African-American,0,1,0,0,1,-31.155120849609375,5.498836040496826,-92.5050048828125,22.037355422973633,F,1
Male,20,Less than 25,African-American,0,9,0,0,36,-129.46719360351562,298.55584716796875,-30.832763671875,25.62696647644043,F,1
Male,47,Greater than 45,African-American,0,1,0,0,0,-148.29278564453125,31.681690216064453,341.92901611328125,48.503257751464844,F,1
Female,38,25 - 45,African-American,0,1,0,0,3,-31.0145263671875,6.0165696144104,15.296295166015625,20.553922653198242,F,1
Male,30,25 - 45,African-American,0,7,0,0,6,40.4803466796875,28.26361656188965,-75.83103942871094,50.16096115112305,M,0
Male,18,Less than 25,African-American,0,9,0,2,0,-58.383209228515625,3.9328951835632324,697.84228515625,18.063629150390625,F,1
Male,21,25 - 45,Caucasian,0,2,0,0,1,10.491058349609375,19.126737594604492,516.6102905273438,26.093345642089844,M,1
Male,26,25 - 45,African-American,0,6,0,0,6,-172.14614868164062,30.240917205810547,-103.33903503417969,24.721406936645508,F,1
Female,34,25 - 45,African-American,0,3,0,0,1,62.217742919921875,4.128137588500977,438.736083984375,21.994525909423828,F,0
Male,27,25 - 45,Caucasian,0,9,0,0,21,-48.57098388671875,51.47312927246094,-108.15298461914062,26.159744262695312,M,1
Male,72,Greater than 45,African-American,0,3,0,0,2,22.19549560546875,19.23934555053711,127.2779541015625,55.375640869140625,M,0
Male,34,25 - 45,African-American,0,8,0,0,7,-156.37628173828125,17.762454986572266,37.029388427734375,35.60468292236328,M,1
Male,25,Less than 25,African-American,0,2,0,0,1,79.35650634765625,8.691536903381348,35.373138427734375,28.46013069152832,F,0
Male,33,25 - 45,Caucasian,0,1,0,0,1,-54.196197509765625,33.0670051574707,397.03662109375,44.34756088256836,M,0
Male,23,Less than 25,African-American,0,9,0,0,3,6.70849609375,15.958580017089844,11.393585205078125,27.388687133789062,F,1
Male,20,Less than 25,African-American,0,9,0,0,0,8.4705810546875,5.704204082489014,165.0123291015625,32.57707977294922,F,0
Male,39,25 - 45,African-American,0,1,0,0,2,100.5823974609375,5.576530933380127,-28.857147216796875,39.80094528198242,M,0
Male,26,25 - 45,African-American,0,1,0,0,2,-44.378143310546875,18.681156158447266,-73.92962646484375,43.983158111572266,F,0
Male,23,Less than 25,African-American,0,6,0,0,2,-2.227813720703125,27.80594253540039,92.67892456054688,32.92969512939453,F,1
Male,26,25 - 45,Caucasian,0,5,0,0,0,59.7314453125,14.596620559692383,-67.36241149902344,34.37030029296875,M,0
Female,22,Less than 25,Hispanic,0,7,0,0,0,112.230224609375,-0.9999329447746277,-299.9910583496094,0.1205601692199707,F,0
Male,25,25 - 45,African-American,0,1,0,0,0,-128.57958984375,4.285650730133057,-46.30670166015625,33.95173645019531,M,1
Male,24,25 - 45,Caucasian,0,1,0,0,0,95.31509399414062,12.512947082519531,-21.0986328125,49.319305419921875,M,0
Male,29,25 - 45,Hispanic,0,1,0,0,1,-43.94598388671875,12.027802467346191,198.45468139648438,74.51252746582031,M,0
Female,27,25 - 45,African-American,0,1,0,0,0,10.6304931640625,5.868757247924805,98.41073608398438,27.54595947265625,M,0
Male,27,Greater than 45,Caucasian,0,2,0,0,0,-20.228729248046875,7.881486892700195,23.678955078125,20.165273666381836,F,1
Male,33,25 - 45,Caucasian,0,2,0,0,2,-113.80038452148438,7.358031272888184,-25.023468017578125,23.147098541259766,F,1
Male,49,25 - 45,Hispanic,0,2,0,0,2,-1.849456787109375,8.06863784790039,247.914794921875,49.21257019042969,F,0
Male,40,25 - 45,Caucasian,0,8,0,0,1,154.07891845703125,10.553302764892578,57.837066650390625,35.006187438964844,F,0
Male,37,Greater than 45,African-American,0,1,0,0,0,-164.1371307373047,7.460179328918457,-116.91108703613281,35.25161361694336,M,0
Male,23,25 - 45,Caucasian,0,2,0,0,0,-85.16812133789062,6.410809516906738,-139.0139617919922,17.41663932800293,F,1
Female,27,25 - 45,African-American,0,2,0,0,1,-102.75033569335938,6.157586574554443,-42.086273193359375,28.919031143188477,M,0
Male,25,25 - 45,Other,0,1,0,0,0,430.77020263671875,-0.9756589531898499,-299.7628173828125,0.9458987712860107,F,0
Male,44,25 - 45,Hispanic,0,1,0,0,2,78.7659912109375,38.18034744262695,188.79263305664062,82.69792938232422,F,0
Male,18,Less than 25,African-American,0,9,0,0,0,-80.09988403320312,4.719944953918457,168.11117553710938,22.4763126373291,F,0
Female,31,25 - 45,African-American,0,2,0,0,1,10.271240234375,3.7600717544555664,43.91644287109375,30.473621368408203,M,0
Male,31,25 - 45,Caucasian,0,1,0,0,0,-87.99066162109375,6.4338765144348145,-36.740753173828125,26.040996551513672,F,1
Male,30,25 - 45,Caucasian,0,9,0,0,3,12.9068603515625,15.330808639526367,-44.666961669921875,21.030498504638672,F,1
Male,27,25 - 45,Hispanic,0,1,0,0,0,377.6331787109375,-0.897003173828125,-296.0834045410156,2.4714834690093994,F,0
Male,47,Greater than 45,Caucasian,0,3,0,0,0,-202.6744842529297,23.524555206298828,-151.12338256835938,26.458425521850586,F,0
Female,26,Less than 25,Hispanic,0,5,0,0,0,246.10113525390625,-0.9959990382194519,-298.9712219238281,0.8364428281784058,F,0
Male,77,Greater than 45,Caucasian,0,1,0,0,2,-37.834075927734375,54.116825103759766,267.90380859375,72.33587646484375,M,0
Male,32,25 - 45,Caucasian,0,4,0,0,0,-137.28204345703125,10.232756614685059,-49.29060363769531,34.3759651184082,M,1
Male,21,Less than 25,Caucasian,0,4,0,0,0,231.00274658203125,0.4362335205078125,-286.28900146484375,7.64016056060791,F,1
